date,run,temp,carbon,operator,strain,atc_ngml,position,cell_id,area_um,area_pix,mean_intensity
20181002,r1,37,glucose,o2,delta,0,2,45,2.91525,690.0,184.0
20181002,r1,37,glucose,o2,delta,0,2,46,1.128075,267.0,188.0
20181002,r1,37,glucose,o2,delta,0,2,47,4.96015,1174.0,188.0
20181002,r1,37,glucose,o2,delta,0,2,48,1.753375,415.0,189.0
20181002,r1,37,glucose,o2,delta,0,2,49,3.2786,776.0,183.0
20181002,r1,37,glucose,o2,delta,0,2,50,2.30685,546.0,188.0
20181002,r1,37,glucose,o2,delta,0,2,51,2.4505,580.0,187.0
20181002,r1,37,glucose,o2,delta,0,2,52,3.21945,762.0,184.0
20181002,r1,37,glucose,o2,delta,0,2,53,3.443375,815.0,185.0
20181002,r1,37,glucose,o2,delta,0,3,1,3.156075,747.0,204.0
20181002,r1,37,glucose,o2,delta,0,3,2,3.502525,829.0,205.0
20181002,r1,37,glucose,o2,delta,0,3,3,2.294175,543.0,199.0
20181002,r1,37,glucose,o2,delta,0,3,4,2.5857,612.0,202.0
20181002,r1,37,glucose,o2,delta,0,3,5,2.78005,658.0,213.0
20181002,r1,37,glucose,o2,delta,0,3,6,3.33775,790.0,203.0
20181002,r1,37,glucose,o2,delta,0,3,7,2.691325,637.0,201.0
20181002,r1,37,glucose,o2,delta,0,3,8,3.1434,744.0,197.0
20181002,r1,37,glucose,o2,delta,0,3,9,4.0053,948.0,198.0
20181002,r1,37,glucose,o2,delta,0,3,10,3.265925,773.0,192.0
20181002,r1,37,glucose,o2,delta,0,3,11,3.527875,835.0,199.0
20181002,r1,37,glucose,o2,delta,0,3,12,3.063125,725.0,195.0
20181002,r1,37,glucose,o2,delta,0,3,13,2.3829,564.0,193.0
20181002,r1,37,glucose,o2,delta,0,3,14,3.1265,740.0,186.0
20181002,r1,37,glucose,o2,delta,0,3,15,3.3631,796.0,186.0
20181002,r1,37,glucose,o2,delta,0,3,16,2.454725,581.0,187.0
20181002,r1,37,glucose,o2,delta,0,4,1,2.93215,694.0,203.0
20181002,r1,37,glucose,o2,delta,0,4,2,1.03935,246.0,196.0
20181002,r1,37,glucose,o2,delta,0,4,3,2.302625,545.0,195.0
20181002,r1,37,glucose,o2,delta,0,4,4,2.471625,585.0,200.0
20181002,r1,37,glucose,o2,delta,0,4,5,2.818075,667.0,202.0
20181002,r1,37,glucose,o2,delta,0,4,6,2.66175,630.0,198.0
20181002,r1,37,glucose,o2,delta,0,4,7,5.58545,1322.0,197.0
20181002,r1,37,glucose,o2,delta,0,4,8,2.885675,683.0,193.0
20181002,r1,37,glucose,o2,delta,0,4,9,2.89835,686.0,201.0
20181002,r1,37,glucose,o2,delta,0,4,10,2.226575,527.0,193.0
20181002,r1,37,glucose,o2,delta,0,4,11,2.496975,591.0,196.0
20181002,r1,37,glucose,o2,delta,0,4,12,2.6026,616.0,200.0
20181002,r1,37,glucose,o2,delta,0,4,13,3.409575,807.0,191.0
20181002,r1,37,glucose,o2,delta,0,4,14,1.2168,288.0,196.0
20181002,r1,37,glucose,o2,delta,0,4,15,3.249025,769.0,189.0
20181002,r1,37,glucose,o2,delta,0,4,16,3.042,720.0,188.0
20181002,r1,37,glucose,o2,delta,0,4,17,2.496975,591.0,184.0
20181002,r1,37,glucose,o2,delta,0,4,18,1.854775,439.0,186.0
20181002,r1,37,glucose,o2,delta,0,5,1,2.488525,589.0,199.0
20181002,r1,37,glucose,o2,delta,0,5,2,2.22235,526.0,201.0
20181002,r1,37,glucose,o2,delta,0,5,3,2.032225,481.0,194.0
20181002,r1,37,glucose,o2,delta,0,5,4,2.032225,481.0,203.0
20181002,r1,37,glucose,o2,delta,0,5,5,3.679975,871.0,195.0
20181002,r1,37,glucose,o2,delta,0,5,6,2.9237,692.0,199.0
20181002,r1,37,glucose,o2,delta,0,5,7,2.598375,615.0,203.0
20181002,r1,37,glucose,o2,delta,0,5,8,3.10115,734.0,201.0
20181002,r1,37,glucose,o2,delta,0,5,9,3.82785,906.0,202.0
20181002,r1,37,glucose,o2,delta,0,5,10,2.615275,619.0,197.0
20181002,r1,37,glucose,o2,delta,0,5,11,6.519175,1543.0,201.0
20181002,r1,37,glucose,o2,delta,0,5,12,1.998425,473.0,197.0
20181002,r1,37,glucose,o2,delta,0,5,13,3.4138,808.0,197.0
20181002,r1,37,glucose,o2,delta,0,5,14,2.285725,541.0,200.0
20181002,r1,37,glucose,o2,delta,0,5,15,3.249025,769.0,192.0
20181002,r1,37,glucose,o2,delta,0,5,16,2.082925,493.0,200.0
20181002,r1,37,glucose,o2,delta,0,5,17,3.15185,746.0,197.0
20181002,r1,37,glucose,o2,delta,0,5,18,3.561675,843.0,193.0
20181002,r1,37,glucose,o2,delta,0,5,19,3.130725,741.0,188.0
20181002,r1,37,glucose,o2,delta,0,5,20,2.89835,686.0,196.0
20181002,r1,37,glucose,o2,delta,0,5,21,2.581475,611.0,187.0
20181002,r1,37,glucose,o2,delta,0,5,22,2.57725,610.0,191.0
20181002,r1,37,glucose,o2,delta,0,5,23,3.172975,751.0,191.0
20181002,r1,37,glucose,o2,delta,0,5,24,3.096925,733.0,184.0
20181002,r1,37,glucose,o2,delta,0,5,25,3.2448,768.0,187.0
20181002,r1,37,glucose,o2,delta,0,5,26,2.59415,614.0,188.0
20181002,r1,37,glucose,o2,delta,0,6,1,2.919475,691.0,200.0
20181002,r1,37,glucose,o2,delta,0,6,2,2.3491,556.0,204.0
20181002,r1,37,glucose,o2,delta,0,6,3,3.1772,752.0,200.0
20181002,r1,37,glucose,o2,delta,0,6,4,3.037775,719.0,194.0
20181002,r1,37,glucose,o2,delta,0,6,5,2.361775,559.0,191.0
20181002,r1,37,glucose,o2,delta,0,6,6,3.139175,743.0,198.0
20181002,r1,37,glucose,o2,delta,0,6,7,3.21945,762.0,210.0
20181002,r1,37,glucose,o2,delta,0,6,8,3.55745,842.0,201.0
20181002,r1,37,glucose,o2,delta,0,6,9,3.620825,857.0,203.0
20181002,r1,37,glucose,o2,delta,0,6,10,2.8561,676.0,198.0
20181002,r1,37,glucose,o2,delta,0,6,11,3.67575,870.0,193.0
20181002,r1,37,glucose,o2,delta,0,6,12,2.826525,669.0,196.0
20181002,r1,37,glucose,o2,delta,0,6,13,2.93215,694.0,197.0
20181002,r1,37,glucose,o2,delta,0,6,14,3.16875,750.0,190.0
20181002,r1,37,glucose,o2,delta,0,6,15,2.775825,657.0,191.0
20181002,r1,37,glucose,o2,delta,0,6,16,3.992625,945.0,190.0
20181002,r1,37,glucose,o2,delta,0,6,17,2.42515,574.0,197.0
20181002,r1,37,glucose,o2,delta,0,6,18,3.848975,911.0,191.0
20181002,r1,37,glucose,o2,delta,0,6,19,2.8223,668.0,195.0
20181002,r1,37,glucose,o2,delta,0,7,1,3.67575,870.0,198.0
20181002,r1,37,glucose,o2,delta,0,7,2,2.978625,705.0,205.0
20181002,r1,37,glucose,o2,delta,0,7,3,2.573025,609.0,224.0
20181002,r1,37,glucose,o2,delta,0,7,4,2.4336,576.0,200.0
20181002,r1,37,glucose,o2,delta,0,7,5,2.3322,552.0,202.0
20181002,r1,37,glucose,o2,delta,0,7,6,3.882775,919.0,193.0
20181002,r1,37,glucose,o2,delta,0,7,7,2.944825,697.0,203.0
20181002,r1,37,glucose,o2,delta,0,7,8,2.353325,557.0,194.0
20181002,r1,37,glucose,o2,delta,0,7,9,3.477175,823.0,196.0
20181002,r1,37,glucose,o2,delta,0,7,10,2.6702,632.0,194.0
20181002,r1,37,glucose,o2,delta,0,7,11,2.184325,517.0,204.0
20181002,r1,37,glucose,o2,delta,0,7,12,2.74625,650.0,202.0
20181002,r1,37,glucose,o2,delta,0,7,13,3.06735,726.0,202.0
20181002,r1,37,glucose,o2,delta,0,7,14,3.020875,715.0,201.0
20181002,r1,37,glucose,o2,delta,0,7,15,5.750225,1361.0,191.0
20181002,r1,37,glucose,o2,delta,0,7,16,3.206775,759.0,197.0
20181002,r1,37,glucose,o2,delta,0,7,17,2.18855,518.0,226.0
20181002,r1,37,glucose,o2,delta,0,7,18,2.978625,705.0,190.0
20181002,r1,37,glucose,o2,delta,0,7,19,2.573025,609.0,186.0
20181002,r1,37,glucose,o2,delta,0,7,20,2.640625,625.0,193.0
20181002,r1,37,glucose,o2,delta,0,7,21,2.049125,485.0,189.0
20181002,r1,37,glucose,o2,delta,0,7,22,2.809625,665.0,191.0
20181002,r1,37,glucose,o2,delta,0,8,1,1.52945,362.0,243.0
20181002,r1,37,glucose,o2,delta,0,8,2,2.564575,607.0,201.0
20181002,r1,37,glucose,o2,delta,0,8,3,1.64775,390.0,202.0
20181002,r1,37,glucose,o2,delta,0,8,4,2.6195,620.0,208.0
20181002,r1,37,glucose,o2,delta,0,8,5,2.302625,545.0,208.0
20181002,r1,37,glucose,o2,delta,0,8,6,1.0985,260.0,230.0
20181002,r1,37,glucose,o2,delta,0,8,7,2.59415,614.0,210.0
20181002,r1,37,glucose,o2,delta,0,8,8,3.629275,859.0,209.0
20181002,r1,37,glucose,o2,delta,0,8,9,2.0618,488.0,209.0
20181002,r1,37,glucose,o2,delta,0,8,10,3.316625,785.0,205.0
20181002,r1,37,glucose,o2,delta,0,8,11,2.167425,513.0,208.0
20181002,r1,37,glucose,o2,delta,0,8,12,2.716675,643.0,207.0
20181002,r1,37,glucose,o2,delta,0,8,13,1.27595,302.0,219.0
20181002,r1,37,glucose,o2,delta,0,8,14,2.4843,588.0,200.0
20181002,r1,37,glucose,o2,delta,0,8,15,1.3858,328.0,205.0
20181002,r1,37,glucose,o2,delta,0,8,16,2.62795,622.0,205.0
20181002,r1,37,glucose,o2,delta,0,8,17,2.429375,575.0,206.0
20181002,r1,37,glucose,o2,delta,0,8,18,3.54055,838.0,198.0
20181002,r1,37,glucose,o2,delta,0,8,19,1.0647,252.0,194.0
20181002,r1,37,glucose,o2,delta,0,8,20,3.6673,868.0,191.0
20181002,r1,37,glucose,o2,delta,0,8,21,2.412475,571.0,191.0
20181002,r1,37,glucose,o2,delta,0,9,1,2.7209,644.0,209.0
20181002,r1,37,glucose,o2,delta,0,9,2,2.2646,536.0,205.0
20181002,r1,37,glucose,o2,delta,0,9,3,2.158975,511.0,199.0
20181002,r1,37,glucose,o2,delta,0,9,4,2.547675,603.0,204.0
20181002,r1,37,glucose,o2,delta,0,9,5,4.11515,974.0,208.0
20181002,r1,37,glucose,o2,delta,0,9,6,2.6026,616.0,205.0
20181002,r1,37,glucose,o2,delta,0,9,7,3.77715,894.0,204.0
20181002,r1,37,glucose,o2,delta,0,9,8,2.142075,507.0,201.0
20181002,r1,37,glucose,o2,delta,0,9,9,3.739125,885.0,206.0
20181002,r1,37,glucose,o2,delta,0,9,10,2.64485,626.0,199.0
20181002,r1,37,glucose,o2,delta,0,9,11,1.0816,256.0,201.0
20181002,r1,37,glucose,o2,delta,0,9,12,2.877225,681.0,202.0
20181002,r1,37,glucose,o2,delta,0,9,13,3.55745,842.0,205.0
20181002,r1,37,glucose,o2,delta,0,9,14,2.826525,669.0,203.0
20181002,r1,37,glucose,o2,delta,0,9,15,2.657525,629.0,198.0
20181002,r1,37,glucose,o2,delta,0,9,16,2.9575,700.0,202.0
20181002,r1,37,glucose,o2,delta,0,9,17,3.16875,750.0,202.0
20181002,r1,37,glucose,o2,delta,0,9,18,3.47295,822.0,203.0
20181002,r1,37,glucose,o2,delta,0,9,19,3.189875,755.0,199.0
20181002,r1,37,glucose,o2,delta,0,9,20,1.085825,257.0,201.0
20181002,r1,37,glucose,o2,delta,0,9,21,2.57725,610.0,194.0
20181002,r1,37,glucose,o2,delta,0,9,22,2.674425,633.0,199.0
20181002,r1,37,glucose,o2,delta,0,9,23,2.1801,516.0,190.0
20181002,r1,37,glucose,o2,delta,0,9,24,3.409575,807.0,194.0
20181002,r1,37,glucose,o2,delta,0,9,25,2.936375,695.0,195.0
20181002,r1,37,glucose,o2,delta,0,9,26,2.395575,567.0,193.0
20181002,r1,37,glucose,o2,delta,0,9,27,3.35465,794.0,188.0
20181002,r1,37,glucose,o2,delta,0,9,28,2.454725,581.0,182.0
20181002,r1,37,glucose,o2,delta,0,9,29,1.330875,315.0,191.0
20181002,r1,37,glucose,o2,delta,0,10,1,3.206775,759.0,210.0
20181002,r1,37,glucose,o2,delta,0,10,2,2.6364,624.0,202.0
20181002,r1,37,glucose,o2,delta,0,10,3,3.2448,768.0,200.0
20181002,r1,37,glucose,o2,delta,0,10,4,2.775825,657.0,202.0
20181002,r1,37,glucose,o2,delta,0,10,5,3.603925,853.0,197.0
20181002,r1,37,glucose,o2,delta,0,10,6,4.330625,1025.0,199.0
20181002,r1,37,glucose,o2,delta,0,10,7,2.226575,527.0,195.0
20181002,r1,37,glucose,o2,delta,0,10,8,2.606825,617.0,204.0
20181002,r1,37,glucose,o2,delta,0,10,9,2.3153,548.0,197.0
20181002,r1,37,glucose,o2,delta,0,10,10,3.7518,888.0,199.0
20181002,r1,37,glucose,o2,delta,0,10,11,3.595475,851.0,197.0
20181002,r1,37,glucose,o2,delta,0,10,12,3.1434,744.0,189.0
20181002,r1,37,glucose,o2,delta,0,10,13,3.240575,767.0,202.0
20181002,r1,37,glucose,o2,delta,0,10,14,2.07025,490.0,189.0
20181002,r1,37,glucose,o2,delta,0,10,15,2.25615,534.0,201.0
20181002,r1,37,glucose,o2,delta,0,10,16,3.257475,771.0,198.0
20181002,r1,37,glucose,o2,delta,0,10,17,2.378675,563.0,195.0
20181002,r1,37,glucose,o2,delta,0,10,18,3.341975,791.0,198.0
20181002,r1,37,glucose,o2,delta,0,10,19,2.197,520.0,192.0
20181002,r1,37,glucose,o2,delta,0,10,20,2.691325,637.0,200.0
20181002,r1,37,glucose,o2,delta,0,10,21,2.0787,492.0,195.0
20181002,r1,37,glucose,o2,delta,0,10,22,3.3631,796.0,191.0
20181002,r1,37,glucose,o2,delta,0,10,23,4.170075,987.0,188.0
20181002,r1,37,glucose,o2,delta,0,10,24,2.327975,551.0,192.0
20181002,r1,37,glucose,o2,delta,0,10,25,2.35755,558.0,187.0
20181002,r1,37,glucose,o2,delta,0,10,26,3.274375,775.0,182.0
20181002,r1,37,glucose,o2,dilution,1,1,1,1.973075,467.0,218.0
20181002,r1,37,glucose,o2,dilution,1,1,2,2.32375,550.0,203.0
20181002,r1,37,glucose,o2,dilution,1,1,3,2.0618,488.0,205.0
20181002,r1,37,glucose,o2,dilution,1,1,4,2.099825,497.0,207.0
20181002,r1,37,glucose,o2,dilution,1,1,5,2.93215,694.0,208.0
20181002,r1,37,glucose,o2,dilution,1,1,6,1.221025,289.0,206.0
20181002,r1,37,glucose,o2,dilution,1,1,7,2.96595,702.0,195.0
20181002,r1,37,glucose,o2,dilution,1,1,8,2.23925,530.0,201.0
20181002,r1,37,glucose,o2,dilution,1,1,9,2.446275,579.0,191.0
20181002,r1,37,glucose,o2,dilution,1,1,10,2.564575,607.0,195.0
20181002,r1,37,glucose,o2,dilution,1,1,11,1.68155,398.0,191.0
20181002,r1,37,glucose,o2,dilution,1,2,1,2.809625,665.0,213.0
20181002,r1,37,glucose,o2,dilution,1,2,2,3.1603,748.0,201.0
20181002,r1,37,glucose,o2,dilution,1,2,3,4.186975,991.0,207.0
20181002,r1,37,glucose,o2,dilution,1,2,4,3.781375,895.0,208.0
20181002,r1,37,glucose,o2,dilution,1,2,5,2.05335,486.0,209.0
20181002,r1,37,glucose,o2,dilution,1,2,6,2.0956,496.0,202.0
20181002,r1,37,glucose,o2,dilution,1,2,7,2.3153,548.0,205.0
20181002,r1,37,glucose,o2,dilution,1,2,8,2.4843,588.0,197.0
20181002,r1,37,glucose,o2,dilution,1,2,9,2.919475,691.0,210.0
20181002,r1,37,glucose,o2,dilution,1,2,10,4.981275,1179.0,198.0
20181002,r1,37,glucose,o2,dilution,1,2,11,2.39135,566.0,196.0
20181002,r1,37,glucose,o2,dilution,1,2,12,5.691075,1347.0,202.0
20181002,r1,37,glucose,o2,dilution,1,2,13,2.251925,533.0,194.0
20181002,r1,37,glucose,o2,dilution,1,2,14,3.2617,772.0,212.0
20181002,r1,37,glucose,o2,dilution,1,2,15,2.5181,596.0,209.0
20181002,r1,37,glucose,o2,dilution,1,2,16,2.302625,545.0,198.0
20181002,r1,37,glucose,o2,dilution,1,2,17,4.482725,1061.0,209.0
20181002,r1,37,glucose,o2,dilution,1,2,18,1.96885,466.0,207.0
20181002,r1,37,glucose,o2,dilution,1,2,19,1.9266,456.0,199.0
20181002,r1,37,glucose,o2,dilution,1,2,20,1.812525,429.0,199.0
20181002,r1,37,glucose,o2,dilution,1,2,21,2.513875,595.0,202.0
20181002,r1,37,glucose,o2,dilution,1,2,22,3.122275,739.0,196.0
20181002,r1,37,glucose,o2,dilution,1,2,23,1.95195,462.0,206.0
20181002,r1,37,glucose,o2,dilution,1,2,24,2.547675,603.0,200.0
20181002,r1,37,glucose,o2,dilution,1,2,25,2.32375,550.0,202.0
20181002,r1,37,glucose,o2,dilution,1,2,26,1.81675,430.0,207.0
20181002,r1,37,glucose,o2,dilution,1,2,27,2.944825,697.0,201.0
20181002,r1,37,glucose,o2,dilution,1,2,28,2.623725,621.0,197.0
20181002,r1,37,glucose,o2,dilution,1,2,29,2.158975,511.0,196.0
20181002,r1,37,glucose,o2,dilution,1,2,30,6.079775,1439.0,199.0
20181002,r1,37,glucose,o2,dilution,1,2,31,4.981275,1179.0,202.0
20181002,r1,37,glucose,o2,dilution,1,2,32,3.080025,729.0,196.0
20181002,r1,37,glucose,o2,dilution,1,2,33,2.9406,696.0,196.0
20181002,r1,37,glucose,o2,dilution,1,2,34,4.5968,1088.0,202.0
20181002,r1,37,glucose,o2,dilution,1,2,35,2.35755,558.0,197.0
20181002,r1,37,glucose,o2,dilution,1,2,36,7.42755,1758.0,198.0
20181002,r1,37,glucose,o2,dilution,1,2,37,2.2308,528.0,188.0
20181002,r1,37,glucose,o2,dilution,1,2,38,2.792725,661.0,201.0
20181002,r1,37,glucose,o2,dilution,1,2,39,2.218125,525.0,190.0
20181002,r1,37,glucose,o2,dilution,1,2,40,2.7716,656.0,192.0
20181002,r1,37,glucose,o2,dilution,1,2,41,2.54345,602.0,185.0
20181002,r1,37,glucose,o2,dilution,1,2,42,5.4418,1288.0,220.0
20181002,r1,37,glucose,o2,dilution,1,2,43,2.84765,674.0,190.0
20181002,r1,37,glucose,o2,dilution,1,2,44,2.07025,490.0,193.0
20181002,r1,37,glucose,o2,dilution,1,2,45,1.78295,422.0,193.0
20181002,r1,37,glucose,o2,dilution,1,2,46,2.5688,608.0,194.0
20181002,r1,37,glucose,o2,dilution,1,2,47,2.446275,579.0,187.0
20181002,r1,37,glucose,o2,dilution,1,2,48,4.939025,1169.0,192.0
20181002,r1,37,glucose,o2,dilution,1,2,49,3.325075,787.0,194.0
20181002,r1,37,glucose,o2,dilution,1,2,50,3.38845,802.0,184.0
20181002,r1,37,glucose,o2,dilution,1,2,51,5.92345,1402.0,183.0
20181002,r1,37,glucose,o2,dilution,1,3,1,2.873,680.0,199.0
20181002,r1,37,glucose,o2,dilution,1,3,2,2.496975,591.0,199.0
20181002,r1,37,glucose,o2,dilution,1,3,3,3.3969,804.0,207.0
20181002,r1,37,glucose,o2,dilution,1,3,4,3.35465,794.0,207.0
20181002,r1,37,glucose,o2,dilution,1,3,5,3.046225,721.0,201.0
20181002,r1,37,glucose,o2,dilution,1,3,6,2.251925,533.0,207.0
20181002,r1,37,glucose,o2,dilution,1,3,7,2.209675,523.0,201.0
20181002,r1,37,glucose,o2,dilution,1,3,8,3.3124,784.0,192.0
20181002,r1,37,glucose,o2,dilution,1,3,9,2.6871,636.0,202.0
20181002,r1,37,glucose,o2,dilution,1,3,10,2.277275,539.0,201.0
20181002,r1,37,glucose,o2,dilution,1,3,11,2.56035,606.0,189.0
20181002,r1,37,glucose,o2,dilution,1,3,12,3.4476,816.0,198.0
20181002,r1,37,glucose,o2,dilution,1,3,13,4.617925,1093.0,204.0
20181002,r1,37,glucose,o2,dilution,1,3,14,3.08425,730.0,206.0
20181002,r1,37,glucose,o2,dilution,1,3,15,2.066025,489.0,200.0
20181002,r1,37,glucose,o2,dilution,1,3,16,3.1434,744.0,192.0
20181002,r1,37,glucose,o2,dilution,1,3,17,3.485625,825.0,202.0
20181002,r1,37,glucose,o2,dilution,1,3,18,2.9744,704.0,197.0
20181002,r1,37,glucose,o2,dilution,1,3,19,2.995525,709.0,191.0
20181002,r1,37,glucose,o2,dilution,1,3,20,4.1743,988.0,204.0
20181002,r1,37,glucose,o2,dilution,1,3,21,2.72935,646.0,197.0
20181002,r1,37,glucose,o2,dilution,1,3,22,2.0449,484.0,196.0
20181002,r1,37,glucose,o2,dilution,1,3,23,3.003975,711.0,182.0
20181002,r1,37,glucose,o2,dilution,1,3,24,4.051775,959.0,191.0
20181002,r1,37,glucose,o2,dilution,1,3,25,3.11805,738.0,185.0
20181002,r1,37,glucose,o2,dilution,1,3,26,3.40535,806.0,185.0
20181002,r1,37,glucose,o2,dilution,1,3,27,2.91525,690.0,181.0
20181002,r1,37,glucose,o2,dilution,1,3,28,2.5181,596.0,184.0
20181002,r1,37,glucose,o2,dilution,1,4,1,2.4167,572.0,200.0
20181002,r1,37,glucose,o2,dilution,1,4,2,2.2984,544.0,208.0
20181002,r1,37,glucose,o2,dilution,1,4,3,2.015325,477.0,210.0
20181002,r1,37,glucose,o2,dilution,1,4,4,2.319525,549.0,203.0
20181002,r1,37,glucose,o2,dilution,1,4,5,2.08715,494.0,203.0
20181002,r1,37,glucose,o2,dilution,1,4,6,2.8392,672.0,207.0
20181002,r1,37,glucose,o2,dilution,1,4,7,3.249025,769.0,193.0
20181002,r1,37,glucose,o2,dilution,1,4,8,3.460275,819.0,202.0
20181002,r1,37,glucose,o2,dilution,1,4,9,2.44205,578.0,206.0
20181002,r1,37,glucose,o2,dilution,1,4,10,2.801175,663.0,234.0
20181002,r1,37,glucose,o2,dilution,1,4,11,2.78005,658.0,208.0
20181002,r1,37,glucose,o2,dilution,1,4,12,2.877225,681.0,204.0
20181002,r1,37,glucose,o2,dilution,1,4,13,3.350425,793.0,194.0
20181002,r1,37,glucose,o2,dilution,1,4,14,3.10115,734.0,196.0
20181002,r1,37,glucose,o2,dilution,1,4,15,3.308175,783.0,202.0
20181002,r1,37,glucose,o2,dilution,1,4,16,3.2110000000000003,760.0,197.0
20181002,r1,37,glucose,o2,dilution,1,4,17,3.223675,763.0,193.0
20181002,r1,37,glucose,o2,dilution,1,4,18,2.1463,508.0,204.0
20181002,r1,37,glucose,o2,dilution,1,4,19,1.86745,442.0,206.0
20181002,r1,37,glucose,o2,dilution,1,4,20,1.96885,466.0,203.0
20181002,r1,37,glucose,o2,dilution,1,4,21,3.139175,743.0,193.0
20181002,r1,37,glucose,o2,dilution,1,4,22,3.189875,755.0,200.0
20181002,r1,37,glucose,o2,dilution,1,4,23,2.1632,512.0,195.0
20181002,r1,37,glucose,o2,dilution,1,4,24,3.925025,929.0,207.0
20181002,r1,37,glucose,o2,dilution,1,4,25,2.88145,682.0,197.0
20181002,r1,37,glucose,o2,dilution,1,4,26,3.5321,836.0,203.0
20181002,r1,37,glucose,o2,dilution,1,4,27,3.029325,717.0,194.0
20181002,r1,37,glucose,o2,dilution,1,4,28,1.4703,348.0,242.0
20181002,r1,37,glucose,o2,dilution,1,4,29,5.87275,1390.0,203.0
20181002,r1,37,glucose,o2,dilution,1,4,30,2.9406,696.0,195.0
20181002,r1,37,glucose,o2,dilution,1,4,31,1.25905,298.0,236.0
20181002,r1,37,glucose,o2,dilution,1,4,32,3.4307,812.0,202.0
20181002,r1,37,glucose,o2,dilution,1,4,33,2.818075,667.0,204.0
20181002,r1,37,glucose,o2,dilution,1,4,34,2.437825,577.0,191.0
20181002,r1,37,glucose,o2,dilution,1,4,35,2.9744,704.0,193.0
20181002,r1,37,glucose,o2,dilution,1,4,36,3.8363,908.0,191.0
20181002,r1,37,glucose,o2,dilution,1,4,37,2.54345,602.0,195.0
20181002,r1,37,glucose,o2,dilution,1,4,38,3.992625,945.0,198.0
20181002,r1,37,glucose,o2,dilution,1,4,39,2.615275,619.0,200.0
20181002,r1,37,glucose,o2,dilution,1,4,40,1.998425,473.0,192.0
20181002,r1,37,glucose,o2,dilution,1,4,41,4.5799,1084.0,193.0
20181002,r1,37,glucose,o2,dilution,1,4,42,2.192775,519.0,192.0
20181002,r1,37,glucose,o2,dilution,1,4,43,2.970175,703.0,199.0
20181002,r1,37,glucose,o2,dilution,1,4,44,2.83075,670.0,199.0
20181002,r1,37,glucose,o2,dilution,1,4,45,2.84765,674.0,191.0
20181002,r1,37,glucose,o2,dilution,1,4,46,1.432275,339.0,222.0
20181002,r1,37,glucose,o2,dilution,1,4,47,6.037525,1429.0,195.0
20181002,r1,37,glucose,o2,dilution,1,5,1,3.367325,797.0,193.0
20181002,r1,37,glucose,o2,dilution,1,5,2,2.420925,573.0,196.0
20181002,r1,37,glucose,o2,dilution,1,5,3,2.35755,558.0,197.0
20181002,r1,37,glucose,o2,dilution,1,5,4,3.722225,881.0,194.0
20181002,r1,37,glucose,o2,dilution,1,5,5,2.395575,567.0,197.0
20181002,r1,37,glucose,o2,dilution,1,5,6,1.88435,446.0,201.0
20181002,r1,37,glucose,o2,dilution,1,5,7,1.770275,419.0,198.0
20181002,r1,37,glucose,o2,dilution,1,5,8,4.077125,965.0,209.0
20181002,r1,37,glucose,o2,dilution,1,5,9,2.784275,659.0,209.0
20181002,r1,37,glucose,o2,dilution,1,5,10,2.0449,484.0,201.0
20181002,r1,37,glucose,o2,dilution,1,5,11,2.184325,517.0,201.0
20181002,r1,37,glucose,o2,dilution,1,5,12,2.47585,586.0,190.0
20181002,r1,37,glucose,o2,dilution,1,5,13,1.9097,452.0,200.0
20181002,r1,37,glucose,o2,dilution,1,5,14,2.708225,641.0,198.0
20181002,r1,37,glucose,o2,dilution,1,5,15,2.961725,701.0,201.0
20181002,r1,37,glucose,o2,dilution,1,5,16,3.03355,718.0,204.0
20181002,r1,37,glucose,o2,dilution,1,5,17,2.082925,493.0,194.0
20181002,r1,37,glucose,o2,dilution,1,5,18,3.76025,890.0,196.0
20181002,r1,37,glucose,o2,dilution,1,5,19,2.08715,494.0,200.0
20181002,r1,37,glucose,o2,dilution,1,5,20,2.7039999999999997,640.0,187.0
20181002,r1,37,glucose,o2,dilution,1,5,21,2.2477,532.0,200.0
20181002,r1,37,glucose,o2,dilution,1,5,22,2.0111,476.0,199.0
20181002,r1,37,glucose,o2,dilution,1,5,23,3.663075,867.0,194.0
20181002,r1,37,glucose,o2,dilution,1,5,24,2.843425,673.0,192.0
20181002,r1,37,glucose,o2,dilution,1,5,25,2.758925,653.0,187.0
20181002,r1,37,glucose,o2,dilution,1,5,26,3.240575,767.0,192.0
20181002,r1,37,glucose,o2,dilution,1,5,27,2.2646,536.0,183.0
20181002,r1,37,glucose,o2,dilution,1,6,1,4.178525,989.0,193.0
20181002,r1,37,glucose,o2,dilution,1,6,2,2.1632,512.0,204.0
20181002,r1,37,glucose,o2,dilution,1,6,3,2.023775,479.0,199.0
20181002,r1,37,glucose,o2,dilution,1,6,4,2.006875,475.0,207.0
20181002,r1,37,glucose,o2,dilution,1,6,5,2.873,680.0,200.0
20181002,r1,37,glucose,o2,dilution,1,6,6,2.032225,481.0,195.0
20181002,r1,37,glucose,o2,dilution,1,6,7,3.79405,898.0,205.0
20181002,r1,37,glucose,o2,dilution,1,6,8,3.1096,736.0,197.0
20181002,r1,37,glucose,o2,dilution,1,6,9,1.719575,407.0,199.0
20181002,r1,37,glucose,o2,dilution,1,6,10,4.35175,1030.0,203.0
20181002,r1,37,glucose,o2,dilution,1,6,11,3.468725,821.0,200.0
