,area_death,fluor1_mean_death,fluor2_mean_death,long_axis_death,short_axis_death,fluor1_bg_death,fluor2_bg_death,error_frame,strain,atc_conc_ngml,position,aspect_ratio
2033,459.0,125.60566448801742,143.75381263616558,32.0,14.316626543553397,127.57819439845842,11.380115692185779,,deltaLacI,0.0,1,0.44739457948604366
2034,573.0,142.19197207678883,113.47294938917976,38.0,15.05623570229714,127.57819439845842,11.380115692185779,,deltaLacI,0.0,1,0.3962167290078195
2035,636.0,125.76886792452831,117.48584905660377,46.0,13.818258665560597,127.57819439845842,11.380115692185779,,deltaLacI,0.0,1,0.3003969275121869
2036,594.0,125.38720538720538,248.8013468013468,39.0,15.227109254502064,127.57819439845842,11.380115692185779,,deltaLacI,0.0,1,0.3904386988333863
2037,501.0,138.84630738522955,115.13173652694611,32.0,15.651305938137522,127.57819439845842,11.380115692185779,,deltaLacI,0.0,1,0.48910331056679757
2038,846.0,126.92080378250591,134.65839243498817,60.0,14.117569387636653,127.57819439845842,11.380115692185779,,deltaLacI,0.0,1,0.23529282312727756
2040,617.0,132.77957860615882,165.81685575364668,42.0,14.682624640183478,127.57819439845842,11.380115692185779,,deltaLacI,0.0,1,0.3495863009567495
2041,564.0,121.90248226950355,473.66312056737587,39.0,14.429657879029795,127.20076262603703,10.612230822452892,,deltaLacI,0.0,8,0.36999122766743064
2042,602.0,119.9468438538206,139.468438538206,47.0,12.777457109631463,127.20076262603703,10.612230822452892,,deltaLacI,0.0,8,0.27186078956662685
2043,745.0,137.21879194630873,210.39060402684564,52.0,14.307266519304843,127.20076262603703,10.612230822452892,,deltaLacI,0.0,8,0.27513974075586234
2044,640.0,119.740625,202.2734375,49.0,13.058076600583545,127.20076262603703,10.612230822452892,,deltaLacI,0.0,8,0.26649135919558253
2045,827.0,139.81378476420798,155.006045949214,54.0,15.311320649794846,127.20076262603703,10.612230822452892,,deltaLacI,0.0,8,0.28354297499620085
2046,441.0,122.39682539682539,159.47392290249434,32.0,13.786532853813952,127.20076262603703,10.612230822452892,,deltaLacI,0.0,8,0.430829151681686
2047,345.0,122.8463768115942,186.61449275362318,29.0,11.77890732897289,127.20076262603703,10.612230822452892,,deltaLacI,0.0,8,0.4061692182404445
2048,458.0,140.05676855895197,170.5240174672489,33.0,13.884718712914374,127.20076262603703,10.612230822452892,,deltaLacI,0.0,8,0.4207490519064962
2049,518.0,121.02702702702703,185.71235521235522,38.0,13.627270149975704,127.20076262603703,10.612230822452892,,deltaLacI,0.0,8,0.3586123723677817
2050,897.0,118.53177257525084,196.47045707915274,65.0,13.794799260534802,127.20076262603703,10.612230822452892,,deltaLacI,0.0,8,0.21222768093130465
2051,435.0,120.51034482758621,157.19080459770115,33.0,13.154275881792177,127.20076262603703,10.612230822452892,,deltaLacI,0.0,8,0.398614420660369
2052,573.0,118.81675392670157,157.38743455497382,40.0,14.299710073741972,127.20076262603703,10.612230822452892,,deltaLacI,0.0,8,0.3574927518435493
2053,524.0,118.02290076335878,213.88931297709922,38.0,13.777828156818158,127.20076262603703,10.612230822452892,,deltaLacI,0.0,8,0.36257442517942523
2054,665.0,129.07218045112782,137.66165413533835,48.0,13.846775738137183,127.20076262603703,10.612230822452892,,deltaLacI,0.0,8,0.2884744945445246
2055,510.0,119.44509803921568,166.6156862745098,37.0,13.776863972504918,127.20076262603703,10.612230822452892,,deltaLacI,0.0,8,0.3723476749325654
2056,666.0,118.97147147147147,167.76426426426426,48.0,13.867184281745416,127.20076262603703,10.612230822452892,,deltaLacI,0.0,8,0.28889967253636284
2057,584.0,118.86643835616438,175.87671232876713,41.0,14.228000966538296,127.20076262603703,10.612230822452892,,deltaLacI,0.0,8,0.34702441381800725
2058,459.0,120.04575163398692,170.69716775599127,33.0,13.907042608538328,127.20076262603703,10.612230822452892,,deltaLacI,0.0,8,0.4214255335920705
2059,285.0,120.09122807017543,202.49824561403508,29.0,9.813377811831923,127.20076262603703,10.612230822452892,,deltaLacI,0.0,8,0.3383923383390318
2060,681.0,119.54038179148311,159.3641703377386,54.0,12.585069157301305,127.20076262603703,10.612230822452892,,deltaLacI,0.0,8,0.23305683624632045
2061,603.0,122.76616915422886,209.5273631840796,44.0,13.681246853104385,127.20076262603703,10.612230822452892,,deltaLacI,0.0,8,0.3109374284796451
2062,323.0,123.46749226006192,157.22910216718267,34.0,9.423935740214896,127.20076262603703,10.612230822452892,,deltaLacI,0.0,8,0.27717458059455574
2063,505.0,121.84752475247525,146.53267326732674,39.0,12.94700550139392,127.20076262603703,10.612230822452892,,deltaLacI,0.0,8,0.3319745000357415
2064,621.0,136.30756843800322,101.09017713365539,47.0,13.208664690113288,127.20076262603703,10.612230822452892,,deltaLacI,0.0,8,0.2810354189385806
2065,785.0,123.54904458598726,153.7171974522293,55.0,14.255526657825554,127.20076262603703,10.612230822452892,,deltaLacI,0.0,8,0.2591913937786464
2066,592.0,137.18243243243242,100.43243243243244,42.0,14.084693068164857,127.20076262603703,10.612230822452892,,deltaLacI,0.0,8,0.3353498349563061
2067,523.0,123.4263862332696,145.50860420650096,36.0,14.498499703263661,127.20076262603703,10.612230822452892,,deltaLacI,0.0,8,0.40273610286843503
2068,674.0,130.9673590504451,148.4658753709199,49.0,13.74655536040353,127.20076262603703,10.612230822452892,,deltaLacI,0.0,8,0.2805419461306843
2069,412.0,127.93203883495146,208.75485436893203,31.0,13.181950630594567,127.20076262603703,10.612230822452892,,deltaLacI,0.0,8,0.4252242138901473
2070,717.0,127.53417015341701,226.70292887029288,58.0,12.36194544059148,127.20076262603703,10.612230822452892,,deltaLacI,0.0,8,0.2131369903550255
2071,437.0,127.91990846681922,199.63386727688788,34.0,12.853363675453727,127.20076262603703,10.612230822452892,,deltaLacI,0.0,8,0.3780401081015802
2072,289.0,126.98961937716263,182.0,28.0,10.321468398448193,127.20076262603703,10.612230822452892,,deltaLacI,0.0,8,0.3686238713731497
2073,785.0,124.34394904458598,170.81656050955414,54.0,14.533359740678614,127.20076262603703,10.612230822452892,,deltaLacI,0.0,8,0.26913629149404844
2074,916.0,126.99126637554585,287.0305676855895,67.0,13.666249417795337,127.20076262603703,10.612230822452892,,deltaLacI,0.0,8,0.20397387190739308
2075,449.0,124.20044543429844,130.20712694877506,31.0,14.478143692714632,127.20076262603703,10.612230822452892,,deltaLacI,0.0,8,0.4670368933133752
2076,412.0,125.9126213592233,217.16990291262135,41.0,10.025501480325763,127.20076262603703,10.612230822452892,,deltaLacI,0.0,8,0.24452442634940885
2077,450.0,125.21333333333334,154.60666666666665,32.0,14.061850928526063,127.20076262603703,10.612230822452892,,deltaLacI,0.0,8,0.43943284151643947
2078,473.0,134.84989429175477,127.59830866807611,33.0,14.3101301747619,127.20076262603703,10.612230822452892,,deltaLacI,0.0,8,0.43364030832611816
2079,753.0,134.47011952191235,139.37051792828686,50.0,15.025307485986486,127.20076262603703,10.612230822452892,,deltaLacI,0.0,8,0.3005061497197297
2080,450.0,126.0,115.51777777777778,31.0,14.487268417373615,127.20076262603703,10.612230822452892,,deltaLacI,0.0,8,0.4673312392701166
2081,486.0,129.0411522633745,125.89711934156378,34.0,14.264536783868262,127.20076262603703,10.612230822452892,,deltaLacI,0.0,8,0.41954519952553715
2082,742.0,131.5633423180593,146.30592991913747,50.0,14.83701251920868,127.20076262603703,10.612230822452892,,deltaLacI,0.0,8,0.29674025038417357
2083,909.0,127.37953795379538,210.11111111111111,62.0,14.642292964365359,127.20076262603703,10.612230822452892,,deltaLacI,0.0,8,0.23616601555428
2084,715.0,237.413986013986,13.532867132867134,50.0,14.279174540108624,131.77145085717476,9.862865261648409,,dilution,4.0,4,0.2855834908021725
2085,416.0,261.3918269230769,16.103365384615383,33.0,12.605868166056522,131.77145085717476,9.862865261648409,,dilution,4.0,4,0.3819960050320158
2087,522.0,221.26628352490422,16.47509578544061,47.0,11.064677594605111,131.77145085717476,9.862865261648409,,dilution,4.0,4,0.23541867222564067
2088,683.0,179.92386530014642,15.63103953147877,54.0,12.630921310771214,131.77145085717476,9.862865261648409,,dilution,4.0,4,0.23390595019946692
2089,303.0,223.17491749174917,15.237623762376238,32.0,9.47628656671602,131.77145085717476,9.862865261648409,,dilution,4.0,4,0.2961339552098756
2091,775.0,213.00129032258064,13.20516129032258,52.0,14.90024855862129,131.77145085717476,9.862865261648409,,dilution,4.0,4,0.2865432415119479
2092,370.0,207.83513513513515,14.44054054054054,33.0,11.061017957277347,131.77145085717476,9.862865261648409,,dilution,4.0,4,0.33518236234173776
2093,694.0,181.32132564841498,14.50864553314121,52.0,13.334564403717202,131.77145085717476,9.862865261648409,,dilution,4.0,4,0.2564339308407154
2094,552.0,171.2427536231884,15.58695652173913,51.0,10.795374039856142,131.77145085717476,9.862865261648409,,dilution,4.0,4,0.21167400078149298
2095,603.0,191.91376451077943,17.698175787728026,51.0,11.820311813794012,131.77145085717476,9.862865261648409,,dilution,4.0,4,0.23177081987831397
2096,631.0,151.2916006339144,12.568938193343898,44.0,14.343780099783745,131.77145085717476,9.862865261648409,,dilution,4.0,4,0.32599500226781236
2097,548.0,153.71167883211677,11.565693430656934,40.0,13.689319774271024,131.77145085717476,9.862865261648409,,dilution,4.0,4,0.34223299435677557
2098,761.0,149.26544021024966,12.017082785808148,54.0,14.085732260841109,131.77145085717476,9.862865261648409,,dilution,4.0,4,0.26084689371927977
2099,419.0,241.75417661097853,17.9236276849642,41.0,10.196120743246357,131.77145085717476,9.862865261648409,,dilution,4.0,4,0.2486858717864965
2100,782.0,223.21994884910487,17.081841432225065,60.0,13.026272870188954,131.77145085717476,9.862865261648409,,dilution,4.0,4,0.21710454783648256
2102,709.0,166.0169252468265,14.081805359661494,48.0,14.76790293628585,131.77145085717476,9.862865261648409,,dilution,4.0,4,0.3076646445059552
2103,505.0,173.14059405940594,12.95841584158416,36.0,13.79416422139394,131.77145085717476,9.862865261648409,,dilution,4.0,4,0.38317122837205386
2104,594.0,221.03535353535352,14.683501683501683,45.0,13.190895019033501,131.77145085717476,9.862865261648409,,dilution,4.0,4,0.2931310004229667
2105,855.0,224.36959064327485,13.30877192982456,62.0,13.788093282393898,131.77145085717476,9.862865261648409,,dilution,4.0,4,0.22238860132893384
2107,584.0,226.40582191780823,11.679794520547945,43.0,13.563011208341662,131.77145085717476,9.862865261648409,,dilution,4.0,4,0.3154188653102712
2108,706.0,157.1373937677054,12.525495750708215,56.0,12.580084467080715,131.77145085717476,9.862865261648409,,dilution,4.0,4,0.22464436548358419
2109,264.0,295.4128787878788,15.31439393939394,29.0,9.08810908496988,131.77145085717476,9.862865261648409,,dilution,4.0,4,0.31338307189551307
2110,263.0,353.7908745247148,17.67680608365019,30.0,8.768007198352583,131.77145085717476,9.862865261648409,,dilution,4.0,4,0.29226690661175275
2111,590.0,173.8915254237288,23.805084745762713,56.0,10.53782751172574,131.77145085717476,9.862865261648409,,dilution,4.0,4,0.18817549128081676
2112,320.0,241.140625,14.3,29.0,11.022900210163975,131.77145085717476,9.862865261648409,,dilution,4.0,4,0.38010000724703363
2114,452.0,248.57079646017698,13.148230088495575,42.0,10.73133508348051,131.77145085717476,9.862865261648409,,dilution,4.0,4,0.2555079781781074
2115,575.0,182.1391304347826,33.302608695652175,49.0,11.734196163547239,131.77145085717476,9.862865261648409,,dilution,4.0,4,0.2394733910928008
2116,363.0,279.97520661157023,16.644628099173552,34.0,10.640580165545444,131.77145085717476,9.862865261648409,,dilution,4.0,4,0.3129582401631013
2117,271.0,223.2509225092251,13.287822878228782,26.0,10.418849197626523,131.77145085717476,9.862865261648409,,dilution,4.0,4,0.40072496913948163
2118,522.0,188.86590038314176,19.061302681992338,49.0,10.639369795312602,131.77145085717476,9.862865261648409,,dilution,4.0,4,0.21712999582270617
2119,433.0,212.35103926096997,13.420323325635104,35.0,12.37637332281334,131.77145085717476,9.862865261648409,,dilution,4.0,4,0.3536106663660954
2120,663.0,233.38009049773757,13.333333333333334,56.0,11.82896072552232,131.77145085717476,9.862865261648409,,dilution,4.0,4,0.2112314415271843
2121,424.0,209.79716981132074,13.257075471698114,35.0,12.083493846787249,131.77145085717476,9.862865261648409,,dilution,4.0,4,0.34524268133677855
2122,273.0,226.8937728937729,15.10989010989011,29.0,9.41464122010581,131.77145085717476,9.862865261648409,,dilution,4.0,4,0.3246428006933038
2123,297.0,220.73063973063972,13.673400673400673,29.0,10.215639405616178,131.77145085717476,9.862865261648409,,dilution,4.0,4,0.35226342777986824
2124,625.0,200.1072,14.648,44.0,14.185810269451895,131.77145085717476,9.862865261648409,,dilution,4.0,4,0.32240477885117946
2125,746.0,182.51608579088472,13.485254691689008,51.0,14.586868651264663,131.77145085717476,9.862865261648409,,dilution,4.0,4,0.28601703237773846
2126,878.0,157.93280182232346,13.0125284738041,61.0,14.383841829754193,131.77145085717476,9.862865261648409,,dilution,4.0,4,0.2358006857336753
2127,535.0,179.48598130841123,14.914018691588785,39.0,13.700103224155963,131.77145085717476,9.862865261648409,,dilution,4.0,4,0.3512846980552811
2128,760.0,239.52894736842106,13.413157894736843,55.0,13.822918123244348,131.77145085717476,9.862865261648409,,dilution,4.0,4,0.25132578405898814
2129,901.0,162.48279689234184,13.346281908990012,62.0,14.522653065737257,131.77145085717476,9.862865261648409,,dilution,4.0,4,0.23423633976995575
2130,776.0,154.83376288659792,14.114690721649485,52.0,14.913406271989306,131.77145085717476,9.862865261648409,,dilution,4.0,4,0.2867962744613328
2131,687.0,192.77292576419214,21.553129548762737,48.0,14.310367432823226,131.77145085717476,9.862865261648409,,dilution,4.0,4,0.29813265485048385
2132,541.0,186.67837338262476,13.353049907578558,59.0,9.165112997676319,131.77145085717476,9.862865261648409,,dilution,4.0,4,0.15534089826570033
2133,649.0,188.85208012326657,12.073959938366718,44.0,14.748226420662824,131.77145085717476,9.862865261648409,,dilution,4.0,4,0.33518696410597326
2134,599.0,256.3806343906511,22.1669449081803,62.0,9.64769809722358,131.77145085717476,9.862865261648409,,dilution,4.0,4,0.1556080338261868
2135,404.0,245.84405940594058,14.896039603960396,31.0,13.04198468296099,131.77145085717476,9.862865261648409,,dilution,4.0,4,0.4207091833213223
2136,353.0,259.7082152974504,16.359773371104815,30.0,11.769785887372745,131.77145085717476,9.862865261648409,,dilution,4.0,4,0.39232619624575815
2137,859.0,209.86146682188593,11.69965075669383,58.0,14.81042925530065,131.77145085717476,9.862865261648409,,dilution,4.0,4,0.2553522285396664
2138,636.0,168.24842767295598,14.290880503144654,46.0,13.817168502158518,131.77145085717476,9.862865261648409,,dilution,4.0,4,0.3003732283077939
2139,672.0,196.4657738095238,12.392857142857142,48.0,13.997538371552018,131.77145085717476,9.862865261648409,,dilution,4.0,4,0.29161538274066706
2140,912.0,213.08881578947367,16.20175438596491,63.0,14.471159799496837,131.77145085717476,9.862865261648409,,dilution,4.0,4,0.22970094919836248
2141,854.0,194.1440281030445,13.004683840749415,65.0,13.123610574778715,131.77145085717476,9.862865261648409,,dilution,4.0,4,0.20190170115044176
2142,471.0,214.98301486199574,13.473460721868365,35.0,13.456188603562081,131.77145085717476,9.862865261648409,,dilution,4.0,4,0.38446253153034515
2143,513.0,209.98440545808967,13.762183235867447,38.0,13.49434786030912,131.77145085717476,9.862865261648409,,dilution,4.0,4,0.35511441737655575
2144,784.0,185.65051020408163,13.144132653061224,62.0,12.64339773616005,131.77145085717476,9.862865261648409,,dilution,4.0,4,0.20392576993806533
2145,639.0,223.03129890453835,13.286384976525822,48.0,13.22736662846423,131.77145085717476,9.862865261648409,,dilution,4.0,4,0.2755701380930048
2146,338.0,157.7189349112426,20.511834319526628,27.0,12.519228465192732,131.77145085717476,9.862865261648409,,dilution,4.0,4,0.4636751283404716
2147,431.0,162.12064965197214,20.22273781902552,34.0,12.675426201025216,131.77145085717476,9.862865261648409,,dilution,4.0,4,0.37280665297132987
2148,698.0,166.5974212034384,15.727793696275072,46.0,15.177380383827835,131.77145085717476,9.862865261648409,,dilution,4.0,4,0.32994305182234424
2149,892.0,185.19843049327355,12.869955156950672,64.0,13.93421298520338,131.77145085717476,9.862865261648409,,dilution,4.0,4,0.21772207789380282
2150,658.0,160.02279635258358,20.337386018237083,45.0,14.60534034705337,131.77145085717476,9.862865261648409,,dilution,4.0,4,0.3245631188234082
2152,705.0,200.5177304964539,14.339007092198582,51.0,13.829965924422828,131.77145085717476,9.862865261648409,,dilution,4.0,4,0.27117580243966327
2153,725.0,165.68413793103448,22.26896551724138,56.0,12.93054481930396,131.77145085717476,9.862865261648409,,dilution,4.0,4,0.23090258605899927
2154,627.0,223.45454545454547,14.467304625199363,40.0,15.66205812272997,131.77145085717476,9.862865261648409,,dilution,4.0,4,0.39155145306824923
2155,467.0,202.52676659528908,17.53747323340471,32.0,14.580677732071223,131.77145085717476,9.862865261648409,,dilution,4.0,4,0.4556461791272257
2156,716.0,222.99720670391062,15.662011173184357,50.0,14.324235426171121,131.77145085717476,9.862865261648409,,dilution,4.0,4,0.28648470852342245
2157,418.0,230.4928229665072,20.983253588516746,32.0,13.056144066974596,131.77145085717476,9.862865261648409,,dilution,4.0,4,0.40800450209295613
2158,845.0,198.99526627218935,14.50887573964497,59.0,14.20518027301671,131.77145085717476,9.862865261648409,,dilution,4.0,4,0.24076576733926627
2159,509.0,226.21611001964638,19.722986247544203,37.0,13.710691786545823,131.77145085717476,9.862865261648409,,dilution,4.0,4,0.37055923747421143
2160,629.0,218.32432432432432,28.028616852146264,55.0,11.430478652602575,131.77145085717476,9.862865261648409,,dilution,4.0,4,0.2078268845927741
2162,302.0,246.9205298013245,24.62251655629139,30.0,10.020898186071038,131.77145085717476,9.862865261648409,,dilution,4.0,4,0.33402993953570126
2163,595.0,284.4957983193277,16.75966386554622,41.0,14.502690710225352,131.77145085717476,9.862865261648409,,dilution,4.0,4,0.353724163664033
2164,421.0,281.353919239905,17.7458432304038,40.0,10.515576762641174,131.77145085717476,9.862865261648409,,dilution,4.0,4,0.26288941906602936
2165,373.0,265.35120643431634,17.254691689008045,33.0,11.30157958781375,131.77145085717476,9.862865261648409,,dilution,4.0,4,0.3424721087216288
2168,562.0,256.5925266903915,18.437722419928825,48.0,11.696266526204028,133.75915333470954,10.148929253242793,,dilution,4.0,3,0.24367221929591723
2169,470.0,218.08297872340427,17.368085106382978,37.0,12.688154509204198,133.75915333470954,10.148929253242793,,dilution,4.0,3,0.3429230948433567
2170,544.0,238.49632352941177,14.939338235294118,40.0,13.599466059907133,133.75915333470954,10.148929253242793,,dilution,4.0,3,0.3399866514976783
2171,632.0,223.84493670886076,15.058544303797468,39.0,16.201352771511992,133.75915333470954,10.148929253242793,,dilution,4.0,3,0.41541930183364084
2172,469.0,277.9147121535181,13.411513859275054,39.0,12.002462524723114,133.75915333470954,10.148929253242793,,dilution,4.0,3,0.3077554493518747
2174,654.0,240.59327217125383,22.692660550458715,43.0,15.180894437139386,133.75915333470954,10.148929253242793,,dilution,4.0,3,0.35304405667766015
2175,524.0,213.51717557251908,13.580152671755725,48.0,10.902243646018201,133.75915333470954,10.148929253242793,,dilution,4.0,3,0.2271300759587125
2176,474.0,245.5632911392405,12.5,39.0,12.131188925824786,133.75915333470954,10.148929253242793,,dilution,4.0,3,0.3110561263031996
2177,510.0,228.27843137254902,11.807843137254903,39.0,13.06467957513149,133.75915333470954,10.148929253242793,,dilution,4.0,3,0.33499178397773055
2178,834.0,189.9136690647482,26.0431654676259,58.0,14.383930982930522,133.75915333470954,10.148929253242793,,dilution,4.0,3,0.24799881005052624
2179,593.0,198.33558178752108,15.436762225969646,42.0,14.125208268470969,133.75915333470954,10.148929253242793,,dilution,4.0,3,0.3363144825826421
2180,709.0,266.4612129760226,14.461212976022567,52.0,13.62301978304764,133.75915333470954,10.148929253242793,,dilution,4.0,3,0.2619811496739931
2181,780.0,197.01538461538462,15.016666666666667,59.0,13.221488309098817,133.75915333470954,10.148929253242793,,dilution,4.0,3,0.22409302218811553
2182,665.0,230.84812030075187,12.451127819548873,52.0,12.774135530708046,133.75915333470954,10.148929253242793,,dilution,4.0,3,0.24565645251361626
2183,579.0,218.30051813471502,13.402417962003454,43.0,13.404274125096004,133.75915333470954,10.148929253242793,,dilution,4.0,3,0.3117273052347908
2184,684.0,210.96198830409358,12.274853801169591,50.0,13.668957495540798,133.75915333470954,10.148929253242793,,dilution,4.0,3,0.27337914991081597
2185,493.0,279.0466531440162,16.553752535496958,46.0,10.710738183045299,133.75915333470954,10.148929253242793,,dilution,4.0,3,0.23284213441402823
2186,522.0,290.7318007662835,19.768199233716476,47.0,10.94024355513098,133.75915333470954,10.148929253242793,,dilution,4.0,3,0.2327711394708719
2187,629.0,216.7535771065183,14.383147853736089,45.0,13.96002118328482,133.75915333470954,10.148929253242793,,dilution,4.0,3,0.31022269296188487
2188,483.0,196.1801242236025,11.879917184265011,35.0,13.790522205240924,133.75915333470954,10.148929253242793,,dilution,4.0,3,0.3940149201497407
2189,770.0,194.2116883116883,42.92857142857143,57.0,13.507483430256574,133.75915333470954,10.148929253242793,,dilution,4.0,3,0.23697339351327323
2190,422.0,212.22748815165878,11.936018957345972,38.0,11.102351933296863,133.75915333470954,10.148929253242793,,dilution,4.0,3,0.2921671561393911
2191,712.0,167.2317415730337,18.859550561797754,52.0,13.692427240554544,133.75915333470954,10.148929253242793,,dilution,4.0,3,0.26331590847220276
2192,688.0,230.83866279069767,15.164244186046512,49.0,14.025939913922459,133.75915333470954,10.148929253242793,,dilution,4.0,3,0.28624367171270326
2193,394.0,212.13959390862945,12.563451776649746,35.0,11.236562431924241,133.75915333470954,10.148929253242793,,dilution,4.0,3,0.3210446409121212
2194,562.0,218.3629893238434,15.613879003558718,43.0,13.06077855927783,133.75915333470954,10.148929253242793,,dilution,4.0,3,0.3037390362622751
2195,792.0,274.7348484848485,14.35479797979798,61.0,12.972634835709913,133.75915333470954,10.148929253242793,,dilution,4.0,3,0.2126661448477035
2196,847.0,220.56198347107437,22.116883116883116,59.0,14.34281797320491,133.75915333470954,10.148929253242793,,dilution,4.0,3,0.24309860971533748
2197,849.0,240.3804475853946,13.672555948174322,60.0,14.148453916834418,133.75915333470954,10.148929253242793,,dilution,4.0,3,0.23580756528057364
2198,678.0,221.3746312684366,14.578171091445428,48.0,14.120971397104961,133.75915333470954,10.148929253242793,,dilution,4.0,3,0.29418690410635334
2199,692.0,202.5043352601156,14.238439306358382,52.0,13.315511871783498,133.75915333470954,10.148929253242793,,dilution,4.0,3,0.2560675359958365
2200,846.0,177.07801418439718,15.502364066193854,63.0,13.39229635368402,133.75915333470954,10.148929253242793,,dilution,4.0,3,0.21257613259815905
2201,656.0,183.66920731707316,13.036585365853659,50.0,13.109113601603994,133.75915333470954,10.148929253242793,,dilution,4.0,3,0.2621822720320799
2202,603.0,220.52238805970148,16.12603648424544,54.0,11.164175265585007,133.75915333470954,10.148929253242793,,dilution,4.0,3,0.20674398639972236
2203,495.0,201.82020202020203,16.963636363636365,48.0,10.309088215704497,133.75915333470954,10.148929253242793,,dilution,4.0,3,0.21477267116051035
2204,340.0,263.3529411764706,16.46470588235294,32.0,10.607168608349005,133.75915333470954,10.148929253242793,,dilution,4.0,3,0.3314740190109064
2205,772.0,281.39507772020727,18.237046632124354,68.0,11.340594573724312,133.75915333470954,10.148929253242793,,dilution,4.0,3,0.16677344961359283
2206,434.0,207.78571428571428,22.025345622119815,40.0,10.844333519808384,133.75915333470954,10.148929253242793,,dilution,4.0,3,0.2711083379952096
2207,746.0,244.19839142091152,13.144772117962466,54.0,13.811491503538322,133.75915333470954,10.148929253242793,,dilution,4.0,3,0.2557683611766356
2208,483.0,236.416149068323,13.784679089026914,38.0,12.525093923525347,133.75915333470954,10.148929253242793,,dilution,4.0,3,0.3296077348296144
2209,680.0,200.23823529411766,15.58529411764706,49.0,13.870220307722397,133.75915333470954,10.148929253242793,,dilution,4.0,3,0.2830657205657632
2210,354.0,382.5734463276836,28.23728813559322,36.0,9.831101503343639,133.75915333470954,10.148929253242793,,dilution,4.0,3,0.27308615287065663
2211,756.0,211.0899470899471,16.24074074074074,55.0,13.737291959593685,133.75915333470954,10.148929253242793,,dilution,4.0,3,0.2497689447198852
2212,825.0,215.04969696969698,17.772121212121213,68.0,12.123582820952116,133.75915333470954,10.148929253242793,,dilution,4.0,3,0.17828798266106052
2213,464.0,302.98922413793105,25.954741379310345,34.0,13.640418369536619,133.75915333470954,10.148929253242793,,dilution,4.0,3,0.4011887755746064
2214,323.0,224.8173374613003,22.520123839009287,29.0,11.123877647114776,133.75915333470954,10.148929253242793,,dilution,4.0,3,0.383581987831544
2215,924.0,231.1147186147186,15.773809523809524,63.0,14.659505900535468,133.75915333470954,10.148929253242793,,dilution,4.0,3,0.23269056984976932
2216,385.0,228.35584415584415,22.961038961038962,28.0,13.708602661928703,133.75915333470954,10.148929253242793,,dilution,4.0,3,0.4895929522117394
2217,541.0,193.30129390018485,16.243992606284657,40.0,13.51009272596433,133.75915333470954,10.148929253242793,,dilution,4.0,3,0.3377523181491083
2218,436.0,297.2316513761468,15.506880733944953,44.0,9.92135105437474,133.75915333470954,10.148929253242793,,dilution,4.0,3,0.22548525123578955
2219,470.0,219.1936170212766,14.51063829787234,35.0,13.416051658720335,134.5752712276199,10.0221041440221,,dilution,4.0,2,0.38331576167772385
2220,523.0,227.93499043977056,13.998087954110899,38.0,13.739528635350355,134.5752712276199,10.0221041440221,,dilution,4.0,2,0.36156654303553565
2222,840.0,198.9142857142857,16.129761904761907,60.0,13.985658410783751,134.5752712276199,10.0221041440221,,dilution,4.0,2,0.23309430684639584
2223,879.0,237.05460750853243,12.49943117178612,65.0,13.497695750734295,134.5752712276199,10.0221041440221,,dilution,4.0,2,0.20765685770360454
2224,595.0,222.0420168067227,19.94453781512605,42.0,14.14510357408152,134.5752712276199,10.0221041440221,,dilution,4.0,2,0.3367881803352743
2225,888.0,198.76126126126127,13.942567567567568,64.0,13.866767122766998,134.5752712276199,10.0221041440221,,dilution,4.0,2,0.21666823629323434
2226,543.0,171.5340699815838,14.769797421731123,40.0,13.567307635107838,134.5752712276199,10.0221041440221,,dilution,4.0,2,0.3391826908776959
2228,453.0,184.49889624724062,16.12362030905077,32.0,14.001371918526125,134.5752712276199,10.0221041440221,,dilution,4.0,2,0.4375428724539414
2229,478.0,184.06276150627616,14.830543933054393,35.0,13.636882680753606,134.5752712276199,10.0221041440221,,dilution,4.0,2,0.38962521945010303
2230,832.0,161.36418269230768,14.245192307692308,63.0,13.195106056531994,134.5752712276199,10.0221041440221,,dilution,4.0,2,0.20944612788146022
2231,532.0,184.09586466165413,12.543233082706767,38.0,13.990113782518733,134.5752712276199,10.0221041440221,,dilution,4.0,2,0.3681608890136509
2232,518.0,206.96525096525096,13.092664092664092,39.0,13.263516693798937,134.5752712276199,10.0221041440221,,dilution,4.0,2,0.3400901716358702
2233,626.0,166.87859424920129,18.02555910543131,49.0,12.753440905118396,134.5752712276199,10.0221041440221,,dilution,4.0,2,0.2602743041860897
2234,321.0,169.23052959501558,17.91277258566978,34.0,9.417022391763131,134.5752712276199,10.0221041440221,,dilution,4.0,2,0.2769712468165627
2235,466.0,259.5579399141631,14.15236051502146,37.0,12.600043399706575,134.5752712276199,10.0221041440221,,dilution,4.0,2,0.3405417135055831
2236,496.0,247.87298387096774,12.403225806451612,45.0,11.013961072113386,134.5752712276199,10.0221041440221,,dilution,4.0,2,0.24475469049140858
2237,422.0,226.65402843601896,13.030805687203792,37.0,11.415625113202346,134.5752712276199,10.0221041440221,,dilution,4.0,2,0.30853040846492824
2238,761.0,211.19842312746385,12.733245729303547,62.0,12.265044841918927,134.5752712276199,10.0221041440221,,dilution,4.0,2,0.19782330390191818
2239,715.0,180.76783216783215,13.016783216783217,50.0,14.280272026955549,134.5752712276199,10.0221041440221,,dilution,4.0,2,0.28560544053911097
