,area_birth,area_death,cell_id,cell_birth_time,cell_death_time,daughter1_id,daughter2_id,fluor1_mean_death,mother_id,long_axis_death,short_axis_death,fluor1_bg_death,fluor2_bg_death,error_frame,position,aspect_ratio
3366,484.0,368.0,82.0,13.0,15.0,,,0.0,69.0,35.0,10.430246297225796,0.0,,14.0,17.0,0.29800703706359416
3367,1376.0,1649.0,83.0,13.0,15.0,,,0.0,69.0,73.0,22.58728475006468,0.0,,,17.0,0.3094148595899271
3368,231.0,380.0,84.0,13.0,15.0,,,0.0,0.0,32.0,11.86234810394399,0.0,,,17.0,0.3706983782482497
3369,110.0,183.0,85.0,13.0,15.0,,,0.0,0.0,25.0,7.306867358997643,0.0,,,17.0,0.2922746943599057
3370,34.0,44.0,86.0,13.0,14.0,,,0.0,0.0,12.0,3.582947827391443,0.0,,,17.0,0.2985789856159536
3371,11.0,9.0,87.0,15.0,16.0,,,0.0,0.0,4.0,2.0214465275240983,0.0,,,17.0,0.5053616318810246
3372,23.0,23.0,88.0,15.0,15.0,,,0.0,0.0,6.0,3.6760193268289023,0.0,,,17.0,0.612669887804817
3373,327.0,503.0,89.0,15.0,19.0,,,152.44135188866798,29.0,50.0,10.049681399114448,126.70775502087524,,,17.0,0.20099362798228895
3374,513.0,546.0,90.0,15.0,19.0,,,137.7087912087912,29.0,52.0,10.486971401890425,126.70775502087524,,,17.0,0.20167252695943125
3375,356.0,512.0,91.0,16.0,19.0,,,142.12890625,65.0,47.0,10.895027432543664,126.70775502087524,,,17.0,0.23180909430943966
3376,554.0,558.0,92.0,16.0,19.0,,,137.99283154121864,65.0,49.0,11.384757078154069,126.70775502087524,,,17.0,0.23234198118681773
3377,330.0,270.0,93.0,16.0,17.0,,,0.0,0.0,23.0,11.49305027109819,0.0,,,17.0,0.4996978378738343
3378,573.0,596.0,94.0,16.0,17.0,,,0.0,0.0,36.0,16.554106455658783,0.0,,,17.0,0.4598362904349662
3379,610.0,621.0,95.0,16.0,17.0,,,0.0,0.0,41.0,15.153866605313635,0.0,,,17.0,0.36960650256862526
3380,647.0,707.0,96.0,17.0,19.0,,,215.9066478076379,0.0,56.0,12.608267037049085,126.70775502087524,,,17.0,0.2251476256615908
3381,693.0,674.0,97.0,17.0,19.0,,,213.60979228486647,0.0,51.0,13.203111038898978,126.70775502087524,,,17.0,0.25888453017448976
3382,1298.0,1665.0,98.0,17.0,18.0,115.0,116.0,0.0,79.0,74.0,22.491147206102536,0.0,,,17.0,0.3039344217040883
3383,655.0,625.0,99.0,17.0,19.0,,,211.5664,79.0,51.0,12.25659357475547,126.70775502087524,,,17.0,0.24032536421089157
3384,1832.0,1832.0,100.0,17.0,17.0,103.0,104.0,0.0,0.0,74.0,24.754371142663885,0.0,,,17.0,0.33451852895491735
3385,545.0,634.0,101.0,18.0,19.0,,,138.98422712933754,25.0,52.0,12.188835308011493,126.70775502087524,,,17.0,0.23440067900022102
3386,393.0,467.0,102.0,18.0,19.0,,,148.0,25.0,46.0,10.147532853392166,126.70775502087524,,,17.0,0.22059854029113404
3387,1767.0,1767.0,103.0,18.0,18.0,,,0.0,100.0,83.0,21.282224898957704,0.0,,,17.0,0.2564123481802133
3388,291.0,436.0,104.0,18.0,19.0,,,286.5711009174312,100.0,38.0,11.476364646676425,126.70775502087524,,19.0,17.0,0.3020095959651691
3389,108.0,389.0,105.0,18.0,19.0,,,128.65809768637533,0.0,36.0,10.792961204402257,126.70775502087524,,19.0,17.0,0.2998044779000627
3390,2360.0,2360.0,106.0,18.0,18.0,121.0,122.0,0.0,0.0,114.0,20.690370790873736,0.0,,,17.0,0.18149448062169943
3391,128.0,379.0,107.0,18.0,19.0,,,128.0527704485488,0.0,36.0,10.525215840848988,126.70775502087524,,19.0,17.0,0.2923671066902497
3392,462.0,462.0,108.0,18.0,18.0,,,0.0,0.0,58.0,7.952259003656317,0.0,,,17.0,0.1371079138561434
3393,74.0,74.0,109.0,19.0,19.0,,,126.0945945945946,75.0,12.0,5.645556412638776,126.70775502087524,,,17.0,0.4704630343865646
3394,413.0,413.0,110.0,19.0,19.0,,,127.16222760290557,75.0,36.0,11.454915628476625,126.70775502087524,,,17.0,0.31819210079101734
3395,256.0,256.0,111.0,19.0,19.0,,,126.984375,76.0,23.0,11.112236990228187,126.70775502087524,,,17.0,0.48314073870557334
3396,581.0,581.0,112.0,19.0,19.0,,,127.09294320137694,76.0,48.0,12.111460054437577,126.70775502087524,,,17.0,0.2523220844674495
3397,333.0,333.0,113.0,19.0,19.0,,,151.34234234234233,64.0,34.0,9.774011822437501,126.70775502087524,,,17.0,0.28747093595404416
3398,442.0,442.0,114.0,19.0,19.0,,,140.1108597285068,64.0,39.0,11.332647550950274,126.70775502087524,,,17.0,0.2905807064346224
3399,926.0,926.0,115.0,19.0,19.0,,,238.72138228941685,98.0,53.0,17.47236680821373,126.70775502087524,,,17.0,0.32966729826818364
3400,572.0,572.0,116.0,19.0,19.0,,,234.3444055944056,98.0,51.0,11.202646404469206,126.70775502087524,,,17.0,0.21965973342096481
3401,330.0,330.0,117.0,19.0,19.0,,,145.1060606060606,26.0,30.0,10.992735497107208,126.70775502087524,,,17.0,0.3664245165702403
3402,333.0,333.0,118.0,19.0,19.0,,,148.28528528528528,26.0,30.0,11.092409075011094,126.70775502087524,,,17.0,0.3697469691670365
3403,358.0,358.0,119.0,19.0,19.0,,,146.0558659217877,28.0,33.0,10.825258562788674,126.70775502087524,,,17.0,0.32803813826632344
3404,421.0,421.0,120.0,19.0,19.0,,,140.27553444180523,28.0,36.0,11.682826462949784,126.70775502087524,,,17.0,0.32452295730416064
3405,451.0,451.0,121.0,19.0,19.0,,,127.77161862527716,106.0,37.0,12.167949274825812,126.70775502087524,,,17.0,0.32886349391421116
3406,326.0,326.0,122.0,19.0,19.0,,,132.50613496932516,106.0,32.0,10.1513708647768,126.70775502087524,,,17.0,0.317230339524275
3407,905.0,905.0,123.0,19.0,19.0,,,131.60662983425414,0.0,74.0,12.230212639498752,126.70775502087524,,,17.0,0.16527314377701016
3408,576.0,1027.0,1.0,1.0,9.0,65.0,66.0,0.0,0.0,72.0,14.26394027320571,0.0,,,12.0,0.19811028157230154
3409,649.0,925.0,2.0,1.0,6.0,52.0,53.0,0.0,0.0,68.0,13.589986058922277,0.0,,,12.0,0.1998527361606217
3410,566.0,917.0,3.0,1.0,9.0,69.0,70.0,0.0,0.0,62.0,14.787275546758895,0.0,,,12.0,0.23850444430256282
3411,719.0,813.0,4.0,1.0,3.0,32.0,33.0,0.0,0.0,63.0,12.910599406912825,0.0,,,12.0,0.2049301493160766
3412,611.0,1373.0,5.0,1.0,14.0,,,0.0,0.0,83.0,16.54128789077052,0.0,,,12.0,0.19929262519000626
3413,681.0,727.0,6.0,1.0,17.0,,,0.0,0.0,55.0,13.205814628585147,0.0,,7.0,12.0,0.24010572051972995
3414,505.0,867.0,7.0,1.0,4.0,36.0,37.0,0.0,0.0,56.0,15.477246692110272,0.0,,4.0,12.0,0.27637940521625487
3415,521.0,294.0,8.0,1.0,4.0,,,0.0,0.0,25.0,11.697972379929444,0.0,,4.0,12.0,0.4679188951971778
3416,531.0,1559.0,9.0,1.0,8.0,56.0,57.0,0.0,0.0,131.0,11.899578983500257,0.0,,7.0,12.0,0.0908364807900783
3417,697.0,1030.0,10.0,1.0,9.0,73.0,74.0,0.0,0.0,66.0,15.591781034189257,0.0,,,12.0,0.2362391065786251
3418,598.0,932.0,11.0,1.0,11.0,82.0,83.0,0.0,0.0,63.0,14.779598636262861,0.0,,,12.0,0.23459680375020414
3419,782.0,1064.0,12.0,1.0,5.0,,,0.0,0.0,72.0,14.763958516604113,0.0,,,12.0,0.20505497939727935
3420,726.0,916.0,13.0,1.0,4.0,38.0,39.0,0.0,0.0,66.0,13.878425194289377,0.0,,,12.0,0.21027916961044513
3421,564.0,751.0,14.0,1.0,6.0,,,0.0,0.0,49.0,15.316033090998475,0.0,,,12.0,0.31257210389792806
3422,805.0,951.0,15.0,1.0,3.0,34.0,35.0,0.0,0.0,67.0,14.176489204778225,0.0,,,12.0,0.2115893911160929
3423,167.0,80.0,16.0,1.0,2.0,,,0.0,0.0,14.0,5.487514701745945,0.0,,2.0,12.0,0.39196533583899607
3424,763.0,966.0,17.0,1.0,6.0,,,0.0,0.0,68.0,14.204665707350111,0.0,,,12.0,0.2088921427551487
3425,579.0,886.0,18.0,1.0,7.0,,,0.0,0.0,60.0,14.744420095768328,0.0,,,12.0,0.24574033492947214
3426,766.0,954.0,19.0,1.0,4.0,40.0,41.0,0.0,0.0,75.0,12.720711486718299,0.0,,,12.0,0.16960948648957733
3427,579.0,1747.0,20.0,1.0,8.0,61.0,62.0,0.0,0.0,65.0,26.87542254822256,0.0,,2.0,12.0,0.413468039203424
3428,270.0,525.0,21.0,1.0,4.0,42.0,43.0,0.0,0.0,56.0,9.375913240509359,0.0,,2.0,12.0,0.16742702215195285
3429,343.0,425.0,22.0,1.0,6.0,,,0.0,0.0,34.0,12.519188452324984,0.0,,,12.0,0.3682114250683819
3430,613.0,977.0,23.0,1.0,8.0,63.0,64.0,0.0,0.0,61.0,16.005720652232355,0.0,,,12.0,0.26238886315135007
3431,368.0,1176.0,24.0,1.0,14.0,,,0.0,0.0,61.0,19.270423103671874,0.0,,9.0,12.0,0.3159085754700307
3432,493.0,552.0,25.0,1.0,14.0,,,0.0,0.0,41.0,13.458880863125808,0.0,,9.0,12.0,0.3282653869055075
3433,407.0,670.0,26.0,1.0,17.0,,,0.0,0.0,39.0,17.156336513494654,0.0,,,12.0,0.4399060644485809
3434,534.0,558.0,27.0,1.0,2.0,30.0,31.0,0.0,0.0,53.0,10.526449618503072,0.0,,,12.0,0.19861225695288814
3435,525.0,1022.0,28.0,1.0,6.0,54.0,55.0,0.0,0.0,72.0,14.192749287324984,0.0,,,12.0,0.19712151787951368
3436,299.0,1147.0,29.0,1.0,5.0,50.0,51.0,0.0,0.0,66.0,17.37337484020096,0.0,,5.0,12.0,0.26323295212425696
3437,417.0,436.0,30.0,3.0,4.0,,,0.0,27.0,42.0,10.38792184824299,0.0,,,12.0,0.24733147257721402
3438,180.0,558.0,31.0,3.0,15.0,,,0.0,27.0,47.0,11.871199828091395,0.0,,4.0,12.0,0.25257871974662544
3439,456.0,772.0,32.0,4.0,18.0,129.0,130.0,0.0,4.0,60.0,12.866347605827604,0.0,,13.0,12.0,0.2144391267637934
3440,391.0,773.0,33.0,4.0,18.0,127.0,128.0,0.0,4.0,64.0,12.058773879572989,0.0,,13.0,12.0,0.18841834186832795
3441,459.0,550.0,34.0,4.0,5.0,48.0,49.0,0.0,15.0,39.0,14.083603402792878,0.0,,,12.0,0.3611180359690482
3442,562.0,1036.0,35.0,4.0,11.0,84.0,85.0,0.0,15.0,72.0,14.388247553481493,0.0,,,12.0,0.19983677157613186
3443,616.0,1326.0,36.0,5.0,17.0,117.0,118.0,0.0,7.0,73.0,18.15908216673178,0.0,,7.0,12.0,0.24875455022920245
3444,601.0,683.0,37.0,5.0,8.0,,,0.0,7.0,50.0,13.619603682613015,0.0,,7.0,12.0,0.2723920736522603
3445,434.0,1478.0,38.0,5.0,18.0,,,0.0,13.0,68.0,21.729532929691533,0.0,,15.0,12.0,0.31955195484840493
3446,546.0,584.0,39.0,5.0,13.0,93.0,94.0,0.0,13.0,54.0,10.810867097984792,0.0,,,12.0,0.2002012425552739
3447,434.0,874.0,40.0,5.0,18.0,141.0,142.0,0.0,19.0,49.0,17.838381749097714,0.0,,10.0,12.0,0.36404860712444315
3448,573.0,565.0,41.0,5.0,19.0,,,135.46902654867256,19.0,49.0,11.519072744756645,124.04427124641292,,10.0,12.0,0.23508311723993153
3449,269.0,247.0,42.0,5.0,6.0,,,0.0,21.0,29.0,8.494190783794027,0.0,,,12.0,0.2929031304756561
3450,271.0,298.0,43.0,5.0,6.0,,,0.0,21.0,32.0,9.312571096777752,0.0,,,12.0,0.29101784677430476
3451,11.0,11.0,44.0,5.0,5.0,,,0.0,0.0,6.0,1.7727114680706109,0.0,,,12.0,0.2954519113451018
3452,26.0,614.0,45.0,5.0,12.0,89.0,90.0,0.0,0.0,55.0,11.155336963319797,0.0,,6.0,12.0,0.20282430842399632
3453,209.0,175.0,46.0,6.0,13.0,,,0.0,0.0,25.0,6.931293898414406,0.0,,,12.0,0.27725175593657625
3454,270.0,582.0,47.0,6.0,13.0,,,0.0,0.0,56.0,10.381653221929781,0.0,,,12.0,0.18538666467731751
3455,292.0,393.0,48.0,6.0,10.0,,,0.0,34.0,43.0,9.130584584925286,0.0,,,12.0,0.2123391763936113
3456,179.0,157.0,49.0,6.0,11.0,,,0.0,34.0,20.0,7.80957615198251,0.0,,,12.0,0.3904788075991255
3457,475.0,596.0,50.0,6.0,10.0,80.0,81.0,0.0,29.0,60.0,9.919944750236239,0.0,,10.0,12.0,0.16533241250393732
3458,319.0,1872.0,51.0,6.0,16.0,114.0,115.0,0.0,29.0,98.0,19.096694987084224,0.0,,11.0,12.0,0.1948642345620839
3459,435.0,224.0,52.0,7.0,9.0,,,0.0,2.0,21.0,10.633134317004796,0.0,,9.0,12.0,0.5063397293811808
3460,558.0,861.0,53.0,7.0,9.0,67.0,68.0,0.0,2.0,57.0,15.108358706309932,0.0,,,12.0,0.26505892467210407
3461,569.0,483.0,54.0,7.0,13.0,,,0.0,28.0,47.0,10.25985326938827,0.0,,12.0,12.0,0.21829475041251636
3462,532.0,862.0,55.0,7.0,13.0,,,0.0,28.0,53.0,16.26415779287605,0.0,,,12.0,0.30687090175237824
3463,1427.0,1427.0,56.0,9.0,9.0,71.0,72.0,0.0,9.0,97.0,14.706998583199521,0.0,,,12.0,0.15161854209484044
3464,378.0,665.0,57.0,9.0,16.0,,,0.0,9.0,56.0,11.865271849005087,0.0,,14.0,12.0,0.2118798544465194
3465,515.0,316.0,58.0,9.0,17.0,,,0.0,0.0,28.0,11.272152690684411,0.0,,14.0,12.0,0.40257688181015755
3466,1104.0,1237.0,59.0,9.0,13.0,95.0,96.0,0.0,0.0,81.0,15.271887337549336,0.0,,,12.0,0.18854181898209058
3467,283.0,203.0,60.0,9.0,11.0,,,0.0,0.0,18.0,11.277376955969011,0.0,,10.0,12.0,0.6265209419982783
3468,500.0,1100.0,61.0,9.0,13.0,98.0,99.0,0.0,20.0,50.0,21.98863293712062,0.0,,12.0,12.0,0.4397726587424124
3469,933.0,818.0,62.0,9.0,10.0,77.0,78.0,0.0,20.0,48.0,17.0402287853364,0.0,,,12.0,0.355004766361175
3470,432.0,587.0,63.0,9.0,14.0,,,0.0,23.0,41.0,14.323080679637142,0.0,,11.0,12.0,0.349343431210662
3471,560.0,527.0,64.0,9.0,14.0,,,0.0,23.0,41.0,12.83729489654696,0.0,,,12.0,0.3131047535743161
3472,512.0,661.0,65.0,10.0,13.0,91.0,92.0,0.0,1.0,47.0,14.059161126541277,0.0,,,12.0,0.2991310877987506
3473,558.0,685.0,66.0,10.0,14.0,100.0,101.0,0.0,1.0,45.0,15.210067485565332,0.0,,,12.0,0.3380014996792296
3474,489.0,904.0,67.0,10.0,14.0,102.0,103.0,0.0,53.0,48.0,18.83276476880602,0.0,,13.0,12.0,0.39234926601679204
3475,658.0,515.0,68.0,10.0,19.0,,,116.94757281553397,53.0,45.0,11.434530515597514,124.04427124641292,,13.0,12.0,0.2541006781243892
3476,432.0,617.0,69.0,10.0,17.0,,,0.0,3.0,48.0,12.839159538796402,0.0,,,12.0,0.2674824903915917
3477,530.0,626.0,70.0,10.0,17.0,,,0.0,3.0,47.0,13.318973109383919,0.0,,,12.0,0.2833824065826366
3478,776.0,776.0,71.0,10.0,10.0,75.0,76.0,0.0,56.0,73.0,10.62778951592856,0.0,,,12.0,0.14558615775244604
3479,695.0,2579.0,72.0,10.0,17.0,,,0.0,56.0,91.0,28.331577861656726,0.0,,17.0,12.0,0.3113360204577662
3480,378.0,344.0,73.0,10.0,15.0,,,0.0,10.0,26.0,13.184466382954374,0.0,,15.0,12.0,0.5070948608828606
3481,590.0,620.0,74.0,10.0,15.0,,,0.0,10.0,43.0,14.44081480238617,0.0,,,12.0,0.3358329023810737
3482,459.0,562.0,75.0,11.0,14.0,,,0.0,71.0,48.0,11.687806952182763,0.0,,,12.0,0.24349597817047422
3483,379.0,338.0,76.0,11.0,19.0,,,241.77218934911244,71.0,34.0,9.891071276375785,124.04427124641292,,17.0,12.0,0.29091386106987605
3484,373.0,526.0,77.0,11.0,17.0,122.0,123.0,0.0,62.0,56.0,9.403178572486175,0.0,,,12.0,0.16791390308011026
3485,605.0,376.0,78.0,11.0,19.0,,,216.13829787234042,62.0,32.0,11.749454943563915,124.04427124641292,,19.0,12.0,0.36717046698637235
3486,56.0,55.0,79.0,11.0,12.0,,,0.0,0.0,14.0,3.9134427080031986,0.0,,,12.0,0.27953162200022846
3487,280.0,676.0,80.0,11.0,19.0,,,169.60355029585799,50.0,64.0,10.56240285680577,124.04427124641292,,12.0,12.0,0.16503754463759016
3488,342.0,467.0,81.0,11.0,15.0,,,0.0,50.0,44.0,10.602473947242512,0.0,,,12.0,0.24096531698278437
3489,508.0,238.0,82.0,12.0,19.0,,,204.24789915966386,11.0,22.0,10.817886335205655,124.04427124641292,,16.0,12.0,0.4917221061457116
3490,426.0,890.0,83.0,12.0,19.0,,,207.25056179775282,11.0,45.0,19.763804588531112,124.04427124641292,,,12.0,0.4391956575229136
3491,580.0,580.0,84.0,12.0,12.0,,,0.0,35.0,52.0,11.14775404872613,0.0,,,12.0,0.21437988555242557
3492,923.0,923.0,85.0,12.0,12.0,,,0.0,35.0,58.0,15.907073280094304,0.0,,,12.0,0.274259884139557
3493,984.0,984.0,86.0,12.0,12.0,87.0,88.0,0.0,0.0,79.0,12.45147969887765,0.0,,,12.0,0.15761366707440064
3494,643.0,868.0,87.0,13.0,14.0,,,0.0,86.0,51.0,17.018755824460264,0.0,,,12.0,0.3337010945972601
3495,597.0,422.0,88.0,13.0,14.0,,,0.0,86.0,29.0,14.55447312841033,0.0,,14.0,12.0,0.5018783837382872
3496,342.0,79.0,89.0,13.0,16.0,,,0.0,45.0,12.0,6.5644571183516405,0.0,,16.0,12.0,0.5470380931959701
3497,487.0,546.0,90.0,13.0,15.0,,,0.0,45.0,46.0,11.841760476219653,0.0,,,12.0,0.25742957556999246
3498,330.0,442.0,91.0,14.0,15.0,,,0.0,65.0,52.0,8.50809257916661,0.0,,,12.0,0.16361716498397325
3499,198.0,198.0,92.0,14.0,14.0,,,0.0,65.0,26.0,7.600883406235214,0.0,,,12.0,0.29234166947058515
3500,203.0,236.0,93.0,14.0,15.0,,,0.0,39.0,25.0,9.393611809124023,0.0,,,12.0,0.3757444723649609
3501,466.0,466.0,94.0,14.0,14.0,,,0.0,39.0,36.0,12.941902845254257,0.0,,,12.0,0.3594973012570627
3502,688.0,688.0,95.0,14.0,14.0,,,0.0,59.0,49.0,14.041450175668912,0.0,,,12.0,0.2865602076667125
3503,259.0,259.0,96.0,14.0,14.0,,,0.0,59.0,32.0,8.085082530212556,0.0,,,12.0,0.2526588290691424
3504,440.0,440.0,97.0,14.0,14.0,107.0,108.0,0.0,0.0,58.0,7.588986793225901,0.0,,,12.0,0.13084459988320518
3505,425.0,465.0,98.0,14.0,15.0,,,0.0,61.0,50.0,9.29573592182484,0.0,,,12.0,0.1859147184364968
3506,680.0,1284.0,99.0,14.0,16.0,110.0,111.0,0.0,61.0,57.0,22.528584088249797,0.0,,16.0,12.0,0.39523831733771575
3507,591.0,1510.0,100.0,15.0,17.0,,,0.0,66.0,79.0,19.112074781471065,0.0,,16.0,12.0,0.24192499723381095
3508,55.0,55.0,101.0,15.0,15.0,,,0.0,66.0,11.0,4.848923554798561,0.0,,,12.0,0.44081123225441465
3509,579.0,643.0,102.0,15.0,18.0,125.0,126.0,0.0,67.0,62.0,10.367170395894279,0.0,,17.0,12.0,0.1672124257402303
3510,366.0,481.0,103.0,15.0,19.0,,,115.57588357588358,67.0,41.0,11.735898515581084,124.04427124641292,,,12.0,0.28624142720929474
3511,361.0,61.0,104.0,15.0,19.0,,,118.95081967213115,0.0,12.0,5.02470757675142,124.04427124641292,,19.0,12.0,0.4187256313959517
3512,251.0,339.0,105.0,15.0,19.0,,,118.32153392330383,0.0,32.0,10.600770811493572,124.04427124641292,,19.0,12.0,0.3312740878591741
3513,164.0,164.0,106.0,15.0,15.0,,,0.0,0.0,26.0,6.294951024914335,0.0,,,12.0,0.24211350095824363
3514,198.0,224.0,107.0,15.0,16.0,,,0.0,97.0,30.0,7.449623621057518,0.0,,,12.0,0.24832078736858393
3515,284.0,451.0,108.0,15.0,19.0,,,138.70288248337027,97.0,39.0,11.556211894461597,124.04427124641292,,,12.0,0.29631312549901534
3516,438.0,589.0,109.0,16.0,19.0,,,174.65195246179965,0.0,49.0,12.012137959590829,124.04427124641292,,,12.0,0.2451456726447108
3517,543.0,543.0,110.0,17.0,17.0,120.0,121.0,0.0,99.0,54.0,10.046556969424543,0.0,,,12.0,0.18604735128563968
3518,665.0,485.0,111.0,17.0,19.0,,,209.7422680412371,99.0,40.0,12.121541288603026,124.04427124641292,,19.0,12.0,0.30303853221507565
3519,12.0,25.0,112.0,17.0,18.0,,,0.0,0.0,10.0,2.4329447503555572,0.0,,18.0,12.0,0.24329447503555574
3520,307.0,327.0,113.0,17.0,18.0,144.0,145.0,0.0,0.0,41.0,7.958523181439232,0.0,,,12.0,0.19411032149851787
3521,410.0,289.0,114.0,17.0,19.0,,,177.28373702422147,51.0,31.0,9.305873859305642,124.04427124641292,,19.0,12.0,0.30018947933244006
3522,1169.0,1169.0,115.0,17.0,17.0,,,0.0,51.0,69.0,16.935018146341797,0.0,,,12.0,0.24543504559915647
3523,380.0,358.0,116.0,18.0,19.0,,,205.81005586592178,0.0,33.0,10.810133546783412,124.04427124641292,,,12.0,0.3275798044479822
3524,421.0,421.0,117.0,18.0,18.0,133.0,134.0,0.0,36.0,48.0,8.770821939185838,0.0,,,12.0,0.18272545706637164
3525,1231.0,1231.0,118.0,18.0,18.0,137.0,138.0,0.0,36.0,58.0,21.216220346685656,0.0,,,12.0,0.36579690252906305
3526,417.0,417.0,119.0,18.0,18.0,,,0.0,0.0,32.0,12.849776740009496,0.0,,,12.0,0.40155552312529674
3527,255.0,499.0,120.0,18.0,19.0,,,192.58316633266534,110.0,42.0,11.88094946284323,124.04427124641292,,19.0,12.0,0.282879749115315
3528,301.0,345.0,121.0,18.0,19.0,,,208.22898550724636,110.0,34.0,10.128459030022434,124.04427124641292,,,12.0,0.2978958538241892
3529,246.0,444.0,122.0,18.0,19.0,,,202.61486486486487,77.0,38.0,11.670489445718815,124.04427124641292,,19.0,12.0,0.3071181433083899
3530,320.0,418.0,123.0,18.0,19.0,,,203.93301435406698,77.0,36.0,11.603159370515035,124.04427124641292,,,12.0,0.32230998251430654
3531,136.0,57.0,124.0,18.0,19.0,,,272.82456140350877,0.0,20.0,2.8449087567021705,124.04427124641292,,19.0,12.0,0.1422454378351085
3532,422.0,422.0,125.0,19.0,19.0,,,116.27725118483413,102.0,37.0,11.380840037025783,124.04427124641292,,,12.0,0.3075902712709671
3533,433.0,433.0,126.0,19.0,19.0,,,118.37644341801386,102.0,37.0,11.701963057160466,124.04427124641292,,,12.0,0.31626927181514775
3534,461.0,461.0,127.0,19.0,19.0,,,239.7114967462039,33.0,38.0,12.093232962008162,124.04427124641292,,,12.0,0.3182429726844253
3535,451.0,451.0,128.0,19.0,19.0,,,247.83813747228382,33.0,38.0,11.854221365046515,124.04427124641292,,,12.0,0.31195319381701353
3536,408.0,408.0,129.0,19.0,19.0,,,268.06617647058823,32.0,35.0,11.64708621384511,124.04427124641292,,,12.0,0.332773891824146
3537,394.0,394.0,130.0,19.0,19.0,,,260.18781725888323,32.0,34.0,11.573589792434909,124.04427124641292,,,12.0,0.34039969977749734
3538,389.0,389.0,131.0,19.0,19.0,,,121.72493573264782,0.0,30.0,12.938393415074609,124.04427124641292,,,12.0,0.43127978050248694
3539,799.0,799.0,132.0,19.0,19.0,,,120.43929912390487,0.0,63.0,12.677712481689914,124.04427124641292,,,12.0,0.20123353145539546
3540,418.0,418.0,133.0,19.0,19.0,,,169.9665071770335,117.0,40.0,10.446906403806338,124.04427124641292,,,12.0,0.26117266009515844
3541,294.0,294.0,134.0,19.0,19.0,,,232.8231292517007,117.0,33.0,8.903058237259074,124.04427124641292,,,12.0,0.26978964355330526
3542,289.0,289.0,135.0,19.0,19.0,,,228.7681660899654,0.0,30.0,9.614584572069328,124.04427124641292,,,12.0,0.32048615240231093
3543,216.0,216.0,136.0,19.0,19.0,,,255.27777777777777,0.0,24.0,8.893461013345268,124.04427124641292,,,12.0,0.3705608755560528
3544,391.0,391.0,137.0,19.0,19.0,,,189.20971867007674,118.0,35.0,11.145121137943702,124.04427124641292,,,12.0,0.3184320325126772
3545,397.0,397.0,138.0,19.0,19.0,,,169.88664987405542,118.0,34.0,11.654343972272882,124.04427124641292,,,12.0,0.3427748227139083
3546,414.0,414.0,139.0,19.0,19.0,,,217.34782608695653,0.0,38.0,10.858467399432794,124.04427124641292,,,12.0,0.2857491420903367
3547,413.0,413.0,140.0,19.0,19.0,,,223.45036319612592,0.0,36.0,11.450099975030067,124.04427124641292,,,12.0,0.3180583326397241
3548,482.0,482.0,141.0,19.0,19.0,,,137.96058091286307,40.0,42.0,11.462663823121195,124.04427124641292,,,12.0,0.27292056721717134
3549,478.0,478.0,142.0,19.0,19.0,,,138.4205020920502,40.0,45.0,10.613790495957204,124.04427124641292,,,12.0,0.2358620110212712
3550,373.0,373.0,143.0,19.0,19.0,,,209.1313672922252,0.0,32.0,11.657106735279061,124.04427124641292,,,12.0,0.36428458547747067
3551,152.0,152.0,144.0,19.0,19.0,,,170.28947368421052,113.0,19.0,7.970077256231673,124.04427124641292,,,12.0,0.4194777503279828
3552,286.0,286.0,145.0,19.0,19.0,,,170.44755244755245,113.0,29.0,9.847673511750044,124.04427124641292,,,12.0,0.339574948681036
3553,146.0,146.0,146.0,19.0,19.0,,,179.34246575342465,0.0,20.0,7.308757406375332,124.04427124641292,,,12.0,0.3654378703187666
3554,821.0,847.0,1.0,1.0,2.0,,,0.0,0.0,58.0,14.598968140947747,0.0,,,15.0,0.2517063472577198
3555,809.0,878.0,2.0,1.0,3.0,32.0,33.0,0.0,0.0,60.0,14.626627840866664,0.0,,,15.0,0.24377713068111106
3556,869.0,991.0,3.0,1.0,4.0,34.0,35.0,0.0,0.0,68.0,14.573710634445812,0.0,,,15.0,0.21431927403596782
3557,526.0,852.0,4.0,1.0,9.0,58.0,59.0,0.0,0.0,60.0,14.19224120786377,0.0,,,15.0,0.23653735346439617
3558,621.0,722.0,5.0,1.0,7.0,50.0,51.0,0.0,0.0,59.0,12.23042113089668,0.0,,2.0,15.0,0.20729527340502849
3559,576.0,2178.0,6.0,1.0,16.0,92.0,93.0,0.0,0.0,123.0,17.70417048715533,0.0,,11.0,15.0,0.14393634542402708
3560,415.0,475.0,7.0,1.0,11.0,,,0.0,0.0,49.0,9.689751745086916,0.0,,,15.0,0.1977500356140187
3561,320.0,1336.0,8.0,1.0,15.0,,,0.0,0.0,99.0,13.484676889741618,0.0,,12.0,15.0,0.13620885747213754
3562,437.0,2920.0,9.0,1.0,14.0,,,0.0,0.0,111.0,26.29865703058941,0.0,,12.0,15.0,0.2369248381134181
3563,562.0,421.0,10.0,1.0,12.0,,,0.0,0.0,38.0,11.052978918663735,0.0,,7.0,15.0,0.2908678662806246
3564,466.0,699.0,11.0,1.0,9.0,,,0.0,0.0,47.0,14.859306075868624,0.0,,,15.0,0.3161554484227367
3565,464.0,566.0,12.0,1.0,9.0,,,0.0,0.0,42.0,13.447801392682132,0.0,,,15.0,0.32018574744481265
