time_min,temp_C,well_id,od_600nm,strain,carbon,date,run_number,blank_val,od_sub
461.16666666666674,27.1,22,0.076,blank,blank,20190304,1,0.07724999999999996,-0.0012499999999999595
468.16666666666674,27.1,22,0.076,blank,blank,20190304,1,0.07732812499999998,-0.0013281249999999856
475.16666666666674,27.1,22,0.076,blank,blank,20190304,1,0.07728124999999997,-0.00128124999999997
482.16666666666674,27.1,22,0.076,blank,blank,20190304,1,0.07729687499999997,-0.0012968749999999751
489.16666666666674,27.1,22,0.076,blank,blank,20190304,1,0.07728124999999997,-0.00128124999999997
496.16666666666674,27.1,22,0.076,blank,blank,20190304,1,0.07732812499999997,-0.0013281249999999717
503.16666666666674,27.1,22,0.076,blank,blank,20190304,1,0.07734374999999998,-0.001343749999999977
510.16666666666674,27.1,22,0.076,blank,blank,20190304,1,0.07726562499999996,-0.0012656249999999647
517.1666666666666,27.1,22,0.076,blank,blank,20190304,1,0.07721874999999996,-0.001218749999999963
524.1666666666666,27.1,22,0.076,blank,blank,20190304,1,0.07729687499999997,-0.0012968749999999751
531.1666666666666,27.1,22,0.076,blank,blank,20190304,1,0.07721874999999997,-0.0012187499999999768
538.1666666666666,27.1,22,0.076,blank,blank,20190304,1,0.07728124999999997,-0.00128124999999997
545.1666666666666,27.1,22,0.076,blank,blank,20190304,1,0.07729687499999997,-0.0012968749999999751
552.1666666666666,27.1,22,0.076,blank,blank,20190304,1,0.07726562499999996,-0.0012656249999999647
559.1666666666666,27.1,22,0.076,blank,blank,20190304,1,0.07729687499999997,-0.0012968749999999751
566.1666666666666,27.1,22,0.076,blank,blank,20190304,1,0.07728124999999997,-0.00128124999999997
573.1666666666666,27.1,22,0.076,blank,blank,20190304,1,0.07732812499999997,-0.0013281249999999717
580.1666666666666,27.1,22,0.076,blank,blank,20190304,1,0.07728124999999997,-0.00128124999999997
587.1666666666666,27.1,22,0.076,blank,blank,20190304,1,0.07726562499999996,-0.0012656249999999647
594.1666666666666,27.1,22,0.076,blank,blank,20190304,1,0.07729687499999997,-0.0012968749999999751
601.1666666666666,27.1,22,0.076,blank,blank,20190304,1,0.07728124999999997,-0.00128124999999997
608.1666666666666,27.1,22,0.076,blank,blank,20190304,1,0.07723437499999997,-0.0012343749999999681
615.1666666666666,27.1,22,0.076,blank,blank,20190304,1,0.07732812499999997,-0.0013281249999999717
622.1666666666666,27.1,22,0.076,blank,blank,20190304,1,0.07726562499999996,-0.0012656249999999647
629.1666666666666,27.0,22,0.076,blank,blank,20190304,1,0.07731249999999996,-0.0013124999999999665
636.1666666666666,27.1,22,0.076,blank,blank,20190304,1,0.07728124999999995,-0.001281249999999956
643.1666666666666,27.1,22,0.076,blank,blank,20190304,1,0.07729687499999997,-0.0012968749999999751
650.1666666666666,27.1,22,0.076,blank,blank,20190304,1,0.07732812499999997,-0.0013281249999999717
657.1666666666666,27.0,22,0.076,blank,blank,20190304,1,0.07724999999999997,-0.0012499999999999734
664.1666666666666,27.1,22,0.076,blank,blank,20190304,1,0.07732812499999998,-0.0013281249999999856
671.1666666666666,27.1,22,0.076,blank,blank,20190304,1,0.07723437499999997,-0.0012343749999999681
678.1666666666666,27.0,22,0.076,blank,blank,20190304,1,0.07728124999999997,-0.00128124999999997
685.1666666666666,27.1,22,0.076,blank,blank,20190304,1,0.07728124999999997,-0.00128124999999997
692.1666666666665,27.0,22,0.076,blank,blank,20190304,1,0.07726562499999996,-0.0012656249999999647
699.1666666666665,27.1,22,0.076,blank,blank,20190304,1,0.07729687499999997,-0.0012968749999999751
706.1666666666665,27.0,22,0.076,blank,blank,20190304,1,0.07731249999999996,-0.0013124999999999665
713.1666666666665,27.0,22,0.076,blank,blank,20190304,1,0.07728124999999997,-0.00128124999999997
720.1666666666665,27.0,22,0.076,blank,blank,20190304,1,0.07732812499999997,-0.0013281249999999717
727.1666666666665,27.1,22,0.076,blank,blank,20190304,1,0.07729687499999997,-0.0012968749999999751
734.1666666666665,27.1,22,0.076,blank,blank,20190304,1,0.07731249999999996,-0.0013124999999999665
741.1666666666665,27.1,22,0.076,blank,blank,20190304,1,0.07724999999999997,-0.0012499999999999734
748.1666666666665,27.1,22,0.076,blank,blank,20190304,1,0.07726562499999996,-0.0012656249999999647
755.1666666666665,27.0,22,0.076,blank,blank,20190304,1,0.07728124999999997,-0.00128124999999997
762.1666666666665,27.0,22,0.076,blank,blank,20190304,1,0.07729687499999997,-0.0012968749999999751
769.1666666666665,27.0,22,0.076,blank,blank,20190304,1,0.07731249999999996,-0.0013124999999999665
776.1666666666665,27.1,22,0.076,blank,blank,20190304,1,0.07734374999999998,-0.001343749999999977
783.1666666666665,27.0,22,0.076,blank,blank,20190304,1,0.07726562499999996,-0.0012656249999999647
790.1666666666665,27.0,22,0.076,blank,blank,20190304,1,0.07728124999999997,-0.00128124999999997
797.1666666666665,27.1,22,0.076,blank,blank,20190304,1,0.07724999999999997,-0.0012499999999999734
804.1666666666665,27.1,22,0.076,blank,blank,20190304,1,0.07721874999999997,-0.0012187499999999768
811.1666666666665,27.1,22,0.076,blank,blank,20190304,1,0.07734374999999998,-0.001343749999999977
818.1666666666665,27.1,22,0.076,blank,blank,20190304,1,0.07731249999999996,-0.0013124999999999665
825.1666666666665,27.1,22,0.076,blank,blank,20190304,1,0.07723437499999997,-0.0012343749999999681
832.1666666666665,27.1,22,0.076,blank,blank,20190304,1,0.07726562499999998,-0.0012656249999999786
839.1666666666665,27.0,22,0.076,blank,blank,20190304,1,0.07734374999999998,-0.001343749999999977
846.1666666666665,27.1,22,0.076,blank,blank,20190304,1,0.07728124999999998,-0.0012812499999999838
853.1666666666665,27.0,22,0.076,blank,blank,20190304,1,0.07724999999999996,-0.0012499999999999595
860.1666666666665,27.0,22,0.076,blank,blank,20190304,1,0.07732812499999997,-0.0013281249999999717
867.1666666666665,27.0,22,0.076,blank,blank,20190304,1,0.07731249999999998,-0.0013124999999999803
874.1666666666665,27.1,22,0.076,blank,blank,20190304,1,0.07729687499999997,-0.0012968749999999751
881.1666666666665,27.0,22,0.076,blank,blank,20190304,1,0.07729687499999997,-0.0012968749999999751
888.1666666666665,27.1,22,0.076,blank,blank,20190304,1,0.07729687499999996,-0.0012968749999999613
895.1666666666665,27.0,22,0.076,blank,blank,20190304,1,0.07718749999999996,-0.0011874999999999664
902.1666666666665,27.0,22,0.076,blank,blank,20190304,1,0.07729687499999997,-0.0012968749999999751
909.1666666666665,27.1,22,0.076,blank,blank,20190304,1,0.07732812499999997,-0.0013281249999999717
916.1666666666665,27.1,22,0.076,blank,blank,20190304,1,0.07729687499999997,-0.0012968749999999751
923.1666666666665,27.0,22,0.076,blank,blank,20190304,1,0.07724999999999997,-0.0012499999999999734
930.1666666666665,27.1,22,0.076,blank,blank,20190304,1,0.07732812499999997,-0.0013281249999999717
937.1666666666665,27.1,22,0.076,blank,blank,20190304,1,0.07735937499999997,-0.0013593749999999682
944.1666666666665,27.0,22,0.076,blank,blank,20190304,1,0.07726562499999996,-0.0012656249999999647
951.1666666666665,27.0,22,0.076,blank,blank,20190304,1,0.07724999999999997,-0.0012499999999999734
958.1666666666665,27.1,22,0.076,blank,blank,20190304,1,0.07731249999999996,-0.0013124999999999665
965.1666666666665,27.0,22,0.076,blank,blank,20190304,1,0.07724999999999997,-0.0012499999999999734
972.1666666666665,27.0,22,0.076,blank,blank,20190304,1,0.07723437499999997,-0.0012343749999999681
979.1666666666665,27.0,22,0.076,blank,blank,20190304,1,0.07726562499999996,-0.0012656249999999647
986.1666666666665,27.1,22,0.076,blank,blank,20190304,1,0.07723437499999997,-0.0012343749999999681
993.1666666666665,27.0,22,0.076,blank,blank,20190304,1,0.07726562499999996,-0.0012656249999999647
1000.1666666666665,27.1,22,0.076,blank,blank,20190304,1,0.07723437499999997,-0.0012343749999999681
1007.1666666666665,27.0,22,0.076,blank,blank,20190304,1,0.07724999999999997,-0.0012499999999999734
1014.1666666666665,27.0,22,0.076,blank,blank,20190304,1,0.07728124999999997,-0.00128124999999997
1021.1666666666665,27.1,22,0.076,blank,blank,20190304,1,0.07729687499999997,-0.0012968749999999751
1028.1666666666667,27.1,22,0.076,blank,blank,20190304,1,0.07728124999999995,-0.001281249999999956
1035.1666666666667,27.1,22,0.076,blank,blank,20190304,1,0.07731249999999996,-0.0013124999999999665
1042.1666666666667,27.0,22,0.076,blank,blank,20190304,1,0.07723437499999997,-0.0012343749999999681
1049.1666666666667,27.1,22,0.076,blank,blank,20190304,1,0.07723437499999997,-0.0012343749999999681
1056.1666666666667,27.0,22,0.076,blank,blank,20190304,1,0.07731249999999996,-0.0013124999999999665
1063.1666666666667,27.1,22,0.076,blank,blank,20190304,1,0.07724999999999996,-0.0012499999999999595
1070.1666666666667,27.1,22,0.076,blank,blank,20190304,1,0.07728124999999997,-0.00128124999999997
1077.1666666666667,27.0,22,0.076,blank,blank,20190304,1,0.07728124999999997,-0.00128124999999997
1084.1666666666667,27.0,22,0.076,blank,blank,20190304,1,0.07734374999999996,-0.001343749999999963
1091.1666666666667,27.1,22,0.076,blank,blank,20190304,1,0.07721874999999996,-0.001218749999999963
1098.1666666666667,27.1,22,0.076,blank,blank,20190304,1,0.07724999999999996,-0.0012499999999999595
1105.1666666666667,27.0,22,0.076,blank,blank,20190304,1,0.07729687499999997,-0.0012968749999999751
1112.1666666666667,27.1,22,0.076,blank,blank,20190304,1,0.07729687499999996,-0.0012968749999999613
1119.1666666666667,27.1,22,0.076,blank,blank,20190304,1,0.07728124999999997,-0.00128124999999997
1126.1666666666667,27.0,22,0.076,blank,blank,20190304,1,0.07728124999999997,-0.00128124999999997
1133.1666666666667,27.0,22,0.076,blank,blank,20190304,1,0.07728124999999997,-0.00128124999999997
1140.1666666666667,27.0,22,0.076,blank,blank,20190304,1,0.07732812499999997,-0.0013281249999999717
1147.1666666666667,27.1,22,0.076,blank,blank,20190304,1,0.07734374999999996,-0.001343749999999963
1154.1666666666667,27.1,22,0.076,blank,blank,20190304,1,0.07726562499999996,-0.0012656249999999647
1161.1666666666667,27.0,22,0.076,blank,blank,20190304,1,0.07734374999999996,-0.001343749999999963
1168.1666666666667,27.1,22,0.076,blank,blank,20190304,1,0.07734374999999996,-0.001343749999999963
1175.1666666666667,27.0,22,0.076,blank,blank,20190304,1,0.07729687499999996,-0.0012968749999999613
1182.1666666666667,27.1,22,0.076,blank,blank,20190304,1,0.07724999999999997,-0.0012499999999999734
1189.1666666666667,27.1,22,0.076,blank,blank,20190304,1,0.07735937499999997,-0.0013593749999999682
1196.1666666666667,27.1,22,0.076,blank,blank,20190304,1,0.07731249999999996,-0.0013124999999999665
1203.1666666666667,27.0,22,0.076,blank,blank,20190304,1,0.07726562499999996,-0.0012656249999999647
1210.1666666666667,27.1,22,0.076,blank,blank,20190304,1,0.07729687499999996,-0.0012968749999999613
1217.1666666666667,27.0,22,0.076,blank,blank,20190304,1,0.07726562499999996,-0.0012656249999999647
1224.1666666666667,27.1,22,0.076,blank,blank,20190304,1,0.07721874999999996,-0.001218749999999963
1231.1666666666667,27.1,22,0.076,blank,blank,20190304,1,0.07732812499999996,-0.0013281249999999578
1238.1666666666667,27.1,22,0.076,blank,blank,20190304,1,0.07732812499999996,-0.0013281249999999578
1245.1666666666667,27.1,22,0.076,blank,blank,20190304,1,0.07729687499999996,-0.0012968749999999613
1252.1666666666667,27.1,22,0.076,blank,blank,20190304,1,0.07729687499999996,-0.0012968749999999613
1259.1666666666667,27.1,22,0.076,blank,blank,20190304,1,0.07731249999999996,-0.0013124999999999665
1266.1666666666667,27.1,22,0.076,blank,blank,20190304,1,0.07726562499999996,-0.0012656249999999647
1273.1666666666667,27.1,22,0.076,blank,blank,20190304,1,0.07731249999999995,-0.0013124999999999526
1280.1666666666667,27.1,22,0.076,blank,blank,20190304,1,0.07724999999999996,-0.0012499999999999595
1287.1666666666667,27.1,22,0.076,blank,blank,20190304,1,0.07732812499999996,-0.0013281249999999578
1294.1666666666667,27.1,22,0.076,blank,blank,20190304,1,0.07726562499999995,-0.0012656249999999508
1301.1666666666667,27.0,22,0.076,blank,blank,20190304,1,0.07726562499999996,-0.0012656249999999647
1308.1666666666667,27.1,22,0.076,blank,blank,20190304,1,0.07735937499999995,-0.0013593749999999544
1315.1666666666667,27.1,22,0.076,blank,blank,20190304,1,0.07734374999999996,-0.001343749999999963
1322.1666666666667,27.1,22,0.076,blank,blank,20190304,1,0.07728124999999995,-0.001281249999999956
1329.1666666666667,27.0,22,0.076,blank,blank,20190304,1,0.07729687499999995,-0.0012968749999999474
1336.1666666666667,27.1,22,0.076,blank,blank,20190304,1,0.07739062499999996,-0.0013906249999999648
1343.1666666666667,27.1,22,0.076,blank,blank,20190304,1,0.07726562499999996,-0.0012656249999999647
1350.1666666666667,27.1,22,0.076,blank,blank,20190304,1,0.07729687499999996,-0.0012968749999999613
1357.1666666666667,27.1,22,0.076,blank,blank,20190304,1,0.07723437499999995,-0.0012343749999999543
1364.1666666666667,27.1,22,0.076,blank,blank,20190304,1,0.07728124999999995,-0.001281249999999956
1371.1666666666667,27.1,22,0.076,blank,blank,20190304,1,0.07729687499999996,-0.0012968749999999613
1378.166666666667,27.1,22,0.076,blank,blank,20190304,1,0.07720312499999996,-0.0012031249999999577
1385.166666666667,27.1,22,0.076,blank,blank,20190304,1,0.07721874999999996,-0.001218749999999963
1392.166666666667,27.0,22,0.076,blank,blank,20190304,1,0.07726562499999995,-0.0012656249999999508
1399.166666666667,27.0,22,0.076,blank,blank,20190304,1,0.07729687499999996,-0.0012968749999999613
1406.166666666667,27.1,22,0.076,blank,blank,20190304,1,0.07723437499999997,-0.0012343749999999681
1413.166666666667,27.0,22,0.076,blank,blank,20190304,1,0.07728124999999995,-0.001281249999999956
1420.166666666667,27.0,22,0.076,blank,blank,20190304,1,0.07734374999999998,-0.001343749999999977
1427.166666666667,27.0,22,0.076,blank,blank,20190304,1,0.07724999999999996,-0.0012499999999999595
1434.166666666667,27.1,22,0.076,blank,blank,20190304,1,0.07732812499999996,-0.0013281249999999578
1441.166666666667,27.1,22,0.076,blank,blank,20190304,1,0.07724999999999997,-0.0012499999999999734
1448.166666666667,27.1,22,0.076,blank,blank,20190304,1,0.07735937499999995,-0.0013593749999999544
1455.166666666667,27.1,22,0.076,blank,blank,20190304,1,0.07732812499999996,-0.0013281249999999578
1462.166666666667,27.1,22,0.076,blank,blank,20190304,1,0.07737499999999997,-0.0013749999999999735
1469.166666666667,27.1,22,0.076,blank,blank,20190304,1,0.07726562499999996,-0.0012656249999999647
1476.166666666667,27.1,22,0.076,blank,blank,20190304,1,0.07715624999999997,-0.0011562499999999698
1483.166666666667,27.1,22,0.076,blank,blank,20190304,1,0.07721874999999996,-0.001218749999999963
1490.166666666667,27.0,22,0.076,blank,blank,20190304,1,0.07724999999999996,-0.0012499999999999595
1497.166666666667,27.1,22,0.076,blank,blank,20190304,1,0.07726562499999996,-0.0012656249999999647
1504.166666666667,27.1,22,0.076,blank,blank,20190304,1,0.07723437499999995,-0.0012343749999999543
1511.166666666667,27.0,22,0.076,blank,blank,20190304,1,0.07728124999999997,-0.00128124999999997
1518.166666666667,27.1,22,0.076,blank,blank,20190304,1,0.07723437499999995,-0.0012343749999999543
1525.166666666667,27.0,22,0.076,blank,blank,20190304,1,0.07721874999999996,-0.001218749999999963
1532.166666666667,27.0,22,0.076,blank,blank,20190304,1,0.07728124999999997,-0.00128124999999997
1539.166666666667,27.1,22,0.076,blank,blank,20190304,1,0.07729687499999996,-0.0012968749999999613
1546.166666666667,27.1,22,0.076,blank,blank,20190304,1,0.07726562499999995,-0.0012656249999999508
1553.166666666667,27.1,22,0.076,blank,blank,20190304,1,0.07728124999999995,-0.001281249999999956
1560.166666666667,27.1,22,0.076,blank,blank,20190304,1,0.07732812499999997,-0.0013281249999999717
6.166666666666668,27.0,23,0.077,blank,blank,20190304,1,0.07715624999999997,-0.00015624999999996891
13.166666666666664,27.1,23,0.077,blank,blank,20190304,1,0.07714062499999998,-0.00014062499999997757
20.166666666666668,27.1,23,0.077,blank,blank,20190304,1,0.07717187499999997,-0.00017187499999997413
27.16666666666667,27.0,23,0.077,blank,blank,20190304,1,0.07718749999999998,-0.00018749999999997935
34.166666666666664,27.1,23,0.077,blank,blank,20190304,1,0.07720312499999997,-0.0002031249999999707
41.16666666666666,27.1,23,0.077,blank,blank,20190304,1,0.07717187499999997,-0.00017187499999997413
48.16666666666666,27.0,23,0.076,blank,blank,20190304,1,0.07704687499999997,-0.001046874999999975
55.16666666666666,27.0,23,0.076,blank,blank,20190304,1,0.07720312499999998,-0.0012031249999999855
62.16666666666666,27.0,23,0.077,blank,blank,20190304,1,0.07715624999999998,-0.0001562499999999828
69.16666666666667,27.0,23,0.076,blank,blank,20190304,1,0.07714062499999998,-0.0011406249999999785
76.16666666666667,27.1,23,0.077,blank,blank,20190304,1,0.07710937499999998,-0.00010937499999998102
83.16666666666667,27.1,23,0.077,blank,blank,20190304,1,0.07720312499999998,-0.00020312499999998457
90.16666666666669,27.0,23,0.076,blank,blank,20190304,1,0.07710937499999998,-0.001109374999999982
97.16666666666669,27.1,23,0.076,blank,blank,20190304,1,0.07717187499999996,-0.0011718749999999611
104.16666666666669,27.1,23,0.076,blank,blank,20190304,1,0.07715624999999997,-0.0011562499999999698
111.16666666666669,27.0,23,0.076,blank,blank,20190304,1,0.07717187499999996,-0.0011718749999999611
118.16666666666669,27.0,23,0.076,blank,blank,20190304,1,0.07720312499999997,-0.0012031249999999716
125.16666666666669,27.0,23,0.076,blank,blank,20190304,1,0.07718749999999996,-0.0011874999999999664
132.16666666666666,27.0,23,0.076,blank,blank,20190304,1,0.07717187499999996,-0.0011718749999999611
139.16666666666666,27.1,23,0.076,blank,blank,20190304,1,0.07717187499999997,-0.001171874999999975
146.16666666666666,27.0,23,0.077,blank,blank,20190304,1,0.07721874999999996,-0.00021874999999996203
153.16666666666666,27.0,23,0.076,blank,blank,20190304,1,0.07712499999999997,-0.0011249999999999732
160.16666666666666,27.1,23,0.076,blank,blank,20190304,1,0.07720312499999997,-0.0012031249999999716
167.16666666666666,27.0,23,0.076,blank,blank,20190304,1,0.07721874999999996,-0.001218749999999963
174.16666666666663,27.1,23,0.076,blank,blank,20190304,1,0.07721874999999999,-0.0012187499999999907
181.16666666666663,27.1,23,0.076,blank,blank,20190304,1,0.07723437499999997,-0.0012343749999999681
188.16666666666663,27.1,23,0.076,blank,blank,20190304,1,0.07718749999999998,-0.0011874999999999802
195.16666666666663,27.1,23,0.076,blank,blank,20190304,1,0.07712499999999996,-0.0011249999999999594
202.16666666666663,27.1,23,0.076,blank,blank,20190304,1,0.07724999999999997,-0.0012499999999999734
209.16666666666663,27.1,23,0.076,blank,blank,20190304,1,0.07714062499999996,-0.0011406249999999646
216.16666666666663,27.1,23,0.077,blank,blank,20190304,1,0.07721874999999996,-0.00021874999999996203
223.16666666666663,27.1,23,0.076,blank,blank,20190304,1,0.07723437499999997,-0.0012343749999999681
230.16666666666663,27.1,23,0.076,blank,blank,20190304,1,0.07718749999999998,-0.0011874999999999802
237.16666666666663,27.0,23,0.076,blank,blank,20190304,1,0.07717187499999996,-0.0011718749999999611
244.16666666666663,27.0,23,0.076,blank,blank,20190304,1,0.07718749999999996,-0.0011874999999999664
251.16666666666663,27.1,23,0.077,blank,blank,20190304,1,0.07734374999999996,-0.00034374999999996214
258.1666666666667,27.1,23,0.076,blank,blank,20190304,1,0.07720312499999997,-0.0012031249999999716
265.1666666666667,27.0,23,0.077,blank,blank,20190304,1,0.07728124999999997,-0.000281249999999969
272.1666666666667,27.1,23,0.076,blank,blank,20190304,1,0.07715624999999995,-0.001156249999999956
279.1666666666667,27.1,23,0.076,blank,blank,20190304,1,0.07726562499999996,-0.0012656249999999647
286.1666666666667,27.1,23,0.076,blank,blank,20190304,1,0.07721874999999997,-0.0012187499999999768
293.1666666666667,27.1,23,0.076,blank,blank,20190304,1,0.07720312499999997,-0.0012031249999999716
300.1666666666667,27.1,23,0.076,blank,blank,20190304,1,0.07724999999999997,-0.0012499999999999734
307.1666666666667,27.0,23,0.076,blank,blank,20190304,1,0.07718749999999996,-0.0011874999999999664
314.1666666666667,27.0,23,0.076,blank,blank,20190304,1,0.07724999999999996,-0.0012499999999999595
321.1666666666667,27.1,23,0.076,blank,blank,20190304,1,0.07724999999999997,-0.0012499999999999734
328.1666666666667,27.1,23,0.076,blank,blank,20190304,1,0.07720312499999997,-0.0012031249999999716
335.1666666666667,27.1,23,0.077,blank,blank,20190304,1,0.07724999999999996,-0.0002499999999999586
342.1666666666667,27.0,23,0.076,blank,blank,20190304,1,0.07726562499999996,-0.0012656249999999647
349.16666666666674,27.1,23,0.076,blank,blank,20190304,1,0.07723437499999997,-0.0012343749999999681
356.16666666666674,27.1,23,0.077,blank,blank,20190304,1,0.07729687499999997,-0.00029687499999997424
363.16666666666674,27.1,23,0.077,blank,blank,20190304,1,0.07731249999999996,-0.0003124999999999656
370.16666666666674,27.1,23,0.076,blank,blank,20190304,1,0.07729687499999997,-0.0012968749999999751
377.16666666666674,27.1,23,0.077,blank,blank,20190304,1,0.07723437499999995,-0.00023437499999995337
384.16666666666674,27.1,23,0.076,blank,blank,20190304,1,0.07723437499999995,-0.0012343749999999543
391.16666666666674,27.1,23,0.077,blank,blank,20190304,1,0.07729687499999996,-0.00029687499999996037
398.16666666666674,27.1,23,0.076,blank,blank,20190304,1,0.07728124999999997,-0.00128124999999997
405.16666666666674,27.1,23,0.077,blank,blank,20190304,1,0.07729687499999996,-0.00029687499999996037
412.16666666666674,27.0,23,0.077,blank,blank,20190304,1,0.07731249999999996,-0.0003124999999999656
419.16666666666674,27.1,23,0.077,blank,blank,20190304,1,0.07728124999999997,-0.000281249999999969
426.16666666666674,27.0,23,0.077,blank,blank,20190304,1,0.07731249999999996,-0.0003124999999999656
433.16666666666674,27.1,23,0.076,blank,blank,20190304,1,0.07726562499999996,-0.0012656249999999647
440.16666666666674,27.1,23,0.077,blank,blank,20190304,1,0.07731249999999996,-0.0003124999999999656
447.16666666666674,27.1,23,0.077,blank,blank,20190304,1,0.07735937499999997,-0.00035937499999996736
454.16666666666674,27.1,23,0.076,blank,blank,20190304,1,0.07726562499999996,-0.0012656249999999647
461.16666666666674,27.1,23,0.076,blank,blank,20190304,1,0.07724999999999996,-0.0012499999999999595
468.16666666666674,27.1,23,0.077,blank,blank,20190304,1,0.07732812499999998,-0.0003281249999999847
475.16666666666674,27.1,23,0.076,blank,blank,20190304,1,0.07728124999999997,-0.00128124999999997
482.16666666666674,27.1,23,0.077,blank,blank,20190304,1,0.07729687499999997,-0.00029687499999997424
489.16666666666674,27.1,23,0.077,blank,blank,20190304,1,0.07728124999999997,-0.000281249999999969
496.16666666666674,27.1,23,0.077,blank,blank,20190304,1,0.07732812499999997,-0.0003281249999999708
503.16666666666674,27.1,23,0.077,blank,blank,20190304,1,0.07734374999999998,-0.000343749999999976
510.16666666666674,27.1,23,0.077,blank,blank,20190304,1,0.07726562499999996,-0.0002656249999999638
517.1666666666666,27.1,23,0.076,blank,blank,20190304,1,0.07721874999999996,-0.001218749999999963
524.1666666666666,27.1,23,0.076,blank,blank,20190304,1,0.07729687499999997,-0.0012968749999999751
531.1666666666666,27.1,23,0.076,blank,blank,20190304,1,0.07721874999999997,-0.0012187499999999768
538.1666666666666,27.1,23,0.077,blank,blank,20190304,1,0.07728124999999997,-0.000281249999999969
545.1666666666666,27.1,23,0.077,blank,blank,20190304,1,0.07729687499999997,-0.00029687499999997424
552.1666666666666,27.1,23,0.077,blank,blank,20190304,1,0.07726562499999996,-0.0002656249999999638
559.1666666666666,27.1,23,0.077,blank,blank,20190304,1,0.07729687499999997,-0.00029687499999997424
566.1666666666666,27.1,23,0.077,blank,blank,20190304,1,0.07728124999999997,-0.000281249999999969
573.1666666666666,27.1,23,0.077,blank,blank,20190304,1,0.07732812499999997,-0.0003281249999999708
580.1666666666666,27.1,23,0.077,blank,blank,20190304,1,0.07728124999999997,-0.000281249999999969
587.1666666666666,27.1,23,0.077,blank,blank,20190304,1,0.07726562499999996,-0.0002656249999999638
594.1666666666666,27.1,23,0.077,blank,blank,20190304,1,0.07729687499999997,-0.00029687499999997424
601.1666666666666,27.1,23,0.077,blank,blank,20190304,1,0.07728124999999997,-0.000281249999999969
608.1666666666666,27.1,23,0.077,blank,blank,20190304,1,0.07723437499999997,-0.00023437499999996725
615.1666666666666,27.1,23,0.077,blank,blank,20190304,1,0.07732812499999997,-0.0003281249999999708
622.1666666666666,27.1,23,0.077,blank,blank,20190304,1,0.07726562499999996,-0.0002656249999999638
629.1666666666666,27.0,23,0.077,blank,blank,20190304,1,0.07731249999999996,-0.0003124999999999656
636.1666666666666,27.1,23,0.077,blank,blank,20190304,1,0.07728124999999995,-0.00028124999999995515
643.1666666666666,27.1,23,0.077,blank,blank,20190304,1,0.07729687499999997,-0.00029687499999997424
650.1666666666666,27.1,23,0.077,blank,blank,20190304,1,0.07732812499999997,-0.0003281249999999708
657.1666666666666,27.0,23,0.077,blank,blank,20190304,1,0.07724999999999997,-0.00024999999999997247
664.1666666666666,27.1,23,0.077,blank,blank,20190304,1,0.07732812499999998,-0.0003281249999999847
671.1666666666666,27.1,23,0.076,blank,blank,20190304,1,0.07723437499999997,-0.0012343749999999681
678.1666666666666,27.0,23,0.077,blank,blank,20190304,1,0.07728124999999997,-0.000281249999999969
685.1666666666666,27.1,23,0.077,blank,blank,20190304,1,0.07728124999999997,-0.000281249999999969
692.1666666666665,27.0,23,0.077,blank,blank,20190304,1,0.07726562499999996,-0.0002656249999999638
699.1666666666665,27.1,23,0.077,blank,blank,20190304,1,0.07729687499999997,-0.00029687499999997424
706.1666666666665,27.0,23,0.077,blank,blank,20190304,1,0.07731249999999996,-0.0003124999999999656
713.1666666666665,27.0,23,0.077,blank,blank,20190304,1,0.07728124999999997,-0.000281249999999969
720.1666666666665,27.0,23,0.077,blank,blank,20190304,1,0.07732812499999997,-0.0003281249999999708
727.1666666666665,27.1,23,0.077,blank,blank,20190304,1,0.07729687499999997,-0.00029687499999997424
734.1666666666665,27.1,23,0.077,blank,blank,20190304,1,0.07731249999999996,-0.0003124999999999656
741.1666666666665,27.1,23,0.076,blank,blank,20190304,1,0.07724999999999997,-0.0012499999999999734
748.1666666666665,27.1,23,0.077,blank,blank,20190304,1,0.07726562499999996,-0.0002656249999999638
755.1666666666665,27.0,23,0.077,blank,blank,20190304,1,0.07728124999999997,-0.000281249999999969
762.1666666666665,27.0,23,0.077,blank,blank,20190304,1,0.07729687499999997,-0.00029687499999997424
769.1666666666665,27.0,23,0.077,blank,blank,20190304,1,0.07731249999999996,-0.0003124999999999656
776.1666666666665,27.1,23,0.077,blank,blank,20190304,1,0.07734374999999998,-0.000343749999999976
783.1666666666665,27.0,23,0.077,blank,blank,20190304,1,0.07726562499999996,-0.0002656249999999638
790.1666666666665,27.0,23,0.077,blank,blank,20190304,1,0.07728124999999997,-0.000281249999999969
797.1666666666665,27.1,23,0.077,blank,blank,20190304,1,0.07724999999999997,-0.00024999999999997247
804.1666666666665,27.1,23,0.077,blank,blank,20190304,1,0.07721874999999997,-0.0002187499999999759
811.1666666666665,27.1,23,0.077,blank,blank,20190304,1,0.07734374999999998,-0.000343749999999976
818.1666666666665,27.1,23,0.077,blank,blank,20190304,1,0.07731249999999996,-0.0003124999999999656
825.1666666666665,27.1,23,0.077,blank,blank,20190304,1,0.07723437499999997,-0.00023437499999996725
832.1666666666665,27.1,23,0.077,blank,blank,20190304,1,0.07726562499999998,-0.0002656249999999777
839.1666666666665,27.0,23,0.077,blank,blank,20190304,1,0.07734374999999998,-0.000343749999999976
846.1666666666665,27.1,23,0.077,blank,blank,20190304,1,0.07728124999999998,-0.0002812499999999829
