,area_death,fluor1_mean_death,fluor2_mean_death,long_axis_death,short_axis_death,fluor1_bg_death,fluor2_bg_death,error_frame,strain,atc_conc_ngml,position,aspect_ratio,err,fluor1_sub,fluor2_sub
1000,481.0,387.3201663201663,113.06237006237006,44.0,10.933811087052636,100.73220357303401,108.83862865109805,,dilution,10.0,5,0.24849570652392353,True,137848.81008137064,5930.810081370641
1001,343.0,432.3935860058309,113.37900874635568,30.0,11.400089739842436,100.73220357303401,108.83862865109805,,dilution,10.0,5,0.3800029913280812,True,113759.85417444934,4337.854174449331
1002,882.0,368.61224489795916,112.65986394557824,60.0,14.690172318650427,100.73220357303401,108.83862865109805,,dilution,10.0,5,0.24483620531084047,True,236270.196448584,10520.196448584005
1003,515.0,337.52621359223303,111.81747572815534,40.0,12.844658742311367,100.73220357303401,108.83862865109805,,dilution,10.0,5,0.3211164685577842,True,121948.91515988749,5708.915159887485
1004,437.0,343.0755148741419,110.8741418764302,37.0,11.800904624510585,100.73220357303401,108.83862865109805,,dilution,10.0,5,0.3189433682300158,True,105904.02703858414,4432.027038584134
1005,652.0,227.22852760736197,112.51073619631902,46.0,14.156458497261339,100.73220357303401,108.83862865109805,,dilution,10.0,5,0.30774909776655085,True,82475.60327038182,7679.603270381822
1006,726.0,305.09641873278235,122.65013774104683,49.0,14.810987636050143,100.73220357303401,108.83862865109805,,dilution,10.0,5,0.3022650537969417,True,148368.4202059773,15912.420205977307
1007,536.0,324.2350746268657,112.46455223880596,39.0,13.73405796102098,100.73220357303401,108.83862865109805,,dilution,10.0,5,0.3521553323338713,True,119797.53888485378,6288.538884853766
1008,502.0,329.5677290836653,113.22509960159363,38.0,13.195567162839325,100.73220357303401,108.83862865109805,,dilution,10.0,5,0.3472517674431401,True,114875.4338063369,6271.433806336926
1009,405.0,298.79506172839507,112.9283950617284,36.0,11.247082519166788,100.73220357303401,108.83862865109805,,dilution,10.0,5,0.3124189588657441,True,80215.45755292123,4939.457552921224
1010,501.0,361.88423153692617,118.10778443113773,41.0,12.208627609119548,100.73220357303401,108.83862865109805,,dilution,10.0,5,0.2977714051004768,True,130837.16600990995,8705.166009909963
1011,414.0,282.57729468599035,112.70048309178743,35.0,11.823489901988802,100.73220357303401,108.83862865109805,,dilution,10.0,5,0.3378139971996801,True,75283.86772076393,4954.867720763916
1012,468.0,392.69444444444446,112.33119658119658,37.0,12.651043699624088,100.73220357303401,108.83862865109805,,dilution,10.0,5,0.34192009998984024,True,136638.3287278201,5428.3287278200805
1013,481.0,393.5051975051975,112.56548856548856,38.0,12.63890852726558,100.73220357303401,108.83862865109805,,dilution,10.0,5,0.33260285598067313,True,140823.8100813706,5691.81008137064
1014,872.0,309.4449541284404,117.43922018348624,60.0,14.533139278759263,100.73220357303401,108.83862865109805,,dilution,10.0,5,0.24221898797932104,True,181997.51848431435,14568.518484314343
1015,446.0,261.14125560538116,114.94618834080717,36.0,12.387192479382257,100.73220357303401,108.83862865109805,,dilution,10.0,5,0.3440886799828405,True,71542.43720642682,6339.437206426827
1016,506.0,287.7628458498024,113.0098814229249,41.0,12.324194213501118,100.73220357303401,108.83862865109805,,dilution,10.0,5,0.30059010276831993,True,94637.5049920448,6212.504992044792
1017,606.0,360.72442244224425,112.32178217821782,42.0,14.42883064786235,100.73220357303401,108.83862865109805,,dilution,10.0,5,0.3435435868538655,True,157555.28463474137,7023.284634741384
1018,689.0,307.2728592162554,111.7866473149492,47.0,14.650352673264644,100.73220357303401,108.83862865109805,,dilution,10.0,5,0.3117096313460562,True,142306.51173817954,7616.511738179568
1019,745.0,259.4979865771812,114.29664429530202,52.0,14.327531292573601,100.73220357303401,108.83862865109805,,dilution,10.0,5,0.2755294479341077,True,118280.50833808967,10105.508338089663
1020,473.0,335.3255813953488,112.31289640591966,38.0,12.444509629082791,100.73220357303401,108.83862865109805,,dilution,10.0,5,0.3274870955021787,True,110962.6677099549,5477.667709954911
1021,390.0,344.5974358974359,112.35384615384615,32.0,12.152135037340143,100.73220357303401,108.83862865109805,,dilution,10.0,5,0.37975421991687947,True,95107.44060651674,4532.440606516733
1022,470.0,309.3978723404255,110.91914893617022,37.0,12.632133669046388,100.73220357303401,108.83862865109805,,dilution,10.0,5,0.3414090180823348,True,98072.86432067401,4787.864320674015
1023,511.0,308.5655577299413,111.20939334637964,37.0,13.769416196011871,100.73220357303401,108.83862865109805,,dilution,10.0,5,0.3721463836759965,True,106202.84397417963,5353.843974179616
1024,530.0,374.29811320754715,111.17358490566038,46.0,11.521769307429839,100.73220357303401,108.83862865109805,,dilution,10.0,5,0.2504732458136921,True,144989.93210629193,5533.932106291973
1025,544.0,368.2702205882353,111.13235294117646,46.0,11.825989706935195,100.73220357303401,108.83862865109805,,dilution,10.0,5,0.25708673275946076,True,145540.68125626948,5657.681256269493
1026,755.0,295.8079470198675,111.34437086092716,49.0,15.395439173518897,100.73220357303401,108.83862865109805,,dilution,10.0,5,0.3141926361942632,True,147282.1863023593,8012.186302359323
1027,481.0,252.56548856548858,114.02702702702703,41.0,11.729710917241047,101.51255668867907,108.8401903961993,,dilution,10.0,10,0.2860905101766109,True,72656.46023274538,6019.4602327453695
1028,597.0,456.9865996649916,114.17922948073702,38.0,15.696260658354714,101.51255668867907,108.8401903961993,,dilution,10.0,10,0.4130594910093346,True,212218.00365685858,7562.003656858597
1029,687.0,361.4541484716157,110.7117903930131,56.0,12.255695739643512,101.51255668867907,108.8401903961993,,dilution,10.0,10,0.21885170963649128,True,178579.87355487747,6319.873554877481
1030,469.0,211.86567164179104,114.05970149253731,36.0,13.020220414625426,101.51255668867907,108.8401903961993,,dilution,10.0,10,0.36167278929515073,True,51755.610913009514,5884.610913009517
1031,478.0,399.0355648535565,114.77405857740585,41.0,11.639286137374555,101.51255668867907,108.8401903961993,,dilution,10.0,10,0.2838850277408428,True,142215.9979028114,6338.997902811403
1032,552.0,276.1467391304348,114.40036231884058,44.0,12.545671691577741,101.51255668867907,108.8401903961993,,dilution,10.0,10,0.2851289020813123,True,96398.06870784918,7114.068707849153
1033,493.0,380.70993914807303,113.04665314401623,38.0,12.95462701664504,101.51255668867907,108.8401903961993,,dilution,10.0,10,0.3409112372801326,True,137644.30955248122,5686.3095524812215
1034,423.0,396.1820330969267,112.91725768321513,36.0,11.745141427722062,101.51255668867907,108.8401903961993,,dilution,10.0,10,0.3262539285478351,True,124645.18852068875,4824.188520688752
1035,742.0,284.5808625336927,111.33288409703503,64.0,11.581063980215191,101.51255668867907,108.8401903961993,,dilution,10.0,10,0.18095412469086236,True,135836.68293700012,7286.682937000126
1036,629.0,348.3068362480127,111.98251192368839,53.0,11.838330966478216,101.51255668867907,108.8401903961993,,dilution,10.0,10,0.2233647352165701,True,155233.60184282085,6585.6018428208645
1037,609.0,260.36124794745484,113.99343185550082,50.0,12.172511281281501,101.51255668867907,108.8401903961993,,dilution,10.0,10,0.24345022562563,True,96738.85297659444,7600.852976594444
1038,295.0,380.48813559322036,111.16610169491526,28.0,10.45828394456616,101.51255668867907,108.8401903961993,,dilution,10.0,10,0.37351014087736284,True,82297.79577683969,2847.795776839675
1039,469.0,322.9040511727079,112.98720682302772,47.0,9.978581723820492,101.51255668867907,108.8401903961993,,dilution,10.0,10,0.21231024944298918,True,103832.61091300953,5381.6109130095165
1040,519.0,328.3795761078998,112.26204238921002,42.0,12.353337707282202,101.51255668867907,108.8401903961993,,dilution,10.0,10,0.2941270882686239,True,117743.98307857558,5578.983078575565
1041,260.0,363.3615384615385,114.18846153846154,31.0,8.371410955163416,101.51255668867907,108.8401903961993,,dilution,10.0,10,0.27004551468269083,True,68080.73526094345,3295.735260943442
1042,519.0,389.0539499036609,114.66859344894027,42.0,12.251412810154621,101.51255668867907,108.8401903961993,,dilution,10.0,10,0.29170030500368144,True,149233.98307857558,6827.983078575564
1043,684.0,321.67543859649123,112.27777777777777,56.0,12.200436270689774,101.51255668867907,108.8401903961993,,dilution,10.0,10,0.21786493340517454,True,150591.41122494353,7363.411224943512
1044,566.0,275.58657243816253,119.65724381625442,45.0,12.558523828256238,101.51255668867907,108.8401903961993,,dilution,10.0,10,0.27907830729458305,True,98525.89291420764,10269.892914207649
1045,740.0,235.69864864864866,112.69324324324324,61.0,12.12104234842178,101.51255668867907,108.8401903961993,,dilution,10.0,10,0.1987056122692095,True,99297.70805037749,8273.70805037749
1046,508.0,245.32677165354332,111.23425196850394,41.0,12.389255661175334,101.51255668867907,108.8401903961993,,dilution,10.0,10,0.30217696734573984,True,73057.62120215104,4938.621202151035
1047,660.0,380.67121212121214,113.36363636363636,54.0,12.211078880702146,101.51255668867907,108.8401903961993,,dilution,10.0,10,0.2261310903833731,True,184244.71258547183,7821.7125854718115
1048,659.0,255.8361153262519,115.24582701062215,55.0,11.987047350205644,101.51255668867907,108.8401903961993,,dilution,10.0,10,0.21794631545828444,True,101699.22514216049,9050.22514216049
1049,631.0,416.75435816164816,114.02060221870047,54.0,11.670047662959822,101.51255668867907,108.8401903961993,,dilution,10.0,10,0.21611199375851523,True,198917.5767294435,7892.576729443507
1050,793.0,250.22446406052964,117.72635561160152,62.0,12.78863461008762,101.51255668867907,108.8401903961993,,dilution,10.0,10,0.20626830016270353,True,117928.5425458775,12857.542545877503
1051,691.0,302.7713458755427,111.08393632416788,66.0,10.465920730276718,101.51255668867907,108.8401903961993,,dilution,10.0,10,0.1585745565193442,True,139069.82332812276,6613.823328122768
1052,495.0,204.27474747474747,113.55757575757576,38.0,13.022950238336056,101.51255668867907,108.8401903961993,,dilution,10.0,10,0.3427092167983173,True,50867.28443910386,5962.2844391038625
1053,649.0,346.6625577812018,112.28813559322033,51.0,12.609632492189968,101.51255668867907,108.8401903961993,,dilution,10.0,10,0.2472476959252935,True,159102.35070904726,6993.350709047279
1054,540.0,357.2481481481482,111.8,50.0,10.793940417297216,101.51255668867907,108.8401903961993,,dilution,10.0,10,0.21587880834594433,True,138097.21938811333,5555.219388113301
1055,552.0,376.5054347826087,112.31521739130434,45.0,12.25622392636179,101.51255668867907,108.8401903961993,,dilution,10.0,10,0.27236053169692864,True,151796.06870784916,5963.068707849152
1056,535.0,419.9906542056075,113.58691588785047,46.0,11.631754817747472,101.51255668867907,108.8401903961993,,dilution,10.0,10,0.2528642351684233,True,170385.7821715567,6459.782171556697
1057,421.0,293.31828978622326,113.76959619952494,39.0,10.783593030932565,101.51255668867907,108.8401903961993,,dilution,10.0,10,0.2765023854085273,True,80750.21363406611,5160.213634066112
1058,494.0,307.01417004048585,115.49595141700405,46.0,10.70551174613031,101.51255668867907,108.8401903961993,,dilution,10.0,10,0.23272851622022414,True,101517.79699579255,6907.796995792541
1059,556.0,386.1492805755396,112.85971223021583,52.0,10.690959777843078,101.51255668867907,108.8401903961993,,dilution,10.0,10,0.20559538034313612,True,158258.01848109445,6309.018481094441
1060,420.0,324.98809523809524,114.83333333333333,38.0,11.039729436068981,101.51255668867907,108.8401903961993,,dilution,10.0,10,0.2905191956860258,True,93859.7261907548,5594.726190754789
1061,342.0,321.53508771929825,113.2046783625731,32.0,10.661666034872171,101.51255668867907,108.8401903961993,,dilution,10.0,10,0.33317706358975535,True,75247.70561247176,3998.70561247176
1062,460.0,368.4130434782609,112.49130434782609,39.0,11.42636700606517,101.51255668867907,108.8401903961993,,dilution,10.0,10,0.2929837693862864,True,122774.22392320762,5050.223923207628
1063,498.0,332.8092369477912,113.06024096385542,44.0,11.312239317664641,101.51255668867907,108.8401903961993,,dilution,10.0,10,0.2570963481287418,True,115185.74676903784,5750.746769037823
1064,507.0,232.45562130177515,111.84023668639053,40.0,12.656668392728477,101.51255668867907,108.8401903961993,,dilution,10.0,10,0.3164167098182119,True,66388.13375883971,5236.133758839708
1065,587.0,355.7052810902896,112.16354344122658,50.0,11.73953605917459,101.51255668867907,108.8401903961993,,dilution,10.0,10,0.23479072118349179,True,149211.12922374537,6252.129223745388
1066,537.0,331.5418994413408,116.22346368715084,42.0,12.762755137114162,101.51255668867907,108.8401903961993,,dilution,10.0,10,0.30387512231224195,True,123525.75705817934,7899.757058179341
1067,308.0,370.1168831168831,111.98051948051948,30.0,10.267386823100837,101.51255668867907,108.8401903961993,,dilution,10.0,10,0.3422462274366946,True,82730.13253988685,3224.1325398868453
1068,551.0,332.0344827586207,113.1016333938294,48.0,11.458394793079828,101.51255668867907,108.8401903961993,,dilution,10.0,10,0.23871655818916307,True,127017.58126453783,6385.581264537834
1069,275.0,336.48727272727274,112.75636363636363,31.0,8.86432535930713,101.51255668867907,108.8401903961993,,dilution,10.0,10,0.2859459793324881,True,64618.04691061326,3092.046910613254
1070,247.0,412.16194331983803,112.58704453441295,26.0,9.486084008233535,101.51255668867907,108.8401903961993,,dilution,10.0,10,0.36484938493205904,True,76730.39849789627,2735.3984978962694
1071,485.0,323.2783505154639,111.8680412371134,40.0,12.124985301036922,101.51255668867907,108.8401903961993,,dilution,10.0,10,0.30312463252592303,True,107556.41000599065,5022.410005990651
1072,492.0,388.4410569105691,113.02642276422765,49.0,10.010520210985737,101.51255668867907,108.8401903961993,,dilution,10.0,10,0.2042963308364436,True,141168.8221091699,5664.8221091699
1073,336.0,352.0327380952381,116.4672619047619,32.0,10.474247272467071,101.51255668867907,108.8401903961993,,dilution,10.0,10,0.327320227264596,True,84174.78095260382,5024.780952603831
1074,759.0,319.17654808959156,111.86824769433466,66.0,11.498635665741917,101.51255668867907,108.8401903961993,,dilution,10.0,10,0.17422175251124117,True,165206.9694732926,7859.96947329259
1075,386.0,364.56476683937825,116.30569948186529,34.0,11.352809093244032,101.51255668867907,108.8401903961993,,dilution,10.0,10,0.33390614980129507,True,101538.15311816988,5710.153118169881
1076,386.0,377.5880829015544,114.0958549222798,34.0,11.346360629357383,101.51255668867907,108.8401903961993,,dilution,10.0,10,0.33371648909874657,True,106565.15311816988,4857.153118169881
1077,362.0,389.03867403314916,113.78453038674033,34.0,10.646877964117172,101.51255668867907,108.8401903961993,,dilution,10.0,10,0.313143469532858,True,104084.45447869817,4442.454478698176
1078,601.0,229.15973377703827,113.19134775374376,50.0,12.013438193933355,101.51255668867907,108.8401903961993,,dilution,10.0,10,0.2402687638786671,True,76715.95343010388,7018.953430103877
1079,674.0,318.7700296735905,113.30118694362018,60.0,11.222144199000741,101.51255668867907,108.8401903961993,,dilution,10.0,10,0.18703573665001236,True,146431.5367918303,7945.536791830309
1080,621.0,326.04669887278584,112.5072463768116,50.0,12.414406719473936,101.51255668867907,108.8401903961993,,dilution,10.0,10,0.24828813438947872,True,139435.7022963303,6827.702296330298
1081,890.0,394.4943820224719,111.64719101123596,69.0,12.879438652913938,101.51255668867907,108.8401903961993,,dilution,10.0,10,0.18665853120165127,True,260753.8245470756,9019.824547075634
1082,472.0,373.8919491525424,112.61228813559322,52.0,9.080773215043253,101.51255668867907,108.8401903961993,,dilution,10.0,10,0.17463025413544717,True,128563.07324294349,5239.073242943478
1084,792.0,327.05555555555554,112.66666666666667,64.0,12.375295547195039,101.51255668867907,108.8401903961993,,dilution,10.0,10,0.19336399292492248,True,178630.05510256617,8834.05510256618
1085,498.0,433.4096385542169,111.214859437751,44.0,11.317772030602677,101.51255668867907,108.8401903961993,,dilution,10.0,10,0.2572220916046063,True,165284.74676903783,4831.746769037823
1086,515.0,423.2699029126214,111.23495145631068,45.0,11.437783863577401,101.51255668867907,108.8401903961993,,dilution,10.0,10,0.25417297474616446,True,165705.0333053303,5007.03330533028
1087,552.0,392.80797101449275,111.72101449275362,46.0,11.975812358596606,101.51255668867907,108.8401903961993,,dilution,10.0,10,0.2603437469260132,True,160795.06870784916,5635.068707849155
1088,334.0,403.22754491017963,112.18862275449102,34.0,9.822212529005151,101.51255668867907,108.8401903961993,,dilution,10.0,10,0.28888860379426917,True,100772.80606598119,3565.8060659811918
1089,457.0,418.0568927789934,112.37199124726477,43.0,10.589304043039352,101.51255668867907,108.8401903961993,,dilution,10.0,10,0.2462628847218454,True,144660.76159327367,4962.761593273667
1090,375.0,380.3226666666667,111.92266666666667,34.0,10.93554392371881,101.51255668867907,108.8401903961993,,dilution,10.0,10,0.32163364481525913,True,104553.79124174536,3903.791241745351
1091,621.0,277.3333333333333,113.02737520128825,50.0,12.436276916072496,101.51255668867907,108.8401903961993,,dilution,10.0,10,0.24872553832144992,True,109184.70229633029,7150.702296330302
1092,613.0,356.89396411092986,113.3458401305057,52.0,11.787837186006518,101.51255668867907,108.8401903961993,,dilution,10.0,10,0.2266891766539715,True,156548.80274983973,7253.802749839729
1093,634.0,298.08359621451103,111.57255520504732,53.0,11.95666047791147,101.51255668867907,108.8401903961993,,dilution,10.0,10,0.22559736750776357,True,124626.03905937746,6378.039059377473
1094,259.0,359.2277992277992,112.42857142857143,28.0,9.198095029313874,101.51255668867907,108.8401903961993,,dilution,10.0,10,0.32850339390406696,True,66748.24781763212,2827.2478176321215
1095,573.0,346.4938917975567,111.44153577661432,48.0,11.92809182817141,101.51255668867907,108.8401903961993,,dilution,10.0,10,0.2485019130869044,True,140374.3050173869,5689.305017386896
1096,665.0,269.38947368421054,113.1203007518797,58.0,11.463507924702663,101.51255668867907,108.8401903961993,,dilution,10.0,10,0.19764668835694246,True,111638.14980202843,7719.149802028417
1097,399.0,239.8997493734336,112.95488721804512,37.0,10.782795923723812,101.51255668867907,108.8401903961993,,dilution,10.0,10,0.29142691685740035,True,55216.48988121706,4565.489881217052
1098,380.0,326.83684210526314,113.51052631578948,35.0,10.850834801123478,101.51255668867907,108.8401903961993,,dilution,10.0,10,0.3100238514606708,True,85623.22845830195,4559.228458301955
1099,808.0,273.20544554455444,115.60396039603961,63.0,12.81455605520854,101.51255668867907,108.8401903961993,,dilution,10.0,10,0.20340565166997682,True,138727.8541955473,11385.854195547317
1100,681.0,296.7283406754772,113.85168869309838,56.0,12.149664451345137,101.51255668867907,108.8401903961993,,dilution,10.0,10,0.2169582937740203,True,132941.94889500955,8402.948895009551
1101,295.0,422.5966101694915,112.74915254237288,33.0,8.927194642877597,101.51255668867907,108.8401903961993,,dilution,10.0,10,0.2705210497841696,True,94719.79577683967,3314.795776839675
1102,794.0,353.77833753148616,111.23551637279597,65.0,12.222800194850922,101.51255668867907,108.8401903961993,,dilution,10.0,10,0.18804307992078342,True,200299.02998918883,7720.02998918882
1103,431.0,308.21113689095125,117.02320185614849,38.0,11.33992050073042,101.51255668867907,108.8401903961993,,dilution,10.0,10,0.29841896054553735,True,89087.08806717931,6685.08806717932
1104,580.0,410.65,112.25,54.0,10.739824964571865,101.51255668867907,108.8401903961993,,dilution,10.0,10,0.19888564749207158,True,179299.7171205661,6227.71712056614
1105,526.0,337.56844106463876,113.44866920152091,52.0,10.125162979411666,101.51255668867907,108.8401903961993,,dilution,10.0,10,0.19471467268099357,True,124165.3951817548,6278.39518175481
1106,346.0,404.71098265895955,112.50578034682081,34.0,10.13289528022819,101.51255668867907,108.8401903961993,,dilution,10.0,10,0.29802633177141735,True,104906.65538571705,3803.6553857170434
1107,499.0,323.9498997995992,112.57515030060121,40.0,12.46045885675274,101.51255668867907,108.8401903961993,,dilution,10.0,10,0.3115114714188185,True,110996.23421234915,5520.234212349147
1108,609.0,438.1018062397373,110.67487684729063,52.0,11.717329957071799,101.51255668867907,108.8401903961993,,dilution,10.0,10,0.2253332684052269,True,204982.85297659447,5579.852976594442
1109,487.0,435.9609856262834,112.70225872689939,51.0,9.546825742759685,101.51255668867907,108.8401903961993,,dilution,10.0,10,0.18719266162273893,True,162876.3848926133,5449.384892613295
1110,358.0,266.1256983240223,113.71787709497207,32.0,11.164832776779285,101.51255668867907,108.8401903961993,,dilution,10.0,10,0.34890102427435266,True,58931.504705452884,4369.504705452893
1112,494.0,276.40283400809716,116.25506072874494,41.0,12.031173020270542,101.51255668867907,108.8401903961993,,dilution,10.0,10,0.2934432443968425,True,86395.79699579254,7282.796995792539
1113,518.0,420.81467181467184,113.6930501930502,43.0,12.042371024236257,101.51255668867907,108.8401903961993,,dilution,10.0,10,0.2800551400985176,True,165398.49563526426,6309.495635264245
1114,610.0,252.6295081967213,129.35901639344263,49.0,12.445328689894684,101.51255668867907,108.8401903961993,,dilution,10.0,10,0.2539862997937691,True,92181.34041990577,16986.340419905773
1115,461.0,423.5488069414317,113.15618221258134,37.0,12.439489306366209,101.51255668867907,108.8401903961993,,dilution,10.0,10,0.3362024136855732,True,148458.71136651895,5367.711366518948
1116,620.0,430.7516129032258,115.91129032258064,52.0,11.913140522329005,101.51255668867907,108.8401903961993,,dilution,10.0,10,0.2290988561986347,True,204128.214853019,8927.214853018973
1117,790.0,422.3506329113924,112.29493670886076,63.0,12.53453047629953,101.51255668867907,108.8401903961993,,dilution,10.0,10,0.19896080121110366,True,253462.0802159435,8518.080215943535
1118,578.0,421.6747404844291,110.37543252595155,48.0,12.04455646809174,101.51255668867907,108.8401903961993,,dilution,10.0,10,0.25092825975191124,True,185053.7422339435,5122.742233943495
1119,539.0,408.2634508348794,111.0204081632653,48.0,11.227284094582954,101.51255668867907,108.8401903961993,,dilution,10.0,10,0.23390175197047822,True,165338.73194480198,5124.731944801979
1120,440.0,562.7886363636363,111.8,43.0,10.231878108597597,101.51255668867907,108.8401903961993,,dilution,10.0,10,0.2379506536883162,True,202961.4750569812,4526.475056981209
1121,521.0,296.489443378119,114.33973128598848,43.0,12.124342978899401,101.51255668867907,108.8401903961993,,dilution,10.0,10,0.2819614646255675,True,101582.9579651982,6682.957965198202
1122,484.0,373.25206611570246,111.53512396694215,40.0,12.098785791165929,101.51255668867907,108.8401903961993,,dilution,10.0,10,0.30246964477914823,True,131521.92256267933,4850.922562679332
1123,772.0,246.19430051813472,112.63082901554404,67.0,11.508492499102744,101.51255668867907,108.8401903961993,,dilution,10.0,10,0.17176854476272752,True,111694.30623633976,8583.306236339755
1124,543.0,484.16574585635357,111.50276243093923,45.0,12.058911490039058,101.51255668867907,108.8401903961993,,dilution,10.0,10,0.26797581088975686,True,207780.68171804724,5424.681718047266
1125,432.0,378.2638888888889,112.28472222222223,34.0,12.606546640502025,101.51255668867907,108.8401903961993,,dilution,10.0,10,0.3707807835441772,True,119556.57551049066,4653.575510490645
1126,517.0,446.86653771760155,111.35976789168278,42.0,12.286442268815325,101.51255668867907,108.8401903961993,,dilution,10.0,10,0.2925343397336982,True,178548.00819195292,5091.0081919529175
1127,374.0,442.80748663101605,110.89572192513369,32.0,11.68252273178104,101.51255668867907,108.8401903961993,,dilution,10.0,10,0.3650788353681575,True,127644.30379843403,3509.3037984340262
1128,446.0,427.79596412556054,112.20403587443946,35.0,12.723647492964783,101.51255668867907,108.8401903961993,,dilution,10.0,10,0.3635327855132795,True,145522.39971684915,4768.399716849132
1129,366.0,443.4972677595628,110.7568306010929,31.0,11.78503366626118,101.51255668867907,108.8401903961993,,dilution,10.0,10,0.3801623763310058,True,125166.40425194346,3383.4042519434624
1130,445.0,382.80224719101125,112.4876404494382,36.0,12.358738487165429,101.51255668867907,108.8401903961993,,dilution,10.0,10,0.34329829131015077,True,125173.91227353782,4883.912273537814
1131,336.0,512.9107142857143,112.125,40.0,8.39792892100547,101.51255668867907,108.8401903961993,,dilution,10.0,10,0.20994822302513674,True,138229.78095260385,3565.7809526038327
1133,648.0,247.23765432098764,111.37962962962963,52.0,12.446365259371165,100.1579269013556,108.80025440014217,,dilution,10.0,9,0.23935317806483009,True,95307.66336792156,7271.663367921577
1134,611.0,351.21276595744683,111.69558101472995,49.0,12.458933929300299,100.1579269013556,108.80025440014217,,dilution,10.0,9,0.25426395774082244,True,153394.50666327175,7049.5066632717335
1135,548.0,405.478102189781,112.42700729927007,41.0,12.97247680198271,100.1579269013556,108.80025440014217,,dilution,10.0,9,0.31640187321909047,True,167315.4560580571,6723.456058057134
1136,645.0,320.7596899224806,114.6062015503876,47.0,13.71339078251606,100.1579269013556,108.80025440014217,,dilution,10.0,9,0.2917742719684268,True,142288.13714862562,9319.137148625641
1137,620.0,351.1483870967742,112.16451612903226,48.0,12.917737078098208,100.1579269013556,108.80025440014217,,dilution,10.0,9,0.26911952246037935,True,155614.0853211595,7444.085321159536
1138,551.0,431.7931034482759,112.23049001814881,39.0,14.128649940185136,100.1579269013556,108.80025440014217,,dilution,10.0,9,0.3622730753893625,True,182730.98227735306,6651.982277353064
1139,567.0,340.12698412698415,110.43562610229277,44.0,12.869455004076144,100.1579269013556,108.80025440014217,,dilution,10.0,9,0.2924876137290033,True,136062.4554469314,5827.45544693138
1140,637.0,411.67660910518055,113.01255886970172,47.0,13.535998915880636,100.1579269013556,108.80025440014217,,dilution,10.0,9,0.28799997693363055,True,198437.40056383648,8188.400563836482
1142,760.0,278.6276315789474,112.24078947368422,63.0,12.063444803243593,100.1579269013556,108.80025440014217,,dilution,10.0,9,0.1914832508451364,True,135636.97555496974,9182.975554969753
1143,342.0,368.44152046783626,114.57894736842105,32.0,10.664117534510007,100.1579269013556,108.80025440014217,,dilution,10.0,9,0.3332536729534377,True,91752.98899973638,4931.988999736387
1144,591.0,381.29441624365484,115.62098138747885,52.0,11.366792400990128,100.1579269013556,108.80025440014217,,dilution,10.0,9,0.21859216155750247,True,166151.66520129883,9138.665201298843
1145,467.0,397.57173447537474,113.50107066381156,37.0,12.616626692400587,100.1579269013556,108.80025440014217,,dilution,10.0,9,0.3409899106054213,True,138892.24813706693,6231.248137066937
1146,310.0,360.89032258064515,114.48709677419355,29.0,10.665381262537,100.1579269013556,108.80025440014217,,dilution,10.0,9,0.3677717676736897,True,80827.04266057975,4442.042660579765
1147,481.0,357.3617463617464,113.51143451143452,39.0,12.33370050959044,100.1579269013556,108.80025440014217,,dilution,10.0,9,0.31624873101513945,True,123715.03716044796,6423.0371604479615
1148,647.0,264.9551777434312,111.95672333848532,48.0,13.464768143603267,100.1579269013556,108.80025440014217,,dilution,10.0,9,0.28051600299173474,True,106623.8212948229,7633.821294822931
1149,326.0,207.80674846625766,111.93251533742331,33.0,9.87843850429931,100.1579269013556,108.80025440014217,,dilution,10.0,9,0.29934662134240336,True,35093.515830158074,3838.5158301580755
1150,608.0,276.39144736842104,113.4029605263158,46.0,13.215229781097714,100.1579269013556,108.80025440014217,,dilution,10.0,9,0.28728760393690683,True,107149.98044397579,8052.980443975802
1151,598.0,260.7090301003345,111.87123745819397,48.0,12.437227809396461,100.1579269013556,108.80025440014217,,dilution,10.0,9,0.2591089126957596,True,96009.55971298936,7004.559712989351
1152,510.0,197.09411764705882,112.91176470588235,36.0,14.155346271601534,100.1579269013556,108.80025440014217,,dilution,10.0,9,0.39320406310004263,True,49437.45728030865,6504.457280308644
1153,716.0,311.41340782122904,111.41201117318435,54.0,13.235443238419304,100.1579269013556,108.80025440014217,,dilution,10.0,9,0.24510080071146859,True,151258.92433862938,8057.924338629392
1154,606.0,361.43564356435644,112.76567656765677,47.0,12.885594688345263,100.1579269013556,108.80025440014217,,dilution,10.0,9,0.274161589113729,True,158334.2962977785,7640.296297778512
1155,551.0,395.00181488203265,111.82395644283122,40.0,13.764615174360003,100.1579269013556,108.80025440014217,,dilution,10.0,9,0.34411537935900005,True,162458.98227735306,6427.982277353069
1156,477.0,327.5010482180293,113.91404612159329,38.0,12.52312852939554,100.1579269013556,108.80025440014217,,dilution,10.0,9,0.3295560139314616,True,108442.66886805337,6561.66886805338
1157,524.0,311.05152671755724,113.77099236641222,42.0,12.477157816556778,100.1579269013556,108.80025440014217,,dilution,10.0,9,0.2970751861084947,True,110508.24630368965,7133.24630368967
1158,564.0,347.9911347517731,111.16843971631205,43.0,13.104100259001932,100.1579269013556,108.80025440014217,,dilution,10.0,9,0.3047465176512077,True,139777.92922763544,6209.929227635442
1159,368.0,354.9048913043478,112.0054347826087,35.0,10.50524719003331,100.1579269013556,108.80025440014217,,dilution,10.0,9,0.30014991971523747,True,93746.88290030113,4359.882900301143
