,area_death,fluor1_mean_death,fluor2_mean_death,long_axis_death,short_axis_death,fluor1_bg_death,fluor2_bg_death,error_frame,strain,atc_conc_ngml,position,aspect_ratio,err
17717,136.0,212.86029411764707,127.11764705882354,24.0,5.666737886615933,144.96019698277743,109.37911794444575,,dilution,3.0,7,0.23611407860899722,True
17718,121.0,217.41322314049586,122.18181818181819,21.0,5.681128131694234,144.96019698277743,109.37911794444575,,dilution,3.0,7,0.2705299110330588,True
17719,83.0,266.49397590361446,115.78313253012048,16.0,5.177376089381752,144.96019698277743,109.37911794444575,,dilution,3.0,7,0.3235860055863595,True
17720,103.0,234.41747572815535,120.22330097087378,19.0,5.394757062621349,144.96019698277743,109.37911794444575,,dilution,3.0,7,0.28393458224322893,True
17721,121.0,153.9917355371901,125.92561983471074,20.0,6.040305067962295,144.96019698277743,109.37911794444575,,dilution,3.0,7,0.30201525339811475,True
17722,48.0,278.0625,131.45833333333334,12.0,3.9689165256312435,144.96019698277743,109.37911794444575,,dilution,3.0,7,0.3307430438026036,True
17723,146.0,246.93150684931507,119.13698630136986,26.0,5.612178516767703,144.96019698277743,109.37911794444575,,dilution,3.0,7,0.2158530198756809,True
17724,130.0,251.06923076923076,115.33846153846154,22.0,5.899714011497451,144.96019698277743,109.37911794444575,,dilution,3.0,7,0.2681688187044296,True
17725,138.0,228.55797101449275,120.76811594202898,25.0,5.510075881780754,144.96019698277743,109.37911794444575,,dilution,3.0,7,0.22040303527123015,True
17727,98.0,156.90816326530611,131.0204081632653,18.0,5.3634923967135855,144.96019698277743,109.37911794444575,,dilution,3.0,7,0.2979717998174214,True
17728,125.0,217.544,118.072,24.0,5.2077891966172825,144.96019698277743,109.37911794444575,,dilution,3.0,7,0.2169912165257201,True
17729,85.0,145.52941176470588,125.88235294117646,17.0,4.990091190919113,144.96019698277743,109.37911794444575,,dilution,3.0,7,0.2935347759364184,True
17732,99.0,304.06060606060606,131.95959595959596,19.0,5.1480668917429115,144.96019698277743,109.37911794444575,,dilution,3.0,7,0.2709508890391006,True
17733,105.0,148.76190476190476,111.34285714285714,18.0,5.829579515535436,144.96019698277743,109.37911794444575,,dilution,3.0,7,0.3238655286408576,True
17734,98.0,189.8673469387755,131.05102040816325,17.0,5.738744802197281,144.96019698277743,109.37911794444575,,dilution,3.0,7,0.33757322365866355,True
17735,95.0,321.33684210526314,116.21052631578948,16.0,5.912872062809427,144.96019698277743,109.37911794444575,,dilution,3.0,7,0.3695545039255892,True
17736,86.0,283.66279069767444,120.77906976744185,17.0,5.0072282617387245,144.96019698277743,109.37911794444575,,dilution,3.0,7,0.29454283892580735,True
17737,49.0,169.81632653061226,116.38775510204081,11.0,4.441270644253755,144.96019698277743,109.37911794444575,,dilution,3.0,7,0.40375187675034135,True
17738,96.0,278.0833333333333,117.85416666666667,18.0,5.3186106012618595,147.49588360190106,110.25582131106049,,dilution,3.0,0,0.29547836673676997,True
17740,113.0,256.7699115044248,122.24778761061947,21.0,5.214315977943106,147.49588360190106,110.25582131106049,,dilution,3.0,0,0.24830076085443362,True
17741,101.0,251.34653465346534,116.14851485148515,20.0,5.046495439447966,147.49588360190106,110.25582131106049,,dilution,3.0,0,0.25232477197239833,True
17742,126.0,289.3888888888889,113.76984126984127,24.0,5.21256751337792,147.49588360190106,110.25582131106049,,dilution,3.0,0,0.21719031305741332,True
17743,85.0,251.41176470588235,115.11764705882354,15.0,5.659640941882371,147.49588360190106,110.25582131106049,,dilution,3.0,0,0.37730939612549136,True
17744,66.0,244.0909090909091,120.56060606060606,14.0,4.663185506762054,147.49588360190106,110.25582131106049,,dilution,3.0,0,0.33308467905443245,True
17745,52.0,333.86538461538464,125.07692307692308,11.0,4.6954167689132245,147.49588360190106,110.25582131106049,,dilution,3.0,0,0.42685606990120223,True
17746,143.0,327.86013986013984,115.36363636363636,28.0,5.052574739816175,147.49588360190106,110.25582131106049,,dilution,3.0,0,0.1804490978505777,True
17747,90.0,223.84444444444443,114.13333333333334,17.0,5.278552280144157,147.49588360190106,110.25582131106049,,dilution,3.0,0,0.31050307530259746,True
17748,133.0,250.24812030075188,116.66165413533835,24.0,5.4303830375448,147.49588360190106,110.25582131106049,,dilution,3.0,0,0.22626595989770001,True
17749,67.0,198.26865671641792,128.3582089552239,13.0,5.1268858099016,147.49588360190106,110.25582131106049,,dilution,3.0,0,0.3943758315308923,True
17750,86.0,261.40697674418607,132.61627906976744,16.0,4.994532529143576,147.49588360190106,110.25582131106049,,dilution,3.0,0,0.3121582830714735,True
17751,87.0,256.4597701149425,117.10344827586206,18.0,4.772618359550334,147.49588360190106,110.25582131106049,,dilution,3.0,0,0.265145464419463,True
17752,50.0,265.7,145.72,16.0,3.1157263439523746,147.49588360190106,110.25582131106049,,dilution,3.0,0,0.1947328964970234,True
17753,113.0,244.1504424778761,122.90265486725664,20.0,5.6139296176625635,147.49588360190106,110.25582131106049,,dilution,3.0,0,0.28069648088312815,True
17754,68.0,248.44117647058823,122.5,14.0,4.854470996794959,147.49588360190106,110.25582131106049,,dilution,3.0,0,0.34674792834249707,True
17755,98.0,263.53061224489795,112.45918367346938,20.0,4.903575818072563,147.49588360190106,110.25582131106049,,dilution,3.0,0,0.24517879090362812,True
17756,91.0,221.69230769230768,128.53846153846155,18.0,5.034448602951418,147.49588360190106,110.25582131106049,,dilution,3.0,0,0.27969158905285657,True
17757,73.0,273.2191780821918,125.16438356164383,15.0,4.871374864000135,147.49588360190106,110.25582131106049,,dilution,3.0,0,0.32475832426667567,True
17758,63.0,278.87301587301585,122.57142857142857,14.0,4.47778315087068,147.49588360190106,110.25582131106049,,dilution,3.0,0,0.31984165363362,True
17759,92.0,260.14130434782606,120.68478260869566,18.0,5.0530607969363786,147.49588360190106,110.25582131106049,,dilution,3.0,0,0.28072559982979883,True
17760,75.0,302.08,120.26666666666667,17.0,4.3770315967787665,147.49588360190106,110.25582131106049,,dilution,3.0,0,0.25747244686933923,True
17762,46.0,326.1304347826087,112.19565217391305,16.0,2.6062973381895937,147.49588360190106,110.25582131106049,,dilution,3.0,0,0.1628935836368496,True
17764,96.0,278.8125,126.55208333333333,18.0,5.308547066921528,147.49588360190106,110.25582131106049,,dilution,3.0,0,0.29491928149564045,True
17766,66.0,269.3787878787879,125.8030303030303,15.0,4.372740287684096,147.49588360190106,110.25582131106049,,dilution,3.0,0,0.29151601917893977,True
17767,93.0,286.78494623655916,123.44086021505376,17.0,5.446816706090283,147.49588360190106,110.25582131106049,,dilution,3.0,0,0.3204009827111931,True
17770,55.0,312.45454545454544,141.85454545454544,11.0,4.960192639371206,147.49588360190106,110.25582131106049,,dilution,3.0,0,0.45092660357920056,True
17771,73.0,255.4931506849315,134.73972602739727,14.0,5.11524612200178,147.49588360190106,110.25582131106049,,dilution,3.0,0,0.36537472300012713,True
17772,92.0,262.55434782608694,125.3913043478261,19.0,4.769725564922923,147.49588360190106,110.25582131106049,,dilution,3.0,0,0.2510381876275223,True
17773,77.0,281.57142857142856,119.75324675324676,16.0,4.806223246289551,147.49588360190106,110.25582131106049,,dilution,3.0,0,0.3003889528930969,True
17774,79.0,226.15189873417722,123.32911392405063,15.0,5.2392340804607915,147.49588360190106,110.25582131106049,,dilution,3.0,0,0.34928227203071943,True
17775,74.0,261.55405405405406,117.39189189189189,15.0,4.907808203269375,147.49588360190106,110.25582131106049,,dilution,3.0,0,0.32718721355129166,True
17776,91.0,299.5274725274725,122.06593406593407,18.0,5.0040001070893005,147.49588360190106,110.25582131106049,,dilution,3.0,0,0.2780000059494056,True
17777,90.0,292.3777777777778,118.43333333333334,16.0,5.615447566982383,147.49588360190106,110.25582131106049,,dilution,3.0,0,0.35096547293639896,True
17779,81.0,288.1111111111111,141.7530864197531,17.0,4.755299659746333,147.49588360190106,110.25582131106049,,dilution,3.0,0,0.2797235093968431,True
17780,57.0,275.49122807017545,128.12280701754386,12.0,4.664658535563926,147.49588360190106,110.25582131106049,,dilution,3.0,0,0.38872154463032715,True
17781,71.0,307.49295774647885,122.15492957746478,14.0,4.95110330791869,147.49588360190106,110.25582131106049,,dilution,3.0,0,0.35365023627990644,True
17782,61.0,345.1311475409836,123.26229508196721,12.0,5.0130803394438175,147.49588360190106,110.25582131106049,,dilution,3.0,0,0.4177566949536515,True
17783,86.0,326.40697674418607,124.17441860465117,18.0,4.778171255450109,147.49588360190106,110.25582131106049,,dilution,3.0,0,0.26545395863611715,True
17784,55.0,299.54545454545456,117.85454545454546,12.0,4.555678623180358,147.49588360190106,110.25582131106049,,dilution,3.0,0,0.37963988526502984,True
17785,83.0,316.67469879518075,149.63855421686748,16.0,5.134852954604094,147.49588360190106,110.25582131106049,,dilution,3.0,0,0.3209283096627559,True
17786,126.0,309.12698412698415,122.01587301587301,28.0,4.497637270371945,147.49588360190106,110.25582131106049,,dilution,3.0,0,0.16062990251328377,True
17787,89.0,298.19101123595505,149.59550561797752,16.0,5.460283461886325,147.49588360190106,110.25582131106049,,dilution,3.0,0,0.3412677163678953,True
17788,119.0,288.453781512605,135.28571428571428,23.0,5.150400409351946,147.49588360190106,110.25582131106049,,dilution,3.0,0,0.2239304525805194,True
17789,91.0,302.8901098901099,137.7912087912088,18.0,5.032467614817384,147.49588360190106,110.25582131106049,,dilution,3.0,0,0.2795815341565213,True
17790,116.0,276.6034482758621,139.86206896551724,23.0,5.028239520849977,147.49588360190106,110.25582131106049,,dilution,3.0,0,0.2186191096021729,True
17792,94.0,248.19148936170214,137.37234042553192,21.0,4.451403478857943,147.49588360190106,110.25582131106049,,dilution,3.0,0,0.2119715942313306,True
17793,42.0,293.42857142857144,151.11904761904762,10.0,4.174353480573643,147.49588360190106,110.25582131106049,,dilution,3.0,0,0.4174353480573643,True
17794,70.0,255.97142857142856,123.6,13.0,5.290125990356864,147.49588360190106,110.25582131106049,,dilution,3.0,0,0.4069327684889895,True
17795,89.0,287.9438202247191,131.0,16.0,5.520362237551783,147.49588360190106,110.25582131106049,,dilution,3.0,0,0.34502263984698645,True
17797,67.0,293.94029850746267,127.1044776119403,12.0,5.430739581223503,147.49588360190106,110.25582131106049,,dilution,3.0,0,0.45256163176862524,True
17798,110.0,255.1909090909091,123.34545454545454,21.0,5.213743037424176,147.49588360190106,110.25582131106049,,dilution,3.0,0,0.2482734779725798,True
17799,112.0,236.41071428571428,133.01785714285714,21.0,5.315822045062679,147.49588360190106,110.25582131106049,,dilution,3.0,0,0.2531343830982228,True
17800,75.0,314.46666666666664,134.68,16.0,4.6736214576658455,147.49588360190106,110.25582131106049,,dilution,3.0,0,0.29210134110411534,True
17801,69.0,345.3333333333333,138.95652173913044,14.0,4.870149751790036,147.49588360190106,110.25582131106049,,dilution,3.0,0,0.347867839413574,True
17803,69.0,252.231884057971,129.768115942029,13.0,5.270069892750794,147.49588360190106,110.25582131106049,,dilution,3.0,0,0.4053899917500611,True
17804,87.0,415.71264367816093,122.79310344827586,18.0,4.821119161766445,147.49588360190106,110.25582131106049,,dilution,3.0,0,0.26783995343146916,True
17805,85.0,252.28235294117647,121.18823529411765,15.0,5.6368740372789,147.49588360190106,110.25582131106049,,dilution,3.0,0,0.37579160248526,True
17806,102.0,214.27450980392157,114.01960784313725,20.0,5.099382761693759,147.49588360190106,110.25582131106049,,dilution,3.0,0,0.25496913808468796,True
17807,48.0,286.5208333333333,114.0625,16.0,2.7695255920034185,147.49588360190106,110.25582131106049,,dilution,3.0,0,0.17309534950021366,True
17808,57.0,430.7894736842105,134.68421052631578,13.0,4.343844548050076,147.49588360190106,110.25582131106049,,dilution,3.0,0,0.33414188831154434,True
17809,63.0,393.3333333333333,118.06349206349206,16.0,3.925718045060358,147.49588360190106,110.25582131106049,,dilution,3.0,0,0.24535737781627237,True
17810,63.0,307.3015873015873,137.55555555555554,14.0,4.503541465874122,147.49588360190106,110.25582131106049,,dilution,3.0,0,0.321681533276723,True
17811,127.0,280.33858267716533,114.85039370078741,23.0,5.490915451718039,147.49588360190106,110.25582131106049,,dilution,3.0,0,0.23873545442252345,True
17812,60.0,269.93333333333334,120.05,12.0,4.956666676803775,147.49588360190106,110.25582131106049,,dilution,3.0,0,0.4130555564003146,True
17813,66.0,216.65151515151516,132.25757575757575,13.0,4.965705382207668,147.49588360190106,110.25582131106049,,dilution,3.0,0,0.38197733709289755,True
17814,65.0,312.7692307692308,127.15384615384616,14.0,4.5869209185563005,147.49588360190106,110.25582131106049,,dilution,3.0,0,0.3276372084683072,True
17815,59.0,382.0,128.15254237288136,13.0,4.409662477103781,147.49588360190106,110.25582131106049,,dilution,3.0,0,0.3392048059310601,True
17816,87.0,355.42528735632186,121.24137931034483,19.0,4.582764306985669,147.49588360190106,110.25582131106049,,dilution,3.0,0,0.24119812142029837,True
17817,77.0,372.23376623376623,123.72727272727273,16.0,4.79161674195836,147.49588360190106,110.25582131106049,,dilution,3.0,0,0.2994760463723975,True
17818,54.0,279.75925925925924,125.62962962962963,11.0,4.774151768440359,147.49588360190106,110.25582131106049,,dilution,3.0,0,0.43401379713094174,True
17819,80.0,276.5625,134.6375,17.0,4.68974822694461,147.49588360190106,110.25582131106049,,dilution,3.0,0,0.27586754276144765,True
17820,87.0,269.28735632183907,123.54022988505747,15.0,5.7221768760913845,147.49588360190106,110.25582131106049,,dilution,3.0,0,0.3814784584060923,True
17822,71.0,308.36619718309856,114.3943661971831,14.0,5.0721797801164525,147.49588360190106,110.25582131106049,,dilution,3.0,0,0.3622985557226038,True
17823,44.0,344.34090909090907,118.22727272727273,10.0,4.354860518481752,147.49588360190106,110.25582131106049,,dilution,3.0,0,0.43548605184817524,True
17824,113.0,290.60176991150445,113.79646017699115,20.0,5.644287769183967,147.49588360190106,110.25582131106049,,dilution,3.0,0,0.28221438845919833,True
17825,96.0,358.1875,117.47916666666667,19.0,5.056693512551754,147.49588360190106,110.25582131106049,,dilution,3.0,0,0.26614176381851334,True
17826,112.0,320.5625,115.33035714285714,20.0,5.583290572438267,147.49588360190106,110.25582131106049,,dilution,3.0,0,0.2791645286219134,True
17827,40.0,357.525,125.5,10.0,3.9050211788427616,147.49588360190106,110.25582131106049,,dilution,3.0,0,0.39050211788427613,True
17828,85.0,307.8588235294118,119.82352941176471,16.0,5.279341371160053,147.49588360190106,110.25582131106049,,dilution,3.0,0,0.32995883569750334,True
17829,61.0,278.62295081967216,132.11475409836066,13.0,4.650770985196713,147.49588360190106,110.25582131106049,,dilution,3.0,0,0.357751614245901,True
17830,137.0,299.7883211678832,124.05839416058394,24.0,5.605192600731866,147.49588360190106,110.25582131106049,,dilution,3.0,0,0.23354969169716108,True
17831,52.0,286.5769230769231,134.55769230769232,11.0,4.662114683698054,147.49588360190106,110.25582131106049,,dilution,3.0,0,0.42382860760891394,True
17832,51.0,302.72549019607845,127.3921568627451,11.0,4.540455011178849,147.49588360190106,110.25582131106049,,dilution,3.0,0,0.41276863737989533,True
17833,70.0,295.9714285714286,123.64285714285714,15.0,4.667137810770744,147.49588360190106,110.25582131106049,,dilution,3.0,0,0.3111425207180496,True
17834,108.0,272.3425925925926,121.01851851851852,18.0,5.990468566220323,147.49588360190106,110.25582131106049,,dilution,3.0,0,0.3328038092344624,True
17835,128.0,270.453125,113.8828125,23.0,5.4814031756199935,147.49588360190106,110.25582131106049,,dilution,3.0,0,0.23832187720086928,True
17836,62.0,315.3709677419355,129.3709677419355,13.0,4.687213200230692,147.49588360190106,110.25582131106049,,dilution,3.0,0,0.3605548615562071,True
17837,56.0,226.71428571428572,129.71428571428572,12.0,4.676877161272766,147.49588360190106,110.25582131106049,,dilution,3.0,0,0.38973976343939715,True
17838,66.0,285.3030303030303,119.75757575757575,12.0,5.368748105313862,147.49588360190106,110.25582131106049,,dilution,3.0,0,0.4473956754428218,True
17839,134.0,241.70149253731344,131.53731343283582,26.0,5.150542516667363,147.49588360190106,110.25582131106049,,dilution,3.0,0,0.19809778910259088,True
17840,58.0,203.9655172413793,127.77586206896552,12.0,4.83928871280851,147.49588360190106,110.25582131106049,,dilution,3.0,0,0.40327405940070915,True
17841,113.0,179.16814159292036,143.84070796460176,20.0,5.555656302783934,147.49588360190106,110.25582131106049,,dilution,3.0,0,0.27778281513919667,True
17842,87.0,304.8735632183908,128.70114942528735,18.0,4.780462442624532,147.49588360190106,110.25582131106049,,dilution,3.0,0,0.26558124681247397,True
17843,64.0,252.640625,124.4375,13.0,4.916820238370493,147.49588360190106,110.25582131106049,,dilution,3.0,0,0.3782169414131148,True
17844,60.0,274.4166666666667,121.73333333333333,12.0,4.931298528496002,147.49588360190106,110.25582131106049,,dilution,3.0,0,0.4109415440413335,True
17845,84.0,288.2142857142857,124.70238095238095,15.0,5.539874346614999,147.49588360190106,110.25582131106049,,dilution,3.0,0,0.36932495644099994,True
17846,89.0,284.1573033707865,121.92134831460675,16.0,5.54194307769395,147.49588360190106,110.25582131106049,,dilution,3.0,0,0.34637144235587186,True
17847,84.0,390.6190476190476,119.78571428571429,16.0,5.238377025036978,147.49588360190106,110.25582131106049,,dilution,3.0,0,0.3273985640648111,True
17848,65.0,241.93846153846152,126.18461538461538,12.0,5.377411908233185,147.49588360190106,110.25582131106049,,dilution,3.0,0,0.44811765901943207,True
17849,65.0,258.12307692307695,121.07692307692308,14.0,4.637428896415039,147.49588360190106,110.25582131106049,,dilution,3.0,0,0.33124492117250276,True
17850,118.0,276.00847457627117,121.49152542372882,20.0,5.870686575862987,147.49588360190106,110.25582131106049,,dilution,3.0,0,0.29353432879314934,True
17851,50.0,364.58,122.18,11.0,4.3346519561996395,147.49588360190106,110.25582131106049,,dilution,3.0,0,0.3940592687454218,True
17852,72.0,261.0,120.41666666666667,14.0,5.133454788824374,147.49588360190106,110.25582131106049,,dilution,3.0,0,0.36667534205888386,True
17853,101.0,215.05940594059405,122.2871287128713,22.0,4.590909090909091,147.49588360190106,110.25582131106049,,dilution,3.0,0,0.20867768595041322,True
17854,96.0,237.36458333333334,132.22916666666666,17.0,5.625363748922529,147.49588360190106,110.25582131106049,,dilution,3.0,0,0.33090374993661936,True
17855,66.0,241.96969696969697,126.57575757575758,13.0,5.019991110792914,147.49588360190106,110.25582131106049,,dilution,3.0,0,0.3861531623686857,True
17856,80.0,257.2625,137.775,15.0,5.315570038524751,147.49588360190106,110.25582131106049,,dilution,3.0,0,0.35437133590165004,True
17857,95.0,311.7894736842105,121.29473684210527,19.0,4.9839324548186825,147.49588360190106,110.25582131106049,,dilution,3.0,0,0.2623122344641412,True
17858,73.0,355.67123287671234,120.79452054794521,15.0,4.863306682962032,147.49588360190106,110.25582131106049,,dilution,3.0,0,0.32422044553080215,True
17859,149.0,237.45637583892616,128.63087248322148,28.0,5.146835756485749,147.49588360190106,110.25582131106049,,dilution,3.0,0,0.18381556273163388,True
17860,74.0,288.4189189189189,123.71621621621621,16.0,4.62580312599102,147.49588360190106,110.25582131106049,,dilution,3.0,0,0.28911269537443873,True
17861,110.0,287.3272727272727,147.44545454545454,20.0,5.293989739487287,147.49588360190106,110.25582131106049,,dilution,3.0,0,0.26469948697436435,True
17862,72.0,249.01388888888889,122.04166666666667,15.0,4.734147093295397,147.49588360190106,110.25582131106049,,dilution,3.0,0,0.31560980621969315,True
17863,67.0,257.55223880597015,119.98507462686567,13.0,5.102349839389898,147.49588360190106,110.25582131106049,,dilution,3.0,0,0.39248844918383835,True
17865,94.0,229.0744680851064,122.53191489361703,20.0,4.659458176034002,147.49588360190106,110.25582131106049,,dilution,3.0,0,0.23297290880170013,True
17867,133.0,266.62406015037595,123.6842105263158,27.0,4.89978219765003,147.49588360190106,110.25582131106049,,dilution,3.0,0,0.1814734147277789,True
17868,55.0,288.1818181818182,123.85454545454546,11.0,4.93543483798754,147.49588360190106,110.25582131106049,,dilution,3.0,0,0.4486758943625036,True
17869,110.0,303.6,144.93636363636364,22.0,4.992913343071561,147.49588360190106,110.25582131106049,,dilution,3.0,0,0.22695060650325277,True
17870,61.0,267.95081967213116,122.73770491803279,12.0,4.973351339153897,147.49588360190106,110.25582131106049,,dilution,3.0,0,0.41444594492949144,True
17871,56.0,273.2142857142857,119.55357142857143,12.0,4.668329665072567,147.49588360190106,110.25582131106049,,dilution,3.0,0,0.38902747208938054,True
17872,128.0,222.65625,118.890625,26.0,4.887984085563018,147.49588360190106,110.25582131106049,,dilution,3.0,0,0.18799938790626994,True
17873,82.0,265.8780487804878,122.2439024390244,14.0,5.775410692004888,147.49588360190106,110.25582131106049,,dilution,3.0,0,0.4125293351432063,True
17874,49.0,305.9183673469388,133.69387755102042,10.0,4.753897545867018,147.49588360190106,110.25582131106049,,dilution,3.0,0,0.47538975458670174,True
17875,48.0,257.9791666666667,128.60416666666666,12.0,3.9916038764879858,147.49588360190106,110.25582131106049,,dilution,3.0,0,0.33263365637399883,True
17876,40.0,389.05,118.35,9.0,4.289887061559688,147.49588360190106,110.25582131106049,,dilution,3.0,0,0.4766541179510765,True
17877,78.0,210.93589743589743,117.17948717948718,14.0,5.491589811911011,147.49588360190106,110.25582131106049,,dilution,3.0,0,0.3922564151365008,True
17878,61.0,276.75409836065575,128.98360655737704,13.0,4.103583932876607,147.49588360190106,110.25582131106049,,dilution,3.0,0,0.31566030252896976,True
17879,84.0,245.86904761904762,122.33333333333333,15.0,5.534461650039308,147.49588360190106,110.25582131106049,,dilution,3.0,0,0.3689641100026205,True
17880,64.0,284.9375,114.625,13.0,4.898308950765763,147.49588360190106,110.25582131106049,,dilution,3.0,0,0.37679299621275103,True
17881,53.0,281.8867924528302,115.39622641509433,12.0,4.40628693064614,147.49588360190106,110.25582131106049,,dilution,3.0,0,0.36719057755384504,True
17882,60.0,283.03333333333336,127.2,13.0,4.561131314636021,147.49588360190106,110.25582131106049,,dilution,3.0,0,0.3508562549720016,True
17883,54.0,284.24074074074076,117.53703703703704,12.0,4.477370137257019,147.49588360190106,110.25582131106049,,dilution,3.0,0,0.37311417810475156,True
17884,82.0,247.23170731707316,117.51219512195122,15.0,5.460427512463502,147.49588360190106,110.25582131106049,,dilution,3.0,0,0.36402850083090016,True
17885,81.0,272.0740740740741,128.28395061728395,15.0,5.252633422337323,147.49588360190106,110.25582131106049,,dilution,3.0,0,0.35017556148915485,True
17886,99.0,245.2828282828283,117.53535353535354,19.0,5.165127167391245,147.49588360190106,110.25582131106049,,dilution,3.0,0,0.27184879828374975,True
17888,65.0,298.44615384615383,135.7846153846154,15.0,4.329207598887736,147.49588360190106,110.25582131106049,,dilution,3.0,0,0.28861383992584905,True
17889,119.0,252.4453781512605,130.03361344537817,21.0,5.6449568729149044,147.49588360190106,110.25582131106049,,dilution,3.0,0,0.26880747013880496,True
17890,133.0,316.5338345864662,156.8796992481203,24.0,5.513609789863469,147.49588360190106,110.25582131106049,,dilution,3.0,0,0.2297337412443112,True
17891,72.0,293.9166666666667,136.72222222222223,14.0,5.053469109010365,147.49588360190106,110.25582131106049,,dilution,3.0,0,0.36096207921502604,True
17892,66.0,215.93939393939394,134.0151515151515,13.0,5.0518907441390155,147.49588360190106,110.25582131106049,,dilution,3.0,0,0.3886069803183858,True
17894,101.0,327.3960396039604,120.65346534653466,22.0,4.58764690528228,147.49588360190106,110.25582131106049,,dilution,3.0,0,0.20852940478555818,True
17895,105.0,328.9904761904762,134.77142857142857,21.0,4.9639280436695845,147.49588360190106,110.25582131106049,,dilution,3.0,0,0.23637752588902783,True
17896,77.0,282.35064935064935,135.62337662337663,15.0,5.103217703715525,147.49588360190106,110.25582131106049,,dilution,3.0,0,0.340214513581035,True
17897,64.0,296.296875,130.640625,14.0,4.548151112307233,147.49588360190106,110.25582131106049,,dilution,3.0,0,0.32486793659337376,True
17898,66.0,219.33333333333334,126.98484848484848,12.0,5.364274236685151,147.49588360190106,110.25582131106049,,dilution,3.0,0,0.4470228530570959,True
17899,101.0,361.7821782178218,120.61386138613861,20.0,5.0414252564739375,147.49588360190106,110.25582131106049,,dilution,3.0,0,0.25207126282369685,True
17900,53.0,333.0,124.52830188679245,12.0,4.393907118435305,147.49588360190106,110.25582131106049,,dilution,3.0,0,0.3661589265362754,True
17901,91.0,342.13186813186815,123.41758241758242,21.0,4.3255999236748846,147.49588360190106,110.25582131106049,,dilution,3.0,0,0.2059809487464231,True
17902,131.0,222.94656488549617,149.63358778625954,25.0,5.161544977680778,147.49588360190106,110.25582131106049,,dilution,3.0,0,0.20646179910723114,True
17903,80.0,275.7625,150.925,18.0,4.436827672632391,147.49588360190106,110.25582131106049,,dilution,3.0,0,0.24649042625735504,True
17904,76.0,311.5657894736842,121.63157894736842,14.0,5.394640704398603,147.49588360190106,110.25582131106049,,dilution,3.0,0,0.38533147888561453,True
17905,47.0,266.4255319148936,139.85106382978722,10.0,4.634776112804127,147.49588360190106,110.25582131106049,,dilution,3.0,0,0.46347761128041276,True
17906,106.0,279.7169811320755,124.68867924528301,19.0,5.541458769905089,147.49588360190106,110.25582131106049,,dilution,3.0,0,0.29165572473184675,True
17907,55.0,243.12727272727273,135.2,11.0,4.906095537233964,147.49588360190106,110.25582131106049,,dilution,3.0,0,0.4460086852030876,True
17908,62.0,332.03225806451616,119.59677419354838,12.0,5.03854426750586,147.49588360190106,110.25582131106049,,dilution,3.0,0,0.4198786889588217,True
17909,134.0,212.6044776119403,122.01492537313433,23.0,5.722277471042339,147.49588360190106,110.25582131106049,,dilution,3.0,0,0.24879467265401475,True
17910,62.0,355.46774193548384,127.45161290322581,13.0,4.6915702268821375,147.49588360190106,110.25582131106049,,dilution,3.0,0,0.3608900174524721,True
17911,136.0,293.34558823529414,149.30882352941177,24.0,5.648677381526743,147.49588360190106,110.25582131106049,,dilution,3.0,0,0.2353615575636143,True
17912,76.0,232.44736842105263,130.48684210526315,16.0,4.681340644684317,147.49588360190106,110.25582131106049,,dilution,3.0,0,0.2925837902927698,True
17913,61.0,327.1475409836066,118.39344262295081,12.0,5.0629825000890145,147.49588360190106,110.25582131106049,,dilution,3.0,0,0.4219152083407512,True
17914,57.0,357.5438596491228,130.94736842105263,12.0,4.123317085487749,147.49588360190106,110.25582131106049,,dilution,3.0,0,0.34360975712397906,True
17915,66.0,298.1969696969697,119.10606060606061,15.0,4.364498527217354,147.49588360190106,110.25582131106049,,dilution,3.0,0,0.290966568481157,True
17916,75.0,311.72,140.28,15.0,4.9641368637833425,147.49588360190106,110.25582131106049,,dilution,3.0,0,0.3309424575855562,True
17917,108.0,285.94444444444446,116.44444444444444,20.0,5.383081064753507,147.49588360190106,110.25582131106049,,dilution,3.0,0,0.2691540532376754,True
17918,145.0,283.19310344827585,141.2344827586207,31.0,4.665612185594107,147.49588360190106,110.25582131106049,,dilution,3.0,0,0.15050361889013247,True
17919,80.0,344.45,126.65,17.0,4.224794772064181,147.49588360190106,110.25582131106049,,dilution,3.0,0,0.2485173395331871,True
17920,64.0,285.921875,124.28125,14.0,4.516018019072291,147.49588360190106,110.25582131106049,,dilution,3.0,0,0.3225727156480208,True
17921,80.0,320.6375,157.075,21.0,3.8070649274289203,147.49588360190106,110.25582131106049,,dilution,3.0,0,0.18128880606804382,True
17922,91.0,286.9230769230769,144.72527472527472,19.0,4.7339844668956035,147.49588360190106,110.25582131106049,,dilution,3.0,0,0.24915707720503177,True
17923,96.0,366.7395833333333,137.84375,21.0,4.563390065106665,147.49588360190106,110.25582131106049,,dilution,3.0,0,0.2173042888146031,True
17924,72.0,312.3888888888889,150.40277777777777,14.0,5.093249432849105,147.49588360190106,110.25582131106049,,dilution,3.0,0,0.3638035309177932,True
17925,113.0,338.13274336283183,132.10619469026548,23.0,4.869838308739339,147.49588360190106,110.25582131106049,,dilution,3.0,0,0.21173210037997126,True
17926,72.0,396.05555555555554,137.22222222222223,14.0,5.07409696909435,147.49588360190106,110.25582131106049,,dilution,3.0,0,0.36243549779245354,True
