strain,area_pix,mean_yfp,mean_mCherry,atc_ngml,date,carbon,temp,operator,run_number,yfp_bg_val,mCherry_bg_val,alpha_mode,alpha_hpd_min,alpha_hpd_max,fold_change
dilution,350.0,169.91714285714286,415.81142857142856,4.0,20181025,acetate,37,O2,1,152.273345471637,191.5503963201774,852.552321201514,771.4511860298763,949.5841352686975,0.009288478619972612
dilution,358.0,172.64245810055866,452.12849162011173,4.0,20181025,acetate,37,O2,1,152.273345471637,191.5503963201774,852.552321201514,771.4511860298763,949.5841352686975,0.012416478596346031
dilution,303.0,184.15181518151815,476.91089108910893,4.0,20181025,acetate,37,O2,1,152.273345471637,191.5503963201774,852.552321201514,771.4511860298763,949.5841352686975,0.02562642513896768
dilution,495.0,187.43636363636364,510.8242424242424,4.0,20181025,acetate,37,O2,1,152.273345471637,191.5503963201774,852.552321201514,771.4511860298763,949.5841352686975,0.029396289015807472
dilution,448.0,186.44196428571428,505.45089285714283,4.0,20181025,acetate,37,O2,1,152.273345471637,191.5503963201774,852.552321201514,771.4511860298763,949.5841352686975,0.02825496008042956
dilution,272.0,179.0183823529412,540.5330882352941,4.0,20181025,acetate,37,O2,1,152.273345471637,191.5503963201774,852.552321201514,771.4511860298763,949.5841352686975,0.019734491057104314
dilution,281.0,200.83274021352312,535.3950177935943,4.0,20181025,acetate,37,O2,1,152.273345471637,191.5503963201774,852.552321201514,771.4511860298763,949.5841352686975,0.04477207562180899
dilution,380.0,177.0421052631579,455.2236842105263,4.0,20181025,acetate,37,O2,1,152.273345471637,191.5503963201774,852.552321201514,771.4511860298763,949.5841352686975,0.017466204955126095
dilution,362.0,183.62707182320443,434.8646408839779,4.0,20181025,acetate,37,O2,1,152.273345471637,191.5503963201774,852.552321201514,771.4511860298763,949.5841352686975,0.02502414721300189
dilution,436.0,196.13302752293578,376.9816513761468,4.0,20181025,acetate,37,O2,1,152.273345471637,191.5503963201774,852.552321201514,771.4511860298763,949.5841352686975,0.039377946916649045
dilution,647.0,179.9304482225657,484.02782071097374,4.0,20181025,acetate,37,O2,1,152.273345471637,191.5503963201774,852.552321201514,771.4511860298763,949.5841352686975,0.020781321153376307
dilution,310.0,164.6290322580645,458.02258064516127,4.0,20181025,acetate,37,O2,1,152.273345471637,191.5503963201774,852.552321201514,771.4511860298763,949.5841352686975,0.0032190120256255046
dilution,650.0,177.24769230769232,501.59076923076924,4.0,20181025,acetate,37,O2,1,152.273345471637,191.5503963201774,852.552321201514,771.4511860298763,949.5841352686975,0.017702168949383257
dilution,505.0,190.98613861386139,519.9465346534654,4.0,20181025,acetate,37,O2,1,152.273345471637,191.5503963201774,852.552321201514,771.4511860298763,949.5841352686975,0.03347056852258006
dilution,514.0,157.10505836575877,203.47470817120623,4.0,20181025,acetate,37,O2,1,152.273345471637,191.5503963201774,852.552321201514,771.4511860298763,949.5841352686975,-0.005416682584099298
dilution,478.0,193.53347280334728,459.0083682008368,4.0,20181025,acetate,37,O2,1,152.273345471637,191.5503963201774,852.552321201514,771.4511860298763,949.5841352686975,0.03639428947698248
dilution,351.0,168.42165242165242,398.02849002849,4.0,20181025,acetate,37,O2,1,152.273345471637,191.5503963201774,852.552321201514,771.4511860298763,949.5841352686975,0.007572018823924323
dilution,423.0,168.26713947990544,445.8936170212766,4.0,20181025,acetate,37,O2,1,152.273345471637,191.5503963201774,852.552321201514,771.4511860298763,949.5841352686975,0.00739467549481712
dilution,382.0,210.42670157068062,463.68324607329845,4.0,20181025,acetate,37,O2,1,152.273345471637,191.5503963201774,852.552321201514,771.4511860298763,949.5841352686975,0.05578361308376624
dilution,340.0,181.73529411764707,479.1058823529412,4.0,20181025,acetate,37,O2,1,152.273345471637,191.5503963201774,852.552321201514,771.4511860298763,949.5841352686975,0.02285284588095105
dilution,400.0,195.83,498.975,4.0,20181025,acetate,37,O2,1,152.273345471637,191.5503963201774,852.552321201514,771.4511860298763,949.5841352686975,0.03903014491947695
dilution,634.0,176.89274447949526,498.8312302839117,4.0,20181025,acetate,37,O2,1,152.273345471637,191.5503963201774,852.552321201514,771.4511860298763,949.5841352686975,0.017294775052146397
dilution,487.0,171.62217659137576,494.26694045174537,4.0,20181025,acetate,37,O2,1,152.273345471637,191.5503963201774,852.552321201514,771.4511860298763,949.5841352686975,0.011245443229216057
dilution,591.0,173.5363790186125,455.6057529610829,4.0,20181025,acetate,37,O2,1,152.273345471637,191.5503963201774,852.552321201514,771.4511860298763,949.5841352686975,0.013442482695250764
dilution,571.0,171.0140105078809,426.16637478108584,4.0,20181025,acetate,37,O2,1,152.273345471637,191.5503963201774,852.552321201514,771.4511860298763,949.5841352686975,0.010547416276407933
dilution,492.0,194.5121951219512,486.6565040650407,4.0,20181025,acetate,37,O2,1,152.273345471637,191.5503963201774,852.552321201514,771.4511860298763,949.5841352686975,0.03751762498720116
dilution,431.0,180.51972157772622,491.7285382830626,4.0,20181025,acetate,37,O2,1,152.273345471637,191.5503963201774,852.552321201514,771.4511860298763,949.5841352686975,0.021457663842712065
dilution,373.0,177.11796246648794,503.48793565683644,4.0,20181025,acetate,37,O2,1,152.273345471637,191.5503963201774,852.552321201514,771.4511860298763,949.5841352686975,0.017553270600393134
dilution,430.0,196.06976744186048,422.8325581395349,4.0,20181025,acetate,37,O2,1,152.273345471637,191.5503963201774,852.552321201514,771.4511860298763,949.5841352686975,0.03930533970814831
dilution,576.0,185.75173611111111,473.453125,4.0,20181025,acetate,37,O2,1,152.273345471637,191.5503963201774,852.552321201514,771.4511860298763,949.5841352686975,0.027462745778224683
dilution,326.0,176.77914110429447,410.58895705521473,4.0,20181025,acetate,37,O2,1,152.273345471637,191.5503963201774,852.552321201514,771.4511860298763,949.5841352686975,0.01716438596934119
dilution,309.0,171.74433656957927,493.85113268608416,4.0,20181025,acetate,37,O2,1,152.273345471637,191.5503963201774,852.552321201514,771.4511860298763,949.5841352686975,0.011385653214045348
dilution,353.0,189.78470254957506,491.08215297450425,4.0,20181025,acetate,37,O2,1,152.273345471637,191.5503963201774,852.552321201514,771.4511860298763,949.5841352686975,0.03209161172491009
dilution,417.0,174.49640287769785,453.53237410071944,4.0,20181025,acetate,37,O2,1,152.273345471637,191.5503963201774,852.552321201514,771.4511860298763,949.5841352686975,0.014544356915413672
dilution,286.0,189.26923076923077,461.2937062937063,4.0,20181025,acetate,37,O2,1,152.273345471637,191.5503963201774,852.552321201514,771.4511860298763,949.5841352686975,0.03149997531857745
dilution,334.0,172.31437125748502,428.4760479041916,4.0,20181025,acetate,37,O2,1,152.273345471637,191.5503963201774,852.552321201514,771.4511860298763,949.5841352686975,0.012039914586049558
dilution,347.0,177.93371757925073,367.57348703170027,4.0,20181025,acetate,37,O2,1,152.273345471637,191.5503963201774,852.552321201514,771.4511860298763,949.5841352686975,0.018489559339691534
dilution,391.0,200.28388746803068,434.0869565217391,4.0,20181025,acetate,37,O2,1,152.273345471637,191.5503963201774,852.552321201514,771.4511860298763,949.5841352686975,0.04414212597503672
dilution,689.0,177.39477503628447,404.0232220609579,4.0,20181025,acetate,37,O2,1,152.79262066902487,191.90035658723426,852.552321201514,771.4511860298763,949.5841352686975,0.017274982393107943
dilution,548.0,173.46167883211677,458.228102189781,4.0,20181025,acetate,37,O2,1,152.79262066902487,191.90035658723426,852.552321201514,771.4511860298763,949.5841352686975,0.012760743218967035
dilution,492.0,172.78658536585365,462.8272357723577,4.0,20181025,acetate,37,O2,1,152.79262066902487,191.90035658723426,852.552321201514,771.4511860298763,949.5841352686975,0.011985899886026883
dilution,545.0,192.95596330275228,430.76330275229355,4.0,20181025,acetate,37,O2,1,152.79262066902487,191.90035658723426,852.552321201514,771.4511860298763,949.5841352686975,0.03513544703016255
dilution,431.0,170.17169373549885,442.7215777262181,4.0,20181025,acetate,37,O2,1,152.79262066902487,191.90035658723426,852.552321201514,771.4511860298763,949.5841352686975,0.00898463939782105
dilution,581.0,199.2908777969019,504.32530120481925,4.0,20181025,acetate,37,O2,1,152.79262066902487,191.90035658723426,852.552321201514,771.4511860298763,949.5841352686975,0.04240639024889698
dilution,462.0,208.1147186147186,542.0670995670996,4.0,20181025,acetate,37,O2,1,152.79262066902487,191.90035658723426,852.552321201514,771.4511860298763,949.5841352686975,0.052534016378144185
dilution,411.0,171.47445255474452,438.02919708029196,4.0,20181025,acetate,37,O2,1,152.79262066902487,191.90035658723426,852.552321201514,771.4511860298763,949.5841352686975,0.01047989010896933
dilution,384.0,172.7890625,517.3411458333334,4.0,20181025,acetate,37,O2,1,152.79262066902487,191.90035658723426,852.552321201514,771.4511860298763,949.5841352686975,0.01198874303438191
dilution,482.0,180.01659751037346,441.60788381742736,4.0,20181025,acetate,37,O2,1,152.79262066902487,191.90035658723426,852.552321201514,771.4511860298763,949.5841352686975,0.0202841978065611
dilution,741.0,197.50607287449392,381.3792172739541,4.0,20181025,acetate,37,O2,1,152.79262066902487,191.90035658723426,852.552321201514,771.4511860298763,949.5841352686975,0.04035786769041087
dilution,372.0,179.66129032258064,364.3440860215054,4.0,20181025,acetate,37,O2,1,152.79262066902487,191.90035658723426,852.552321201514,771.4511860298763,949.5841352686975,0.019876391451789367
dilution,657.0,178.1324200913242,448.923896499239,4.0,20181025,acetate,37,O2,1,152.79262066902487,191.90035658723426,852.552321201514,771.4511860298763,949.5841352686975,0.01812161975746816
dilution,509.0,203.0451866404715,441.385068762279,4.0,20181025,acetate,37,O2,1,152.79262066902487,191.90035658723426,852.552321201514,771.4511860298763,949.5841352686975,0.046715424956847135
dilution,486.0,165.1872427983539,511.18518518518516,4.0,20181025,acetate,37,O2,1,152.79262066902487,191.90035658723426,852.552321201514,771.4511860298763,949.5841352686975,0.0032637003426817615
dilution,532.0,170.3609022556391,475.12593984962405,4.0,20181025,acetate,37,O2,1,152.79262066902487,191.90035658723426,852.552321201514,771.4511860298763,949.5841352686975,0.009201804824080721
dilution,518.0,178.36486486486487,402.4594594594595,4.0,20181025,acetate,37,O2,1,152.79262066902487,191.90035658723426,852.552321201514,771.4511860298763,949.5841352686975,0.01838840990143404
dilution,450.0,192.28222222222223,472.0133333333333,4.0,20181025,acetate,37,O2,1,152.79262066902487,191.90035658723426,852.552321201514,771.4511860298763,949.5841352686975,0.03436215590757726
dilution,387.0,171.656330749354,390.4392764857881,4.0,20181025,acetate,37,O2,1,152.79262066902487,191.90035658723426,852.552321201514,771.4511860298763,949.5841352686975,0.010688642101905108
dilution,387.0,186.51679586563307,372.2093023255814,4.0,20181025,acetate,37,O2,1,152.79262066902487,191.90035658723426,852.552321201514,771.4511860298763,949.5841352686975,0.027744846753796494
dilution,716.0,170.06564245810057,437.0139664804469,4.0,20181025,acetate,37,O2,1,152.79262066902487,191.90035658723426,852.552321201514,771.4511860298763,949.5841352686975,0.008862918289043772
dilution,421.0,194.00712589073635,447.6698337292162,4.0,20181025,acetate,37,O2,1,152.79262066902487,191.90035658723426,852.552321201514,771.4511860298763,949.5841352686975,0.03634192637537683
dilution,458.0,217.85807860262008,423.4170305676856,4.0,20181025,acetate,37,O2,1,152.79262066902487,191.90035658723426,852.552321201514,771.4511860298763,949.5841352686975,0.06371702718233822
dilution,527.0,199.82732447817835,414.9070208728653,4.0,20181025,acetate,37,O2,1,152.79262066902487,191.90035658723426,852.552321201514,771.4511860298763,949.5841352686975,0.04302210074712735
dilution,396.0,175.27272727272728,445.8686868686869,4.0,20181025,acetate,37,O2,1,152.79262066902487,191.90035658723426,852.552321201514,771.4511860298763,949.5841352686975,0.014839386962338375
dilution,371.0,175.11859838274933,433.188679245283,4.0,20181025,acetate,37,O2,1,152.79262066902487,191.90035658723426,852.552321201514,771.4511860298763,949.5841352686975,0.01466248443138374
dilution,457.0,182.7133479212254,445.5317286652079,4.0,20181025,acetate,37,O2,1,152.79262066902487,191.90035658723426,852.552321201514,771.4511860298763,949.5841352686975,0.02337941229296204
dilution,413.0,167.636803874092,420.9830508474576,4.0,20181025,acetate,37,O2,1,152.79262066902487,191.90035658723426,852.552321201514,771.4511860298763,949.5841352686975,0.006075201509581826
dilution,381.0,167.79790026246718,426.8635170603674,4.0,20181025,acetate,37,O2,1,152.79262066902487,191.90035658723426,852.552321201514,771.4511860298763,949.5841352686975,0.006260101036434286
dilution,449.0,167.48552338530067,421.00890868596883,4.0,20181025,acetate,37,O2,1,152.79262066902487,191.90035658723426,852.552321201514,771.4511860298763,949.5841352686975,0.005901568251371306
dilution,589.0,225.79456706281834,344.0492359932088,4.0,20181025,acetate,37,O2,1,152.79262066902487,191.90035658723426,852.552321201514,771.4511860298763,949.5841352686975,0.07282618832469219
dilution,537.0,192.35009310986965,450.16759776536315,4.0,20181025,acetate,37,O2,1,152.79262066902487,191.90035658723426,852.552321201514,771.4511860298763,949.5841352686975,0.03444005520215262
dilution,480.0,178.78541666666666,414.21666666666664,4.0,20181025,acetate,37,O2,1,152.79262066902487,191.90035658723426,852.552321201514,771.4511860298763,949.5841352686975,0.018871101226512102
dilution,416.0,201.90144230769232,365.66586538461536,4.0,20181025,acetate,37,O2,1,152.79262066902487,191.90035658723426,852.552321201514,771.4511860298763,949.5841352686975,0.045402684254811324
dilution,588.0,190.10714285714286,434.20068027210885,4.0,20181025,acetate,37,O2,1,152.79262066902487,191.90035658723426,852.552321201514,771.4511860298763,949.5841352686975,0.031865693078546455
dilution,548.0,184.79562043795622,417.764598540146,4.0,20181025,acetate,37,O2,1,152.79262066902487,191.90035658723426,852.552321201514,771.4511860298763,949.5841352686975,0.02576935540096502
dilution,444.0,195.73423423423424,372.8310810810811,4.0,20181025,acetate,37,O2,1,152.79262066902487,191.90035658723426,852.552321201514,771.4511860298763,949.5841352686975,0.03832422727458752
dilution,513.0,189.2495126705653,411.08187134502924,4.0,20181025,acetate,37,O2,1,152.79262066902487,191.90035658723426,852.552321201514,771.4511860298763,949.5841352686975,0.0308813419251036
dilution,379.0,181.34828496042218,360.8918205804749,4.0,20181025,acetate,37,O2,1,152.79262066902487,191.90035658723426,852.552321201514,771.4511860298763,949.5841352686975,0.02181265155970134
dilution,611.0,176.61047463175123,495.27823240589197,4.0,20181025,acetate,37,O2,1,152.79262066902487,191.90035658723426,852.552321201514,771.4511860298763,949.5841352686975,0.01637479601915482
dilution,579.0,174.16407599309153,465.126079447323,4.0,20181025,acetate,37,O2,1,152.79262066902487,191.90035658723426,852.552321201514,771.4511860298763,949.5841352686975,0.013566924561929782
dilution,608.0,201.57565789473685,423.33717105263156,4.0,20181025,acetate,37,O2,1,152.79262066902487,191.90035658723426,852.552321201514,771.4511860298763,949.5841352686975,0.045028762875077545
dilution,431.0,168.68909512761022,384.5661252900232,4.0,20181025,acetate,37,O2,1,152.79262066902487,191.90035658723426,852.552321201514,771.4511860298763,949.5841352686975,0.007282976288699634
dilution,543.0,201.54696132596686,427.55064456721914,4.0,20181025,acetate,37,O2,1,152.79262066902487,191.90035658723426,852.552321201514,771.4511860298763,949.5841352686975,0.04499582618393644
dilution,474.0,186.6054852320675,485.2552742616034,4.0,20181025,acetate,37,O2,1,152.79262066902487,191.90035658723426,852.552321201514,771.4511860298763,949.5841352686975,0.027846640605638674
dilution,373.0,187.8230563002681,446.0911528150134,4.0,20181025,acetate,37,O2,1,152.79262066902487,191.90035658723426,852.552321201514,771.4511860298763,949.5841352686975,0.029244116468941334
dilution,442.0,177.60633484162895,449.447963800905,4.0,20181025,acetate,37,O2,1,152.79262066902487,191.90035658723426,852.552321201514,771.4511860298763,949.5841352686975,0.0175178016661142
dilution,538.0,181.12081784386618,454.97769516728624,4.0,20181025,acetate,37,O2,1,152.79262066902487,191.90035658723426,852.552321201514,771.4511860298763,949.5841352686975,0.02155157455698326
dilution,463.0,187.56803455723542,481.9330453563715,4.0,20181025,acetate,37,O2,1,152.79262066902487,191.90035658723426,852.552321201514,771.4511860298763,949.5841352686975,0.028951413447480562
dilution,462.0,188.76190476190476,459.84199134199133,4.0,20181025,acetate,37,O2,1,152.79262066902487,191.90035658723426,852.552321201514,771.4511860298763,949.5841352686975,0.030321686475902054
dilution,534.0,191.75842696629215,432.85955056179773,4.0,20181025,acetate,37,O2,1,152.79262066902487,191.90035658723426,852.552321201514,771.4511860298763,949.5841352686975,0.033760966172873295
dilution,420.0,174.8738095238095,478.9904761904762,4.0,20181025,acetate,37,O2,1,152.79262066902487,191.90035658723426,852.552321201514,771.4511860298763,949.5841352686975,0.014381526275504306
dilution,596.0,178.71308724832215,472.7852348993289,4.0,20181025,acetate,37,O2,1,152.79262066902487,191.90035658723426,852.552321201514,771.4511860298763,949.5841352686975,0.018788084621581966
dilution,366.0,174.1448087431694,479.90437158469945,4.0,20181025,acetate,37,O2,1,152.79262066902487,191.90035658723426,852.552321201514,771.4511860298763,949.5841352686975,0.013544810438638236
dilution,540.0,173.4777777777778,445.6703703703704,4.0,20181025,acetate,37,O2,1,152.79262066902487,191.90035658723426,852.552321201514,771.4511860298763,949.5841352686975,0.012779220898482808
dilution,618.0,177.35760517799352,434.34142394822004,4.0,20181025,acetate,37,O2,1,152.79262066902487,191.90035658723426,852.552321201514,771.4511860298763,949.5841352686975,0.017232320423584677
dilution,410.0,167.8658536585366,438.70975609756096,4.0,20181025,acetate,37,O2,1,152.79262066902487,191.90035658723426,852.552321201514,771.4511860298763,949.5841352686975,0.006338095030638496
dilution,513.0,165.3216374269006,425.1072124756335,4.0,20181025,acetate,37,O2,1,152.79262066902487,191.90035658723426,852.552321201514,771.4511860298763,949.5841352686975,0.003417952734559869
dilution,604.0,204.74503311258277,407.38576158940396,4.0,20181025,acetate,37,O2,1,152.79262066902487,191.90035658723426,852.552321201514,771.4511860298763,949.5841352686975,0.048666435849054314
dilution,309.0,182.14886731391584,430.6019417475728,4.0,20181025,acetate,37,O2,1,152.79262066902487,191.90035658723426,852.552321201514,771.4511860298763,949.5841352686975,0.02273152565651022
dilution,433.0,165.66743648960738,418.48729792147805,4.0,20181025,acetate,37,O2,1,152.79262066902487,191.90035658723426,852.552321201514,771.4511860298763,949.5841352686975,0.003814846071061036
dilution,611.0,197.34860883797054,460.6481178396072,4.0,20181025,acetate,37,O2,1,152.79262066902487,191.90035658723426,852.552321201514,771.4511860298763,949.5841352686975,0.04017713722126065
dilution,372.0,173.20430107526883,412.52150537634407,4.0,20181025,acetate,37,O2,1,152.79262066902487,191.90035658723426,852.552321201514,771.4511860298763,949.5841352686975,0.012465336065873668
dilution,560.0,166.40535714285716,449.4892857142857,4.0,20181025,acetate,37,O2,1,152.79262066902487,191.90035658723426,852.552321201514,771.4511860298763,949.5841352686975,0.004661799755229232
dilution,363.0,178.64462809917356,408.58677685950414,4.0,20181025,acetate,37,O2,1,152.79262066902487,191.90035658723426,852.552321201514,771.4511860298763,949.5841352686975,0.018709510145679883
dilution,444.0,184.5653153153153,444.4932432432432,4.0,20181025,acetate,37,O2,1,152.79262066902487,191.90035658723426,852.552321201514,771.4511860298763,949.5841352686975,0.025505021056554812
dilution,350.0,165.1057142857143,463.42285714285714,4.0,20181025,acetate,37,O2,1,152.79262066902487,191.90035658723426,852.552321201514,771.4511860298763,949.5841352686975,0.0031701254117718165
dilution,679.0,176.3637702503682,472.39322533136965,4.0,20181025,acetate,37,O2,1,152.79262066902487,191.90035658723426,852.552321201514,771.4511860298763,949.5841352686975,0.0160916393087516
dilution,299.0,169.1705685618729,468.0869565217391,4.0,20181025,acetate,37,O2,1,152.79262066902487,191.90035658723426,852.552321201514,771.4511860298763,949.5841352686975,0.007835590851230199
dilution,410.0,185.40975609756097,423.29756097560977,4.0,20181025,acetate,37,O2,1,154.03882429722623,190.87474383562517,852.552321201514,771.4511860298763,949.5841352686975,0.025043894889336813
dilution,680.0,188.65,477.5882352941176,4.0,20181025,acetate,37,O2,1,154.03882429722623,190.87474383562517,852.552321201514,771.4511860298763,949.5841352686975,0.028762907900679324
dilution,556.0,203.22841726618705,403.7913669064748,4.0,20181025,acetate,37,O2,1,154.03882429722623,190.87474383562517,852.552321201514,771.4511860298763,949.5841352686975,0.045495390124291823
dilution,556.0,192.14928057553956,454.73920863309354,4.0,20181025,acetate,37,O2,1,154.03882429722623,190.87474383562517,852.552321201514,771.4511860298763,949.5841352686975,0.03277923209805649
dilution,440.0,210.89772727272728,460.4045454545454,4.0,20181025,acetate,37,O2,1,154.03882429722623,190.87474383562517,852.552321201514,771.4511860298763,949.5841352686975,0.054297895294002294
dilution,458.0,177.74672489082968,450.55021834061137,4.0,20181025,acetate,37,O2,1,154.03882429722623,190.87474383562517,852.552321201514,771.4511860298763,949.5841352686975,0.016248596256815562
dilution,309.0,169.4304207119741,499.873786407767,4.0,20181025,acetate,37,O2,1,154.03882429722623,190.87474383562517,852.552321201514,771.4511860298763,949.5841352686975,0.006703498918875923
dilution,364.0,170.52197802197801,431.4175824175824,4.0,20181025,acetate,37,O2,1,154.03882429722623,190.87474383562517,852.552321201514,771.4511860298763,949.5841352686975,0.007956341593921105
dilution,307.0,166.69055374592833,432.11074918566777,4.0,20181025,acetate,37,O2,1,154.03882429722623,190.87474383562517,852.552321201514,771.4511860298763,949.5841352686975,0.0035587970992376687
dilution,484.0,215.21487603305786,471.4318181818182,4.0,20181025,acetate,37,O2,1,154.03882429722623,190.87474383562517,852.552321201514,771.4511860298763,949.5841352686975,0.05925293352414451
dilution,431.0,188.40603248259862,382.4385150812065,4.0,20181025,acetate,37,O2,1,154.03882429722623,190.87474383562517,852.552321201514,771.4511860298763,949.5841352686975,0.028482892445399022
dilution,417.0,189.6115107913669,417.3285371702638,4.0,20181025,acetate,37,O2,1,154.03882429722623,190.87474383562517,852.552321201514,771.4511860298763,949.5841352686975,0.029866488757956156
dilution,374.0,193.93582887700535,514.9919786096257,4.0,20181025,acetate,37,O2,1,154.03882429722623,190.87474383562517,852.552321201514,771.4511860298763,949.5841352686975,0.034829755632270025
dilution,448.0,196.50223214285714,412.79464285714283,4.0,20181025,acetate,37,O2,1,154.03882429722623,190.87474383562517,852.552321201514,771.4511860298763,949.5841352686975,0.03777536325485371
dilution,320.0,190.18125,460.253125,4.0,20181025,acetate,37,O2,1,154.03882429722623,190.87474383562517,852.552321201514,771.4511860298763,949.5841352686975,0.030520410991521224
dilution,536.0,191.05037313432837,471.1305970149254,4.0,20181025,acetate,37,O2,1,154.03882429722623,190.87474383562517,852.552321201514,771.4511860298763,949.5841352686975,0.03151795325758117
dilution,394.0,191.89086294416245,429.9213197969543,4.0,20181025,acetate,37,O2,1,154.03882429722623,190.87474383562517,852.552321201514,771.4511860298763,949.5841352686975,0.0324826314215678
dilution,557.0,192.7342908438061,519.5421903052064,4.0,20181025,acetate,37,O2,1,154.03882429722623,190.87474383562517,852.552321201514,771.4511860298763,949.5841352686975,0.03345068179905416
dilution,426.0,178.96713615023475,458.5821596244131,4.0,20181025,acetate,37,O2,1,154.03882429722623,190.87474383562517,852.552321201514,771.4511860298763,949.5841352686975,0.017649331969796893
dilution,412.0,186.21116504854368,324.7111650485437,4.0,20181025,acetate,37,O2,1,154.03882429722623,190.87474383562517,852.552321201514,771.4511860298763,949.5841352686975,0.02596371771929957
dilution,333.0,175.63663663663664,501.4144144144144,4.0,20181025,acetate,37,O2,1,154.03882429722623,190.87474383562517,852.552321201514,771.4511860298763,949.5841352686975,0.013826727438076974
dilution,360.0,191.2111111111111,481.15277777777777,4.0,20181025,acetate,37,O2,1,154.03882429722623,190.87474383562517,852.552321201514,771.4511860298763,949.5841352686975,0.03170244141497633
dilution,479.0,206.13361169102296,495.098121085595,4.0,20181025,acetate,37,O2,1,154.03882429722623,190.87474383562517,852.552321201514,771.4511860298763,949.5841352686975,0.04882984771197886
dilution,326.0,171.50613496932516,453.2085889570552,4.0,20181025,acetate,37,O2,1,154.03882429722623,190.87474383562517,852.552321201514,771.4511860298763,949.5841352686975,0.009085914737977357
dilution,536.0,183.27611940298507,466.4869402985075,4.0,20181025,acetate,37,O2,1,154.03882429722623,190.87474383562517,852.552321201514,771.4511860298763,949.5841352686975,0.022594998180470963
dilution,413.0,168.2082324455206,406.3680387409201,4.0,20181025,acetate,37,O2,1,154.03882429722623,190.87474383562517,852.552321201514,771.4511860298763,949.5841352686975,0.005300723633401471
dilution,513.0,175.96491228070175,552.3469785575048,4.0,20181025,acetate,37,O2,1,154.03882429722623,190.87474383562517,852.552321201514,771.4511860298763,949.5841352686975,0.014203508146055787
dilution,477.0,219.37106918238993,483.9496855345912,4.0,20181025,acetate,37,O2,1,154.03882429722623,190.87474383562517,852.552321201514,771.4511860298763,949.5841352686975,0.06402323380567074
dilution,546.0,185.8956043956044,462.93772893772893,4.0,20181025,acetate,37,O2,1,154.03882429722623,190.87474383562517,852.552321201514,771.4511860298763,949.5841352686975,0.025601530732923174
dilution,509.0,193.9744597249509,489.38310412573674,4.0,20181025,acetate,37,O2,1,154.03882429722623,190.87474383562517,852.552321201514,771.4511860298763,949.5841352686975,0.034874094463072394
dilution,269.0,200.4089219330855,458.3382899628253,4.0,20181025,acetate,37,O2,1,154.03882429722623,190.87474383562517,852.552321201514,771.4511860298763,949.5841352686975,0.04225929427936757
dilution,265.0,178.55849056603773,448.2867924528302,4.0,20181025,acetate,37,O2,1,154.03882429722623,190.87474383562517,852.552321201514,771.4511860298763,949.5841352686975,0.01718030609075353
dilution,318.0,193.02201257861634,483.1477987421384,4.0,20181025,acetate,37,O2,1,154.03882429722623,190.87474383562517,852.552321201514,771.4511860298763,949.5841352686975,0.033780916468919564
dilution,424.0,186.38679245283018,454.6061320754717,4.0,20181025,acetate,37,O2,1,154.03882429722623,190.87474383562517,852.552321201514,771.4511860298763,949.5841352686975,0.02616529532313308
dilution,493.0,187.47261663286005,430.9655172413793,4.0,20181025,acetate,37,O2,1,154.03882429722623,190.87474383562517,852.552321201514,771.4511860298763,949.5841352686975,0.02741155775742753
dilution,415.0,202.69638554216868,501.4626506024096,4.0,20181025,acetate,37,O2,1,154.03882429722623,190.87474383562517,852.552321201514,771.4511860298763,949.5841352686975,0.044884746924691354
dilution,383.0,193.80678851174935,410.6631853785901,4.0,20181025,acetate,37,O2,1,154.03882429722623,190.87474383562517,852.552321201514,771.4511860298763,949.5841352686975,0.0346816486342091
dilution,327.0,178.63608562691132,414.5902140672783,4.0,20181025,acetate,37,O2,1,154.03882429722623,190.87474383562517,852.552321201514,771.4511860298763,949.5841352686975,0.01726936637439069
dilution,473.0,188.36997885835095,451.723044397463,4.0,20181025,acetate,37,O2,1,154.03882429722623,190.87474383562517,852.552321201514,771.4511860298763,949.5841352686975,0.02844151164144713
dilution,362.0,176.74585635359117,461.4447513812155,4.0,20181025,acetate,37,O2,1,154.03882429722623,190.87474383562517,852.552321201514,771.4511860298763,949.5841352686975,0.01509984226646578
dilution,283.0,195.7703180212014,447.91519434628975,4.0,20181025,acetate,37,O2,1,154.03882429722623,190.87474383562517,852.552321201514,771.4511860298763,949.5841352686975,0.036935303610092375
dilution,304.0,169.31578947368422,465.9243421052632,4.0,20181025,acetate,37,O2,1,152.33884330688898,191.14969016888205,852.552321201514,771.4511860298763,949.5841352686975,0.008523095385350163
dilution,306.0,144.05228758169935,384.19607843137254,4.0,20181025,acetate,37,O2,1,152.33884330688898,191.14969016888205,852.552321201514,771.4511860298763,949.5841352686975,-0.020473268801199113
dilution,390.0,176.5974358974359,482.7641025641026,4.0,20181025,acetate,37,O2,1,152.33884330688898,191.14969016888205,852.552321201514,771.4511860298763,949.5841352686975,0.016880656917537228
dilution,320.0,169.2125,475.290625,4.0,20181025,acetate,37,O2,1,152.33884330688898,191.14969016888205,852.552321201514,771.4511860298763,949.5841352686975,0.008404544156451265
dilution,451.0,184.86917960088692,517.4434589800444,4.0,20181025,acetate,37,O2,1,152.33884330688898,191.14969016888205,852.552321201514,771.4511860298763,949.5841352686975,0.026374609652536206
