date,carbon,temp_C,operator,colony_idx,fractional_area,time_min,area
20181016,glycerol,37,O2,27,4.383673469387755,189,
20181016,glycerol,37,O2,27,4.844897959183673,196,
20181016,glycerol,37,O2,27,5.236734693877551,203,
20181016,glycerol,37,O2,27,5.608163265306122,210,
20181016,glycerol,37,O2,27,5.877551020408164,217,
20181016,glycerol,37,O2,27,6.110204081632653,224,
20181016,glycerol,37,O2,27,6.436734693877551,231,
20181016,glycerol,37,O2,27,6.869387755102041,238,
20181016,glycerol,37,O2,27,7.228571428571429,245,
20181016,glycerol,37,O2,27,7.820408163265306,252,
20181016,glycerol,37,O2,27,8.33469387755102,259,
20181016,glycerol,37,O2,27,8.76734693877551,266,
20181016,glycerol,37,O2,27,9.220408163265306,273,
20181016,glycerol,37,O2,27,9.693877551020408,280,
20181016,glycerol,37,O2,27,9.946938775510205,287,
20181016,glycerol,37,O2,27,10.183673469387756,294,
20181016,glycerol,37,O2,27,10.510204081632653,301,
20181016,glycerol,37,O2,27,10.820408163265306,308,
20181016,glycerol,37,O2,27,11.114285714285714,315,
20181016,glycerol,37,O2,27,11.46938775510204,322,
20181016,glycerol,37,O2,27,11.816326530612244,329,
20181016,glycerol,37,O2,27,12.057142857142857,336,
20181016,glycerol,37,O2,27,12.420408163265305,343,
20181016,glycerol,37,O2,27,13.008163265306122,350,
20181016,glycerol,37,O2,28,1.0,0,
20181016,glycerol,37,O2,28,1.0424028268551238,7,
20181016,glycerol,37,O2,28,1.0918727915194346,14,
20181016,glycerol,37,O2,28,1.1024734982332156,21,
20181016,glycerol,37,O2,28,1.0918727915194346,28,
20181016,glycerol,37,O2,28,1.0812720848056536,35,
20181016,glycerol,37,O2,28,1.1236749116607774,42,
20181016,glycerol,37,O2,28,1.1837455830388692,49,
20181016,glycerol,37,O2,28,1.2579505300353357,56,
20181016,glycerol,37,O2,28,1.1519434628975265,63,
20181016,glycerol,37,O2,28,1.802120141342756,105,
20181016,glycerol,37,O2,28,2.325088339222615,112,
20181016,glycerol,37,O2,28,2.8480565371024733,119,
20181016,glycerol,37,O2,28,3.2014134275618376,126,
20181016,glycerol,37,O2,28,3.431095406360424,133,
20181016,glycerol,37,O2,28,3.6219081272084805,140,
20181016,glycerol,37,O2,28,3.7491166077738516,147,
20181016,glycerol,37,O2,28,4.215547703180212,154,
20181016,glycerol,37,O2,28,4.409893992932862,161,
20181016,glycerol,37,O2,28,4.6219081272084805,168,
20181016,glycerol,37,O2,28,4.918727915194347,175,
20181016,glycerol,37,O2,28,5.275618374558304,182,
20181016,glycerol,37,O2,28,5.636042402826855,189,
20181016,glycerol,37,O2,28,5.975265017667844,196,
20181016,glycerol,37,O2,28,6.3144876325088335,203,
20181016,glycerol,37,O2,28,6.791519434628976,210,
20181016,glycerol,37,O2,28,7.268551236749117,217,
20181016,glycerol,37,O2,28,7.6537102473498235,224,
20181016,glycerol,37,O2,28,7.996466431095406,231,
20181016,glycerol,37,O2,28,8.226148409893993,238,
20181016,glycerol,37,O2,28,8.409893992932862,245,
20181016,glycerol,37,O2,28,8.745583038869258,252,
20181016,glycerol,37,O2,28,8.996466431095406,259,
20181016,glycerol,37,O2,28,9.303886925795053,266,
20181016,glycerol,37,O2,28,9.639575971731448,273,
20181016,glycerol,37,O2,28,10.074204946996467,280,
20181016,glycerol,37,O2,28,10.547703180212014,287,
20181016,glycerol,37,O2,28,10.791519434628976,294,
20181016,glycerol,37,O2,28,11.045936395759718,301,
20181016,glycerol,37,O2,28,11.381625441696112,308,
20181016,glycerol,37,O2,28,11.68904593639576,315,
20181016,glycerol,37,O2,28,12.0,322,
20181016,glycerol,37,O2,28,12.360424028268552,329,
20181016,glycerol,37,O2,28,12.791519434628976,336,
20181016,glycerol,37,O2,28,13.070671378091873,343,
20181016,glycerol,37,O2,28,13.802120141342757,350,
20181016,glycerol,37,O2,29,1.0,0,
20181016,glycerol,37,O2,29,1.0,7,
20181016,glycerol,37,O2,29,1.0442477876106195,14,
20181016,glycerol,37,O2,29,1.0678466076696165,21,
20181016,glycerol,37,O2,29,1.1091445427728615,28,
20181016,glycerol,37,O2,29,1.0678466076696165,35,
20181016,glycerol,37,O2,29,1.1238938053097345,42,
20181016,glycerol,37,O2,29,1.2684365781710913,49,
20181016,glycerol,37,O2,29,1.2743362831858407,56,
20181016,glycerol,37,O2,29,1.3392330383480826,63,
20181016,glycerol,37,O2,29,1.5044247787610618,70,
20181016,glycerol,37,O2,29,1.7168141592920354,77,
20181016,glycerol,37,O2,29,1.9174041297935103,84,
20181016,glycerol,37,O2,29,2.005899705014749,91,
20181016,glycerol,37,O2,29,2.144542772861357,98,
20181016,glycerol,37,O2,29,2.2684365781710913,105,
20181016,glycerol,37,O2,29,2.3893805309734515,112,
20181016,glycerol,37,O2,29,2.5398230088495577,119,
20181016,glycerol,37,O2,29,2.8112094395280236,126,
20181016,glycerol,37,O2,29,3.0265486725663715,133,
20181016,glycerol,37,O2,29,3.2330383480825957,140,
20181016,glycerol,37,O2,29,3.4011799410029497,147,
20181016,glycerol,37,O2,29,3.5162241887905603,154,
20181016,glycerol,37,O2,29,3.690265486725664,161,
20181016,glycerol,37,O2,29,3.8023598820059,168,
20181016,glycerol,37,O2,29,3.8761061946902653,175,
20181016,glycerol,37,O2,29,3.9882005899705013,182,
20181016,glycerol,37,O2,29,4.091445427728614,189,
20181016,glycerol,37,O2,29,4.262536873156342,196,
20181016,glycerol,37,O2,29,4.545722713864307,203,
20181016,glycerol,37,O2,29,4.946902654867257,210,
20181016,glycerol,37,O2,29,5.2536873156342185,217,
20181016,glycerol,37,O2,29,5.56047197640118,224,
20181016,glycerol,37,O2,29,5.95575221238938,231,
20181016,glycerol,37,O2,29,6.286135693215339,238,
20181016,glycerol,37,O2,29,6.660766961651918,245,
20181016,glycerol,37,O2,29,7.073746312684365,252,
20181016,glycerol,37,O2,29,7.404129793510324,259,
20181016,glycerol,37,O2,29,7.87905604719764,266,
20181016,glycerol,37,O2,29,8.321533923303836,273,
20181016,glycerol,37,O2,29,8.870206489675516,280,
20181016,glycerol,37,O2,29,9.392330383480825,287,
20181016,glycerol,37,O2,29,9.943952802359883,294,
20181016,glycerol,37,O2,29,10.684365781710914,301,
20181016,glycerol,37,O2,29,11.469026548672566,308,
20181016,glycerol,37,O2,29,12.100294985250738,315,
20181016,glycerol,37,O2,29,12.91740412979351,322,
20181016,glycerol,37,O2,29,13.569321533923304,329,
20181016,glycerol,37,O2,29,14.2094395280236,336,
20181016,glycerol,37,O2,29,14.696165191740413,343,
20181016,glycerol,37,O2,29,15.52212389380531,350,
20181016,glycerol,37,O2,30,1.0,0,
20181016,glycerol,37,O2,30,1.0691056910569106,7,
20181016,glycerol,37,O2,30,0.9065040650406504,14,
20181016,glycerol,37,O2,30,0.8170731707317073,21,
20181016,glycerol,37,O2,30,0.8170731707317073,70,
20181016,glycerol,37,O2,30,0.8211382113821138,77,
20181016,glycerol,37,O2,30,0.9065040650406504,84,
20181016,glycerol,37,O2,30,1.2439024390243902,91,
20181016,glycerol,37,O2,30,1.353658536585366,98,
20181016,glycerol,37,O2,30,1.443089430894309,105,
20181016,glycerol,37,O2,30,1.475609756097561,112,
20181016,glycerol,37,O2,30,1.524390243902439,119,
20181016,glycerol,37,O2,30,1.6260162601626016,126,
20181016,glycerol,37,O2,30,1.670731707317073,133,
20181016,glycerol,37,O2,30,1.5772357723577235,140,
20181016,glycerol,37,O2,30,1.6300813008130082,147,
20181016,glycerol,37,O2,30,1.7032520325203253,154,
20181016,glycerol,37,O2,30,1.9268292682926829,161,
20181016,glycerol,37,O2,30,1.8983739837398375,168,
20181016,glycerol,37,O2,30,2.0447154471544717,175,
20181016,glycerol,37,O2,30,1.9796747967479675,182,
20181016,glycerol,37,O2,30,2.0447154471544717,189,
20181016,glycerol,37,O2,30,2.1747967479674797,196,
20181016,glycerol,37,O2,30,2.1097560975609757,203,
20181016,glycerol,37,O2,30,2.33739837398374,210,
20181016,glycerol,37,O2,30,2.2398373983739837,217,
20181016,glycerol,37,O2,30,2.524390243902439,224,
20181016,glycerol,37,O2,31,1.0,0,
20181016,glycerol,37,O2,31,1.0271084337349397,7,
20181016,glycerol,37,O2,31,1.0060240963855422,14,
20181016,glycerol,37,O2,31,1.0512048192771084,21,
20181016,glycerol,37,O2,31,1.0180722891566265,28,
20181016,glycerol,37,O2,31,1.1596385542168675,35,
20181016,glycerol,37,O2,31,1.1656626506024097,42,
20181016,glycerol,37,O2,31,1.1746987951807228,49,
20181016,glycerol,37,O2,31,1.2590361445783131,56,
20181016,glycerol,37,O2,31,1.2921686746987953,63,
20181016,glycerol,37,O2,31,1.2891566265060241,70,
20181016,glycerol,37,O2,31,1.3644578313253013,77,
20181016,glycerol,37,O2,31,1.3343373493975903,84,
20181016,glycerol,37,O2,31,1.3614457831325302,91,
20181016,glycerol,37,O2,31,1.3704819277108433,98,
20181016,glycerol,37,O2,31,1.4608433734939759,105,
20181016,glycerol,37,O2,31,1.4909638554216869,112,
20181016,glycerol,37,O2,31,1.466867469879518,119,
20181016,glycerol,37,O2,31,1.6174698795180722,126,
20181016,glycerol,37,O2,31,1.7349397590361446,133,
20181016,glycerol,37,O2,31,1.7048192771084338,140,
20181016,glycerol,37,O2,31,1.7379518072289157,147,
20181016,glycerol,37,O2,31,1.7379518072289157,154,
20181016,glycerol,37,O2,31,1.7771084337349397,161,
20181016,glycerol,37,O2,31,1.8524096385542168,168,
20181016,glycerol,37,O2,31,2.003012048192771,175,
20181016,glycerol,37,O2,31,2.0873493975903616,182,
20181016,glycerol,37,O2,31,2.1656626506024095,189,
20181016,glycerol,37,O2,31,2.2228915662650603,196,
20181016,glycerol,37,O2,31,2.3463855421686746,203,
20181016,glycerol,37,O2,31,2.4066265060240966,210,
20181016,glycerol,37,O2,31,2.4879518072289155,217,
20181016,glycerol,37,O2,31,2.3704819277108435,224,
20181016,glycerol,37,O2,31,2.4548192771084336,231,
20181016,glycerol,37,O2,31,2.5301204819277108,238,
20181016,glycerol,37,O2,31,2.6174698795180724,245,
20181016,glycerol,37,O2,31,2.6686746987951806,252,
20181016,glycerol,37,O2,31,2.8825301204819276,259,
20181016,glycerol,37,O2,31,2.9096385542168677,266,
20181016,glycerol,37,O2,31,2.9879518072289155,273,
20181016,glycerol,37,O2,31,3.210843373493976,280,
20181016,glycerol,37,O2,31,3.424698795180723,287,
20181016,glycerol,37,O2,31,3.4397590361445785,294,
20181016,glycerol,37,O2,31,3.61144578313253,301,
20181016,glycerol,37,O2,31,3.7650602409638556,308,
20181016,glycerol,37,O2,31,3.8825301204819276,315,
20181016,glycerol,37,O2,31,4.283132530120482,322,
20181016,glycerol,37,O2,31,4.572289156626506,329,
20181016,glycerol,37,O2,31,4.963855421686747,336,
20181016,glycerol,37,O2,31,5.11144578313253,343,
20181016,glycerol,37,O2,31,5.496987951807229,350,
20181016,glycerol,37,O2,32,1.0,0,
20181016,glycerol,37,O2,32,1.114678899082569,7,
20181016,glycerol,37,O2,32,1.213302752293578,14,
20181016,glycerol,37,O2,32,1.3211009174311927,21,
20181016,glycerol,37,O2,32,1.3371559633027523,28,
20181016,glycerol,37,O2,32,1.3509174311926606,35,
20181016,glycerol,37,O2,32,1.364678899082569,42,
20181016,glycerol,37,O2,32,1.3738532110091743,49,
20181016,glycerol,37,O2,32,1.3692660550458715,56,
20181016,glycerol,37,O2,32,1.371559633027523,63,
20181016,glycerol,37,O2,32,1.4128440366972477,70,
20181016,glycerol,37,O2,32,1.4036697247706422,77,
20181016,glycerol,37,O2,32,1.408256880733945,84,
20181016,glycerol,37,O2,32,1.4288990825688073,91,
20181016,glycerol,37,O2,32,1.4541284403669725,98,
20181016,glycerol,37,O2,32,1.5389908256880733,105,
20181016,glycerol,37,O2,32,1.628440366972477,112,
20181016,glycerol,37,O2,32,1.628440366972477,119,
20181016,glycerol,37,O2,32,1.6674311926605505,126,
20181016,glycerol,37,O2,32,1.7591743119266054,133,
20181016,glycerol,37,O2,32,1.7706422018348624,140,
20181016,glycerol,37,O2,32,1.786697247706422,147,
20181016,glycerol,37,O2,32,1.7935779816513762,154,
20181016,glycerol,37,O2,32,1.8440366972477065,161,
20181016,glycerol,37,O2,32,1.926605504587156,168,
20181016,glycerol,37,O2,32,2.096330275229358,175,
20181016,glycerol,37,O2,32,2.2637614678899083,182,
20181016,glycerol,37,O2,32,2.4426605504587156,189,
20181016,glycerol,37,O2,32,2.5940366972477062,196,
20181016,glycerol,37,O2,32,2.8073394495412844,203,
20181016,glycerol,37,O2,32,2.9541284403669725,210,
20181016,glycerol,37,O2,32,3.123853211009174,217,
20181016,glycerol,37,O2,32,3.3256880733944953,224,
20181016,glycerol,37,O2,32,3.467889908256881,231,
20181016,glycerol,37,O2,32,3.614678899082569,238,
20181016,glycerol,37,O2,32,3.738532110091743,245,
20181016,glycerol,37,O2,32,3.8577981651376145,252,
20181016,glycerol,37,O2,32,3.958715596330275,259,
20181016,glycerol,37,O2,32,3.947247706422018,266,
20181016,glycerol,37,O2,32,4.048165137614679,273,
20181016,glycerol,37,O2,32,4.178899082568807,280,
20181016,glycerol,37,O2,32,4.327981651376147,287,
20181016,glycerol,37,O2,32,4.323394495412844,294,
20181016,glycerol,37,O2,32,4.518348623853211,301,
20181016,glycerol,37,O2,32,4.692660550458716,308,
20181016,glycerol,37,O2,32,4.807339449541284,315,
20181016,glycerol,37,O2,32,5.0619266055045875,322,
20181016,glycerol,37,O2,32,5.172018348623853,329,
20181016,glycerol,37,O2,32,5.43348623853211,336,
20181016,glycerol,37,O2,32,5.472477064220183,343,
20181016,glycerol,37,O2,32,5.722477064220183,350,
20181016,glycerol,37,O2,33,1.0,0,
20181016,glycerol,37,O2,33,0.9973890339425587,7,
20181016,glycerol,37,O2,33,0.9660574412532638,14,
20181016,glycerol,37,O2,33,0.9634464751958225,21,
20181016,glycerol,37,O2,33,0.9425587467362925,28,
20181016,glycerol,37,O2,33,1.0,35,
20181016,glycerol,37,O2,33,1.0261096605744124,42,
20181016,glycerol,37,O2,33,1.1044386422976502,49,
20181016,glycerol,37,O2,33,1.1879895561357703,56,
20181016,glycerol,37,O2,33,1.2506527415143602,63,
20181016,glycerol,37,O2,33,1.3159268929503916,70,
20181016,glycerol,37,O2,33,1.3054830287206267,77,
20181016,glycerol,37,O2,33,1.3107049608355092,84,
20181016,glycerol,37,O2,33,1.3368146214099217,91,
20181016,glycerol,37,O2,33,1.3968668407310705,98,
20181016,glycerol,37,O2,33,1.5483028720626633,105,
20181016,glycerol,37,O2,33,1.6527415143603132,112,
20181016,glycerol,37,O2,33,1.7650130548302871,119,
20181016,glycerol,37,O2,33,1.9112271540469974,126,
20181016,glycerol,37,O2,33,2.0992167101827675,133,
20181016,glycerol,37,O2,33,2.268929503916449,140,
20181016,glycerol,37,O2,33,2.4438642297650133,147,
20181016,glycerol,37,O2,33,2.637075718015666,154,
20181016,glycerol,37,O2,33,2.754569190600522,161,
20181016,glycerol,37,O2,33,2.93733681462141,168,
20181016,glycerol,37,O2,33,3.1488250652741514,175,
20181016,glycerol,37,O2,33,3.339425587467363,182,
20181016,glycerol,37,O2,33,3.5848563968668405,189,
20181016,glycerol,37,O2,33,3.7806788511749345,196,
20181016,glycerol,37,O2,33,4.101827676240209,203,
20181016,glycerol,37,O2,33,4.543080939947781,210,
20181016,glycerol,37,O2,33,4.85378590078329,217,
20181016,glycerol,37,O2,33,5.161879895561357,224,
20181016,glycerol,37,O2,33,5.446475195822455,231,
20181016,glycerol,37,O2,33,5.678851174934726,238,
20181016,glycerol,37,O2,33,5.992167101827676,245,
20181016,glycerol,37,O2,33,6.276762402088773,252,
20181016,glycerol,37,O2,33,6.553524804177545,259,
20181016,glycerol,37,O2,33,6.746736292428198,266,
20181016,glycerol,37,O2,33,7.133159268929504,273,
20181016,glycerol,37,O2,33,7.527415143603133,280,
20181016,glycerol,37,O2,33,8.007832898172325,287,
20181016,glycerol,37,O2,33,8.342036553524805,294,
20181016,glycerol,37,O2,33,8.882506527415144,301,
20181016,glycerol,37,O2,33,9.347258485639687,308,
20181016,glycerol,37,O2,33,9.845953002610965,315,
20181016,glycerol,37,O2,33,10.33420365535248,322,
20181016,glycerol,37,O2,33,10.712793733681462,329,
20181016,glycerol,37,O2,33,11.138381201044387,336,
20181016,glycerol,37,O2,33,11.404699738903394,343,
20181016,glycerol,37,O2,33,11.95822454308094,350,
20181016,glycerol,37,O2,34,1.0,0,
20181016,glycerol,37,O2,34,1.0278260869565217,7,
20181016,glycerol,37,O2,34,1.0591304347826087,14,
20181016,glycerol,37,O2,34,1.0713043478260869,21,
20181016,glycerol,37,O2,34,1.0521739130434782,28,
20181016,glycerol,37,O2,34,1.0747826086956522,35,
20181016,glycerol,37,O2,34,1.128695652173913,42,
20181016,glycerol,37,O2,34,1.248695652173913,49,
20181016,glycerol,37,O2,34,1.391304347826087,56,
20181016,glycerol,37,O2,34,1.5234782608695652,63,
20181016,glycerol,37,O2,34,1.64,70,
20181016,glycerol,37,O2,34,1.7982608695652174,77,
20181016,glycerol,37,O2,34,1.9808695652173913,84,
20181016,glycerol,37,O2,34,2.0956521739130434,91,
20181016,glycerol,37,O2,34,2.257391304347826,98,
20181016,glycerol,37,O2,34,2.408695652173913,105,
20181016,glycerol,37,O2,34,2.4834782608695654,112,
20181016,glycerol,37,O2,34,2.6017391304347828,119,
20181016,glycerol,37,O2,34,2.671304347826087,126,
20181016,glycerol,37,O2,34,2.8260869565217392,133,
20181016,glycerol,37,O2,34,2.9878260869565216,140,
20181016,glycerol,37,O2,34,3.1339130434782607,147,
20181016,glycerol,37,O2,34,3.3304347826086955,154,
20181016,glycerol,37,O2,34,3.4904347826086957,161,
20181016,glycerol,37,O2,34,3.643478260869565,168,
20181016,glycerol,37,O2,34,3.773913043478261,175,
20181016,glycerol,37,O2,34,3.9791304347826086,182,
20181016,glycerol,37,O2,34,4.144347826086957,189,
20181016,glycerol,37,O2,34,4.260869565217392,196,
20181016,glycerol,37,O2,34,4.459130434782609,203,
20181016,glycerol,37,O2,34,4.598260869565217,210,
20181016,glycerol,37,O2,34,4.810434782608696,217,
20181016,glycerol,37,O2,34,5.046956521739131,224,
20181016,glycerol,37,O2,34,5.297391304347826,231,
20181016,glycerol,37,O2,34,5.601739130434782,238,
20181016,glycerol,37,O2,34,5.850434782608696,245,
20181016,glycerol,37,O2,34,6.173913043478261,252,
20181016,glycerol,37,O2,34,6.52,259,
20181016,glycerol,37,O2,34,6.737391304347826,266,
20181016,glycerol,37,O2,34,7.031304347826087,273,
20181016,glycerol,37,O2,34,7.368695652173913,280,
20181016,glycerol,37,O2,34,7.63304347826087,287,
20181016,glycerol,37,O2,34,7.8591304347826085,294,
20181016,glycerol,37,O2,34,8.123478260869565,301,
20181016,glycerol,37,O2,34,8.342608695652174,308,
20181016,glycerol,37,O2,34,8.516521739130434,315,
20181016,glycerol,37,O2,34,8.853913043478261,322,
20181016,glycerol,37,O2,34,9.08,329,
20181016,glycerol,37,O2,34,9.412173913043478,336,
20181016,glycerol,37,O2,34,9.646956521739131,343,
20181016,glycerol,37,O2,34,10.099130434782609,350,
20181016,glycerol,37,O2,35,1.0,0,
20181016,glycerol,37,O2,35,1.0112359550561798,7,
20181016,glycerol,37,O2,35,0.9812734082397003,14,
20181016,glycerol,37,O2,35,0.9662921348314607,21,
20181016,glycerol,37,O2,35,0.9550561797752809,28,
20181016,glycerol,37,O2,35,0.9812734082397003,35,
20181016,glycerol,37,O2,35,1.0524344569288389,42,
20181016,glycerol,37,O2,35,1.142322097378277,49,
20181016,glycerol,37,O2,35,1.146067415730337,56,
20181016,glycerol,37,O2,35,1.2546816479400749,63,
20181016,glycerol,37,O2,35,1.3146067415730338,70,
20181016,glycerol,37,O2,35,1.3333333333333333,77,
20181016,glycerol,37,O2,35,1.4756554307116105,84,
20181016,glycerol,37,O2,35,1.5205992509363295,91,
20181016,glycerol,37,O2,35,1.6104868913857677,98,
20181016,glycerol,37,O2,35,1.8164794007490637,105,
20181016,glycerol,37,O2,35,2.1310861423220975,112,
20181016,glycerol,37,O2,35,2.3895131086142323,119,
20181016,glycerol,37,O2,35,2.816479400749064,126,
20181016,glycerol,37,O2,35,3.1722846441947565,133,
20181016,glycerol,37,O2,35,3.49812734082397,140,
20181016,glycerol,37,O2,35,3.7228464419475658,147,
20181016,glycerol,37,O2,35,4.0299625468164795,154,
20181016,glycerol,37,O2,35,4.254681647940075,161,
20181016,glycerol,37,O2,35,4.50561797752809,168,
20181016,glycerol,37,O2,35,4.872659176029963,175,
20181016,glycerol,37,O2,35,5.112359550561798,182,
20181016,glycerol,37,O2,35,5.415730337078652,189,
20181016,glycerol,37,O2,35,5.910112359550562,196,
20181016,glycerol,37,O2,35,6.359550561797753,203,
20181016,glycerol,37,O2,35,6.745318352059925,210,
20181016,glycerol,37,O2,35,7.164794007490637,217,
20181016,glycerol,37,O2,35,7.5543071161048685,224,
20181016,glycerol,37,O2,35,7.883895131086143,231,
20181016,glycerol,37,O2,35,8.288389513108614,238,
20181016,glycerol,37,O2,35,8.621722846441948,245,
20181016,glycerol,37,O2,35,8.99250936329588,252,
20181016,glycerol,37,O2,35,9.46816479400749,259,
20181016,glycerol,37,O2,35,10.063670411985019,266,
20181016,glycerol,37,O2,35,10.539325842696629,273,
20181016,glycerol,37,O2,35,11.00374531835206,280,
20181016,glycerol,37,O2,35,11.55056179775281,287,
20181016,glycerol,37,O2,35,12.116104868913858,294,
20181016,glycerol,37,O2,35,12.606741573033707,301,
20181016,glycerol,37,O2,35,13.116104868913858,308,
20181016,glycerol,37,O2,35,13.782771535580524,315,
20181016,glycerol,37,O2,35,14.254681647940075,322,
20181016,glycerol,37,O2,35,14.655430711610487,329,
20181016,glycerol,37,O2,35,15.209737827715356,336,
20181016,glycerol,37,O2,35,15.486891385767791,343,
20181016,glycerol,37,O2,35,16.352059925093634,350,
20181016,glycerol,37,O2,36,1.0,0,
20181016,glycerol,37,O2,36,1.0537261698440208,7,
20181016,glycerol,37,O2,36,1.0901213171577122,14,
20181016,glycerol,37,O2,36,1.1039861351819757,21,
20181016,glycerol,37,O2,36,1.1421143847487,28,
20181016,glycerol,37,O2,36,1.1455805892547661,35,
20181016,glycerol,37,O2,36,1.173310225303293,42,
20181016,glycerol,37,O2,36,1.1871750433275563,49,
20181016,glycerol,37,O2,36,1.1906412478336221,56,
20181016,glycerol,37,O2,36,1.218370883882149,63,
20181016,glycerol,37,O2,36,1.2339688041594454,70,
20181016,glycerol,37,O2,36,1.2495667244367417,77,
20181016,glycerol,37,O2,36,1.2755632582322356,84,
20181016,glycerol,37,O2,36,1.2946273830155979,91,
20181016,glycerol,37,O2,36,1.3136915077989602,98,
20181016,glycerol,37,O2,36,1.317157712305026,105,
20181016,glycerol,37,O2,36,1.3362218370883883,112,
20181016,glycerol,37,O2,36,1.3951473136915078,119,
20181016,glycerol,37,O2,36,1.4315424610051992,126,
20181016,glycerol,37,O2,36,1.4471403812824957,133,
20181016,glycerol,37,O2,36,1.488734835355286,140,
20181016,glycerol,37,O2,36,1.511265164644714,147,
20181016,glycerol,37,O2,36,1.488734835355286,154,
20181016,glycerol,37,O2,36,1.51473136915078,161,
20181016,glycerol,37,O2,36,1.5511265164644714,168,
20181016,glycerol,37,O2,36,1.6048526863084922,175,
20181016,glycerol,37,O2,36,1.6776429809358753,182,
20181016,glycerol,37,O2,36,1.7244367417677644,189,
20181016,glycerol,37,O2,36,1.7452339688041594,196,
20181016,glycerol,37,O2,36,1.7417677642980935,203,
20181016,glycerol,37,O2,36,1.7989601386481802,210,
20181016,glycerol,37,O2,36,1.8405545927209706,217,
20181016,glycerol,37,O2,36,1.8596187175043328,224,
20181016,glycerol,37,O2,36,1.852686308492201,231,
20181016,glycerol,37,O2,36,1.9428076256499134,238,
20181016,glycerol,37,O2,36,2.001733102253033,245,
20181016,glycerol,37,O2,36,2.1282495667244365,252,
20181016,glycerol,37,O2,36,2.194107452339688,259,
20181016,glycerol,37,O2,36,2.2738301559792027,266,
20181016,glycerol,37,O2,36,2.367417677642981,273,
20181016,glycerol,37,O2,36,2.467937608318891,280,
20181016,glycerol,37,O2,36,2.5441941074523395,287,
20181016,glycerol,37,O2,36,2.603119584055459,294,
20181016,glycerol,37,O2,36,2.663778162911612,301,
20181016,glycerol,37,O2,36,2.766031195840555,308,
20181016,glycerol,37,O2,36,2.7677642980935877,315,
20181016,glycerol,37,O2,36,2.920277296360485,322,
20181016,glycerol,37,O2,36,3.123050259965338,329,
20181016,glycerol,37,O2,36,3.34315424610052,336,
20181016,glycerol,37,O2,36,3.4592720970537263,343,
20181016,glycerol,37,O2,36,3.6880415944540728,350,
20181016,glycerol,37,O2,37,1.0,0,
20181016,glycerol,37,O2,37,0.9977324263038548,7,
20181016,glycerol,37,O2,37,0.981859410430839,14,
20181016,glycerol,37,O2,37,1.0249433106575965,21,
20181016,glycerol,37,O2,37,1.0294784580498866,28,
20181016,glycerol,37,O2,37,1.038548752834467,35,
20181016,glycerol,37,O2,37,1.1043083900226758,42,
20181016,glycerol,37,O2,37,1.1473922902494331,49,
20181016,glycerol,37,O2,37,1.1496598639455782,56,
20181016,glycerol,37,O2,37,1.1950113378684808,63,
20181016,glycerol,37,O2,37,1.3718820861678005,70,
20181016,glycerol,37,O2,37,1.6281179138321995,77,
20181016,glycerol,37,O2,37,1.8616780045351473,84,
20181016,glycerol,37,O2,37,2.015873015873016,91,
20181016,glycerol,37,O2,37,2.2063492063492065,98,
20181016,glycerol,37,O2,37,2.4671201814058956,105,
20181016,glycerol,37,O2,37,2.639455782312925,112,
20181016,glycerol,37,O2,37,2.8412698412698414,119,
20181016,glycerol,37,O2,37,3.015873015873016,126,
20181016,glycerol,37,O2,37,3.204081632653061,133,
20181016,glycerol,37,O2,37,3.4126984126984126,140,
20181016,glycerol,37,O2,37,3.621315192743764,147,
20181016,glycerol,37,O2,37,3.875283446712018,154,
20181016,glycerol,37,O2,37,4.185941043083901,161,
20181016,glycerol,37,O2,37,4.582766439909297,168,
20181016,glycerol,37,O2,37,4.9229024943310655,175,
20181016,glycerol,37,O2,37,5.292517006802721,182,
20181016,glycerol,37,O2,37,5.594104308390023,189,
20181016,glycerol,37,O2,37,5.854875283446712,196,
20181016,glycerol,37,O2,37,6.183673469387755,203,
20181016,glycerol,37,O2,37,6.573696145124717,210,
20181016,glycerol,37,O2,37,6.909297052154195,217,
20181016,glycerol,37,O2,37,7.199546485260771,224,
20181016,glycerol,37,O2,37,7.5895691609977325,231,
20181016,glycerol,37,O2,37,8.004535147392291,238,
20181016,glycerol,37,O2,37,8.519274376417233,245,
20181016,glycerol,37,O2,37,9.01814058956916,252,
20181016,glycerol,37,O2,37,9.46031746031746,259,
20181016,glycerol,37,O2,37,9.920634920634921,266,
20181016,glycerol,37,O2,37,10.34013605442177,273,
20181016,glycerol,37,O2,37,10.73469387755102,280,
20181016,glycerol,37,O2,37,11.08843537414966,287,
20181016,glycerol,37,O2,37,11.412698412698413,294,
20181016,glycerol,37,O2,37,11.825396825396826,301,
20181016,glycerol,37,O2,37,12.36281179138322,308,
20181016,glycerol,37,O2,37,12.882086167800454,315,
20181016,glycerol,37,O2,37,13.485260770975056,322,
20181016,glycerol,37,O2,37,14.235827664399093,329,
20181016,glycerol,37,O2,37,15.079365079365079,336,
20181016,glycerol,37,O2,37,16.006802721088434,343,
20181016,glycerol,37,O2,37,17.0,350,
20181016,glycerol,37,O2,38,1.0,0,
20181016,glycerol,37,O2,38,1.0851063829787233,7,
20181016,glycerol,37,O2,38,1.1145662847790507,14,
20181016,glycerol,37,O2,38,1.1505728314238952,21,
20181016,glycerol,37,O2,38,1.1800327332242226,28,
20181016,glycerol,37,O2,38,1.204582651391162,35,
