I_1,I_2,area_1,area_2,bg_val,error_frame,fractional_birth_area,date,run_no,temp,carbon,operator
254.4309523809524,247.3498920086393,420.0,463.0,191.25233565866554,,0.4934210526315789,20181005,2,37,glucose,O2
287.8759493670886,285.6744186046512,395.0,430.0,191.25233565866554,,0.4747225647348952,20181005,2,37,glucose,O2
265.9390756302521,264.56844547563804,476.0,431.0,191.25233565866554,,0.5113378684807256,20181005,2,37,glucose,O2
229.7983606557377,229.19444444444446,610.0,612.0,191.25233565866554,,0.49909255898366606,20181005,2,37,glucose,O2
227.34772727272727,227.32268370607028,440.0,313.0,191.25233565866554,,0.5771812080536913,20181005,2,37,glucose,O2
223.4559585492228,222.53548387096774,386.0,465.0,191.25233565866554,,0.4646840148698885,20181005,2,37,glucose,O2
227.98857142857142,222.66289592760182,350.0,442.0,191.25233565866554,,0.46368715083798884,20181005,2,37,glucose,O2
233.72319201995012,229.90814196242172,401.0,479.0,191.25233565866554,,0.4556818181818182,20181005,2,37,glucose,O2
321.8574610244989,301.8666666666667,449.0,435.0,192.15031218415717,,0.5246913580246914,20181005,2,37,glucose,O2
276.56224350205196,267.94579945799455,731.0,738.0,192.15031218415717,,0.46381243628950053,20181005,2,37,glucose,O2
271.81881051175657,276.11061285500745,723.0,669.0,192.15031218415717,,0.5224242424242425,20181005,2,37,glucose,O2
267.2418879056047,279.38795986622074,339.0,299.0,192.15031218415717,,0.5417439703153989,20181005,2,37,glucose,O2
292.6024653312789,311.6687898089172,649.0,471.0,192.15031218415717,,0.5491329479768786,20181005,2,37,glucose,O2
214.1816513761468,201.34710743801654,545.0,605.0,192.15031218415717,,0.47391304347826085,20181005,2,37,glucose,O2
210.62412993039442,211.51970443349754,431.0,406.0,192.15031218415717,,0.5149342891278376,20181005,2,37,glucose,O2
260.96270718232046,264.9719387755102,724.0,784.0,192.15031218415717,,0.49929676511954996,20181005,2,37,glucose,O2
309.01660516605165,285.9230769230769,542.0,598.0,192.15031218415717,,0.42923433874709976,20181005,2,37,glucose,O2
211.20324005891015,213.80926916221034,679.0,561.0,192.15031218415717,,0.5389784946236559,20181005,2,37,glucose,O2
210.92959582790093,209.16890881913304,767.0,669.0,192.15031218415717,,0.4795799299883314,20181005,2,37,glucose,O2
295.4306220095694,318.87598425196853,627.0,508.0,192.15031218415717,,0.5257985257985258,20181005,2,37,glucose,O2
365.7309523809524,333.48511904761904,420.0,336.0,192.15031218415717,,0.5680147058823529,20181005,2,37,glucose,O2
286.7324929971989,299.32796486090774,714.0,683.0,192.15031218415717,,0.5006747638326585,20181005,2,37,glucose,O2
287.17676767676767,283.59720062208396,594.0,643.0,192.15031218415717,,0.4750378214826021,20181005,2,37,glucose,O2
202.05510752688173,202.81511627906977,744.0,860.0,192.15031218415717,,0.4839948783610755,20181005,2,37,glucose,O2
301.22296173044924,302.85146804835927,601.0,579.0,192.15031218415717,,0.526685393258427,20181005,2,37,glucose,O2
281.1876379690949,283.6808510638298,453.0,470.0,192.15031218415717,,0.4830729166666667,20181005,2,37,glucose,O2
318.101083032491,308.01241134751774,554.0,564.0,192.15031218415717,,0.48174157303370785,20181005,2,37,glucose,O2
244.8088888888889,248.9465811965812,450.0,468.0,192.15031218415717,,0.4861111111111111,20181005,2,37,glucose,O2
265.1626794258373,245.25,418.0,400.0,192.15031218415717,,0.4975124378109453,20181005,2,37,glucose,O2
290.85252808988764,275.3057742782152,712.0,762.0,192.15031218415717,,0.4543707973102786,20181005,2,37,glucose,O2
300.7105263157895,318.5119825708061,456.0,459.0,192.15031218415717,,0.4797843665768194,20181005,2,37,glucose,O2
331.4347826086956,329.6333333333333,299.0,360.0,192.15031218415717,,0.4685430463576159,20181005,2,37,glucose,O2
264.20962732919253,265.2179675994109,644.0,679.0,192.15031218415717,,0.5160599571734475,20181005,2,37,glucose,O2
230.43478260869566,246.1409921671018,483.0,383.0,192.15031218415717,,0.5238095238095238,20181005,2,37,glucose,O2
226.26745913818723,228.258785942492,673.0,626.0,192.15031218415717,,0.5044422507403751,20181005,2,37,glucose,O2
282.6320754716981,278.9,424.0,430.0,192.15031218415717,,0.5,20181005,2,37,glucose,O2
272.3494252873563,281.8087318087318,435.0,481.0,192.15031218415717,,0.44900662251655626,20181005,2,37,glucose,O2
263.5874524714829,258.5409836065574,526.0,427.0,192.15031218415717,,0.5717566016073479,20181005,2,37,glucose,O2
272.2865275142315,282.69727047146404,527.0,403.0,192.15031218415717,,0.5448717948717948,20181005,2,37,glucose,O2
291.0147058823529,287.3407407407407,544.0,540.0,192.15031218415717,,0.5,20181005,2,37,glucose,O2
233.60367454068242,241.44730679156908,381.0,427.0,192.15031218415717,,0.49001536098310294,20181005,2,37,glucose,O2
231.69230769230768,229.9752380952381,429.0,525.0,192.15031218415717,,0.4559710494571773,20181005,2,37,glucose,O2
273.296,282.61475409836066,625.0,488.0,192.15031218415717,,0.5486111111111112,20181005,2,37,glucose,O2
285.03074141048825,265.0547504025765,553.0,621.0,192.15031218415717,,0.47644539614561027,20181005,2,37,glucose,O2
277.81974248927037,290.4304932735426,466.0,446.0,192.15031218415717,,0.5180722891566265,20181005,2,37,glucose,O2
270.7432950191571,263.07131782945737,522.0,645.0,192.15031218415717,,0.4421841541755889,20181005,2,37,glucose,O2
213.20302375809936,200.2962962962963,463.0,459.0,192.15031218415717,,0.4856828193832599,20181005,2,37,glucose,O2
222.56169429097605,227.9385593220339,543.0,472.0,192.15031218415717,,0.5414012738853503,20181005,2,37,glucose,O2
236.13203883495146,245.2549889135255,515.0,451.0,192.15031218415717,,0.525,20181005,2,37,glucose,O2
230.8314606741573,227.49312169312168,445.0,945.0,192.15031218415717,,0.32014388489208634,20181005,2,37,glucose,O2
272.4398625429553,273.41590214067276,291.0,327.0,192.15031218415717,,0.470873786407767,20181005,2,37,glucose,O2
316.97913043478263,328.3539651837524,575.0,517.0,192.15031218415717,,0.5445402298850575,20181005,2,37,glucose,O2
295.37919463087246,278.82738095238096,596.0,672.0,192.15031218415717,,0.5295454545454545,20181005,2,37,glucose,O2
307.12594458438286,313.48854961832063,397.0,393.0,192.15031218415717,,0.5317220543806647,20181005,2,37,glucose,O2
296.72176308539946,287.49860724233986,363.0,359.0,192.15031218415717,,0.5299270072992701,20181005,2,37,glucose,O2
264.4604051565378,303.40452261306535,543.0,398.0,192.15031218415717,,0.6153846153846154,20181005,2,37,glucose,O2
297.71590909090907,290.34957627118644,264.0,472.0,192.15031218415717,,0.3449367088607595,20181005,2,37,glucose,O2
269.5200764818356,285.0378787878788,523.0,396.0,192.15031218415717,,0.5639599555061179,20181005,2,37,glucose,O2
278.0763157894737,255.12521440823326,380.0,583.0,192.15031218415717,,0.39460020768431986,20181005,2,37,glucose,O2
204.22278481012657,198.4396887159533,395.0,514.0,192.15031218415717,,0.44128553770086526,20181005,2,37,glucose,O2
295.94362017804156,244.68296795952782,337.0,593.0,192.15031218415717,,0.3782857142857143,20181005,2,37,glucose,O2
224.0851735015773,204.28804347826087,317.0,368.0,192.15031218415717,,0.4720496894409938,20181005,2,37,glucose,O2
252.13863636363635,256.4201030927835,440.0,388.0,192.15031218415717,,0.5470798569725864,20181005,2,37,glucose,O2
255.5452380952381,243.29723502304148,420.0,434.0,192.15031218415717,,0.5,20181005,2,37,glucose,O2
253.48661417322833,282.2573099415205,635.0,513.0,192.15031218415717,,0.5540838852097131,20181005,2,37,glucose,O2
277.8279932546374,267.8064024390244,593.0,656.0,192.15031218415717,,0.4491525423728814,20181005,2,37,glucose,O2
257.94770206022184,262.0399239543726,631.0,526.0,192.15031218415717,,0.5490196078431373,20181005,2,37,glucose,O2
296.2814814814815,273.991825613079,270.0,367.0,192.15031218415717,,0.4176,20181005,2,37,glucose,O2
315.81496062992125,299.4333843797856,508.0,653.0,192.15031218415717,,0.4819277108433735,20181005,2,37,glucose,O2
206.46938775510205,204.3950953678474,343.0,367.0,192.15031218415717,,0.4782608695652174,20181005,2,37,glucose,O2
345.11224489795916,312.7096069868996,392.0,458.0,192.15031218415717,,0.511204481792717,20181005,2,37,glucose,O2
214.5079365079365,213.73963133640552,378.0,434.0,192.15031218415717,,0.4411764705882353,20181005,2,37,glucose,O2
221.8241469816273,216.93187347931874,381.0,411.0,192.15031218415717,,0.4621212121212121,20181005,2,37,glucose,O2
297.15384615384613,314.2172701949861,390.0,359.0,192.15031218415717,,0.49715099715099714,20181005,2,37,glucose,O2
262.7937915742794,271.3969298245614,451.0,456.0,192.15031218415717,,0.4972436604189636,20181005,2,37,glucose,O2
297.93333333333334,271.11413969335604,480.0,587.0,192.15031218415717,,0.4555984555984556,20181005,2,37,glucose,O2
259.44237288135594,256.2859327217125,590.0,654.0,192.15031218415717,,0.4913494809688581,20181005,2,37,glucose,O2
274.4355179704017,307.3644646924829,473.0,439.0,192.15031218415717,,0.5707070707070707,20181005,2,37,glucose,O2
304.6734693877551,301.140206185567,441.0,485.0,192.15031218415717,,0.5048899755501223,20181005,2,37,glucose,O2
271.64823008849555,288.4127764127764,452.0,407.0,192.15031218415717,,0.5209302325581395,20181005,2,37,glucose,O2
214.89196675900277,213.848,361.0,375.0,192.15031218415717,,0.4904891304347826,20181005,2,37,glucose,O2
249.2123287671233,253.36741214057508,292.0,313.0,192.15031218415717,,0.4991652754590985,20181005,2,37,glucose,O2
228.79778393351802,233.13527851458886,361.0,377.0,192.15031218415717,,0.489159891598916,20181005,2,37,glucose,O2
201.21304347826086,201.30474040632055,460.0,443.0,192.15031218415717,,0.5074812967581047,20181005,2,37,glucose,O2
232.0449172576832,235.1549295774648,423.0,426.0,192.15031218415717,,0.5157232704402516,20181005,2,37,glucose,O2
223.22040816326532,225.88166666666666,735.0,600.0,190.79983755704083,,0.5391180654338549,20181005,2,37,glucose,O2
245.27358490566039,263.63527054108215,636.0,499.0,190.79983755704083,,0.582216808769793,20181005,2,37,glucose,O2
274.58057395143487,270.3180914512922,453.0,503.0,190.79983755704083,,0.496513249651325,20181005,2,37,glucose,O2
232.97058823529412,237.952802359882,442.0,339.0,190.79983755704083,,0.6281879194630873,20181005,2,37,glucose,O2
236.68716577540107,244.90112994350284,374.0,354.0,190.79983755704083,,0.5502958579881657,20181005,2,37,glucose,O2
281.2826086956522,289.0971993410214,644.0,607.0,190.79983755704083,,0.5426829268292683,20181005,2,37,glucose,O2
286.7357594936709,284.3596214511041,632.0,634.0,190.79983755704083,,0.5,20181005,2,37,glucose,O2
219.94736842105263,218.40290381125226,475.0,551.0,190.79983755704083,,0.4661214953271028,20181005,2,37,glucose,O2
225.39705882352942,221.43914081145584,408.0,419.0,190.79983755704083,,0.4818577648766328,20181005,2,37,glucose,O2
219.31825525040387,217.1266318537859,619.0,766.0,190.79983755704083,,0.4070904645476773,20181005,2,37,glucose,O2
229.06578947368422,235.78423236514521,456.0,482.0,190.79983755704083,,0.4814398200224972,20181005,2,37,glucose,O2
240.4278846153846,234.24255319148935,416.0,470.0,190.79983755704083,,0.45955882352941174,20181005,2,37,glucose,O2
256.0093457943925,237.7511111111111,535.0,675.0,190.79983755704083,,0.40840140023337224,20181005,2,37,glucose,O2
256.57086614173227,249.45346534653464,508.0,505.0,190.79983755704083,,0.4943946188340807,20181005,2,37,glucose,O2
275.3822393822394,290.9445628997868,518.0,469.0,190.79983755704083,,0.5094614264919942,20181005,2,37,glucose,O2
271.3984962406015,251.15220700152207,532.0,657.0,190.79983755704083,,0.42727272727272725,20181005,2,37,glucose,O2
264.1856148491879,255.38288288288288,431.0,444.0,190.79983755704083,,0.5043103448275862,20181005,2,37,glucose,O2
286.2479674796748,300.13289760348584,492.0,459.0,190.79983755704083,,0.5200433369447454,20181005,2,37,glucose,O2
279.79545454545456,287.937969924812,484.0,532.0,190.79983755704083,,0.4794188861985472,20181005,2,37,glucose,O2
214.981884057971,225.30867346938774,552.0,392.0,190.79983755704083,,0.5731441048034934,20181005,2,37,glucose,O2
225.2994011976048,225.55457227138643,334.0,339.0,190.79983755704083,,0.4962852897473997,20181005,2,37,glucose,O2
235.46927374301677,232.55081967213115,358.0,305.0,190.79983755704083,,0.5399698340874811,20181005,2,37,glucose,O2
265.8534482758621,261.10044642857144,464.0,448.0,190.79983755704083,,0.4915254237288136,20181005,2,37,glucose,O2
276.409381663113,262.11715481171547,469.0,478.0,190.79983755704083,,0.48627450980392156,20181005,2,37,glucose,O2
245.8913043478261,253.23743016759778,414.0,358.0,190.79983755704083,,0.5450762829403606,20181005,2,37,glucose,O2
246.33810888252148,235.08349146110058,349.0,527.0,190.79983755704083,,0.4045226130653266,20181005,2,37,glucose,O2
225.01785714285714,231.57800511508952,392.0,391.0,190.79983755704083,,0.5046583850931677,20181005,2,37,glucose,O2
279.7389033942559,273.83116883116884,383.0,385.0,190.79983755704083,,0.49267643142476697,20181005,2,37,glucose,O2
295.42446043165467,295.09646302250803,278.0,311.0,190.79983755704083,,0.4766734279918864,20181005,2,37,glucose,O2
226.78604651162792,239.57107843137254,430.0,408.0,190.79983755704083,,0.5229813664596273,20181005,2,37,glucose,O2
226.13378684807256,224.655,441.0,400.0,190.79983755704083,,0.5141800246609125,20181005,2,37,glucose,O2
225.31466666666665,221.43832599118943,375.0,454.0,190.79983755704083,,0.45883940620782726,20181005,2,37,glucose,O2
264.26195426195426,286.42619047619047,481.0,420.0,190.79983755704083,,0.5509708737864077,20181005,2,37,glucose,O2
280.06864564007424,275.091743119266,539.0,545.0,190.79983755704083,,0.4903078677309008,20181005,2,37,glucose,O2
211.92954990215264,210.9294117647059,511.0,510.0,190.79983755704083,,0.4967032967032967,20181005,2,37,glucose,O2
208.4990548204159,206.82635658914728,529.0,645.0,190.79983755704083,,0.43171806167400884,20181005,2,37,glucose,O2
256.00757575757575,256.241095890411,396.0,365.0,190.79983755704083,,0.5203679369250985,20181005,2,37,glucose,O2
260.7100591715976,251.94444444444446,338.0,324.0,190.79983755704083,,0.5105740181268882,20181005,2,37,glucose,O2
257.6829896907216,253.82890855457228,388.0,339.0,190.79983755704083,,0.5271084337349398,20181005,2,37,glucose,O2
263.4066852367688,245.11633663366337,359.0,404.0,190.79983755704083,,0.4726134585289515,20181005,2,37,glucose,O2
258.0436137071651,256.53054662379424,321.0,311.0,190.79983755704083,,0.5248,20181005,2,37,glucose,O2
253.1074918566775,249.6426332288401,307.0,319.0,190.79983755704083,,0.5024469820554649,20181005,2,37,glucose,O2
282.13321167883214,295.90159574468083,548.0,376.0,190.79983755704083,,0.5083135391923991,20181005,2,37,glucose,O2
239.10250569476082,249.15573770491804,439.0,366.0,190.79983755704083,,0.5414438502673797,20181005,2,37,glucose,O2
238.6494117647059,235.3649789029536,425.0,474.0,190.79983755704083,,0.48331415420023016,20181005,2,37,glucose,O2
215.93103448275863,214.33639143730886,261.0,327.0,190.79983755704083,,0.44387755102040816,20181005,2,37,glucose,O2
235.06289308176102,229.9848484848485,795.0,726.0,190.79983755704083,,0.5164835164835165,20181005,2,37,glucose,O2
284.8163771712159,277.45221445221443,403.0,429.0,190.79983755704083,,0.49134487350199735,20181005,2,37,glucose,O2
300.3249370277078,264.2654109589041,397.0,584.0,190.79983755704083,,0.40468909276248727,20181005,2,37,glucose,O2
255.66964285714286,264.921768707483,672.0,588.0,190.79983755704083,,0.5067226890756302,20181005,2,37,glucose,O2
229.8913612565445,234.1985294117647,764.0,272.0,190.79983755704083,,0.7374517374517374,20181005,2,37,glucose,O2
272.6004566210046,273.9345372460497,438.0,443.0,191.18346354535956,,0.5266497461928934,20181005,2,37,glucose,O2
283.8027777777778,304.26627218934914,360.0,338.0,191.18346354535956,,0.518628912071535,20181005,2,37,glucose,O2
314.3954081632653,283.49226804123714,392.0,388.0,191.18346354535956,,0.5251572327044025,20181005,2,37,glucose,O2
234.02743902439025,215.94729542302358,656.0,721.0,191.18346354535956,,0.4659400544959128,20181005,2,37,glucose,O2
222.2754303599374,246.69594594594594,639.0,444.0,191.18346354535956,,0.5753715498938429,20181005,2,37,glucose,O2
221.7012578616352,218.91519434628975,636.0,566.0,191.18346354535956,,0.5049261083743842,20181005,2,37,glucose,O2
281.0473186119874,278.5380434782609,317.0,368.0,191.18346354535956,,0.46353322528363045,20181005,2,37,glucose,O2
256.03443708609274,265.48137108792844,755.0,671.0,191.18346354535956,,0.5590277777777778,20181005,2,37,glucose,O2
295.077731092437,303.4413646055437,476.0,469.0,191.18346354535956,,0.5154929577464789,20181005,2,37,glucose,O2
289.63945578231295,290.8525754884547,588.0,563.0,191.18346354535956,,0.5270440251572327,20181005,2,37,glucose,O2
303.16933638443936,311.3070539419087,437.0,482.0,191.18346354535956,,0.48613376835236544,20181005,2,37,glucose,O2
309.93164556962023,304.738430583501,395.0,497.0,191.18346354535956,,0.4535211267605634,20181005,2,37,glucose,O2
271.4811594202898,263.4670658682635,690.0,835.0,191.18346354535956,,0.46875,20181005,2,37,glucose,O2
280.26928895612707,265.61180904522615,661.0,796.0,191.18346354535956,,0.4669811320754717,20181005,2,37,glucose,O2
270.2015503875969,254.72714486638537,645.0,711.0,191.18346354535956,,0.47784200385356457,20181005,2,37,glucose,O2
270.4631379962193,267.82889733840307,529.0,526.0,191.18346354535956,,0.5031289111389237,20181005,2,37,glucose,O2
257.87576687116564,233.38167938931298,652.0,917.0,191.18346354535956,,0.3931372549019608,20181005,2,37,glucose,O2
236.05023923444975,246.45839874411303,418.0,637.0,191.18346354535956,,0.3962085308056872,20181005,2,37,glucose,O2
209.37301587301587,204.3455233291299,630.0,793.0,191.18346354535956,,0.45012165450121655,20181005,2,37,glucose,O2
256.02978723404254,254.7734627831715,705.0,618.0,191.18346354535956,,0.4986979166666667,20181005,2,37,glucose,O2
210.4071661237785,208.51764705882354,614.0,595.0,191.18346354535956,,0.5078577336641853,20181005,2,37,glucose,O2
257.1530612244898,260.4078947368421,392.0,456.0,191.18346354535956,,0.4886211512717537,20181005,2,37,glucose,O2
228.50692041522493,231.84514925373134,578.0,536.0,191.18346354535956,,0.5107458912768648,20181005,2,37,glucose,O2
272.69897959183675,252.09496402877699,588.0,695.0,191.18346354535956,,0.4431554524361949,20181005,2,37,glucose,O2
257.5021645021645,259.00499168053244,693.0,601.0,191.18346354535956,,0.4981179422835634,20181005,2,37,glucose,O2
271.9283582089552,271.32878787878786,670.0,660.0,191.18346354535956,,0.5150442477876106,20181005,2,37,glucose,O2
278.7078313253012,272.316715542522,664.0,682.0,191.18346354535956,,0.487360970677452,20181005,2,37,glucose,O2
263.9150579150579,242.95042735042736,518.0,585.0,191.18346354535956,,0.44646464646464645,20181005,2,37,glucose,O2
305.0131578947368,293.3491686460808,304.0,421.0,191.18346354535956,,0.4193103448275862,20181005,2,37,glucose,O2
283.3904282115869,283.535175879397,397.0,398.0,191.18346354535956,,0.49800796812749004,20181005,2,37,glucose,O2
243.80102915951971,241.10433070866142,583.0,508.0,191.18346354535956,,0.5505226480836237,20181005,2,37,glucose,O2
211.22857142857143,215.6548223350254,385.0,394.0,191.18346354535956,,0.4942233632862644,20181005,2,37,glucose,O2
287.3593314763231,293.1951219512195,359.0,369.0,191.18346354535956,,0.49313186813186816,20181005,2,37,glucose,O2
295.7458432304038,289.0235294117647,421.0,425.0,191.18346354535956,,0.49564134495641343,20181005,2,37,glucose,O2
261.8204081632653,278.34375,490.0,480.0,191.18346354535956,,0.47418967587034816,20181005,2,37,glucose,O2
289.10483870967744,275.2908704883227,372.0,471.0,191.18346354535956,,0.413986013986014,20181005,2,37,glucose,O2
264.7706043956044,267.2218700475436,728.0,631.0,191.18346354535956,,0.5242130750605327,20181005,2,37,glucose,O2
300.17808219178085,286.75067024128685,365.0,373.0,191.18346354535956,,0.5,20181005,2,37,glucose,O2
248.68515497553017,255.68,613.0,475.0,191.18346354535956,,0.5525,20181005,2,37,glucose,O2
262.2816229116945,246.39029535864978,419.0,474.0,191.18346354535956,,0.4486345903771131,20181005,2,37,glucose,O2
212.52397260273972,219.81589958158995,584.0,478.0,191.18346354535956,,0.5434782608695652,20181005,2,37,glucose,O2
266.6492027334852,272.7241379310345,439.0,348.0,191.18346354535956,,0.5578144853875476,20181005,2,37,glucose,O2
286.6448801742919,268.1259689922481,459.0,516.0,191.18346354535956,,0.479064039408867,20181005,2,37,glucose,O2
243.15164835164836,245.44717444717443,455.0,407.0,191.18346354535956,,0.5278422273781903,20181005,2,37,glucose,O2
258.87131367292227,253.06004618937644,373.0,433.0,191.18346354535956,,0.4660056657223796,20181005,2,37,glucose,O2
271.8736263736264,285.3636363636364,364.0,385.0,191.18346354535956,,0.48598130841121495,20181005,2,37,glucose,O2
270.35675675675674,252.46336206896552,370.0,464.0,191.18346354535956,,0.44364508393285373,20181005,2,37,glucose,O2
258.59251101321587,266.8510242085661,454.0,537.0,191.18346354535956,,0.4550970873786408,20181005,2,37,glucose,O2
242.18722466960352,247.6880733944954,454.0,436.0,191.18346354535956,,0.5101123595505618,20181005,2,37,glucose,O2
262.5612009237875,249.95632183908046,433.0,435.0,191.18346354535956,,0.4988479262672811,20181005,2,37,glucose,O2
207.69555035128806,218.07304785894206,427.0,397.0,191.18346354535956,,0.5182038834951457,20181005,2,37,glucose,O2
282.06470588235294,288.1333333333333,340.0,360.0,191.18346354535956,,0.49554896142433236,20181005,2,37,glucose,O2
298.02919708029196,271.9988412514484,411.0,863.0,191.18346354535956,,0.3226059654631083,20181005,2,37,glucose,O2
247.25652173913045,240.8211091234347,460.0,559.0,191.18346354535956,,0.45750262329485836,20181005,2,37,glucose,O2
256.8409742120344,240.85579514824798,698.0,742.0,191.18346354535956,,0.49948927477017363,20181005,2,37,glucose,O2
260.85752330226364,243.25974025974025,751.0,770.0,191.18346354535956,,0.49137931034482757,20181005,2,37,glucose,O2
264.2154811715481,274.82961460446245,478.0,493.0,191.18346354535956,,0.5069284064665127,20181005,2,37,glucose,O2
272.5765306122449,283.78923076923076,784.0,650.0,191.18346354535956,,0.5467224546722455,20181005,2,37,glucose,O2
206.1449704142012,208.7392795883362,676.0,583.0,191.18346354535956,,0.5169569202566453,20181005,2,37,glucose,O2
381.4552845528455,359.3262839879154,369.0,331.0,191.18346354535956,,0.5271428571428571,20181005,2,37,glucose,O2
291.5665236051502,285.9731958762887,466.0,485.0,191.18346354535956,,0.4900105152471083,20181005,2,37,glucose,O2
298.375,298.1426086956522,680.0,575.0,192.03410984504006,,0.5497737556561086,20181005,2,37,glucose,O2
289.3706395348837,283.4138929088278,688.0,691.0,192.03410984504006,,0.4942396313364055,20181005,2,37,glucose,O2
289.2205128205128,285.35655737704917,390.0,488.0,192.03410984504006,,0.4186746987951807,20181005,2,37,glucose,O2
266.48505434782606,265.6246056782334,736.0,634.0,192.03410984504006,,0.5218855218855218,20181005,2,37,glucose,O2
223.76592592592593,235.07450331125827,675.0,604.0,192.03410984504006,,0.5508684863523573,20181005,2,37,glucose,O2
212.3485254691689,224.3668941979522,746.0,586.0,192.03410984504006,,0.5263157894736842,20181005,2,37,glucose,O2
243.30188679245282,235.16990291262135,583.0,618.0,192.03410984504006,,0.47674418604651164,20181005,2,37,glucose,O2
307.6919540229885,324.0090702947846,435.0,441.0,192.03410984504006,,0.48743016759776536,20181005,2,37,glucose,O2
320.40290381125226,310.0403587443946,551.0,446.0,192.03410984504006,,0.5410691003911343,20181005,2,37,glucose,O2
263.4926829268293,256.4156479217604,410.0,409.0,192.03410984504006,,0.5006105006105006,20181005,2,37,glucose,O2
292.03752039151715,291.1909620991254,613.0,686.0,192.03410984504006,,0.4837696335078534,20181005,2,37,glucose,O2
356.07975460122697,338.1994459833795,326.0,361.0,192.03410984504006,,0.5331230283911672,20181005,2,37,glucose,O2
253.6987270155587,255.9504021447721,707.0,746.0,192.03410984504006,,0.5022371364653244,20181005,2,37,glucose,O2
234.3458401305057,230.51650165016503,613.0,606.0,192.03410984504006,,0.5093922651933702,20181005,2,37,glucose,O2
287.2320954907162,286.9420970266041,754.0,639.0,192.03410984504006,,0.5368020304568528,20181005,2,37,glucose,O2
266.39497716894977,265.1490196078431,438.0,510.0,192.03410984504006,,0.47462277091906724,20181005,2,37,glucose,O2
266.31826741996235,262.3333333333333,531.0,546.0,192.03410984504006,,0.48525073746312686,20181005,2,37,glucose,O2
213.2992327365729,212.43014301430142,391.0,909.0,192.03410984504006,,0.46734130634774607,20181005,2,37,glucose,O2
302.3356890459364,304.42067988668555,566.0,706.0,192.03410984504006,,0.440419447092469,20181005,2,37,glucose,O2
314.9798115746972,313.93168604651163,743.0,688.0,192.03410984504006,,0.5316831683168317,20181005,2,37,glucose,O2
254.66391184573004,250.52871870397644,726.0,679.0,192.03410984504006,,0.5410036719706243,20181005,2,37,glucose,O2
214.57395143487858,210.99777777777777,453.0,450.0,192.03410984504006,,0.48811410459587956,20181005,2,37,glucose,O2
273.32175925925924,275.81414141414143,432.0,495.0,192.03410984504006,,0.4711111111111111,20181005,2,37,glucose,O2
220.37468982630273,213.92411924119241,806.0,738.0,192.03410984504006,,0.5529661016949152,20181005,2,37,glucose,O2
236.12307692307692,246.41030534351145,650.0,524.0,192.03410984504006,,0.5511669658886894,20181005,2,37,glucose,O2
226.1694214876033,224.8011152416357,484.0,538.0,192.03410984504006,,0.4775132275132275,20181005,2,37,glucose,O2
233.45909090909092,228.8651252408478,440.0,519.0,192.03410984504006,,0.45278450363196127,20181005,2,37,glucose,O2
221.65915119363396,236.8893280632411,754.0,506.0,192.03410984504006,,0.5651629072681704,20181005,2,37,glucose,O2
241.9759519038076,240.37424547283703,499.0,497.0,192.03410984504006,,0.4717607973421927,20181005,2,37,glucose,O2
269.0795698924731,270.73333333333335,465.0,450.0,192.03410984504006,,0.5058997050147492,20181005,2,37,glucose,O2
297.6611418047882,278.42832167832165,543.0,572.0,192.03410984504006,,0.5172004744958482,20181005,2,37,glucose,O2
289.19900497512435,282.3052434456929,603.0,534.0,192.03410984504006,,0.5056179775280899,20181005,2,37,glucose,O2
259.2375776397516,274.4548802946593,644.0,543.0,192.03410984504006,,0.5953216374269006,20181005,2,37,glucose,O2
273.8199697428139,253.01960784313727,661.0,663.0,192.03410984504006,,0.4820627802690583,20181005,2,37,glucose,O2
249.22490706319704,250.74826388888889,538.0,576.0,192.03410984504006,,0.5,20181005,2,37,glucose,O2
256.59965034965035,258.4706840390879,572.0,614.0,192.03410984504006,,0.4796030871003308,20181005,2,37,glucose,O2
278.6824457593688,275.3570057581574,507.0,521.0,192.03410984504006,,0.4795244385733157,20181005,2,37,glucose,O2
256.8048780487805,264.2138613861386,492.0,505.0,192.03410984504006,,0.4964705882352941,20181005,2,37,glucose,O2
248.34807692307692,233.67411545623835,520.0,537.0,192.03410984504006,,0.47503566333808844,20181005,2,37,glucose,O2
239.35865724381625,231.34412955465586,566.0,494.0,192.03410984504006,,0.5207823960880196,20181005,2,37,glucose,O2
262.78055555555557,270.88,360.0,350.0,192.03410984504006,,0.5028328611898017,20181005,2,37,glucose,O2
270.9794721407625,264.85227272727275,341.0,352.0,192.03410984504006,,0.470404984423676,20181005,2,37,glucose,O2
243.7460595446585,240.8673139158576,571.0,618.0,192.03410984504006,,0.4810951760104302,20181005,2,37,glucose,O2
236.8330275229358,241.7880658436214,545.0,486.0,192.03410984504006,,0.5006485084306096,20181005,2,37,glucose,O2
282.98823529411766,275.5241379310345,425.0,580.0,192.03410984504006,,0.46107784431137727,20181005,2,37,glucose,O2
237.82543640897757,243.19642857142858,401.0,392.0,192.03410984504006,,0.5204755614266843,20181005,2,37,glucose,O2
235.30555555555554,236.37411764705882,432.0,425.0,192.03410984504006,,0.5071521456436932,20181005,2,37,glucose,O2
218.47907949790795,220.48875255623722,478.0,489.0,192.03410984504006,,0.46203904555314534,20181005,2,37,glucose,O2
224.692118226601,229.69736842105263,406.0,380.0,192.03410984504006,,0.5165394402035624,20181005,2,37,glucose,O2
