strain,area_pix,mean_yfp,mean_mCherry,fold_change,atc_ngml,date,carbon,temp,operator,run_number,yfp_bg_val,mCherry_bg_val,alpha_mode,alpha_hpd_min,alpha_hpd_max,volume,long_axis_death,short_axis_death
dilution,612.0,1972.6078431372548,420.9673202614379,0.044770721169470284,4.0,20181005,glucose,37,O2,2,1600.4758244504287,196.64707569189363,502.2644720841288,448.25805182103403,564.8858549779943,5.467778018839192,3.185,0.8113152938077577
dilution,657.0,1943.7077625570776,415.3439878234399,-0.01299965266517628,4.0,20181005,glucose,37,O2,2,1600.4758244504287,196.64707569189363,502.2644720841288,448.25805182103403,564.8858549779943,5.255517501169365,4.095,0.6776231700810346
dilution,689.0,1807.2496371552975,446.2539912917271,-0.2857752560191365,4.0,20181005,glucose,37,O2,2,1600.4758244504287,196.64707569189363,502.2644720841288,448.25805182103403,564.8858549779943,5.885150766501908,3.9650000000000003,0.7341613572753324
dilution,289.0,1892.2456747404844,357.878892733564,-0.1158707863019172,4.0,20181005,glucose,37,O2,2,1600.4758244504287,196.64707569189363,502.2644720841288,448.25805182103403,564.8858549779943,1.9908355417130086,1.56,0.7807944074848274
dilution,1945.0,2123.111053984576,405.7408740359897,0.34562201913879403,4.0,20181005,glucose,37,O2,2,1600.4758244504287,196.64707569189363,502.2644720841288,448.25805182103403,564.8858549779943,31.8362103244675,5.3950000000000005,1.5208808142279295
dilution,160.0,2208.59375,406.19375,0.5164993041174305,4.0,20181005,glucose,37,O2,2,1600.4758244504287,196.64707569189363,502.2644720841288,448.25805182103403,564.8858549779943,0.8187948745524515,1.17,0.5757874674219045
dilution,492.0,2026.3577235772357,359.0731707317073,0.1522150820241281,4.0,20181005,glucose,37,O2,2,1600.4758244504287,196.64707569189363,502.2644720841288,448.25805182103403,564.8858549779943,4.246351467347292,2.47,0.8414453709808128
dilution,627.0,1976.6937799043062,363.1100478468899,0.05293838332675827,4.0,20181005,glucose,37,O2,2,1600.4758244504287,196.64707569189363,502.2644720841288,448.25805182103403,564.8858549779943,6.04161203290152,2.8600000000000003,0.9260201005440826
dilution,730.0,2331.7397260273974,410.65616438356165,0.7626643295608143,4.0,20181005,glucose,37,O2,2,1600.4758244504287,196.64707569189363,502.2644720841288,448.25805182103403,564.8858549779943,7.4022134751846504,3.25,0.9487766683243584
dilution,695.0,1930.9107913669066,324.45467625899283,-0.03858040520170942,4.0,20181005,glucose,37,O2,2,1600.4758244504287,196.64707569189363,502.2644720841288,448.25805182103403,564.8858549779943,6.702676567821975,3.315,0.884823310825845
dilution,792.0,2343.3611111111113,388.5239898989899,0.785895121561548,4.0,20181005,glucose,37,O2,2,1600.4758244504287,196.64707569189363,502.2644720841288,448.25805182103403,564.8858549779943,7.868958121336582,3.77,0.887760516036451
dilution,971.0,2080.6323377960866,375.51493305870235,0.26070836959319044,4.0,20181005,glucose,37,O2,2,1600.4758244504287,196.64707569189363,502.2644720841288,448.25805182103403,564.8858549779943,9.945851319531137,4.615,0.8870251910118231
dilution,420.0,2202.1595238095238,365.497619047619,0.5036374834962298,4.0,20181005,glucose,37,O2,2,1600.4758244504287,196.64707569189363,502.2644720841288,448.25805182103403,564.8858549779943,3.225744925596209,2.47,0.7180820263647819
dilution,682.0,2243.5278592375366,390.44281524926686,0.5863315159908168,4.0,20181005,glucose,37,O2,2,1600.4758244504287,196.64707569189363,502.2644720841288,448.25805182103403,564.8858549779943,5.76880989836121,3.9650000000000003,0.7263226441739716
dilution,688.0,2643.5537790697676,392.79796511627904,1.3859710487645558,4.0,20181005,glucose,37,O2,2,1600.4758244504287,196.64707569189363,502.2644720841288,448.25805182103403,564.8858549779943,5.7245686938827784,4.095,0.7092725210225597
dilution,427.0,2118.777517564403,362.0070257611241,0.33695941287633374,4.0,20181005,glucose,37,O2,2,1600.4758244504287,196.64707569189363,502.2644720841288,448.25805182103403,564.8858549779943,3.231162541430073,2.6,0.6936575962713601
dilution,1895.0,2693.523482849604,474.18786279683377,1.4858589525286636,4.0,20181005,glucose,37,O2,2,1600.4758244504287,196.64707569189363,502.2644720841288,448.25805182103403,564.8858549779943,27.246347560220862,6.4350000000000005,1.243830487184763
dilution,480.0,2243.1520833333334,421.36875,0.5855803514947993,4.0,20181005,glucose,37,O2,2,1600.4758244504287,196.64707569189363,502.2644720841288,448.25805182103403,564.8858549779943,3.966741360595654,2.6,0.7790067499122689
dilution,640.0,3405.00625,732.325,2.9080911612298297,4.0,20181005,glucose,37,O2,2,1600.4758244504287,196.64707569189363,502.2644720841288,448.25805182103403,564.8858549779943,5.319666705948697,3.77,0.7172104640973227
dilution,578.0,2955.176470588235,445.2128027681661,2.0088952421568984,4.0,20181005,glucose,37,O2,2,1600.4758244504287,196.64707569189363,502.2644720841288,448.25805182103403,564.8858549779943,4.620546419043271,3.5100000000000002,0.6947825978200053
dilution,611.0,2632.6170212765956,428.85597381342063,1.3641088056992579,4.0,20181005,glucose,37,O2,2,1600.4758244504287,196.64707569189363,502.2644720841288,448.25805182103403,564.8858549779943,5.88491375640826,2.73,0.9443696423938931
dilution,490.0,2365.1061224489795,308.8081632653061,0.8293627316445772,4.0,20181005,glucose,37,O2,2,1600.4758244504287,196.64707569189363,502.2644720841288,448.25805182103403,564.8858549779943,4.213745662911164,2.47,0.8376543043224306
dilution,465.0,2556.043010752688,340.4602150537634,1.211039709517618,4.0,20181005,glucose,37,O2,2,1600.4758244504287,196.64707569189363,502.2644720841288,448.25805182103403,564.8858549779943,4.018085476338542,2.145,0.9122693559486644
dilution,75.0,1961.08,351.02666666666664,0.021726916647929584,4.0,20181005,glucose,37,O2,2,1600.4758244504287,196.64707569189363,502.2644720841288,448.25805182103403,564.8858549779943,0.23514550791035768,1.04,0.29830602255114114
dilution,662.0,1995.4592145015106,337.98640483383684,0.09044991097951122,4.0,20181005,glucose,37,O2,2,1600.4758244504287,196.64707569189363,502.2644720841288,448.25805182103403,564.8858549779943,6.4281518144182535,3.055,0.9147776126930518
dilution,402.0,2147.694029850746,415.7313432835821,0.3947626331871456,4.0,20181005,glucose,37,O2,2,1600.4758244504287,196.64707569189363,502.2644720841288,448.25805182103403,564.8858549779943,3.0955961244559864,2.275,0.7442713842671701
dilution,568.0,2562.3714788732395,464.61091549295776,1.223690123003858,4.0,20181005,glucose,37,O2,2,1600.4758244504287,196.64707569189363,502.2644720841288,448.25805182103403,564.8858549779943,4.5830259075601605,3.38,0.7083030386981478
dilution,388.0,2225.4278350515465,405.8685567010309,0.55015012332169,4.0,20181005,glucose,37,O2,2,1600.4758244504287,196.64707569189363,502.2644720841288,448.25805182103403,564.8858549779943,2.872714645106803,2.34,0.6984659947739074
dilution,611.0,2698.1554828150574,429.1374795417349,1.4951181782551777,4.0,20181005,glucose,37,O2,2,1600.4758244504287,196.64707569189363,502.2644720841288,448.25805182103403,564.8858549779943,5.0038757480890785,3.64,0.7091503268903285
dilution,658.0,2203.0243161094227,426.5197568389058,0.5053661767542255,4.0,20181005,glucose,37,O2,2,1600.4758244504287,196.64707569189363,502.2644720841288,448.25805182103403,564.8858549779943,5.325311651016623,4.03,0.6890062761505982
dilution,734.0,2407.0558583106267,593.5367847411444,0.9132189657567513,4.0,20181005,glucose,37,O2,2,1600.4758244504287,196.64707569189363,502.2644720841288,448.25805182103403,564.8858549779943,7.000158384638444,3.64,0.8516300092330293
dilution,945.0,2016.8857142857144,399.48571428571427,0.13328082624520957,4.0,20181005,glucose,37,O2,2,1600.4758244504287,196.64707569189363,502.2644720841288,448.25805182103403,564.8858549779943,10.183606033595584,4.16,0.9595947443961735
dilution,179.0,2391.6480446927376,339.8435754189944,0.8824192193612154,4.0,20181005,glucose,37,O2,2,1600.4758244504287,196.64707569189363,502.2644720841288,448.25805182103403,564.8858549779943,0.9537727913699342,1.105,0.6839249318455484
dilution,298.0,2621.5906040268455,391.8993288590604,1.342067336132845,4.0,20181005,glucose,37,O2,2,1600.4758244504287,196.64707569189363,502.2644720841288,448.25805182103403,564.8858549779943,2.0901010351554126,1.625,0.7747017894438059
dilution,536.0,2317.2014925373132,320.8526119402985,0.7336028471442698,4.0,20181005,glucose,37,O2,2,1600.4758244504287,196.64707569189363,502.2644720841288,448.25805182103403,564.8858549779943,4.697391363467791,2.73,0.8286425079747166
dilution,663.0,1964.4615384615386,367.3966817496229,0.028486508217833943,4.0,20181005,glucose,37,O2,2,1600.4758244504287,196.64707569189363,502.2644720841288,448.25805182103403,564.8858549779943,6.379739059996965,3.12,0.8973786114730525
dilution,605.0,1981.8479338842976,354.3917355371901,0.06324137889797715,4.0,20181005,glucose,37,O2,2,1600.4758244504287,196.64707569189363,502.2644720841288,448.25805182103403,564.8858549779943,5.480065275911972,3.055,0.8356629679484295
dilution,1078.0,2122.2541743970314,358.49072356215214,0.34390914314987125,4.0,20181005,glucose,37,O2,2,1600.4758244504287,196.64707569189363,502.2644720841288,448.25805182103403,564.8858549779943,13.4848167153473,3.835,1.1876232433161098
dilution,322.0,1969.6273291925465,358.9223602484472,0.038812765297081595,4.0,20181005,glucose,37,O2,2,1600.4758244504287,196.64707569189363,502.2644720841288,448.25805182103403,564.8858549779943,2.235084326130288,2.015,0.6741132056594764
dilution,473.0,2025.6934460887949,315.92389006342495,0.15088721171834468,4.0,20181005,glucose,37,O2,2,1600.4758244504287,196.64707569189363,502.2644720841288,448.25805182103403,564.8858549779943,3.9258682779385117,2.535,0.7886362749416332
dilution,476.0,2117.9621848739494,322.6953781512605,0.3353295878591878,4.0,20181005,glucose,37,O2,2,1600.4758244504287,196.64707569189363,502.2644720841288,448.25805182103403,564.8858549779943,3.8677248948418343,2.665,0.7546293022607645
dilution,1102.0,1991.551724137931,408.7395644283122,0.08263895770438055,4.0,20181005,glucose,37,O2,2,1600.4758244504287,196.64707569189363,502.2644720841288,448.25805182103403,564.8858549779943,12.373147488159354,4.745,0.981199893417981
dilution,599.0,1979.9782971619366,374.8330550918197,0.05950403248864338,4.0,20181005,glucose,37,O2,2,1600.4758244504287,196.64707569189363,502.2644720841288,448.25805182103403,564.8858549779943,5.69487169378062,2.73,0.9263510586727517
dilution,785.0,1897.312101910828,325.84585987261147,-0.1057431539299329,4.0,20181005,glucose,37,O2,2,1600.4758244504287,196.64707569189363,502.2644720841288,448.25805182103403,564.8858549779943,7.817589927957112,3.705,0.8947143672067716
dilution,603.0,2877.1857379767825,271.6252072968491,1.8529941620162442,4.0,20181005,glucose,37,O2,2,1600.4758244504287,196.64707569189363,502.2644720841288,448.25805182103403,564.8858549779943,5.806860108769327,2.665,0.9545377087519966
dilution,656.0,2290.4573170731705,319.9832317073171,0.6801420614493453,4.0,20181005,glucose,37,O2,2,1600.4758244504287,196.64707569189363,502.2644720841288,448.25805182103403,564.8858549779943,6.3925393946447375,2.99,0.9260794650247991
dilution,893.0,1863.9843225083987,273.441209406495,-0.23973238016031764,4.0,20181005,glucose,37,O2,2,1634.177201653723,197.2454305024549,502.2644720841288,448.25805182103403,564.8858549779943,8.80519098651934,4.42,0.853084552255577
dilution,376.0,1985.3537234042553,410.0531914893617,0.002881326136750545,4.0,20181005,glucose,37,O2,2,1634.177201653723,197.2454305024549,502.2644720841288,448.25805182103403,564.8858549779943,2.899443425930018,2.015,0.7869251052821115
dilution,225.0,1980.088888888889,414.1911111111111,-0.007642916426742001,4.0,20181005,glucose,37,O2,2,1634.177201653723,197.2454305024549,502.2644720841288,448.25805182103403,564.8858549779943,1.3494019107926256,1.365,0.6885587738076638
dilution,930.0,2015.8344086021505,412.3774193548387,0.06381128007696132,4.0,20181005,glucose,37,O2,2,1634.177201653723,197.2454305024549,502.2644720841288,448.25805182103403,564.8858549779943,11.113074411470665,3.315,1.1833619158494852
dilution,221.0,1892.972850678733,351.70135746606337,-0.1817852023083268,4.0,20181005,glucose,37,O2,2,1634.177201653723,197.2454305024549,502.2644720841288,448.25805182103403,564.8858549779943,1.2738472807132333,1.625,0.5708126407337029
dilution,967.0,2459.3123061013443,352.86039296794206,0.9503099822122194,4.0,20181005,glucose,37,O2,2,1634.177201653723,197.2454305024549,502.2644720841288,448.25805182103403,564.8858549779943,9.879345265549274,4.615,0.8838198722703384
dilution,792.0,1891.1666666666667,299.91540404040404,-0.1853957086978073,4.0,20181005,glucose,37,O2,2,1634.177201653723,197.2454305024549,502.2644720841288,448.25805182103403,564.8858549779943,8.103199794393941,3.575,0.9347787492183521
dilution,616.0,1941.732142857143,328.2224025974026,-0.08431687417530467,4.0,20181005,glucose,37,O2,2,1634.177201653723,197.2454305024549,502.2644720841288,448.25805182103403,564.8858549779943,5.668927687680629,3.055,0.8517742115871539
dilution,944.0,2060.6546610169494,328.4830508474576,0.15340558865277062,4.0,20181005,glucose,37,O2,2,1634.177201653723,197.2454305024549,502.2644720841288,448.25805182103403,564.8858549779943,9.563863297856408,4.55,0.8761334460582609
dilution,754.0,2146.9920424403185,383.9681697612732,0.32599136352267294,4.0,20181005,glucose,37,O2,2,1634.177201653723,197.2454305024549,502.2644720841288,448.25805182103403,564.8858549779943,7.3490393349776815,3.64,0.8747956866357071
dilution,553.0,2509.4538878842677,367.00723327305604,1.0505414648277678,4.0,20181005,glucose,37,O2,2,1634.177201653723,197.2454305024549,502.2644720841288,448.25805182103403,564.8858549779943,4.957700910441304,2.73,0.8547102929936482
dilution,469.0,2234.174840085288,353.64179104477614,0.5002670994649061,4.0,20181005,glucose,37,O2,2,1634.177201653723,197.2454305024549,502.2644720841288,448.25805182103403,564.8858549779943,3.9419121606526106,2.4050000000000002,0.8220016996285174
dilution,730.0,2089.750684931507,341.34657534246577,0.2115676471972971,4.0,20181005,glucose,37,O2,2,1634.177201653723,197.2454305024549,502.2644720841288,448.25805182103403,564.8858549779943,6.6860744170095305,3.835,0.8031209166235416
dilution,1170.0,2373.947863247863,364.1008547008547,0.7796690816738828,4.0,20181005,glucose,37,O2,2,1634.177201653723,197.2454305024549,502.2644720841288,448.25805182103403,564.8858549779943,11.157792237802601,6.305000000000001,0.7837099781222533
dilution,762.0,2289.1509186351705,392.5472440944882,0.6101625926964384,4.0,20181005,glucose,37,O2,2,1634.177201653723,197.2454305024549,502.2644720841288,448.25805182103403,564.8858549779943,6.762406651937372,4.2250000000000005,0.7609169295648162
dilution,815.0,2461.79018404908,342.44785276073617,0.9552631841578049,4.0,20181005,glucose,37,O2,2,1634.177201653723,197.2454305024549,502.2644720841288,448.25805182103403,564.8858549779943,8.087293532678782,3.9000000000000004,0.8815831557751278
dilution,455.0,2508.5692307692307,442.610989010989,1.0487730624141696,4.0,20181005,glucose,37,O2,2,1634.177201653723,197.2454305024549,502.2644720841288,448.25805182103403,564.8858549779943,3.5645039018934788,2.665,0.7206827551007834
dilution,409.0,2555.760391198044,480.9119804400978,1.1431067433220798,4.0,20181005,glucose,37,O2,2,1634.177201653723,197.2454305024549,502.2644720841288,448.25805182103403,564.8858549779943,3.1059109529580797,2.4050000000000002,0.716170446878578
dilution,375.0,3140.144,503.4266666666667,2.311271636484526,4.0,20181005,glucose,37,O2,2,1634.177201653723,197.2454305024549,502.2644720841288,448.25805182103403,564.8858549779943,2.7787771402397055,2.21,0.7142461858395157
dilution,430.0,2833.1348837209302,440.8488372093023,1.69756983835696,4.0,20181005,glucose,37,O2,2,1634.177201653723,197.2454305024549,502.2644720841288,448.25805182103403,564.8858549779943,3.271418114535981,2.6,0.6984919786179435
dilution,378.0,3730.2195767195767,399.1190476190476,3.49081459876839,4.0,20181005,glucose,37,O2,2,1634.177201653723,197.2454305024549,502.2644720841288,448.25805182103403,564.8858549779943,2.7169015223960433,2.4050000000000002,0.6638406908925846
dilution,413.0,3540.3462469733654,397.9636803874092,3.1112636418000728,4.0,20181005,glucose,37,O2,2,1634.177201653723,197.2454305024549,502.2644720841288,448.25805182103403,564.8858549779943,3.216191451880912,2.34,0.7452732482837857
dilution,794.0,2047.5528967254409,386.4130982367758,0.12721556406394546,4.0,20181005,glucose,37,O2,2,1634.177201653723,197.2454305024549,502.2644720841288,448.25805182103403,564.8858549779943,7.805456076217836,3.835,0.874033705820434
dilution,799.0,2010.7396745932415,316.6846057571965,0.0536270632037171,4.0,20181005,glucose,37,O2,2,1634.177201653723,197.2454305024549,502.2644720841288,448.25805182103403,564.8858549779943,7.823788737830186,3.9000000000000004,0.8657212750408618
dilution,878.0,1958.0318906605924,330.55466970387243,-0.051734178725603625,4.0,20181005,glucose,37,O2,2,1634.177201653723,197.2454305024549,502.2644720841288,448.25805182103403,564.8858549779943,8.529476186316552,4.42,0.8385692643204194
dilution,867.0,2127.0865051903115,378.59054209919265,0.28620080566861816,4.0,20181005,glucose,37,O2,2,1634.177201653723,197.2454305024549,502.2644720841288,448.25805182103403,564.8858549779943,8.425441912135769,4.355,0.8407024548485452
dilution,188.0,1857.5053191489362,307.7074468085106,-0.25268370896764314,4.0,20181005,glucose,37,O2,2,1634.177201653723,197.2454305024549,502.2644720841288,448.25805182103403,564.8858549779943,1.0223909851635382,1.4300000000000002,0.553898603910994
dilution,561.0,2064.9661319073084,381.4848484848485,0.16202408659855422,4.0,20181005,glucose,37,O2,2,1634.177201653723,197.2454305024549,502.2644720841288,448.25805182103403,564.8858549779943,4.974674827172007,2.8600000000000003,0.828344774355216
dilution,511.0,2086.491193737769,373.4168297455969,0.2050520243688224,4.0,20181005,glucose,37,O2,2,1634.177201653723,197.2454305024549,502.2644720841288,448.25805182103403,564.8858549779943,4.423346729069188,2.6,0.8293349367803892
dilution,1054.0,2042.2542694497154,359.11859582542695,0.11662377080994758,4.0,20181005,glucose,37,O2,2,1634.177201653723,197.2454305024549,502.2644720841288,448.25805182103403,564.8858549779943,11.172015135853531,4.875,0.912983365405097
dilution,592.0,2215.439189189189,426.1131756756757,0.4628151085162905,4.0,20181005,glucose,37,O2,2,1634.177201653723,197.2454305024549,502.2644720841288,448.25805182103403,564.8858549779943,5.372738430026772,2.9250000000000003,0.8517848408744437
dilution,834.0,2096.1474820143885,363.7505995203837,0.22435464818150627,4.0,20181005,glucose,37,O2,2,1634.177201653723,197.2454305024549,502.2644720841288,448.25805182103403,564.8858549779943,8.270565006786343,4.03,0.8738671972031454
dilution,779.0,2413.7792041078305,356.3273427471117,0.8592907092133532,4.0,20181005,glucose,37,O2,2,1634.177201653723,197.2454305024549,502.2644720841288,448.25805182103403,564.8858549779943,7.545153850269148,3.835,0.8579205090480917
dilution,1363.0,2313.9684519442408,370.7314746881878,0.6597720798721309,4.0,20181005,glucose,37,O2,2,1634.177201653723,197.2454305024549,502.2644720841288,448.25805182103403,564.8858549779943,19.341106243013037,4.2250000000000005,1.3624211042350258
dilution,842.0,2094.9489311163898,323.4429928741093,0.2219587817324441,4.0,20181005,glucose,37,O2,2,1634.177201653723,197.2454305024549,502.2644720841288,448.25805182103403,564.8858549779943,8.071691221438751,4.29,0.8291481890535202
dilution,836.0,1988.1291866028707,378.13277511961724,0.008429391862847288,4.0,20181005,glucose,37,O2,2,1634.177201653723,197.2454305024549,502.2644720841288,448.25805182103403,564.8858549779943,8.397180251256726,3.9650000000000003,0.8904033923201751
dilution,792.0,2164.885101010101,350.7941919191919,0.3617590382789358,4.0,20181005,glucose,37,O2,2,1634.177201653723,197.2454305024549,502.2644720841288,448.25805182103403,564.8858549779943,7.855213515558215,3.77,0.8869053088337904
dilution,966.0,2003.703933747412,345.8830227743271,0.03956283325322866,4.0,20181005,glucose,37,O2,2,1634.177201653723,197.2454305024549,502.2644720841288,448.25805182103403,564.8858549779943,9.607889450523171,4.8100000000000005,0.8488820523318369
dilution,943.0,1896.7211028632025,348.9554612937434,-0.1742925612645555,4.0,20181005,glucose,37,O2,2,1634.177201653723,197.2454305024549,502.2644720841288,448.25805182103403,564.8858549779943,8.73158145433227,5.135,0.7758079166789701
dilution,965.0,2142.556476683938,382.7575129533679,0.317124803749479,4.0,20181005,glucose,37,O2,2,1634.177201653723,197.2454305024549,502.2644720841288,448.25805182103403,564.8858549779943,9.197285757244304,5.07,0.803524187362487
dilution,1226.0,2292.570146818923,344.5481239804241,0.6169975248639576,4.0,20181005,glucose,37,O2,2,1634.177201653723,197.2454305024549,502.2644720841288,448.25805182103403,564.8858549779943,12.959575283861803,5.8500000000000005,0.8856140037423782
dilution,1438.0,2367.5125173852575,373.98678720445065,0.9153828759048941,4.0,20181005,glucose,37,O2,2,1559.8499705777037,196.53223498680873,502.2644720841288,448.25805182103403,564.8858549779943,20.663558235558806,4.485,1.3551633143259558
dilution,1624.0,2072.139778325123,359.73768472906403,0.324941838596104,4.0,20181005,glucose,37,O2,2,1559.8499705777037,196.53223498680873,502.2644720841288,448.25805182103403,564.8858549779943,24.834839224671722,4.745,1.4459393592366316
dilution,273.0,2036.868131868132,370.9230769230769,0.2544349001835685,4.0,20181005,glucose,37,O2,2,1559.8499705777037,196.53223498680873,502.2644720841288,448.25805182103403,564.8858549779943,1.7945275627232549,1.7550000000000001,0.6588939609774993
dilution,305.0,1936.944262295082,310.05245901639347,0.054690152613589095,4.0,20181005,glucose,37,O2,2,1559.8499705777037,196.53223498680873,502.2644720841288,448.25805182103403,564.8858549779943,2.155901125468271,1.69,0.7619458614641759
dilution,761.0,2019.8423127463864,389.78055190538765,0.22040081045930088,4.0,20181005,glucose,37,O2,2,1559.8499705777037,196.53223498680873,502.2644720841288,448.25805182103403,564.8858549779943,7.797124558275864,3.38,0.950657250357538
dilution,859.0,1732.4272409778812,319.4598370197904,-0.3541330942373927,4.0,20181005,glucose,37,O2,2,1559.8499705777037,196.53223498680873,502.2644720841288,448.25805182103403,564.8858549779943,8.81882376206523,3.9650000000000003,0.9146826476637795
dilution,975.0,1979.3364102564103,404.1025641025641,0.13943075493078075,4.0,20181005,glucose,37,O2,2,1559.8499705777037,196.53223498680873,502.2644720841288,448.25805182103403,564.8858549779943,9.569624422319421,4.94,0.8335309894621962
dilution,846.0,2024.177304964539,344.2304964539007,0.22906632681722872,4.0,20181005,glucose,37,O2,2,1559.8499705777037,196.53223498680873,502.2644720841288,448.25805182103403,564.8858549779943,8.956923877142623,3.705,0.9649956276596092
dilution,491.0,2154.4093686354377,412.4480651731161,0.48939622391397825,4.0,20181005,glucose,37,O2,2,1559.8499705777037,196.53223498680873,502.2644720841288,448.25805182103403,564.8858549779943,3.8672920854134882,2.9250000000000003,0.708444820654982
dilution,540.0,2015.901851851852,386.6,0.2125239501050013,4.0,20181005,glucose,37,O2,2,1559.8499705777037,196.53223498680873,502.2644720841288,448.25805182103403,564.8858549779943,4.532646958434199,2.99,0.7624793421011234
dilution,529.0,2105.6767485822306,419.49338374291113,0.3919812125403907,4.0,20181005,glucose,37,O2,2,1559.8499705777037,196.53223498680873,502.2644720841288,448.25805182103403,564.8858549779943,4.698212303574958,2.6,0.8588517761743311
dilution,653.0,2485.6830015313935,423.73813169984686,1.1516020458274157,4.0,20181005,glucose,37,O2,2,1559.8499705777037,196.53223498680873,502.2644720841288,448.25805182103403,564.8858549779943,6.005205485528824,3.315,0.83218085463798
dilution,436.0,2335.961009174312,396.95871559633025,0.852312379636331,4.0,20181005,glucose,37,O2,2,1559.8499705777037,196.53223498680873,502.2644720841288,448.25805182103403,564.8858549779943,3.324974198563803,2.665,0.6931403437881638
dilution,401.0,3458.3865336658355,413.84788029925187,3.0960065441398292,4.0,20181005,glucose,37,O2,2,1559.8499705777037,196.53223498680873,502.2644720841288,448.25805182103403,564.8858549779943,2.620986864703837,2.99,0.5650163111996699
dilution,939.0,2341.416400425985,298.248136315229,0.8632175392655254,4.0,20181005,glucose,37,O2,2,1559.8499705777037,196.53223498680873,502.2644720841288,448.25805182103403,564.8858549779943,9.762014472058597,4.355,0.9105343240794469
dilution,463.0,2332.745140388769,441.40172786177106,0.8458839566626102,4.0,20181005,glucose,37,O2,2,1559.8499705777037,196.53223498680873,502.2644720841288,448.25805182103403,564.8858549779943,3.427972015597631,2.99,0.6535975915179667
dilution,375.0,2133.3733333333334,400.81333333333333,0.44734583516056636,4.0,20181005,glucose,37,O2,2,1559.8499705777037,196.53223498680873,502.2644720841288,448.25805182103403,564.8858549779943,2.717748555935783,2.34,0.6767581701206636
dilution,448.0,2399.0245535714284,406.9888392857143,0.9783744688077413,4.0,20181005,glucose,37,O2,2,1559.8499705777037,196.53223498680873,502.2644720841288,448.25805182103403,564.8858549779943,3.6117853062018783,2.47,0.7660062747333655
dilution,526.0,2861.7566539923955,458.7414448669202,1.9033617314711637,4.0,20181005,glucose,37,O2,2,1559.8499705777037,196.53223498680873,502.2644720841288,448.25805182103403,564.8858549779943,4.002282062826658,3.38,0.6581324528807443
dilution,396.0,2189.621212121212,425.2020202020202,0.5597836180230287,4.0,20181005,glucose,37,O2,2,1559.8499705777037,196.53223498680873,502.2644720841288,448.25805182103403,564.8858549779943,2.9836152093845856,2.34,0.7137650329190637
dilution,546.0,2104.269230769231,390.13553113553115,0.38916762764361745,4.0,20181005,glucose,37,O2,2,1559.8499705777037,196.53223498680873,502.2644720841288,448.25805182103403,564.8858549779943,4.616373022208679,2.99,0.7702987525492283
dilution,621.0,1957.7520128824476,356.2399355877617,0.09628420723067943,4.0,20181005,glucose,37,O2,2,1559.8499705777037,196.53223498680873,502.2644720841288,448.25805182103403,564.8858549779943,5.1980034139166005,3.575,0.7321170447759275
dilution,619.0,2342.4394184168013,392.23909531502426,0.8652625208220668,4.0,20181005,glucose,37,O2,2,1559.8499705777037,196.53223498680873,502.2644720841288,448.25805182103403,564.8858549779943,5.248254856540197,3.5100000000000002,0.7445377601235335
dilution,439.0,2674.537585421412,391.89293849658316,1.5291165611051472,4.0,20181005,glucose,37,O2,2,1559.8499705777037,196.53223498680873,502.2644720841288,448.25805182103403,564.8858549779943,3.339801981667108,2.665,0.6948655822794114
dilution,425.0,2569.985882352941,298.5670588235294,1.320120916454336,4.0,20181005,glucose,37,O2,2,1559.8499705777037,196.53223498680873,502.2644720841288,448.25805182103403,564.8858549779943,3.5224812672254,2.08,0.8632911118200519
dilution,411.0,2499.1557177615573,299.1508515815085,1.1785335919532256,4.0,20181005,glucose,37,O2,2,1559.8499705777037,196.53223498680873,502.2644720841288,448.25805182103403,564.8858549779943,3.332903666005276,2.08,0.8344180142139206
dilution,694.0,2118.2824207492795,362.81412103746396,0.4171795642026664,4.0,20181005,glucose,37,O2,2,1559.8499705777037,196.53223498680873,502.2644720841288,448.25805182103403,564.8858549779943,6.473659006584349,3.5100000000000002,0.8353339018697354
dilution,935.0,1936.2748663101604,403.9155080213904,0.053352050590480864,4.0,20181005,glucose,37,O2,2,1559.8499705777037,196.53223498680873,502.2644720841288,448.25805182103403,564.8858549779943,9.49553902238611,4.485,0.8805758587531818
dilution,450.0,2295.0822222222223,455.4288888888889,0.7705969395157619,4.0,20181005,glucose,37,O2,2,1559.8499705777037,196.53223498680873,502.2644720841288,448.25805182103403,564.8858549779943,3.7176214703161072,2.34,0.8109582048755417
dilution,485.0,1901.8845360824741,411.3257731958763,-0.015393163736468138,4.0,20181005,glucose,37,O2,2,1559.8499705777037,196.53223498680873,502.2644720841288,448.25805182103403,564.8858549779943,4.048092754327084,2.6,0.7881036919042602
dilution,995.0,1940.3557788944725,404.443216080402,0.061509669560717475,4.0,20181005,glucose,37,O2,2,1559.8499705777037,196.53223498680873,502.2644720841288,448.25805182103403,564.8858549779943,10.617033033446797,4.485,0.9355332968592237
dilution,797.0,2200.8544542032623,449.25846925972394,0.5822385240795968,4.0,20181005,glucose,37,O2,2,1559.8499705777037,196.53223498680873,502.2644720841288,448.25805182103403,564.8858549779943,7.127870355529783,4.42,0.7615321151985468
dilution,561.0,2204.9732620320856,432.93582887700535,0.5904718944802108,4.0,20181005,glucose,37,O2,2,1559.8499705777037,196.53223498680873,502.2644720841288,448.25805182103403,564.8858549779943,4.553189722712827,3.315,0.7145422132801694
