value,parameter,carbon,temp
0.2470748854795085,sigma,glucose,42
0.24499325954726126,sigma,glucose,42
0.18323779945808583,sigma,glucose,42
0.27354508617338413,sigma,glucose,42
0.27078871144811845,sigma,glucose,42
0.22749273646314405,sigma,glucose,42
0.21421160992484992,sigma,glucose,42
0.24907623299819365,sigma,glucose,42
0.22576784370269534,sigma,glucose,42
0.30874165684328764,sigma,glucose,42
0.18056671459420706,sigma,glucose,42
0.1909349818268642,sigma,glucose,42
0.19006655434963823,sigma,glucose,42
0.22145985464651444,sigma,glucose,42
0.2569114311098578,sigma,glucose,42
0.2867171336494629,sigma,glucose,42
0.21686510234160822,sigma,glucose,42
0.2741200938145769,sigma,glucose,42
0.20320972416439856,sigma,glucose,42
0.24930673322792943,sigma,glucose,42
0.24769928993479476,sigma,glucose,42
0.25576493127883476,sigma,glucose,42
0.23885603772239647,sigma,glucose,42
0.2587371284991723,sigma,glucose,42
0.22424104293414973,sigma,glucose,42
0.1882111314066795,sigma,glucose,42
0.2638641825805273,sigma,glucose,42
0.18926981443078805,sigma,glucose,42
0.30245964271176423,sigma,glucose,42
0.18286486800903312,sigma,glucose,42
0.17758309782418405,sigma,glucose,42
0.27774808916612903,sigma,glucose,42
0.2588896647076624,sigma,glucose,42
0.25845919733776335,sigma,glucose,42
0.2540768784104002,sigma,glucose,42
0.23518967149747508,sigma,glucose,42
0.2880489796526007,sigma,glucose,42
0.21194637136936767,sigma,glucose,42
0.22267202181797888,sigma,glucose,42
0.27540585228028486,sigma,glucose,42
0.26945687077019187,sigma,glucose,42
0.22018939751030775,sigma,glucose,42
0.23455075689893262,sigma,glucose,42
0.19940006811701655,sigma,glucose,42
0.28870813552967833,sigma,glucose,42
0.23370556076842794,sigma,glucose,42
0.24625435507727414,sigma,glucose,42
0.17954990300277063,sigma,glucose,42
0.39724780116652947,sigma,glucose,42
0.23914351582232818,sigma,glucose,42
0.21930311887551457,sigma,glucose,42
0.21440931513335512,sigma,glucose,42
0.23896897660672267,sigma,glucose,42
0.20278769751259534,sigma,glucose,42
0.24219283237104927,sigma,glucose,42
0.25193601360372864,sigma,glucose,42
0.2523176654965705,sigma,glucose,42
0.23772004598256422,sigma,glucose,42
0.23057255069865698,sigma,glucose,42
0.2198329551959507,sigma,glucose,42
0.25315829252862093,sigma,glucose,42
0.22018477772587075,sigma,glucose,42
0.2251728119478155,sigma,glucose,42
0.21689265599144109,sigma,glucose,42
0.22944889424357623,sigma,glucose,42
0.17372309764163166,sigma,glucose,42
0.2198204007446558,sigma,glucose,42
0.22644449713407874,sigma,glucose,42
0.2777607583104254,sigma,glucose,42
0.3069446028682006,sigma,glucose,42
0.2649909801062971,sigma,glucose,42
0.2384483846412749,sigma,glucose,42
0.24711915212249194,sigma,glucose,42
0.18345552834415238,sigma,glucose,42
0.19520009808007277,sigma,glucose,42
0.3251024240760425,sigma,glucose,42
0.25427807930101715,sigma,glucose,42
0.2376808450459211,sigma,glucose,42
0.25050117408463257,sigma,glucose,42
0.2826151106966241,sigma,glucose,42
0.2543414344756674,sigma,glucose,42
0.2179081114831795,sigma,glucose,42
0.2285999856671096,sigma,glucose,42
0.2262649220057247,sigma,glucose,42
0.18025700942432532,sigma,glucose,42
0.23237173139451137,sigma,glucose,42
0.20291246502534813,sigma,glucose,42
0.18445665554516444,sigma,glucose,42
0.1908136953382069,sigma,glucose,42
0.30089844797868814,sigma,glucose,42
0.1878518952151091,sigma,glucose,42
0.19908290742367707,sigma,glucose,42
0.18153401725414298,sigma,glucose,42
0.16032743441927894,sigma,glucose,42
0.2928803802360419,sigma,glucose,42
0.19889507677998114,sigma,glucose,42
0.18659770971778158,sigma,glucose,42
0.3015456541739136,sigma,glucose,42
0.289595795375661,sigma,glucose,42
0.18174607109866414,sigma,glucose,42
0.22752606842117246,sigma,glucose,42
0.19483993506187092,sigma,glucose,42
0.2022505762545463,sigma,glucose,42
0.281081257794182,sigma,glucose,42
0.2870033483692503,sigma,glucose,42
0.3264813067844925,sigma,glucose,42
0.2098606479551397,sigma,glucose,42
0.2663844830969166,sigma,glucose,42
0.18140751968439828,sigma,glucose,42
0.18134953860024924,sigma,glucose,42
0.20024003205557792,sigma,glucose,42
0.2226973287055836,sigma,glucose,42
0.2548914866083353,sigma,glucose,42
0.30508094883281317,sigma,glucose,42
0.2541316275688549,sigma,glucose,42
0.3502308040731588,sigma,glucose,42
0.31438344725039796,sigma,glucose,42
0.2494499890080282,sigma,glucose,42
0.2171635614339376,sigma,glucose,42
0.22162513411998455,sigma,glucose,42
0.28586958355443465,sigma,glucose,42
0.2782165652455872,sigma,glucose,42
0.2938940649114944,sigma,glucose,42
0.25249771967933243,sigma,glucose,42
0.22759190035572252,sigma,glucose,42
0.1936382488189667,sigma,glucose,42
0.19232586999164958,sigma,glucose,42
0.2067150957393697,sigma,glucose,42
0.2238035636661851,sigma,glucose,42
0.2434352502435687,sigma,glucose,42
0.18718593476516085,sigma,glucose,42
0.22280533103472364,sigma,glucose,42
0.260724943878858,sigma,glucose,42
0.260562283363174,sigma,glucose,42
0.2420943799555339,sigma,glucose,42
0.2914297294117849,sigma,glucose,42
0.19521150314200697,sigma,glucose,42
0.17870120237618659,sigma,glucose,42
0.19666463839177456,sigma,glucose,42
0.21412223999455998,sigma,glucose,42
0.19709909654268531,sigma,glucose,42
0.19581790002209587,sigma,glucose,42
0.2242932711872141,sigma,glucose,42
0.2364435441491749,sigma,glucose,42
0.22668750721572017,sigma,glucose,42
0.2596838906625418,sigma,glucose,42
0.281713979564435,sigma,glucose,42
0.27541405742893293,sigma,glucose,42
0.20024160740101335,sigma,glucose,42
0.284486782163705,sigma,glucose,42
0.21797603302394689,sigma,glucose,42
0.2315088011068975,sigma,glucose,42
0.2778186955507691,sigma,glucose,42
0.2590403024744371,sigma,glucose,42
0.21124224798690025,sigma,glucose,42
0.28387188077918835,sigma,glucose,42
0.27220838522457746,sigma,glucose,42
0.22749074459249555,sigma,glucose,42
0.2460837418623259,sigma,glucose,42
0.21524910827155724,sigma,glucose,42
0.27701672133563127,sigma,glucose,42
0.31337048513096233,sigma,glucose,42
0.18963978745877363,sigma,glucose,42
0.18885569934586904,sigma,glucose,42
0.1943358448570455,sigma,glucose,42
0.2017764626220109,sigma,glucose,42
0.19224724348197442,sigma,glucose,42
0.29320758426972743,sigma,glucose,42
0.23488302047095633,sigma,glucose,42
0.20548429301057375,sigma,glucose,42
0.2290968540276979,sigma,glucose,42
0.30559372428244064,sigma,glucose,42
0.2540997119075687,sigma,glucose,42
0.20926166266260401,sigma,glucose,42
0.24148115786808555,sigma,glucose,42
0.2120899299686959,sigma,glucose,42
0.209297659438487,sigma,glucose,42
0.20006635576168266,sigma,glucose,42
0.2092453458300814,sigma,glucose,42
0.25446371456804817,sigma,glucose,42
0.2802956389502492,sigma,glucose,42
0.2758026000213965,sigma,glucose,42
0.25399720428702155,sigma,glucose,42
0.19809281521338046,sigma,glucose,42
0.1861807616673114,sigma,glucose,42
0.22273237470947263,sigma,glucose,42
0.2223402750735876,sigma,glucose,42
0.27435678476599934,sigma,glucose,42
0.21201656686824247,sigma,glucose,42
0.2507062328722177,sigma,glucose,42
0.2447736859347746,sigma,glucose,42
0.2749737659516846,sigma,glucose,42
0.2272026948705115,sigma,glucose,42
0.2625088822953283,sigma,glucose,42
0.27685299326118146,sigma,glucose,42
0.21279051381981814,sigma,glucose,42
0.21516344449119726,sigma,glucose,42
0.21350245215166544,sigma,glucose,42
0.2584988367644093,sigma,glucose,42
0.20597732594688195,sigma,glucose,42
0.1870881523996868,sigma,glucose,42
0.2096389700785472,sigma,glucose,42
0.20304632636965322,sigma,glucose,42
0.2066216337112555,sigma,glucose,42
0.22613927472255782,sigma,glucose,42
0.2836274167914449,sigma,glucose,42
0.2734460420530905,sigma,glucose,42
0.21252373545905756,sigma,glucose,42
0.2498903875062822,sigma,glucose,42
0.23779390470333672,sigma,glucose,42
0.23581613544366628,sigma,glucose,42
0.2424592102165327,sigma,glucose,42
0.19619168660918265,sigma,glucose,42
0.2180913697275469,sigma,glucose,42
0.24749127102011922,sigma,glucose,42
0.254739318596411,sigma,glucose,42
0.19990353004992825,sigma,glucose,42
0.24376417248482735,sigma,glucose,42
0.2898616386447425,sigma,glucose,42
0.27791988252531746,sigma,glucose,42
0.3156579253589835,sigma,glucose,42
0.32903384717856704,sigma,glucose,42
0.28452667814131194,sigma,glucose,42
0.25302890737795825,sigma,glucose,42
0.2993667618501544,sigma,glucose,42
0.2634967046824205,sigma,glucose,42
0.2828204196145893,sigma,glucose,42
0.27040498729662377,sigma,glucose,42
0.2581822244796936,sigma,glucose,42
0.2575265903725632,sigma,glucose,42
0.23968962521583112,sigma,glucose,42
0.25230851672520566,sigma,glucose,42
0.27523287882074465,sigma,glucose,42
0.23848360904401217,sigma,glucose,42
0.26936296162884127,sigma,glucose,42
0.21120097731614568,sigma,glucose,42
0.2340575821011967,sigma,glucose,42
0.2105423567822117,sigma,glucose,42
0.22684016524950085,sigma,glucose,42
0.14499685443391175,sigma,glucose,42
0.15913768674202544,sigma,glucose,42
0.21461829310293837,sigma,glucose,42
0.21518855808543405,sigma,glucose,42
0.2423941200226675,sigma,glucose,42
0.18558980927836513,sigma,glucose,42
0.3089728499339578,sigma,glucose,42
0.3153000796132913,sigma,glucose,42
0.2603320669906666,sigma,glucose,42
0.22360449935718985,sigma,glucose,42
0.23175563238270114,sigma,glucose,42
0.2069759953571791,sigma,glucose,42
0.13979294422554864,sigma,glucose,42
0.15518931317169568,sigma,glucose,42
0.15521056636591507,sigma,glucose,42
0.1737811589754718,sigma,glucose,42
0.1879498219731529,sigma,glucose,42
0.18382976063994477,sigma,glucose,42
0.19543554808352775,sigma,glucose,42
0.19824821928957317,sigma,glucose,42
0.20437462397971337,sigma,glucose,42
0.2457094410690196,sigma,glucose,42
0.24470607387653898,sigma,glucose,42
0.23124982297689178,sigma,glucose,42
0.3116043862949849,sigma,glucose,42
0.18417531588556185,sigma,glucose,42
0.297534824158799,sigma,glucose,42
0.29878666970274526,sigma,glucose,42
0.25495098408499184,sigma,glucose,42
0.2562938744605664,sigma,glucose,42
0.23715503224666673,sigma,glucose,42
0.21243230950411016,sigma,glucose,42
0.22561341398199752,sigma,glucose,42
0.2583568393565915,sigma,glucose,42
0.34596929736626353,sigma,glucose,42
0.38700200614233726,sigma,glucose,42
0.3625868829210432,sigma,glucose,42
0.3162226895926719,sigma,glucose,42
0.2183385219814751,sigma,glucose,42
0.2020212827339002,sigma,glucose,42
0.20524798565569036,sigma,glucose,42
0.23180259375761209,sigma,glucose,42
0.24611325028043127,sigma,glucose,42
0.2695621310401607,sigma,glucose,42
0.17988183116666712,sigma,glucose,42
0.20062358655987558,sigma,glucose,42
0.32041037964624,sigma,glucose,42
0.18814903230840066,sigma,glucose,42
0.18018752959478326,sigma,glucose,42
0.31133020728143995,sigma,glucose,42
0.16963907449274462,sigma,glucose,42
0.18112144213725972,sigma,glucose,42
0.2400943566147219,sigma,glucose,42
0.20470681811616373,sigma,glucose,42
0.23342839926214556,sigma,glucose,42
0.22985869810719872,sigma,glucose,42
0.2325756354487097,sigma,glucose,42
0.2391441887865716,sigma,glucose,42
0.2277686477094559,sigma,glucose,42
0.236655192394522,sigma,glucose,42
0.23360716583691243,sigma,glucose,42
0.31033565361943827,sigma,glucose,42
0.19654310425228433,sigma,glucose,42
0.19096233394283046,sigma,glucose,42
0.23427534678821818,sigma,glucose,42
0.2559120543948885,sigma,glucose,42
0.26951127848502665,sigma,glucose,42
0.29619595871901677,sigma,glucose,42
0.31102463306328104,sigma,glucose,42
0.3132487708138501,sigma,glucose,42
0.1775361675930786,sigma,glucose,42
0.25545738288609193,sigma,glucose,42
0.25158543818181955,sigma,glucose,42
0.2520799302877562,sigma,glucose,42
0.29125608432154687,sigma,glucose,42
0.22292194334588697,sigma,glucose,42
0.2290630566920869,sigma,glucose,42
0.21924274827088933,sigma,glucose,42
0.26710072430074006,sigma,glucose,42
0.2277710064311191,sigma,glucose,42
0.22005839280666814,sigma,glucose,42
0.22478363743194146,sigma,glucose,42
0.1841347153827451,sigma,glucose,42
0.3155595610107517,sigma,glucose,42
0.2469208927205946,sigma,glucose,42
0.2377871599997527,sigma,glucose,42
0.15661015126713373,sigma,glucose,42
0.3114420501728015,sigma,glucose,42
0.32338423606960814,sigma,glucose,42
0.28778342517725014,sigma,glucose,42
0.26596857360820503,sigma,glucose,42
0.26203681074089236,sigma,glucose,42
0.20492844950488898,sigma,glucose,42
0.1537706595011052,sigma,glucose,42
0.26876475874889616,sigma,glucose,42
0.2880273170979736,sigma,glucose,42
0.27453330964214673,sigma,glucose,42
0.2972070446204243,sigma,glucose,42
0.2662539357841046,sigma,glucose,42
0.2893402623918985,sigma,glucose,42
0.18107573790787557,sigma,glucose,42
0.19169556251426645,sigma,glucose,42
0.3011809119022297,sigma,glucose,42
0.30339055863016356,sigma,glucose,42
0.3578700516466391,sigma,glucose,42
0.148450374068387,sigma,glucose,42
0.18756451278055838,sigma,glucose,42
0.2834745761424586,sigma,glucose,42
0.1997513086569362,sigma,glucose,42
0.29047195765779643,sigma,glucose,42
0.2069816034168943,sigma,glucose,42
0.24529444870900657,sigma,glucose,42
0.20290745644693117,sigma,glucose,42
0.28873147040450964,sigma,glucose,42
0.280120389884722,sigma,glucose,42
0.2734058647711967,sigma,glucose,42
0.28429966849019284,sigma,glucose,42
0.21672228443617328,sigma,glucose,42
0.22852602484803589,sigma,glucose,42
0.2844629523397968,sigma,glucose,42
0.3273689224434387,sigma,glucose,42
0.29215711556797946,sigma,glucose,42
0.22722327023939587,sigma,glucose,42
0.40384543528460315,sigma,glucose,42
0.33125236840949046,sigma,glucose,42
0.23890019162997864,sigma,glucose,42
0.22839556105404402,sigma,glucose,42
0.2454265595127631,sigma,glucose,42
0.21363960549062658,sigma,glucose,42
0.2693264451695607,sigma,glucose,42
0.29391360086459567,sigma,glucose,42
0.19080253401043623,sigma,glucose,42
0.19617223105803563,sigma,glucose,42
0.24071395120326486,sigma,glucose,42
0.22742045768020416,sigma,glucose,42
0.23235695273832024,sigma,glucose,42
0.27643590768838433,sigma,glucose,42
0.21120340171651233,sigma,glucose,42
0.25092289158907954,sigma,glucose,42
0.19681548987973077,sigma,glucose,42
0.24876900248704995,sigma,glucose,42
0.21294484942626085,sigma,glucose,42
0.17636681635815457,sigma,glucose,42
0.3372323654300493,sigma,glucose,42
0.25281606459085343,sigma,glucose,42
0.20351172616991428,sigma,glucose,42
0.1982733168641058,sigma,glucose,42
0.20834803433526297,sigma,glucose,42
0.20603492103215776,sigma,glucose,42
0.17619653352228942,sigma,glucose,42
0.1969351404529268,sigma,glucose,42
0.30657460750019183,sigma,glucose,42
0.2861435457796267,sigma,glucose,42
0.259746724487907,sigma,glucose,42
0.22937663168471994,sigma,glucose,42
0.2725427455600202,sigma,glucose,42
0.2348521830383681,sigma,glucose,42
0.25638230409991664,sigma,glucose,42
0.17808399803874794,sigma,glucose,42
0.3437993096620277,sigma,glucose,42
0.3769800633978883,sigma,glucose,42
0.3220313839661255,sigma,glucose,42
0.2899083171077095,sigma,glucose,42
0.22916497873073574,sigma,glucose,42
0.21535325373792338,sigma,glucose,42
0.2655565907930683,sigma,glucose,42
0.18170581439016842,sigma,glucose,42
0.1879567856508907,sigma,glucose,42
0.31327326535739203,sigma,glucose,42
0.23657533829252508,sigma,glucose,42
0.25694429973700245,sigma,glucose,42
0.16966310469833015,sigma,glucose,42
0.32585099052604233,sigma,glucose,42
0.20306541911277595,sigma,glucose,42
0.20105977384938192,sigma,glucose,42
0.21359221368291179,sigma,glucose,42
0.2628153889174439,sigma,glucose,42
0.27096627774714394,sigma,glucose,42
0.26517846215542806,sigma,glucose,42
0.2723696800746742,sigma,glucose,42
0.2409828932364817,sigma,glucose,42
0.23853524388592937,sigma,glucose,42
0.24938582992942412,sigma,glucose,42
0.22923508339778242,sigma,glucose,42
0.22911747341107322,sigma,glucose,42
0.2478308167130477,sigma,glucose,42
0.2396798808105755,sigma,glucose,42
0.3350380754119991,sigma,glucose,42
0.2557652952159724,sigma,glucose,42
0.22306308806944505,sigma,glucose,42
0.21538828652469882,sigma,glucose,42
0.20569943087141998,sigma,glucose,42
0.18570910115934075,sigma,glucose,42
0.3161264631663986,sigma,glucose,42
0.29274929140256806,sigma,glucose,42
0.19177120674884615,sigma,glucose,42
0.20961006644752303,sigma,glucose,42
0.25756500632070634,sigma,glucose,42
0.1951762431279205,sigma,glucose,42
0.19276542794819693,sigma,glucose,42
0.23668947594930262,sigma,glucose,42
0.27962941874340796,sigma,glucose,42
0.24794954365662242,sigma,glucose,42
0.2605063715465284,sigma,glucose,42
0.21736436430496356,sigma,glucose,42
0.23722581967684087,sigma,glucose,42
0.2555027384924948,sigma,glucose,42
0.27931498981318076,sigma,glucose,42
0.25012692274856674,sigma,glucose,42
0.2183347950960192,sigma,glucose,42
0.21413650353759603,sigma,glucose,42
0.18413278153585064,sigma,glucose,42
0.21133688941067263,sigma,glucose,42
0.20882210372856513,sigma,glucose,42
0.22561403133414204,sigma,glucose,42
0.22588255590967238,sigma,glucose,42
0.1956927839532396,sigma,glucose,42
0.17271384605186849,sigma,glucose,42
0.16752727861425884,sigma,glucose,42
0.17287992833293714,sigma,glucose,42
0.25800962076655154,sigma,glucose,42
0.22086023753185077,sigma,glucose,42
0.2651382050924188,sigma,glucose,42
0.19049999373162943,sigma,glucose,42
0.1906191377282474,sigma,glucose,42
0.18480244006928978,sigma,glucose,42
0.21296308219540955,sigma,glucose,42
0.2267642045231893,sigma,glucose,42
0.2181000386540957,sigma,glucose,42
0.21143765213075658,sigma,glucose,42
0.260191540214382,sigma,glucose,42
0.30204084690008626,sigma,glucose,42
0.24280136651505735,sigma,glucose,42
0.18957627251511458,sigma,glucose,42
0.17247472926315194,sigma,glucose,42
0.1747833017866195,sigma,glucose,42
0.18792524312020936,sigma,glucose,42
0.20140403795491704,sigma,glucose,42
0.20958947995707283,sigma,glucose,42
0.224282913774678,sigma,glucose,42
0.1268335474915373,sigma,glucose,42
0.1556551818560395,sigma,glucose,42
0.1465474143696672,sigma,glucose,42
0.15139518143453676,sigma,glucose,42
0.27978010265049125,sigma,glucose,42
0.2037773705163581,sigma,glucose,42
0.25915129827023514,sigma,glucose,42
0.2810480775201217,sigma,glucose,42
0.3138349591834149,sigma,glucose,42
0.3228024215813958,sigma,glucose,42
0.2620908064525966,sigma,glucose,42
0.28104692458365865,sigma,glucose,42
0.20328439352021074,sigma,glucose,42
0.2395149959094314,sigma,glucose,42
0.20076654858736445,sigma,glucose,42
0.2776207190261244,sigma,glucose,42
0.29552050247237477,sigma,glucose,42
0.28994674837437995,sigma,glucose,42
0.2099366375435406,sigma,glucose,42
0.1813547088559214,sigma,glucose,42
0.33035141139738144,sigma,glucose,42
0.2213562946265982,sigma,glucose,42
0.22263543762643664,sigma,glucose,42
0.22274852844697773,sigma,glucose,42
0.19843773002047344,sigma,glucose,42
0.1829142706932431,sigma,glucose,42
0.18218777598201355,sigma,glucose,42
0.25243813152630273,sigma,glucose,42
0.25863762897957737,sigma,glucose,42
0.254937859864313,sigma,glucose,42
0.22253758353868425,sigma,glucose,42
0.17916369929030196,sigma,glucose,42
0.23710496662506714,sigma,glucose,42
0.20226898854787168,sigma,glucose,42
0.22757531702502454,sigma,glucose,42
0.20055191388049767,sigma,glucose,42
0.2026369932097326,sigma,glucose,42
0.24374995939295827,sigma,glucose,42
0.19706293649565232,sigma,glucose,42
0.2073493029563064,sigma,glucose,42
0.2234384048375102,sigma,glucose,42
0.22299793977745672,sigma,glucose,42
0.22412366419943452,sigma,glucose,42
0.23504872885348635,sigma,glucose,42
0.24596620183589138,sigma,glucose,42
0.18756811030000303,sigma,glucose,42
0.16970326038467934,sigma,glucose,42
0.16282259916165728,sigma,glucose,42
0.15330810607741813,sigma,glucose,42
0.1506489114027766,sigma,glucose,42
0.20001945192323045,sigma,glucose,42
0.21338400141412192,sigma,glucose,42
0.2858605916166505,sigma,glucose,42
0.21330576027230114,sigma,glucose,42
0.25253448425059366,sigma,glucose,42
0.24007123239710298,sigma,glucose,42
0.21439593621062122,sigma,glucose,42
0.2537577290311871,sigma,glucose,42
0.21834018877042596,sigma,glucose,42
0.25598418246417554,sigma,glucose,42
0.20859139299070809,sigma,glucose,42
0.3124354552242026,sigma,glucose,42
0.27626858281883826,sigma,glucose,42
0.34007015191765544,sigma,glucose,42
0.26273657281433627,sigma,glucose,42
0.28411669429688635,sigma,glucose,42
0.3045780610347974,sigma,glucose,42
0.3127299514066872,sigma,glucose,42
0.24207001986573407,sigma,glucose,42
0.23455674531073573,sigma,glucose,42
0.2204219157052381,sigma,glucose,42
0.24447815146934262,sigma,glucose,42
0.16927296065860684,sigma,glucose,42
0.15514623418099083,sigma,glucose,42
0.2115946676689121,sigma,glucose,42
0.2971947617644896,sigma,glucose,42
0.1811305031314036,sigma,glucose,42
0.2592849063689522,sigma,glucose,42
0.2765329990083639,sigma,glucose,42
0.25680058618993357,sigma,glucose,42
0.19595375786231262,sigma,glucose,42
0.17099879772176857,sigma,glucose,42
0.24878959858754954,sigma,glucose,42
0.26064918846986507,sigma,glucose,42
0.21311196060829057,sigma,glucose,42
0.3031679441080724,sigma,glucose,42
0.28820877251348,sigma,glucose,42
0.24880449985752404,sigma,glucose,42
0.2410125724145952,sigma,glucose,42
0.2795718058132938,sigma,glucose,42
0.26697131238622895,sigma,glucose,42
0.2405604156884299,sigma,glucose,42
0.24724147139640876,sigma,glucose,42
0.22585606706619749,sigma,glucose,42
0.2027290722409657,sigma,glucose,42
0.2557417107958037,sigma,glucose,42
0.1701174679813773,sigma,glucose,42
0.1632684598194019,sigma,glucose,42
0.17071992787281234,sigma,glucose,42
0.24355103244656284,sigma,glucose,42
0.20780160433743866,sigma,glucose,42
0.19456137907785265,sigma,glucose,42
0.19504411892468398,sigma,glucose,42
0.22603300790169292,sigma,glucose,42
0.2699921690779485,sigma,glucose,42
0.21432283292290186,sigma,glucose,42
0.20658607430046105,sigma,glucose,42
0.2307580824154296,sigma,glucose,42
0.21309028830941906,sigma,glucose,42
0.2219027852261215,sigma,glucose,42
0.21067531263501232,sigma,glucose,42
0.25942241346811046,sigma,glucose,42
0.3072314184903726,sigma,glucose,42
0.244234497426279,sigma,glucose,42
0.23344106338559545,sigma,glucose,42
0.20921143431691364,sigma,glucose,42
0.22698187502359196,sigma,glucose,42
0.19038828160861815,sigma,glucose,42
0.20103385244690164,sigma,glucose,42
0.2575827822333239,sigma,glucose,42
0.16916321976821527,sigma,glucose,42
0.2659992682081436,sigma,glucose,42
0.2628066617902753,sigma,glucose,42
0.20574428305691403,sigma,glucose,42
0.2338376127763251,sigma,glucose,42
0.22818190032347024,sigma,glucose,42
0.22592464589507902,sigma,glucose,42
0.21641484363224434,sigma,glucose,42
0.2953142355465157,sigma,glucose,42
0.22983125810596722,sigma,glucose,42
0.1904293519064766,sigma,glucose,42
0.2081851251414887,sigma,glucose,42
0.25990246505032133,sigma,glucose,42
0.27471246555265894,sigma,glucose,42
0.28008920254383224,sigma,glucose,42
0.25887907446460234,sigma,glucose,42
0.29223349654569203,sigma,glucose,42
0.2926695718770838,sigma,glucose,42
0.291532121757643,sigma,glucose,42
0.2887714544315139,sigma,glucose,42
0.2128687352451671,sigma,glucose,42
0.23475510225303028,sigma,glucose,42
0.2915952843816314,sigma,glucose,42
0.21453817933038286,sigma,glucose,42
0.23143368018024543,sigma,glucose,42
0.18932099435354122,sigma,glucose,42
0.19762948320402265,sigma,glucose,42
0.21253138663248738,sigma,glucose,42
0.23652640235942637,sigma,glucose,42
0.19360343078818035,sigma,glucose,42
0.2164093573762553,sigma,glucose,42
0.2572398889137972,sigma,glucose,42
0.2399856426199924,sigma,glucose,42
0.22128124954053954,sigma,glucose,42
0.22670626030770658,sigma,glucose,42
0.23845946275093607,sigma,glucose,42
0.20243239406318708,sigma,glucose,42
0.24412188595313103,sigma,glucose,42
0.1962134193249951,sigma,glucose,42
0.29494095855744845,sigma,glucose,42
0.318076569377083,sigma,glucose,42
0.29135960428650676,sigma,glucose,42
0.253727368262555,sigma,glucose,42
0.21109048713405257,sigma,glucose,42
0.2417252771906595,sigma,glucose,42
0.22673246017221216,sigma,glucose,42
0.26706152705812836,sigma,glucose,42
0.2396597533641458,sigma,glucose,42
0.2232454664845865,sigma,glucose,42
0.23863793454284588,sigma,glucose,42
0.21389646995281678,sigma,glucose,42
0.3157698956482677,sigma,glucose,42
0.18453576188945248,sigma,glucose,42
0.26741876005641163,sigma,glucose,42
0.25811978470794117,sigma,glucose,42
0.23012741832204867,sigma,glucose,42
0.2385852224961541,sigma,glucose,42
0.20113544448185589,sigma,glucose,42
0.19022830614333056,sigma,glucose,42
0.1830211659438569,sigma,glucose,42
0.26057484759420413,sigma,glucose,42
0.28454173785421494,sigma,glucose,42
0.20960251798662277,sigma,glucose,42
0.23696257829959524,sigma,glucose,42
0.22945475842308533,sigma,glucose,42
0.22578354060729836,sigma,glucose,42
0.22705141586198133,sigma,glucose,42
0.18316606154399728,sigma,glucose,42
0.2665954670090731,sigma,glucose,42
0.2819369804794926,sigma,glucose,42
0.23477532569553744,sigma,glucose,42
0.23834504009831806,sigma,glucose,42
0.3043559228061877,sigma,glucose,42
0.22138703192701062,sigma,glucose,42
0.24150654227199306,sigma,glucose,42
0.23302768641545862,sigma,glucose,42
0.2121775857934111,sigma,glucose,42
0.21872065451354095,sigma,glucose,42
0.25503803910149925,sigma,glucose,42
0.2721108812203042,sigma,glucose,42
0.20880027178694263,sigma,glucose,42
0.24143702775930617,sigma,glucose,42
0.24439754794173985,sigma,glucose,42
0.2186177007247312,sigma,glucose,42
0.22711399876480048,sigma,glucose,42
0.20890697321993737,sigma,glucose,42
0.25150969622424185,sigma,glucose,42
0.2287784479100613,sigma,glucose,42
0.24612014495404344,sigma,glucose,42
0.2486267338589534,sigma,glucose,42
0.16772309123684945,sigma,glucose,42
0.18577875789215223,sigma,glucose,42
0.20733834839689785,sigma,glucose,42
0.20335396209795456,sigma,glucose,42
0.22633019976714858,sigma,glucose,42
0.2633691113318729,sigma,glucose,42
0.19508345426201565,sigma,glucose,42
0.18290333419474694,sigma,glucose,42
0.23482274919928592,sigma,glucose,42
0.21746899629711283,sigma,glucose,42
0.2358656385764203,sigma,glucose,42
0.19807032746285327,sigma,glucose,42
0.1960712459872083,sigma,glucose,42
0.32853785334859714,sigma,glucose,42
0.2685288907284698,sigma,glucose,42
0.2361317010195561,sigma,glucose,42
0.22775329774890743,sigma,glucose,42
0.266231724526555,sigma,glucose,42
0.22442763052937867,sigma,glucose,42
0.2467202885775201,sigma,glucose,42
0.2774992903428901,sigma,glucose,42
0.2545960314827469,sigma,glucose,42
0.20509727300842984,sigma,glucose,42
0.19031735087309296,sigma,glucose,42
0.23311128339757248,sigma,glucose,42
0.2615694544279218,sigma,glucose,42
0.2565529928404171,sigma,glucose,42
0.2691663118755297,sigma,glucose,42
0.21437820193538062,sigma,glucose,42
0.2678362483905918,sigma,glucose,42
0.30067250098783227,sigma,glucose,42
0.2248503594392863,sigma,glucose,42
0.25563528108390615,sigma,glucose,42
0.22546478081732862,sigma,glucose,42
0.23107200399723712,sigma,glucose,42
0.21522937703653924,sigma,glucose,42
0.25464787593704546,sigma,glucose,42
0.25866412098898217,sigma,glucose,42
0.23070759878320357,sigma,glucose,42
0.1768151179496357,sigma,glucose,42
0.3134619466406366,sigma,glucose,42
0.17134199842066888,sigma,glucose,42
0.1975104066982654,sigma,glucose,42
0.16718085684407505,sigma,glucose,42
0.2464179086915564,sigma,glucose,42
0.22263328456855885,sigma,glucose,42
0.24381352727685696,sigma,glucose,42
0.21685217948968777,sigma,glucose,42
