strain,area_pix,mean_yfp,mean_mCherry,fold_change,atc_ngml,date,carbon,temp,operator,run_number,yfp_bg_val,mCherry_bg_val,IPTGuM
dilution,711.0,2055.42194092827,358.72573839662454,0.08848634456331535,3.0,20181005,glucose,37,O2,2,1604.0999112410532,194.90969576003934,0
dilution,633.0,2295.549763033175,340.07740916271723,-0.12136607164656794,3.0,20181005,glucose,37,O2,2,1604.0999112410532,194.90969576003934,0
dilution,247.0,2081.1943319838056,308.90688259109317,0.06596334624058314,3.0,20181005,glucose,37,O2,2,1604.0999112410532,194.90969576003934,0
dilution,866.0,2184.59584295612,363.4237875288684,-0.02440126343722944,3.0,20181005,glucose,37,O2,2,1604.0999112410532,194.90969576003934,0
dilution,469.0,1989.183368869936,386.2899786780384,0.14637353260711147,3.0,20181005,glucose,37,O2,2,1604.0999112410532,194.90969576003934,0
dilution,596.0,2235.431208053691,401.19798657718115,-0.06882728663239387,3.0,20181005,glucose,37,O2,2,1604.0999112410532,194.90969576003934,0
dilution,614.0,2757.666123778501,344.4771986970684,-0.5252186282660112,3.0,20181005,glucose,37,O2,2,1604.0999112410532,194.90969576003934,0
dilution,615.0,2254.549593495935,389.70569105691055,-0.08553521886581071,3.0,20181005,glucose,37,O2,2,1604.0999112410532,194.90969576003934,0
dilution,608.0,2212.5542763157896,341.75164473684214,-0.04883468703029585,3.0,20181005,glucose,37,O2,2,1604.0999112410532,194.90969576003934,0
dilution,647.0,2376.579598145286,298.919629057187,-0.19217963474937333,3.0,20181005,glucose,37,O2,2,1618.981314722158,195.4680155510118,0
dilution,682.0,2103.259530791789,349.5923753665689,0.04668013597607715,3.0,20181005,glucose,37,O2,2,1618.981314722158,195.4680155510118,0
dilution,863.0,2115.479721900348,377.1935110081112,0.036000671146894585,3.0,20181005,glucose,37,O2,2,1618.981314722158,195.4680155510118,0
dilution,653.0,1843.1087289433385,361.2235834609494,0.2740310271318119,3.0,20181005,glucose,37,O2,2,1618.981314722158,195.4680155510118,0
dilution,655.0,2359.258015267176,295.47022900763363,-0.17704196353873294,3.0,20181005,glucose,37,O2,2,1618.981314722158,195.4680155510118,0
dilution,616.0,2380.6704545454545,368.3100649350649,-0.1957547144399223,3.0,20181005,glucose,37,O2,2,1618.981314722158,195.4680155510118,0
dilution,917.0,2284.5321701199564,292.6379498364231,-0.11173758098110158,3.0,20181005,glucose,37,O2,2,1618.981314722158,195.4680155510118,0
dilution,865.0,2568.6959537572257,299.042774566474,-0.3600738881732424,3.0,20181005,glucose,37,O2,2,1618.981314722158,195.4680155510118,0
dilution,479.0,1946.8329853862213,325.63465553235915,0.18338436385343845,3.0,20181005,glucose,37,O2,2,1618.981314722158,195.4680155510118,0
dilution,567.0,1958.3227513227514,315.87301587301585,0.1733432319165757,3.0,20181005,glucose,37,O2,2,1618.981314722158,195.4680155510118,0
dilution,714.0,1967.6946778711483,311.48879551820727,0.16515292138328194,3.0,20181005,glucose,37,O2,2,1618.981314722158,195.4680155510118,0
dilution,679.0,2056.2930780559645,396.63475699558165,0.08772504073148796,3.0,20181005,glucose,37,O2,2,1618.981314722158,195.4680155510118,0
dilution,530.0,2611.201886792453,343.2037735849057,-0.3972206572252728,3.0,20181005,glucose,37,O2,2,1625.1404363519657,194.7061656628307,0
dilution,435.0,2082.4919540229885,397.39540229885057,0.06482932887490378,3.0,20181005,glucose,37,O2,2,1625.1404363519657,194.7061656628307,0
dilution,718.0,2083.7952646239555,329.949860724234,0.06369034016344408,3.0,20181005,glucose,37,O2,2,1625.1404363519657,194.7061656628307,0
dilution,551.0,2605.883847549909,374.2794918330309,-0.3925731183654932,3.0,20181005,glucose,37,O2,2,1625.1404363519657,194.7061656628307,0
dilution,843.0,2272.507710557533,388.66310794780543,-0.10122916979128856,3.0,20181005,glucose,37,O2,2,1625.1404363519657,194.7061656628307,0
dilution,566.0,2203.3038869257957,332.77031802120143,-0.040750590204878784,3.0,20181005,glucose,37,O2,2,1625.1404363519657,194.7061656628307,0
dilution,500.0,1800.892,198.38,0.3109250550523538,3.0,20181005,glucose,37,O2,2,1625.1404363519657,194.7061656628307,0
dilution,555.0,2774.794594594595,389.9603603603604,-0.5401875350558594,3.0,20181005,glucose,37,O2,2,1625.1404363519657,194.7061656628307,0
dilution,477.0,3387.9014675052413,293.2976939203354,-1.0759936634226768,3.0,20181005,glucose,37,O2,2,1625.1404363519657,194.7061656628307,0
dilution,383.0,2084.4830287206264,322.3211488250653,0.0630892896220964,3.0,20181005,glucose,37,O2,2,1625.1404363519657,194.7061656628307,0
dilution,375.0,2140.5893333333333,320.5226666666667,0.0140568889432591,3.0,20181005,glucose,37,O2,2,1625.1404363519657,194.7061656628307,0
dilution,622.0,2026.3906752411576,362.83762057877817,0.11385733738150727,3.0,20181005,glucose,37,O2,2,1625.1404363519657,194.7061656628307,0
dilution,630.0,2303.4714285714285,314.3253968253968,-0.12828897062194275,3.0,20181005,glucose,37,O2,2,1625.1404363519657,194.7061656628307,0
dilution,802.0,2549.5972568578554,407.35162094763086,-0.3433831621438275,3.0,20181005,glucose,37,O2,2,1625.1404363519657,194.7061656628307,0
dilution,448.0,2711.988839285714,358.2790178571428,-0.4853003529379236,3.0,20181005,glucose,37,O2,2,1625.1404363519657,194.7061656628307,0
dilution,406.0,2803.408866995074,382.96305418719214,-0.5651941092574322,3.0,20181005,glucose,37,O2,2,1625.1404363519657,194.7061656628307,0
dilution,296.0,2156.777027027027,216.15878378378375,-8.985425671485716e-05,3.0,20181005,glucose,37,O2,2,1625.1404363519657,194.7061656628307,0
dilution,555.0,2433.9243243243245,314.28288288288286,-0.2422943163388647,3.0,20181005,glucose,37,O2,2,1625.1404363519657,194.7061656628307,0
dilution,479.0,2155.528183716075,319.6033402922756,0.001001534421088313,3.0,20181005,glucose,37,O2,2,1625.1404363519657,194.7061656628307,0
dilution,248.0,1675.161290322581,196.06854838709683,0.42080358968572495,3.0,20181005,glucose,37,O2,2,1625.1404363519657,194.7061656628307,0
dilution,670.0,2404.04776119403,367.0074626865672,-0.21618460149624075,3.0,20181005,glucose,37,O2,2,1625.1404363519657,194.7061656628307,0
dilution,432.0,2221.8773148148152,470.1273148148149,-0.056982273337822825,3.0,20181005,glucose,37,O2,2,1625.1404363519657,194.7061656628307,0
dilution,526.0,2281.9600760456274,340.2756653992396,-0.10948977749258594,3.0,20181005,glucose,37,O2,2,1625.1404363519657,194.7061656628307,0
dilution,612.0,2013.4460784313726,310.33986928104576,0.12516987456934464,3.0,20181005,glucose,37,O2,2,1625.1404363519657,194.7061656628307,0
dilution,524.0,2138.5438931297713,406.3263358778626,0.01584443927860886,3.0,20181005,glucose,37,O2,2,1625.1404363519657,194.7061656628307,0
dilution,444.0,2666.545045045045,333.20495495495487,-0.44558612932337294,3.0,20181005,glucose,37,O2,2,1638.7176991296426,194.50159821436503,0
dilution,340.0,2048.9794117647057,339.22352941176473,0.09411659723302047,3.0,20181005,glucose,37,O2,2,1638.7176991296426,194.50159821436503,0
dilution,419.0,1943.8138424821,370.54176610978516,0.1860228520875754,3.0,20181005,glucose,37,O2,2,1638.7176991296426,194.50159821436503,0
dilution,578.0,2095.695501730104,370.0640138408305,0.053290489416017,3.0,20181005,glucose,37,O2,2,1638.7176991296426,194.50159821436503,0
dilution,601.0,2140.0748752079867,339.65557404326125,0.014506483995162913,3.0,20181005,glucose,37,O2,2,1638.7176991296426,194.50159821436503,0
dilution,430.0,2759.927906976744,326.66744186046515,-0.5271952449901105,3.0,20181005,glucose,37,O2,2,1638.7176991296426,194.50159821436503,0
dilution,559.0,2438.4758497316643,366.5939177101968,-0.2462719837153404,3.0,20181005,glucose,37,O2,2,1638.7176991296426,194.50159821436503,0
dilution,538.0,2123.652416356877,376.8085501858736,0.028858393073433193,3.0,20181005,glucose,37,O2,2,1638.7176991296426,194.50159821436503,0
dilution,782.0,2182.904092071611,348.68030690537086,-0.022922809138900244,3.0,20181005,glucose,37,O2,2,1638.7176991296426,194.50159821436503,0
dilution,508.0,2762.307086614173,362.39763779527567,-0.5292744567663028,3.0,20181005,glucose,37,O2,2,1638.7176991296426,194.50159821436503,0
dilution,711.0,2318.340365682138,339.3473980309423,-0.14128322656364695,3.0,20181005,glucose,37,O2,2,1638.7176991296426,194.50159821436503,0
dilution,601.0,2040.2995008319467,375.2013311148087,0.1017021417391056,3.0,20181005,glucose,37,O2,2,1638.7176991296426,194.50159821436503,0
dilution,756.0,2226.7473544973545,342.7301587301588,-0.0612382965901909,3.0,20181005,glucose,37,O2,2,1543.9027075429458,193.05712848548345,0
dilution,785.0,2315.582165605096,360.431847133758,-0.13887278138705805,3.0,20181005,glucose,37,O2,2,1543.9027075429458,193.05712848548345,0
dilution,589.0,1883.354838709677,339.32767402376913,0.2388591619831551,3.0,20181005,glucose,37,O2,2,1543.9027075429458,193.05712848548345,0
dilution,787.0,2144.241423125794,363.9275730622617,0.010865256001914654,3.0,20181005,glucose,37,O2,2,1543.9027075429458,193.05712848548345,0
dilution,699.0,2378.0572246065813,316.2045779685264,-0.1934709615120959,3.0,20181005,glucose,37,O2,2,1543.9027075429458,193.05712848548345,0
dilution,702.0,1954.537037037037,323.55128205128204,0.17665164192493524,3.0,20181005,glucose,37,O2,2,1543.9027075429458,193.05712848548345,0
dilution,705.0,2408.673758865248,350.0822695035461,-0.22022735164562707,3.0,20181005,glucose,37,O2,2,1543.9027075429458,193.05712848548345,0
dilution,284.0,1631.380281690141,197.33098591549296,0.4590646723253262,3.0,20181005,glucose,37,O2,2,1543.9027075429458,193.05712848548345,0
dilution,482.0,1959.051867219917,363.6659751037345,0.17270604322525274,3.0,20181005,glucose,37,O2,2,1543.9027075429458,193.05712848548345,0
dilution,772.0,2273.6334196891194,387.47409326424867,-0.10221294909325447,3.0,20181005,glucose,37,O2,2,1543.9027075429458,193.05712848548345,0
dilution,490.0,2377.4510204081635,297.1551020408163,-0.1929411877664327,1.0,20181005,glucose,37,O2,2,1622.209616240772,194.5036471988026,0
dilution,515.0,2268.302912621359,251.34174757281556,-0.09755451435633904,1.0,20181005,glucose,37,O2,2,1622.209616240772,194.5036471988026,0
dilution,606.0,2567.442244224423,233.91749174917493,-0.35897824680866475,1.0,20181005,glucose,37,O2,2,1622.209616240772,194.5036471988026,0
dilution,552.0,2211.7210144927535,265.8967391304348,-0.04810648317050662,1.0,20181005,glucose,37,O2,2,1622.209616240772,194.5036471988026,0
dilution,782.0,2356.904092071611,252.73145780051152,-0.17498482386274014,1.0,20181005,glucose,37,O2,2,1622.209616240772,194.5036471988026,0
dilution,528.0,2569.3314393939395,257.4753787878788,-0.3606292515424767,1.0,20181005,glucose,37,O2,2,1622.209616240772,194.5036471988026,0
dilution,349.0,2301.197707736389,275.5902578796562,-0.12630192136277255,1.0,20181005,glucose,37,O2,2,1622.209616240772,194.5036471988026,0
dilution,446.0,3537.1165919282507,261.89461883408075,-1.2063956889803278,1.0,20181005,glucose,37,O2,2,1622.209616240772,194.5036471988026,0
dilution,550.0,2248.949090909091,262.67454545454547,-0.08064082974614653,1.0,20181005,glucose,37,O2,2,1622.209616240772,194.5036471988026,0
dilution,248.0,1994.7540322580649,263.008064516129,0.14150522054879436,1.0,20181005,glucose,37,O2,2,1622.209616240772,194.5036471988026,0
dilution,353.0,2205.509915014164,267.04532577903683,-0.04267848144427388,1.0,20181005,glucose,37,O2,2,1622.209616240772,194.5036471988026,0
dilution,668.0,2280.252994011976,220.91167664670658,-0.1079979250021499,1.0,20181005,glucose,37,O2,2,1622.209616240772,194.5036471988026,0
dilution,787.0,2080.881829733164,276.17407878017787,0.06623644809022844,1.0,20181005,glucose,37,O2,2,1622.209616240772,194.5036471988026,0
dilution,816.0,2181.5661764705883,277.07598039215685,-0.021753578438773884,1.0,20181005,glucose,37,O2,2,1622.209616240772,194.5036471988026,0
dilution,469.0,2182.0213219616203,262.18763326226014,-0.022151339015548586,1.0,20181005,glucose,37,O2,2,1622.209616240772,194.5036471988026,0
dilution,639.0,2455.059467918623,245.8153364632238,-0.26076473309993753,1.0,20181005,glucose,37,O2,2,1622.209616240772,194.5036471988026,0
dilution,548.0,2641.18795620438,283.6660583941606,-0.42342607175645935,1.0,20181005,glucose,37,O2,2,1622.209616240772,194.5036471988026,0
dilution,506.0,2841.413043478261,290.7332015810277,-0.5984067049123392,1.0,20181005,glucose,37,O2,2,1622.209616240772,194.5036471988026,0
dilution,734.0,2503.1376021798364,264.61716621253413,-0.3027811581569686,1.0,20181005,glucose,37,O2,2,1622.209616240772,194.5036471988026,0
dilution,856.0,2469.200934579439,271.35630841121497,-0.2731232383389819,1.0,20181005,glucose,37,O2,2,1622.209616240772,194.5036471988026,0
dilution,529.0,2214.0472589792057,253.1077504725898,-0.0501394338794159,1.0,20181005,glucose,37,O2,2,1622.209616240772,194.5036471988026,0
dilution,365.0,3188.1616438356164,275.83287671232875,-0.901437111653782,1.0,20181005,glucose,37,O2,2,1622.209616240772,194.5036471988026,0
dilution,384.0,2615.9609375,285.4895833333333,-0.4013796850342528,1.0,20181005,glucose,37,O2,2,1622.209616240772,194.5036471988026,0
dilution,761.0,2453.818659658344,255.36793692509855,-0.2596803664106044,1.0,20181005,glucose,37,O2,2,1622.209616240772,194.5036471988026,0
dilution,531.0,2552.952919020716,246.7627118644068,-0.3463157411623166,1.0,20181005,glucose,37,O2,2,1622.209616240772,194.5036471988026,0
dilution,354.0,3089.5649717514125,271.73446327683615,-0.8152715449745301,1.0,20181005,glucose,37,O2,2,1622.209616240772,194.5036471988026,0
dilution,364.0,2723.170329670329,289.978021978022,-0.4950720768201066,1.0,20181005,glucose,37,O2,2,1622.209616240772,194.5036471988026,0
dilution,543.0,2983.6151012891346,312.96869244935544,-0.7226798739272667,1.0,20181005,glucose,37,O2,2,1622.209616240772,194.5036471988026,0
dilution,536.0,2527.613805970149,273.4514925373134,-0.32417139299114256,1.0,20181005,glucose,37,O2,2,1622.209616240772,194.5036471988026,0
dilution,691.0,2383.497829232996,276.0723589001447,-0.19822561266616764,1.0,20181005,glucose,37,O2,2,1622.209616240772,194.5036471988026,0
dilution,327.0,3060.0672782874617,283.9113149847094,-0.7894929317685841,1.0,20181005,glucose,37,O2,2,1622.209616240772,194.5036471988026,0
dilution,660.0,3552.7181818181816,276.66818181818184,-1.2200302245639942,1.0,20181005,glucose,37,O2,2,1622.209616240772,194.5036471988026,0
dilution,779.0,2864.7252888318358,245.54557124518607,-0.6187797336261384,1.0,20181005,glucose,37,O2,2,1622.209616240772,194.5036471988026,0
dilution,755.0,2743.152317880795,264.9629139072848,-0.5125347284607465,1.0,20181005,glucose,37,O2,2,1622.209616240772,194.5036471988026,0
dilution,775.0,2759.734193548387,267.54322580645163,-0.5270259550234724,1.0,20181005,glucose,37,O2,2,1622.209616240772,194.5036471988026,0
dilution,531.0,2053.500941619586,278.83239171374765,0.09016514355849714,1.0,20181005,glucose,37,O2,2,1622.209616240772,194.5036471988026,0
dilution,865.0,2566.328323699422,242.99884393063584,-0.3580047698013439,1.0,20181005,glucose,37,O2,2,1622.209616240772,194.5036471988026,0
dilution,506.0,2669.618577075099,260.57312252964425,-0.4482721492820412,1.0,20181005,glucose,37,O2,2,1622.209616240772,194.5036471988026,0
dilution,434.0,2829.4101382488484,287.8870967741936,-0.5879171304771446,1.0,20181005,glucose,37,O2,2,1622.209616240772,194.5036471988026,0
dilution,708.0,2406.721751412429,271.49717514124296,-0.21852145402475606,1.0,20181005,glucose,37,O2,2,1622.209616240772,194.5036471988026,0
dilution,493.0,2249.6693711967546,255.9979716024341,-0.0812702968249281,1.0,20181005,glucose,37,O2,2,1622.209616240772,194.5036471988026,0
dilution,621.0,2985.1739130434785,230.82447665056358,-0.7240421501108342,1.0,20181005,glucose,37,O2,2,1622.209616240772,194.5036471988026,0
dilution,532.0,2697.201127819549,245.32330827067668,-0.4723770816810273,1.0,20181005,glucose,37,O2,2,1622.209616240772,194.5036471988026,0
dilution,866.0,2309.459584295612,241.7217090069284,-0.1335221374259624,1.0,20181005,glucose,37,O2,2,1622.209616240772,194.5036471988026,0
dilution,638.0,1975.2774294670846,244.22413793103448,0.15852620595323336,1.0,20181005,glucose,37,O2,2,1622.209616240772,194.5036471988026,0
dilution,645.0,2080.4976744186047,274.27286821705434,0.06657216895861218,1.0,20181005,glucose,37,O2,2,1622.209616240772,194.5036471988026,0
dilution,685.0,2017.0218978102191,253.49927007299272,0.12204489583925315,1.0,20181005,glucose,37,O2,2,1619.295735888213,194.9871485400703,0
dilution,656.0,2083.814024390244,246.71189024390245,0.06367394563552703,1.0,20181005,glucose,37,O2,2,1619.295735888213,194.9871485400703,0
dilution,786.0,3303.9262086513995,231.76335877862599,-1.0026060367084748,1.0,20181005,glucose,37,O2,2,1619.295735888213,194.9871485400703,0
dilution,769.0,2166.256176853056,248.7984395318596,-0.008373869316571605,1.0,20181005,glucose,37,O2,2,1619.295735888213,194.9871485400703,0
dilution,441.0,2271.4308390022675,275.42857142857144,-0.10028807060569978,1.0,20181005,glucose,37,O2,2,1619.295735888213,194.9871485400703,0
dilution,599.0,3611.272120200334,252.37228714524207,-1.2712016604283949,1.0,20181005,glucose,37,O2,2,1619.295735888213,194.9871485400703,0
dilution,582.0,2434.3883161512026,290.31615120274915,-0.2426998079021433,1.0,20181005,glucose,37,O2,2,1619.295735888213,194.9871485400703,0
dilution,674.0,2512.3961424332338,300.20623145400594,-0.3108723781818734,1.0,20181005,glucose,37,O2,2,1619.295735888213,194.9871485400703,0
dilution,655.0,2825.351145038168,252.0732824427481,-0.5843698966531998,1.0,20181005,glucose,37,O2,2,1619.295735888213,194.9871485400703,0
dilution,755.0,3192.2317880794703,276.56556291390734,-0.9049940905844548,1.0,20181005,glucose,37,O2,2,1619.295735888213,194.9871485400703,0
dilution,699.0,3408.8283261802576,255.27324749642347,-1.0942820559052286,1.0,20181005,glucose,37,O2,2,1619.295735888213,194.9871485400703,0
dilution,535.0,1992.140186915888,286.5420560747664,0.1437895112896445,1.0,20181005,glucose,37,O2,2,1619.295735888213,194.9871485400703,0
dilution,306.0,2018.4901960784314,239.15686274509804,0.1207617211675295,1.0,20181005,glucose,37,O2,2,1629.4081060510882,194.8408700180442,0
dilution,583.0,2310.813036020583,240.16295025728988,-0.13470494544970146,1.0,20181005,glucose,37,O2,2,1629.4081060510882,194.8408700180442,0
dilution,830.0,2217.8180722891566,242.40120481927707,-0.053434821632625855,1.0,20181005,glucose,37,O2,2,1629.4081060510882,194.8408700180442,0
dilution,711.0,2062.018284106892,274.85935302391005,0.08272167080727466,1.0,20181005,glucose,37,O2,2,1629.4081060510882,194.8408700180442,0
dilution,828.0,3030.402173913043,284.36835748792265,-0.7635680148825668,1.0,20181005,glucose,37,O2,2,1629.4081060510882,194.8408700180442,0
dilution,656.0,2721.568597560976,281.1326219512195,-0.4936722916959906,1.0,20181005,glucose,37,O2,2,1629.4081060510882,194.8408700180442,0
dilution,616.0,2113.6461038961043,273.3392857142857,0.03760310590528092,1.0,20181005,glucose,37,O2,2,1629.4081060510882,194.8408700180442,0
dilution,680.0,2398.1029411764707,276.72205882352944,-0.2109893066166966,1.0,20181005,glucose,37,O2,2,1629.4081060510882,194.8408700180442,0
dilution,724.0,2233.8770718232045,238.56215469613258,-0.06746909648088176,1.0,20181005,glucose,37,O2,2,1629.4081060510882,194.8408700180442,0
dilution,712.0,2543.473314606741,252.13904494382027,-0.338031328829133,1.0,20181005,glucose,37,O2,2,1629.4081060510882,194.8408700180442,0
dilution,645.0,2250.407751937985,263.11007751937984,-0.08191558224529985,1.0,20181005,glucose,37,O2,2,1629.4081060510882,194.8408700180442,0
dilution,698.0,3559.9985673352435,264.83667621776505,-1.226392696343826,1.0,20181005,glucose,37,O2,2,1629.4081060510882,194.8408700180442,0
dilution,754.0,2550.3249336870026,279.49071618037135,-0.34401909320536755,1.0,20181005,glucose,37,O2,2,1629.4081060510882,194.8408700180442,0
dilution,350.0,2468.945714285714,274.7342857142857,-0.2729001963156357,1.0,20181005,glucose,37,O2,2,1629.4081060510882,194.8408700180442,0
dilution,826.0,2560.9322033898306,280.8038740920097,-0.3532889943647421,1.0,20181005,glucose,37,O2,2,1629.4081060510882,194.8408700180442,0
dilution,485.0,2305.4536082474233,282.03505154639174,-0.1300212363407723,1.0,20181005,glucose,37,O2,2,1629.4081060510882,194.8408700180442,0
dilution,917.0,2266.447110141766,315.3282442748092,-0.09593269214957847,1.0,20181005,glucose,37,O2,2,1629.4081060510882,194.8408700180442,0
dilution,684.0,2276.2353801169597,243.10526315789474,-0.10448685337422596,1.0,20181005,glucose,37,O2,2,1629.4081060510882,194.8408700180442,0
dilution,466.0,2436.581545064377,292.30472103004286,-0.2446165136911547,1.0,20181005,glucose,37,O2,2,1629.4081060510882,194.8408700180442,0
dilution,511.0,3053.2172211350294,292.0,-0.7835065323917317,1.0,20181005,glucose,37,O2,2,1629.4081060510882,194.8408700180442,0
dilution,789.0,2583.2674271229403,265.80861850443597,-0.3728081847105144,1.0,20181005,glucose,37,O2,2,1629.4081060510882,194.8408700180442,0
dilution,385.0,2637.7012987012986,309.1792207792208,-0.4203790133393876,1.0,20181005,glucose,37,O2,2,1629.4081060510882,194.8408700180442,0
dilution,669.0,3026.9656203288487,238.35575485799703,-0.7605647432634919,1.0,20181005,glucose,37,O2,2,1629.4081060510882,194.8408700180442,0
dilution,727.0,1918.744154057772,253.91884456671247,0.20793174479046225,1.0,20181005,glucose,37,O2,2,1629.4081060510882,194.8408700180442,0
dilution,901.0,2774.198668146504,255.0066592674806,-0.539666743237906,1.0,20181005,glucose,37,O2,2,1629.4081060510882,194.8408700180442,0
dilution,712.0,2350.4115168539324,275.43258426966287,-0.16931083496419824,1.0,20181005,glucose,37,O2,2,1629.4081060510882,194.8408700180442,0
dilution,816.0,2591.075980392157,254.14705882352942,-0.3796322326541667,1.0,20181005,glucose,37,O2,2,1682.5168394759012,199.0821187151545,0
dilution,634.0,2654.780757097792,247.6671924290221,-0.4353050872138861,1.0,20181005,glucose,37,O2,2,1682.5168394759012,199.0821187151545,0
dilution,488.0,3502.1987704918038,285.2991803278688,-1.1758803195700205,1.0,20181005,glucose,37,O2,2,1682.5168394759012,199.0821187151545,0
dilution,570.0,3874.940350877193,289.57719298245615,-1.5016265016662875,1.0,20181005,glucose,37,O2,2,1682.5168394759012,199.0821187151545,0
dilution,315.0,3146.2158730158726,330.25714285714287,-0.8647798793549624,1.0,20181005,glucose,37,O2,2,1682.5168394759012,199.0821187151545,0
dilution,277.0,2976.548736462094,326.10830324909745,-0.7165044390285686,1.0,20181005,glucose,37,O2,2,1682.5168394759012,199.0821187151545,0
dilution,320.0,3884.259375,276.875,-1.5097705797316558,1.0,20181005,glucose,37,O2,2,1682.5168394759012,199.0821187151545,0
dilution,360.0,3899.669444444444,289.6138888888889,-1.5232377418394518,1.0,20181005,glucose,37,O2,2,1682.5168394759012,199.0821187151545,0
dilution,684.0,3383.754385964912,315.33187134502924,-1.0723694474787315,1.0,20181005,glucose,37,O2,2,1682.5168394759012,199.0821187151545,0
dilution,822.0,3136.0608272506083,296.169099756691,-0.8559051855694508,1.0,20181005,glucose,37,O2,2,1682.5168394759012,199.0821187151545,0
dilution,691.0,2992.7192474674384,230.4848046309696,-0.7306361659399865,1.0,20181005,glucose,37,O2,2,1682.5168394759012,199.0821187151545,0
dilution,860.0,1994.9848837209304,262.3906976744186,0.14130347492497095,1.0,20181005,glucose,37,O2,2,1682.5168394759012,199.0821187151545,0
dilution,660.0,2126.431818181818,243.6909090909091,0.02642941927327468,1.0,20181005,glucose,37,O2,2,1682.5168394759012,199.0821187151545,0
dilution,530.0,2266.745283018868,268.76603773584907,-0.09619327127847536,1.0,20181005,glucose,37,O2,2,1682.5168394759012,199.0821187151545,0
dilution,616.0,2333.256493506493,285.9642857142857,-0.15431872339611724,1.0,20181005,glucose,37,O2,2,1682.5168394759012,199.0821187151545,0
dilution,712.0,2115.97191011236,286.67977528089887,0.03557053820929762,1.0,20181005,glucose,37,O2,2,1682.5168394759012,199.0821187151545,0
dilution,553.0,2243.6925858951176,271.05424954792045,-0.07604706685631463,1.0,20181005,glucose,37,O2,2,1682.5168394759012,199.0821187151545,0
dilution,934.0,2167.7044967880092,257.6402569593148,-0.009639584530787924,1.0,20181005,glucose,37,O2,2,1682.5168394759012,199.0821187151545,0
dilution,774.0,2373.782945736434,250.53488372093025,-0.18973558532539453,1.0,20181005,glucose,37,O2,2,1682.5168394759012,199.0821187151545,0
dilution,733.0,2395.7421555252386,275.731241473397,-0.20892616970602132,1.0,20181005,glucose,37,O2,2,1682.5168394759012,199.0821187151545,0
dilution,667.0,2477.740629685157,258.51124437781107,-0.2805862454821016,1.0,20181005,glucose,37,O2,2,1682.5168394759012,199.0821187151545,0
dilution,725.0,2299.513103448276,276.8,-0.1248297126152844,1.0,20181005,glucose,37,O2,2,1682.5168394759012,199.0821187151545,0
dilution,592.0,2122.1722972972975,269.4814189189189,0.030151898166714094,1.0,20181005,glucose,37,O2,2,1682.5168394759012,199.0821187151545,0
dilution,767.0,2219.6610169491523,264.6362451108214,-0.055045407138508015,1.0,20181005,glucose,37,O2,2,1682.5168394759012,199.0821187151545,0
dilution,603.0,2387.4046434494194,268.6849087893864,-0.201639854280542,1.0,20181005,glucose,37,O2,2,1682.5168394759012,199.0821187151545,0
dilution,636.0,2236.2232704402522,276.3820754716981,-0.06951948549611453,1.0,20181005,glucose,37,O2,2,1682.5168394759012,199.0821187151545,0
dilution,628.0,2109.044585987261,271.8343949044586,0.041624462709915655,1.0,20181005,glucose,37,O2,2,1682.5168394759012,199.0821187151545,0
dilution,825.0,2183.7648484848487,248.96242424242425,-0.023675041060643782,1.0,20181005,glucose,37,O2,2,1682.5168394759012,199.0821187151545,0
dilution,788.0,2173.430203045685,283.742385786802,-0.014643391595495797,1.0,20181005,glucose,37,O2,2,1682.5168394759012,199.0821187151545,0
dilution,406.0,2415.4137931034484,246.6551724137931,-0.2261175998385488,1.0,20181005,glucose,37,O2,2,1722.1800376141468,199.4644541218745,0
dilution,737.0,2549.843962008141,248.0407055630936,-0.3435987626162137,1.0,20181005,glucose,37,O2,2,1722.1800376141468,199.4644541218745,0
dilution,514.0,2312.447470817121,284.24902723735414,-0.1361333100939326,1.0,20181005,glucose,37,O2,2,1722.1800376141468,199.4644541218745,0
dilution,345.0,2420.605797101449,300.76231884057967,-0.2306549940246997,1.0,20181005,glucose,37,O2,2,1722.1800376141468,199.4644541218745,0
dilution,394.0,2298.439086294416,289.01269035532994,-0.12389110794710095,1.0,20181005,glucose,37,O2,2,1722.1800376141468,199.4644541218745,0
dilution,544.0,2423.9154411764707,269.9963235294117,-0.2335473569331283,1.0,20181005,glucose,37,O2,2,1722.1800376141468,199.4644541218745,0
dilution,903.0,2374.4130675526026,264.8560354374308,-0.19028626114659,1.0,20181005,glucose,37,O2,2,1722.1800376141468,199.4644541218745,0
dilution,756.0,2042.9060846560849,275.1375661375661,0.0994241969813758,1.0,20181005,glucose,37,O2,2,1722.1800376141468,199.4644541218745,0
dilution,592.0,2935.108108108108,326.9831081081081,-0.6802886606439191,1.0,20181005,glucose,37,O2,2,1722.1800376141468,199.4644541218745,0
dilution,241.0,1903.2489626556014,213.53112033195018,0.2214732966476204,1.0,20181005,glucose,37,O2,2,1722.1800376141468,199.4644541218745,0
dilution,661.0,2331.5340393343413,272.6717095310136,-0.15281343689216975,1.0,20181005,glucose,37,O2,2,1722.1800376141468,199.4644541218745,0
dilution,721.0,2332.0,248.33564493758666,-0.15322064906229652,1.0,20181005,glucose,37,O2,2,1722.1800376141468,199.4644541218745,0
dilution,473.0,2406.7061310782237,449.76955602537004,-0.21850780310814727,1.0,20181005,glucose,37,O2,2,1722.1800376141468,199.4644541218745,0
