strain,area_pix,mean_yfp,mean_mCherry,fold_change,atc_ngml,date,carbon,temp,operator,run_number
auto,265.0,162.6754716981132,209.94716981132075,-0.0019945138663399887,0.0,20181004,glucose,37,O2,1
auto,345.0,168.51884057971014,179.56521739130434,0.004895948029840811,0.0,20181004,glucose,37,O2,1
auto,531.0,161.87005649717514,183.32391713747646,-0.002944254138624802,0.0,20181004,glucose,37,O2,1
auto,543.0,168.0331491712707,193.6243093922652,0.004323223936776244,0.0,20181004,glucose,37,O2,1
auto,319.0,167.0156739811912,193.44827586206895,0.0031234239293469585,0.0,20181004,glucose,37,O2,1
auto,580.0,166.83793103448275,192.16551724137932,0.0029138306234259997,0.0,20181004,glucose,37,O2,1
auto,315.0,167.03174603174602,193.78730158730158,0.0031423759849479992,0.0,20181004,glucose,37,O2,1
auto,607.0,163.37397034596376,192.93245469522242,-0.0011708488855604903,0.0,20181004,glucose,37,O2,1
auto,472.0,168.37076271186442,191.72457627118644,0.004721335588502033,0.0,20181004,glucose,37,O2,1
auto,488.0,165.17418032786884,181.76434426229508,0.0009519468058953813,0.0,20181004,glucose,37,O2,1
auto,348.0,163.29310344827587,182.73850574712642,-0.0012662065958935801,0.0,20181004,glucose,37,O2,1
auto,380.0,163.11052631578949,181.82105263157894,-0.0014815003416766782,0.0,20181004,glucose,37,O2,1
auto,486.0,167.59259259259258,191.57407407407408,0.003803722536128097,0.0,20181004,glucose,37,O2,1
auto,558.0,162.79749103942652,184.14874551971326,-0.001850629466954488,0.0,20181004,glucose,37,O2,1
auto,505.0,159.36435643564357,181.809900990099,-0.005898959060920015,0.0,20181004,glucose,37,O2,1
auto,456.0,165.89912280701753,195.07456140350877,0.001806794177456798,0.0,20181004,glucose,37,O2,1
auto,618.0,168.05016181229774,193.90129449838187,0.004343285130434476,0.0,20181004,glucose,37,O2,1
auto,518.0,167.76254826254825,193.94401544401543,0.004004133136861792,0.0,20181004,glucose,37,O2,1
auto,635.0,171.35748031496064,194.21259842519686,0.008243253210988784,0.0,20181004,glucose,37,O2,1
auto,393.0,174.44529262086513,193.96946564885496,0.011884381037678103,0.0,20181004,glucose,37,O2,1
auto,606.0,171.45709570957095,193.993399339934,0.008360719024758833,0.0,20181004,glucose,37,O2,1
auto,671.0,164.63189269746647,196.49925484351715,0.0003124848226162213,0.0,20181004,glucose,37,O2,1
auto,646.0,167.8328173374613,192.05727554179566,0.004086993964747087,0.0,20181004,glucose,37,O2,1
auto,520.0,165.82115384615383,185.61923076923077,0.0017148536950395193,0.0,20181004,glucose,37,O2,1
auto,685.0,172.84087591240876,191.91678832116787,0.009992463477923917,0.0,20181004,glucose,37,O2,1
auto,617.0,164.61102106969207,193.290113452188,0.0002878731373358885,0.0,20181004,glucose,37,O2,1
auto,510.0,165.33137254901962,195.35882352941175,0.00113730683230526,0.0,20181004,glucose,37,O2,1
auto,441.0,163.36961451247166,194.71428571428572,-0.0011759852555743601,0.0,20181004,glucose,37,O2,1
auto,550.0,164.54909090909092,194.71272727272728,0.00021484550199516648,0.0,20181004,glucose,37,O2,1
auto,465.0,164.98494623655915,191.6021505376344,0.000728803218343633,0.0,20181004,glucose,37,O2,1
auto,736.0,162.5611413043478,193.69972826086956,-0.0021293315096855584,0.0,20181004,glucose,37,O2,1
auto,743.0,167.66890982503364,190.0026917900404,0.003893715311325503,0.0,20181004,glucose,37,O2,1
auto,371.0,165.98921832884096,193.78975741239893,0.0019130342202677186,0.0,20181004,glucose,37,O2,1
auto,493.0,167.3184584178499,190.9553752535497,0.0034804653323163956,0.0,20181004,glucose,37,O2,1
auto,553.0,169.16636528028934,190.0,0.0056595048694968895,0.0,20181004,glucose,37,O2,1
auto,411.0,168.5985401459854,189.5669099756691,0.004989929230701038,0.0,20181004,glucose,37,O2,1
auto,378.0,169.61111111111111,189.8148148148148,0.006183946208535749,0.0,20181004,glucose,37,O2,1
auto,401.0,165.98753117206982,193.53865336658353,0.00191104473617387,0.0,20181004,glucose,37,O2,1
auto,418.0,168.95933014354068,189.3468899521531,0.005415370407024389,0.0,20181004,glucose,37,O2,1
auto,542.0,168.02029520295204,187.809963099631,0.004308066622441114,0.0,20181004,glucose,37,O2,1
auto,578.0,165.58823529411765,188.25778546712803,0.0014401976806342975,0.0,20181004,glucose,37,O2,1
auto,328.0,166.96646341463415,187.6219512195122,0.0030653951550864748,0.0,20181004,glucose,37,O2,1
auto,585.0,170.55555555555554,187.36581196581196,0.007297628844249394,0.0,20181004,glucose,37,O2,1
auto,367.0,167.62942779291552,187.25885558583107,0.0038471583604627133,0.0,20181004,glucose,37,O2,1
auto,738.0,166.59620596205963,186.4539295392954,0.0026287900184885486,0.0,20181004,glucose,37,O2,1
auto,502.0,162.81075697211156,192.4980079681275,-0.0018349863669661441,0.0,20181004,glucose,37,O2,1
auto,610.0,165.77868852459017,184.44754098360656,0.0016647788690149208,0.0,20181004,glucose,37,O2,1
auto,454.0,161.73788546255506,175.80176211453744,-0.0031001093475431893,0.0,20181004,glucose,37,O2,1
auto,545.0,167.06422018348624,174.31743119266056,0.003180669289668411,0.0,20181004,glucose,37,O2,1
auto,466.0,166.90987124463518,183.5343347639485,0.0029986620429209663,0.0,20181004,glucose,37,O2,1
auto,609.0,161.01970443349754,185.57142857142858,-0.003946983661924714,0.0,20181004,glucose,37,O2,1
auto,507.0,160.36489151873766,179.61932938856015,-0.004719134715487313,0.0,20181004,glucose,37,O2,1
auto,462.0,161.63852813852813,180.11904761904762,-0.0032172708461899974,0.0,20181004,glucose,37,O2,1
auto,404.0,159.18069306930693,179.9480198019802,-0.006115533686467375,0.0,20181004,glucose,37,O2,1
auto,320.0,163.18125,184.503125,-0.0013981034415177869,0.0,20181004,glucose,37,O2,1
auto,577.0,162.9688041594454,182.37608318890815,-0.001648618170093945,0.0,20181004,glucose,37,O2,1
auto,616.0,162.00162337662337,186.37824675324674,-0.0027891113454849513,0.0,20181004,glucose,37,O2,1
auto,347.0,162.81268011527376,185.29971181556195,-0.001832718609282424,0.0,20181004,glucose,37,O2,1
auto,823.0,162.80315917375455,183.67314702308627,-0.00184394564048364,0.0,20181004,glucose,37,O2,1
auto,456.0,164.93201754385964,188.81140350877192,0.000666390054353725,0.0,20181004,glucose,37,O2,1
auto,386.0,164.19948186528498,186.97150259067357,-0.00019741116769615214,0.0,20181004,glucose,37,O2,1
auto,495.0,166.4969696969697,187.9111111111111,0.002511771271738716,0.0,20181004,glucose,37,O2,1
auto,535.0,164.82616822429907,195.2803738317757,0.0005415732375571975,0.0,20181004,glucose,37,O2,1
auto,288.0,168.01388888888889,196.55208333333334,0.004300512339314104,0.0,20181004,glucose,37,O2,1
auto,585.0,165.18632478632478,196.62735042735042,0.0009662674708980511,0.0,20181004,glucose,37,O2,1
auto,498.0,165.27309236947792,191.82530120481928,0.001068583230463288,0.0,20181004,glucose,37,O2,1
auto,541.0,164.18299445471348,197.85212569316081,-0.00021685301307877022,0.0,20181004,glucose,37,O2,1
auto,298.0,166.86577181208054,196.49664429530202,0.002946660284035271,0.0,20181004,glucose,37,O2,1
auto,592.0,164.58783783783784,195.59966216216216,0.000260535623829765,0.0,20181004,glucose,37,O2,1
auto,574.0,167.44425087108013,195.34494773519162,0.0036287989602924965,0.0,20181004,glucose,37,O2,1
auto,586.0,169.53242320819112,196.1160409556314,0.0060911579544058085,0.0,20181004,glucose,37,O2,1
auto,476.0,166.07563025210084,185.5609243697479,0.002014930588041635,0.0,20181004,glucose,37,O2,1
auto,539.0,164.31725417439702,196.2226345083488,-5.853484056275895e-05,0.0,20181004,glucose,37,O2,1
auto,634.0,166.9621451104101,194.43848580441642,0.003060303039336998,0.0,20181004,glucose,37,O2,1
auto,477.0,163.62473794549265,184.32075471698113,-0.0008751453925305614,0.0,20181004,glucose,37,O2,1
auto,474.0,167.70886075949366,189.0,0.003940825188725263,0.0,20181004,glucose,37,O2,1
auto,474.0,167.6476793248945,193.99789029535864,0.0038686804461287795,0.0,20181004,glucose,37,O2,1
auto,468.0,163.5811965811966,197.52136752136752,-0.0009264890810207091,0.0,20181004,glucose,37,O2,1
auto,488.0,166.36065573770492,188.14754098360655,0.0023510307535096436,0.0,20181004,glucose,37,O2,1
auto,486.0,167.04732510288065,188.2201646090535,0.0031607467224807773,0.0,20181004,glucose,37,O2,1
auto,393.0,165.9440203562341,184.0407124681934,0.0018597370702258822,0.0,20181004,glucose,37,O2,1
auto,518.0,162.64478764478764,198.8899613899614,-0.002030696298862092,0.0,20181004,glucose,37,O2,1
auto,588.0,171.12414965986395,188.14965986394557,0.007968111247383145,0.0,20181004,glucose,37,O2,1
auto,349.0,168.7106017191977,184.20057306590257,0.005122071495872308,0.0,20181004,glucose,37,O2,1
auto,507.0,168.26232741617358,187.3905325443787,0.004593469405774471,0.0,20181004,glucose,37,O2,1
auto,559.0,165.67799642218247,182.6762075134168,0.0015460434085390934,0.0,20181004,glucose,37,O2,1
auto,533.0,165.17073170731706,180.7579737335835,0.0009478802153740709,0.0,20181004,glucose,37,O2,1
auto,536.0,168.24813432835822,190.1492537313433,0.004576733010595165,0.0,20181004,glucose,37,O2,1
auto,293.0,167.81569965870307,190.4505119453925,0.0040668089112916765,0.0,20181004,glucose,37,O2,1
auto,323.0,166.57275541795664,190.29721362229103,0.0026011372921485735,0.0,20181004,glucose,37,O2,1
auto,391.0,163.33248081841433,180.4833759590793,-0.0012197730617442405,0.0,20181004,glucose,37,O2,1
auto,398.0,164.24120603015075,180.30150753768845,-0.0001482103087425106,0.0,20181004,glucose,37,O2,1
auto,332.0,166.5,182.41265060240963,0.002515344585008382,0.0,20181004,glucose,37,O2,1
auto,343.0,165.93586005830903,181.64139941690962,0.001850114500942059,0.0,20181004,glucose,37,O2,1
auto,283.0,165.55830388692578,187.70671378091873,0.0014049027634497658,0.0,20181004,glucose,37,O2,1
auto,492.0,168.98170731707316,188.1361788617886,0.005441757421894415,0.0,20181004,glucose,37,O2,1
auto,343.0,165.0058309037901,187.53061224489795,0.0007534302796647922,0.0,20181004,glucose,37,O2,1
auto,533.0,164.83864915572232,182.08442776735458,0.0005562906692551397,0.0,20181004,glucose,37,O2,1
auto,272.0,161.6066176470588,189.86764705882354,-0.0032548994864509645,0.0,20181004,glucose,37,O2,1
auto,576.0,169.6875,180.90972222222223,0.006274023480541997,0.0,20181004,glucose,37,O2,1
auto,344.0,168.46802325581396,187.09883720930233,0.004836024577964394,0.0,20181004,glucose,37,O2,1
auto,607.0,166.42009884678748,187.26194398682043,0.0024211256741664407,0.0,20181004,glucose,37,O2,1
auto,322.0,165.54037267080744,177.48136645962734,0.0013837583921257617,0.0,20181004,glucose,37,O2,1
auto,302.0,165.06953642384107,177.2251655629139,0.0008285514071140746,0.0,20181004,glucose,37,O2,1
auto,674.0,167.51186943620178,177.8278931750742,0.0037085343245808118,0.0,20181004,glucose,37,O2,1
auto,322.0,168.7360248447205,178.01552795031057,0.005152050277162041,0.0,20181004,glucose,37,O2,1
auto,449.0,167.43875278396436,184.4498886414254,0.003622315652368467,0.0,20181004,glucose,37,O2,1
auto,619.0,157.0096930533118,185.20516962843297,-0.008675562531118057,0.0,20181004,glucose,37,O2,1
auto,764.0,156.12565445026178,176.51439790575915,-0.009718014998607034,0.0,20181004,glucose,37,O2,1
auto,664.0,158.63855421686748,180.13855421686748,-0.00675482023175772,0.0,20181004,glucose,37,O2,1
auto,526.0,157.8041825095057,178.95247148288973,-0.007738705824696098,0.0,20181004,glucose,37,O2,1
auto,540.0,161.48703703703703,184.90185185185186,-0.003395908150044351,0.0,20181004,glucose,37,O2,1
auto,548.0,158.3029197080292,179.14598540145985,-0.007150598222340682,0.0,20181004,glucose,37,O2,1
auto,719.0,159.57858136300416,190.57440890125173,-0.005646346444961594,0.0,20181004,glucose,37,O2,1
auto,877.0,160.7115165336374,188.73546180159636,-0.004310396792924918,0.0,20181004,glucose,37,O2,1
auto,794.0,161.94962216624685,183.3816120906801,-0.002850430828460455,0.0,20181004,glucose,37,O2,1
auto,568.0,160.42957746478874,182.82746478873239,-0.004642857476190126,0.0,20181004,glucose,37,O2,1
auto,676.0,162.25295857988166,179.62278106508876,-0.0024927385378954304,0.0,20181004,glucose,37,O2,1
auto,330.0,164.43939393939394,178.16969696969696,8.549156163311383e-05,0.0,20181004,glucose,37,O2,1
auto,734.0,163.64713896457766,178.58038147138964,-0.0008487302591428685,0.0,20181004,glucose,37,O2,1
auto,584.0,161.2277397260274,189.54109589041096,-0.0037016698223770465,0.0,20181004,glucose,37,O2,1
auto,329.0,163.56534954407294,178.40425531914894,-0.0009451758022735395,0.0,20181004,glucose,37,O2,1
auto,581.0,164.34767641996558,178.6867469879518,-2.266113001427778e-05,0.0,20181004,glucose,37,O2,1
auto,429.0,161.2074592074592,178.6899766899767,-0.0037255844755951706,0.0,20181004,glucose,37,O2,1
auto,707.0,162.53041018387552,189.93069306930693,-0.002165569443475463,0.0,20181004,glucose,37,O2,1
auto,830.0,163.43734939759037,189.5879518072289,-0.001096112727515665,0.0,20181004,glucose,37,O2,1
auto,686.0,163.53206997084547,192.0204081632653,-0.0009844188546790217,0.0,20181004,glucose,37,O2,1
auto,539.0,164.21335807050093,190.56029684601114,-0.0001810484383799836,0.0,20181004,glucose,37,O2,1
auto,863.0,165.3928157589803,192.1529548088065,0.001209760258674851,0.0,20181004,glucose,37,O2,1
auto,666.0,159.2987987987988,194.7987987987988,-0.005976264192229664,0.0,20181004,glucose,37,O2,1
auto,571.0,158.37478108581436,179.1243432574431,-0.00706585976145126,0.0,20181004,glucose,37,O2,1
auto,466.0,166.01716738197425,191.06437768240343,0.001945991558671553,0.0,20181004,glucose,37,O2,1
auto,623.0,165.5505617977528,191.24558587479936,0.001395773343157432,0.0,20181004,glucose,37,O2,1
auto,783.0,164.6066411238825,193.37164750957854,0.0002827083342368988,0.0,20181004,glucose,37,O2,1
auto,575.0,161.1895652173913,197.95652173913044,-0.0037466849502069727,0.0,20181004,glucose,37,O2,1
auto,781.0,163.50832266325224,189.20614596670936,-0.0010124215225618147,0.0,20181004,glucose,37,O2,1
auto,535.0,162.6448598130841,198.58878504672896,-0.002030611198484722,0.0,20181004,glucose,37,O2,1
auto,653.0,167.0260336906585,192.77794793261867,0.0031356400301590453,0.0,20181004,glucose,37,O2,1
auto,781.0,166.31882202304737,193.6248399487836,0.0023017007141668735,0.0,20181004,glucose,37,O2,1
auto,308.0,158.44155844155844,199.50974025974025,-0.006987116345691319,0.0,20181004,glucose,37,O2,1
auto,486.0,163.84362139917695,183.03703703703704,-0.0006170394731753663,0.0,20181004,glucose,37,O2,1
auto,658.0,160.75379939209728,183.95744680851064,-0.004260537126184211,0.0,20181004,glucose,37,O2,1
auto,902.0,165.019955654102,196.1940133037694,0.0007700860917124937,0.0,20181004,glucose,37,O2,1
auto,592.0,167.16722972972974,186.4814189189189,0.0033021374645716053,0.0,20181004,glucose,37,O2,1
auto,939.0,163.34291799787007,198.0457933972311,-0.0012074656088346806,0.0,20181004,glucose,37,O2,1
auto,674.0,166.86943620178042,193.16765578635014,0.00295098130810741,0.0,20181004,glucose,37,O2,1
auto,580.0,169.18793103448274,193.59137931034482,0.005684935064054698,0.0,20181004,glucose,37,O2,1
auto,532.0,165.18796992481202,190.50187969924812,0.0009682074073097373,0.0,20181004,glucose,37,O2,1
auto,627.0,163.94417862838915,197.55342902711322,-0.0004984630542786663,0.0,20181004,glucose,37,O2,1
auto,723.0,167.3250345781466,198.5338865836791,0.0034882198969974506,0.0,20181004,glucose,37,O2,1
auto,659.0,166.17298937784523,196.82852807283763,0.002129735824503766,0.0,20181004,glucose,37,O2,1
auto,932.0,162.62124463519314,188.9109442060086,-0.002058458059897452,0.0,20181004,glucose,37,O2,1
auto,583.0,167.68782161234992,186.67753001715266,0.00391601596571375,0.0,20181004,glucose,37,O2,1
auto,495.0,169.65454545454546,186.4,0.006235163698734343,0.0,20181004,glucose,37,O2,1
auto,566.0,165.42049469964664,186.3339222614841,0.001242399082246075,0.0,20181004,glucose,37,O2,1
auto,665.0,162.57894736842104,189.2,-0.0021083347168245207,0.0,20181004,glucose,37,O2,1
auto,927.0,163.89536138079828,185.6601941747573,-0.000556028029418388,0.0,20181004,glucose,37,O2,1
auto,271.0,155.28782287822878,195.80073800738006,-0.010705980441057913,0.0,20181004,glucose,37,O2,1
auto,501.0,165.28542914171658,191.85229540918164,0.0010831306706052285,0.0,20181004,glucose,37,O2,1
auto,599.0,153.79799666110185,188.7245409015025,-0.012462773652141107,0.0,20181004,glucose,37,O2,1
auto,594.0,155.85185185185185,190.34680134680136,-0.010040881209802538,0.0,20181004,glucose,37,O2,1
auto,760.0,163.02763157894736,183.58552631578948,-0.0015792492665141038,0.0,20181004,glucose,37,O2,1
auto,679.0,160.39175257731958,179.82032400589102,-0.004687460333054832,0.0,20181004,glucose,37,O2,1
auto,623.0,156.03531300160515,175.43178170144463,-0.009824545036711383,0.0,20181004,glucose,37,O2,1
auto,722.0,161.56786703601108,181.00969529085873,-0.003300593950430303,0.0,20181004,glucose,37,O2,1
auto,486.0,156.32510288065845,177.49588477366254,-0.009482826730033143,0.0,20181004,glucose,37,O2,1
auto,608.0,160.21381578947367,179.16611842105263,-0.004897282215161642,0.0,20181004,glucose,37,O2,1
auto,760.0,158.9092105263158,179.09473684210528,-0.00643566410367413,0.0,20181004,glucose,37,O2,1
auto,832.0,161.48918269230768,187.359375,-0.0033933780075556005,0.0,20181004,glucose,37,O2,1
auto,755.0,167.05430463576158,190.923178807947,0.0031689769414424236,0.0,20181004,glucose,37,O2,1
auto,482.0,163.9045643153527,193.57053941908714,-0.0005451759899245251,0.0,20181004,glucose,37,O2,1
auto,560.0,162.46964285714284,180.50892857142858,-0.00223722587281761,0.0,20181004,glucose,37,O2,1
auto,487.0,162.0123203285421,179.71047227926078,-0.0027764975706069984,0.0,20181004,glucose,37,O2,1
auto,245.0,157.40816326530611,189.24897959183673,-0.008205689095409236,0.0,20181004,glucose,37,O2,1
auto,477.0,169.041928721174,195.30607966457023,0.005512770102883669,0.0,20181004,glucose,37,O2,1
auto,580.0,162.2206896551724,182.19482758620688,-0.002530789840259743,0.0,20181004,glucose,37,O2,1
auto,561.0,166.6934046345811,193.66666666666666,0.002743406049572577,0.0,20181004,glucose,37,O2,1
auto,463.0,163.3498920086393,195.18574514038878,-0.0011992419015105968,0.0,20181004,glucose,37,O2,1
auto,457.0,162.95623632385121,194.87089715536106,-0.0016634380786148522,0.0,20181004,glucose,37,O2,1
auto,555.0,161.65225225225225,199.12972972972972,-0.0032010874621539926,0.0,20181004,glucose,37,O2,1
auto,512.0,166.021484375,188.826171875,0.0019510821282646715,0.0,20181004,glucose,37,O2,1
auto,584.0,166.30993150684932,189.0513698630137,0.0022912170763303204,0.0,20181004,glucose,37,O2,1
auto,615.0,163.71544715447155,183.92357723577237,-0.0007681816938891451,0.0,20181004,glucose,37,O2,1
auto,507.0,167.16962524654832,189.02564102564102,0.003304962242143337,0.0,20181004,glucose,37,O2,1
auto,721.0,165.22052704576976,194.3245492371706,0.0010065985487821036,0.0,20181004,glucose,37,O2,1
auto,366.0,163.4398907103825,194.56284153005464,-0.0010931160282972203,0.0,20181004,glucose,37,O2,1
auto,436.0,162.41284403669724,193.96100917431193,-0.0023042026658215654,0.0,20181004,glucose,37,O2,1
auto,489.0,163.16564417177915,194.200408997955,-0.0014165057308294904,0.0,20181004,glucose,37,O2,1
auto,490.0,164.69795918367348,195.40408163265306,0.0003903899857247194,0.0,20181004,glucose,37,O2,1
auto,524.0,164.62786259541986,184.91412213740458,0.0003077325529661973,0.0,20181004,glucose,37,O2,1
auto,490.0,165.68367346938774,184.4938775510204,0.001552737745015764,0.0,20181004,glucose,37,O2,1
auto,516.0,164.13372093023256,184.3003875968992,-0.0002749560269062236,0.0,20181004,glucose,37,O2,1
auto,691.0,170.57308248914617,187.86685962373372,0.00731829648829348,0.0,20181004,glucose,37,O2,1
auto,699.0,164.6337625178827,182.08154506437768,0.00031468970247094415,0.0,20181004,glucose,37,O2,1
auto,621.0,164.7037037037037,182.15780998389695,0.00039716388570983535,0.0,20181004,glucose,37,O2,1
auto,692.0,162.36994219653178,190.88005780346822,-0.0023547922316911984,0.0,20181004,glucose,37,O2,1
auto,515.0,164.0349514563107,185.56504854368933,-0.00039142433660130203,0.0,20181004,glucose,37,O2,1
auto,611.0,165.54664484451717,179.5810147299509,0.0013911544978361585,0.0,20181004,glucose,37,O2,1
auto,547.0,161.9159049360146,187.3418647166362,-0.002890189963108227,0.0,20181004,glucose,37,O2,1
auto,504.0,167.90277777777777,183.63690476190476,0.004169490852759552,0.0,20181004,glucose,37,O2,1
auto,877.0,164.48118586088938,183.2291904218928,0.00013477231875585186,0.0,20181004,glucose,37,O2,1
auto,534.0,160.99625468164794,184.88576779026218,-0.003974635454044739,0.0,20181004,glucose,37,O2,1
auto,640.0,159.85,172.978125,-0.005326291385281363,0.0,20181004,glucose,37,O2,1
auto,794.0,162.1360201511335,178.08438287153652,-0.0026306315588248766,0.0,20181004,glucose,37,O2,1
auto,483.0,154.6977225672878,174.60455486542443,-0.011401822820660013,0.0,20181004,glucose,37,O2,1
auto,385.0,161.05454545454546,177.6727272727273,-0.0039058993605877172,0.0,20181004,glucose,37,O2,1
auto,712.0,161.60393258426967,179.76966292134833,-0.003258065694714094,0.0,20181004,glucose,37,O2,1
auto,692.0,158.59248554913296,177.54190751445086,-0.006809144099729195,0.0,20181004,glucose,37,O2,1
auto,666.0,156.47297297297297,189.67117117117118,-0.009308459296225082,0.0,20181004,glucose,37,O2,1
auto,708.0,156.84322033898306,175.01271186440678,-0.00887186605363715,0.0,20181004,glucose,37,O2,1
auto,694.0,161.014409221902,182.8170028818444,-0.003953227740378511,0.0,20181004,glucose,37,O2,1
auto,752.0,159.00531914893617,191.9654255319149,-0.006322333452216259,0.0,20181004,glucose,37,O2,1
auto,635.0,163.5732283464567,177.6267716535433,-0.0009358851706682515,0.0,20181004,glucose,37,O2,1
auto,707.0,164.3111739745403,190.30975954738332,-6.570457197673478e-05,0.0,20181004,glucose,37,O2,1
auto,859.0,162.59720605355065,177.51338766006984,-0.002086804196210605,0.0,20181004,glucose,37,O2,1
auto,646.0,159.72600619195046,194.31578947368422,-0.005472504062769246,0.0,20181004,glucose,37,O2,1
auto,888.0,168.13063063063063,189.60923423423424,0.004438173428227844,0.0,20181004,glucose,37,O2,1
auto,705.0,163.72482269503547,193.53475177304963,-0.0007571261185317063,0.0,20181004,glucose,37,O2,1
auto,826.0,168.32082324455206,194.3680387409201,0.004662447299296968,0.0,20181004,glucose,37,O2,1
auto,564.0,163.75531914893617,191.4131205673759,-0.0007211649020093031,0.0,20181004,glucose,37,O2,1
auto,755.0,164.87284768211921,190.41854304635763,0.0005966173451536019,0.0,20181004,glucose,37,O2,1
auto,641.0,168.5179407176287,193.87207488299532,0.004894886918432372,0.0,20181004,glucose,37,O2,1
auto,367.0,166.91280653950955,193.91553133514986,0.0030021233232022,0.0,20181004,glucose,37,O2,1
auto,706.0,161.8626062322946,185.28186968838526,-0.002953039441643654,0.0,20181004,glucose,37,O2,1
auto,391.0,165.3299232736573,194.27365728900256,0.001135597856393679,0.0,20181004,glucose,37,O2,1
auto,576.0,165.75,192.09722222222223,0.0016309495507651787,0.0,20181004,glucose,37,O2,1
auto,520.0,165.95192307692307,188.60384615384615,0.001869055906138336,0.0,20181004,glucose,37,O2,1
auto,404.0,173.29455445544554,188.9851485148515,0.010527438212063136,0.0,20181004,glucose,37,O2,1
auto,394.0,170.3451776649746,188.5228426395939,0.007049552628590282,0.0,20181004,glucose,37,O2,1
auto,451.0,163.0110864745011,197.70731707317074,-0.0015987591441318537,0.0,20181004,glucose,37,O2,1
auto,556.0,160.61510791366908,198.49820143884892,-0.004424081199269209,0.0,20181004,glucose,37,O2,1
auto,878.0,164.32004555808655,180.91799544419135,-5.524325939784591e-05,0.0,20181004,glucose,37,O2,1
auto,452.0,166.99115044247787,193.05309734513276,0.003094505934866761,0.0,20181004,glucose,37,O2,1
auto,540.0,162.06296296296296,187.59074074074073,-0.0027167801114032692,0.0,20181004,glucose,37,O2,1
auto,600.0,163.44,195.60166666666666,-0.0010929871547038909,0.0,20181004,glucose,37,O2,1
auto,641.0,166.41029641185648,191.78783151326053,0.0024095667077978114,0.0,20181004,glucose,37,O2,1
auto,864.0,164.46759259259258,187.27314814814815,0.00011874322678141569,0.0,20181004,glucose,37,O2,1
auto,598.0,166.34113712374582,193.05852842809364,0.0023280145331620013,0.0,20181004,glucose,37,O2,1
auto,674.0,166.8219584569733,192.2893175074184,0.002894995865781443,0.0,20181004,glucose,37,O2,1
auto,770.0,166.75844155844155,191.4844155844156,0.0028200971595787536,0.0,20181004,glucose,37,O2,1
auto,466.0,168.92060085836908,192.74248927038627,0.005369701090376988,0.0,20181004,glucose,37,O2,1
auto,543.0,166.41620626151013,192.72744014732965,0.002416535563380225,0.0,20181004,glucose,37,O2,1
auto,567.0,168.3827160493827,192.08465608465607,0.0047354308849604475,0.0,20181004,glucose,37,O2,1
auto,587.0,161.94378194207837,192.3083475298126,-0.0028573175821317498,0.0,20181004,glucose,37,O2,1
auto,347.0,165.0922190201729,191.1844380403458,0.0008552985745268966,0.0,20181004,glucose,37,O2,1
auto,609.0,170.72742200328406,191.6206896551724,0.007500292621481555,0.0,20181004,glucose,37,O2,1
auto,388.0,166.93041237113403,191.06701030927834,0.0030228840032854153,0.0,20181004,glucose,37,O2,1
auto,613.0,164.14355628058726,185.77324632952693,-0.00026335824688789814,0.0,20181004,glucose,37,O2,1
auto,859.0,162.06635622817228,186.1676367869616,-0.0027127787955352725,0.0,20181004,glucose,37,O2,1
auto,876.0,163.82762557077626,187.3904109589041,-0.0006359016481169357,0.0,20181004,glucose,37,O2,1
auto,502.0,165.62749003984064,188.4780876494024,0.0014864866168848145,0.0,20181004,glucose,37,O2,1
auto,685.0,163.28029197080292,189.4058394160584,-0.0012813138053047754,0.0,20181004,glucose,37,O2,1
auto,684.0,164.43859649122808,188.26023391812865,8.45512160358491e-05,0.0,20181004,glucose,37,O2,1
auto,504.0,163.21626984126985,178.8829365079365,-0.001356808276559074,0.0,20181004,glucose,37,O2,1
auto,536.0,163.07276119402985,178.42723880597015,-0.0015260327232124251,0.0,20181004,glucose,37,O2,1
auto,613.0,167.6068515497553,186.45350734094617,0.003820536604005697,0.0,20181004,glucose,37,O2,1
auto,685.0,164.4116788321168,186.13576642335767,5.281009063387971e-05,0.0,20181004,glucose,37,O2,1
auto,516.0,163.39728682170542,181.11434108527132,-0.0011433542517445148,0.0,20181004,glucose,37,O2,1
auto,408.0,157.60049019607843,188.39950980392157,-0.00797889845204088,0.0,20181004,glucose,37,O2,1
auto,433.0,165.36951501154735,181.10161662817552,0.0011822841715763697,0.0,20181004,glucose,37,O2,1
auto,800.0,160.87125,185.56625,-0.004122040146986856,0.0,20181004,glucose,37,O2,1
auto,376.0,162.43085106382978,182.29521276595744,-0.0022829688986515636,0.0,20181004,glucose,37,O2,1
auto,394.0,154.49492385786803,180.28172588832487,-0.01164096171607571,0.0,20181004,glucose,37,O2,1
auto,553.0,163.69258589511753,179.77757685352623,-0.0007951395395547957,0.0,20181004,glucose,37,O2,1
auto,630.0,161.15714285714284,179.62222222222223,-0.0037849171827432164,0.0,20181004,glucose,37,O2,1
auto,484.0,159.6900826446281,187.16322314049586,-0.005514864871921651,0.0,20181004,glucose,37,O2,1
auto,486.0,159.20987654320987,188.86625514403292,-0.006081120727265066,0.0,20181004,glucose,37,O2,1
auto,440.0,156.8159090909091,189.13181818181818,-0.008904071296537955,0.0,20181004,glucose,37,O2,1
auto,554.0,163.28158844765343,187.4332129963899,-0.0012797850083866359,0.0,20181004,glucose,37,O2,1
