I_1,I_2,summed,fluct,date,run_no,temp,carbon,operator
33199.614431879454,32394.328990832382,65593.94342271183,648484.641562377,20181004,1,37,glucose,O2
26578.755694504696,31413.960823909594,57992.716518414294,23379208.643423434,20181004,1,37,glucose,O2
47354.502186847436,47061.22449006403,94415.72667691146,86011.80743058003,20181004,1,37,glucose,O2
36661.709730485876,38385.63716310734,75047.34689359322,2971925.7929448374,20181004,1,37,glucose,O2
41415.8398782787,44393.17998394348,85809.01986222218,8864554.104799995,20181004,1,37,glucose,O2
48015.45380859508,51603.089513804116,99618.5433223992,12871129.953290757,20181004,1,37,glucose,O2
45669.54040660262,42823.717474749516,88493.25788135212,8098708.15946098,20181004,1,37,glucose,O2
34151.182398177014,29831.66522436534,63982.84762254235,18658228.614853986,20181004,1,37,glucose,O2
18327.73150537852,28125.34302146138,46453.074526839904,95993191.42007947,20181004,1,37,glucose,O2
16880.77601149905,16443.005330030122,33323.781341529175,191643.16955376818,20181004,1,37,glucose,O2
61362.79150002634,65462.121447193946,126824.91294722029,16804506.015745178,20181004,1,37,glucose,O2
58383.06919680978,54319.850036775875,112702.91923358565,16509749.942466645,20181004,1,37,glucose,O2
40776.141764188316,45069.23852069302,85845.38028488134,18430679.7607112,20181004,1,37,glucose,O2
32638.495900482096,34547.12773355931,67185.6236340414,3642875.474235692,20181004,1,37,glucose,O2
27608.7837557627,28961.65506586816,56570.43882163086,1830260.7817064638,20181004,1,37,glucose,O2
55255.35317995856,45119.49202835028,100374.84520830883,102735681.28468196,20181004,1,37,glucose,O2
21777.477997721275,19156.54040660263,40934.018404323906,6869313.856538798,20181004,1,37,glucose,O2
23717.46396709227,25283.276740448204,49000.74070754048,2451769.6412046016,20181004,1,37,glucose,O2
53265.248679190205,39755.83213401505,93021.08081320525,182504335.3910522,20181004,1,37,glucose,O2
28825.30092957438,34635.70731625233,63461.00824582671,33760822.37834792,20181004,1,37,glucose,O2
40396.03726341994,45192.05129404895,85588.08855746889,23001750.581990343,20181004,1,37,glucose,O2
54982.90228716006,50745.248679190205,105728.15096635027,17957708.10113994,20181004,1,37,glucose,O2
17019.38752758191,16106.119989295661,33125.507516877566,834057.5964874219,20181004,1,37,glucose,O2
49721.520089608275,42787.17998394347,92508.70007355174,48085072.70103141,20181004,1,37,glucose,O2
25127.925018387945,26102.51863170998,51230.44365009792,949832.7111280999,20181004,1,37,glucose,O2
28791.144178421837,24709.779883630876,53500.92406205271,16657534.50679452,20181004,1,37,glucose,O2
41802.485741984914,44179.686999258,85982.17274124292,5651085.817580756,20181004,1,37,glucose,O2
35478.443650097906,37484.644907370995,72963.0885574689,4024843.4846841237,20181004,1,37,glucose,O2
42078.5379923691,48235.29464320903,90313.83263557813,37905652.45766174,20181004,1,37,glucose,O2
51548.030977054616,50780.54186450091,102328.57284155552,589039.537888471,20181004,1,37,glucose,O2
32466.21045943501,29429.946793280586,61896.157252715595,9218897.050409503,20181004,1,37,glucose,O2
36549.0029157966,28055.39914397739,64604.40205977399,72141305.0326615,20181004,1,37,glucose,O2
20890.005330030126,25690.46009496044,46580.465424990565,23044365.95014215,20181004,1,37,glucose,O2
24475.140306290017,32126.272868316366,56601.41317460638,58539829.48169988,20181004,1,37,glucose,O2
30710.970982406765,28009.783755762703,58720.75473816947,7296412.433385041,20181004,1,37,glucose,O2
33966.168367548,26621.091928037666,60587.26029558567,53950147.902249835,20181004,1,37,glucose,O2
28134.432033702436,29428.8664816384,57563.29851534084,1675560.5400032846,20181004,1,37,glucose,O2
25247.676840760807,25550.06919680978,50797.746037570585,91441.13699684992,20181004,1,37,glucose,O2
20955.04742191712,20202.999043664768,41158.04646558189,565576.763231992,20181004,1,37,glucose,O2
26909.49202835026,26030.2767404482,52939.76876879846,773019.5224807047,20181004,1,37,glucose,O2
30951.09580016949,22841.137892056486,53792.23369222597,65771417.27136464,20181004,1,37,glucose,O2
34702.39139971374,44103.95066541241,78806.34206512615,88389316.62644452,20181004,1,37,glucose,O2
31539.995171532944,30873.956951777767,62413.95212331071,443606.9101746456,20181004,1,37,glucose,O2
23860.244807058363,25911.11998929566,49771.36479635403,4206089.01311687,20181004,1,37,glucose,O2
19013.914859890763,16847.814231254226,35861.72909114499,4691991.933379602,20181004,1,37,glucose,O2
22113.939049016935,25216.14417842183,47330.083227438765,9623676.664906036,20181004,1,37,glucose,O2
44331.91244565724,49371.85003677589,93703.76248243313,25400970.92237087,20181004,1,37,glucose,O2
31354.154336919004,30167.723761114874,61521.87809803388,1407617.5112029195,20181004,1,37,glucose,O2
23674.76585300187,28801.15820905083,52475.9240620527,26279898.58815721,20181004,1,37,glucose,O2
21313.59507122033,19339.456222828623,40653.05129404896,3897224.1927293357,20181004,1,37,glucose,O2
25299.946793280593,34365.2486791902,59665.19547247079,82179698.28267623,20181004,1,37,glucose,O2
36270.73779174387,34773.119989295665,71043.85778103954,2242859.0822097966,20181004,1,37,glucose,O2
27764.23852069302,31168.286898945367,58932.52541963839,11587545.36148244,20181004,1,37,glucose,O2
31397.439777966083,25225.165953314492,56622.60573128058,38096964.16647918,20181004,1,37,glucose,O2
28379.769725133698,25737.87035377024,54117.64007890393,6979632.28841064,20181004,1,37,glucose,O2
34247.49831471563,31792.335277197722,66039.83359191335,6027825.540794162,20181004,1,37,glucose,O2
10869.967110274943,12738.647321604514,23608.614431879458,3491965.7322147293,20181004,1,37,glucose,O2
32664.425747337093,36281.516217476455,68945.94196481355,13083343.469172997,20181004,1,37,glucose,O2
24060.512345344618,26869.592656986802,50930.10500233142,7890932.197255754,20181004,1,37,glucose,O2
24131.61297398115,25581.037263419952,49712.6502374011,2100830.7708151727,20181004,1,37,glucose,O2
24068.477997721275,22700.38365545008,46768.861653171356,1871682.1293544495,20181004,1,37,glucose,O2
24738.196428806015,26280.0716110433,51018.26803984931,2377379.0775992554,20181004,1,37,glucose,O2
25227.717474749523,29847.68941349152,55075.40688824104,21344140.71476349,20181004,1,37,glucose,O2
27098.95307964595,28842.80020062522,55941.75328027117,3041002.781347688,20181004,1,37,glucose,O2
15233.283026813555,10859.26899618455,26092.552022998105,19131998.740139395,20181004,1,37,glucose,O2
14593.22061793219,16071.814231254231,30665.03484918642,2186239.0733567323,20181004,1,37,glucose,O2
25540.7697251337,32231.804072757055,57772.57379789076,44769940.64107548,20181004,1,37,glucose,O2
30392.62700461016,40853.630876741976,71246.25788135214,109432602.01275685,20181004,1,37,glucose,O2
18226.13014779284,16257.86648163841,34483.99662943125,3874061.859503675,20181004,1,37,glucose,O2
15225.79391425988,15615.397686079088,30841.19160033897,151791.09901575302,20181004,1,37,glucose,O2
29546.494442583793,23907.949207514113,53454.443650097906,31793192.36792699,20181004,1,37,glucose,O2
24697.470253457614,24646.73779174387,49344.208045201485,2573.7826715362917,20181004,1,37,glucose,O2
23995.463967092262,26056.616846112982,50052.08081320525,4248351.1906954,20181004,1,37,glucose,O2
21656.790042128054,23449.894542896407,45106.68458502446,3215223.7506757258,20181004,1,37,glucose,O2
13325.325118700548,14444.502186847443,27769.82730554799,1252557.30986588,20181004,1,37,glucose,O2
11794.401558210913,12475.564595728798,24269.966153939713,463983.08368059125,20181004,1,37,glucose,O2
40644.463967092255,36653.41171670809,77297.87568380035,15928498.065296499,20181004,1,37,glucose,O2
23313.355594192086,20408.39768607909,43721.75328027118,8438780.447908234,20181004,1,37,glucose,O2
23222.449936463265,32962.59265698681,56185.042593450074,94870380.21616781,20181004,1,37,glucose,O2
9880.216745800366,15026.532662338972,24906.749408139338,26484567.512818594,20181004,1,37,glucose,O2
31671.48428408662,30821.411716708095,62492.89600079472,722623.3698095147,20181004,1,37,glucose,O2
33290.95695177776,38772.95695177776,72063.91390355553,30052324.0,20181004,1,37,glucose,O2
26253.283026813548,23230.144178421833,49483.42720523538,9139368.496655181,20181004,1,37,glucose,O2
15798.81423125423,15486.765853001869,31285.5800842561,97374.19036992834,20181004,1,37,glucose,O2
20515.637163107338,16547.19642880602,37062.83359191335,15748521.861661993,20181004,1,37,glucose,O2
19685.16836754801,19689.091928037655,39374.260295585664,15.394326915909211,20181004,1,37,glucose,O2
18138.59894335216,16103.647321604509,34242.24626495667,4141028.1028533992,20181004,1,37,glucose,O2
25869.293185310726,22251.480411954803,48120.77359726553,13088569.263057277,20181004,1,37,glucose,O2
23514.967110274945,24307.248679190197,47822.21578946515,627710.0844428134,20181004,1,37,glucose,O2
21744.088055905835,29154.57088209415,50898.658937999986,54915255.71723197,20181004,1,37,glucose,O2
14708.272868316379,13895.637163107333,28603.91003142371,660376.7893806037,20181004,1,37,glucose,O2
12066.790042128046,14183.210459435018,26250.000501563067,4479235.382793818,20181004,1,37,glucose,O2
21861.876640135586,22773.168367548016,44635.0450076836,830452.612450331,20181004,1,37,glucose,O2
25091.383655450085,24589.397686079086,49680.781341529175,251989.9134453412,20181004,1,37,glucose,O2
34990.8664816384,36253.17223967985,71244.03872131824,1593415.8267846082,20181004,1,37,glucose,O2
25571.077897408653,29061.07789740865,54632.1557948173,12180099.999999974,20181004,1,37,glucose,O2
28976.62313247834,27756.96711027494,56733.590242753286,1487560.8124970172,20181004,1,37,glucose,O2
27527.723761114874,30218.939049016935,57746.662810131806,7242639.7258377755,20181004,1,37,glucose,O2
29461.11611716383,34346.10595866666,63807.22207583049,23863125.751585837,20181004,1,37,glucose,O2
26289.80020062522,25862.536534470797,52152.33673509602,182554.24041571896,20181004,1,37,glucose,O2
16713.105958666656,19763.8384203804,36476.944379047054,9306968.55295401,20181004,1,37,glucose,O2
23935.51863170997,24705.126275661016,48640.64490737098,592295.9256278817,20181004,1,37,glucose,O2
19167.578626357797,15087.536534470803,34255.1151608286,16646743.471569605,20181004,1,37,glucose,O2
12683.359466323902,12353.28689894538,25036.646365269284,108947.89973584884,20181004,1,37,glucose,O2
14096.265124052723,18217.04983615065,32313.314960203374,16980866.64346,20181004,1,37,glucose,O2
23387.584912723152,23993.178526045187,47380.763438768336,366743.6244964382,20181004,1,37,glucose,O2
20108.168367548016,21095.25496555554,41203.42333310356,974339.9519660693,20181004,1,37,glucose,O2
32719.914859890763,33604.72376111487,66324.63862100564,782886.7916854053,20181004,1,37,glucose,O2
30497.192556674192,33443.24480705837,63940.43736373256,8679223.861993682,20181004,1,37,glucose,O2
23350.130147792843,20748.90082926176,44099.0309770546,6766393.96758569,20181004,1,37,glucose,O2
22586.685541359697,27511.890670764587,50098.57621212429,24257645.566716246,20181004,1,37,glucose,O2
90174.21045943502,107923.03726341994,198097.24772285495,315020852.9178536,20181004,1,37,glucose,O2
