,alpha,log_prob
5025,492.3721075138564,-6273.075692692648
5026,504.49674954875184,-6273.244379496283
5027,481.97584649340433,-6273.110221359606
5028,431.1059469264655,-6276.210299149128
5029,446.2584649464141,-6274.709583500745
5030,517.7725266632376,-6273.663660021015
5031,529.8380938698434,-6274.237396417034
5032,515.2103839255311,-6273.56477689477
5033,490.94026181966336,-6273.070266691232
5034,491.9678993892916,-6273.073840262017
5035,517.4753422225974,-6273.651764888484
5036,492.89582019992866,-6273.078465998748
5037,483.0263354521316,-6273.098776498642
5038,490.92653801806676,-6273.070230043348
5039,492.33574259014796,-6273.075515748979
5040,469.4440130949073,-6273.393578054261
5041,496.06832383282534,-6273.104172856295
5042,506.6411983838213,-6273.296126929204
5043,506.6080197351805,-6273.2952780152655
5044,536.8439548778402,-6274.647882972078
5045,502.7644655767103,-6273.207254439731
5046,516.7939957672348,-6273.624913077738
5047,507.09394875705476,-6273.307861674341
5048,501.01791400118697,-6273.174118322104
5049,500.259226258918,-6273.161082963085
5050,489.01383455021414,-6273.068000883729
5051,489.01383455021414,-6273.068000883729
5052,495.4724313739904,-6273.098187755259
5053,488.0089941186906,-6273.069138203089
5054,499.18301289636355,-6273.144017211911
5055,474.22857426786953,-6273.252645479226
5056,474.22857426786953,-6273.252645479226
5057,452.35333163233986,-6274.255611261018
5058,515.7964557517838,-6273.586660167823
5059,518.6776337587819,-6273.7005697792565
5060,494.3119427246956,-6273.088061437508
5061,520.6471879503605,-6273.784405386744
5062,537.5037817990142,-6274.689324326682
5063,471.73117482951733,-6273.3210188522735
5064,470.53125138094134,-6273.357888592295
5065,473.38170160567313,-6273.27457483369
5066,473.38170160567313,-6273.27457483369
5067,520.9273888972798,-6273.796720860743
5068,512.6151461550904,-6273.473188804764
5069,504.5427785922329,-6273.245423274797
5070,504.5427785922329,-6273.245423274797
5071,484.5799950465404,-6273.085197739468
5072,439.0644702988947,-6275.353376815818
5073,473.1204147993988,-6273.281599949885
5074,473.1204147993988,-6273.281599949885
5075,494.31706083764124,-6273.088101639372
5076,488.4164229919766,-6273.068484102447
5077,488.2493604039661,-6273.068720411319
5078,506.033030223259,-6273.28080630257
5079,526.8810993582638,-6274.080789966426
5080,500.5385864444126,-6273.165786487965
5081,498.68399330238134,-6273.136674992451
5082,486.9728043818002,-6273.071994126947
5083,467.2075916917796,-6273.473897777209
5084,462.4354964276248,-6273.677069788539
5085,494.07775834551296,-6273.086264370874
5086,470.66889982340774,-6273.353525361917
5087,538.5505903349846,-6274.756030863035
5088,512.307754065421,-6273.4629203888
5089,522.2781718948277,-6273.85743590232
5090,512.8777215342336,-6273.4820579546595
5091,519.8730025618565,-6273.750879665849
5092,524.5145861034139,-6273.962806997618
5093,553.8408866576084,-6275.858959306683
5094,481.17143642101877,-6273.1202314313105
5095,491.40597818572087,-6273.071683644885
5096,494.51420863843185,-6273.089680342024
5097,509.06287970631485,-6273.3621369292805
5098,509.06287970631485,-6273.3621369292805
5099,509.1855312928548,-6273.365691231051
5100,505.82762829542605,-6273.275746888723
5101,481.73111791174387,-6273.113151960714
5102,515.5440550225212,-6273.5771820022865
5103,442.9788298712473,-6274.988193656278
5104,506.94291580319424,-6273.303915914779
5105,447.7485981658519,-6274.591033958248
5106,519.8713212662963,-6273.750807661799
5107,525.7012344691165,-6274.021141835392
5108,526.601469645978,-6274.066505610285
5109,479.0858385885278,-6273.151272891352
5110,487.6767337230803,-6273.069867161971
5111,487.6285887398707,-6273.069987391383
5112,485.31582409776155,-6273.08014819836
5113,479.1188388061713,-6273.150724096484
5114,465.2237948944517,-6273.553039544097
5115,499.2717507384252,-6273.145360813001
5116,507.39155981465416,-6273.315727950375
5117,500.19595971766034,-6273.160033380188
5118,505.98070891420934,-6273.279512016593
5119,489.532819719416,-6273.068038527411
5120,502.17432354981963,-6273.195572722697
5121,463.4256463230574,-6273.6312956441525
5122,498.8048490525556,-6273.1384198594915
5123,498.8048490525556,-6273.1384198594915
5124,511.9249361046073,-6273.450305535987
5125,520.9220566141988,-6273.79648559668
5126,497.0061191315099,-6273.114663561053
5127,427.78253152898606,-6276.615591466016
5128,529.9243238162476,-6274.242114245945
5129,483.2864501798896,-6273.096225693846
5130,504.8681103762035,-6273.252884795452
5131,501.87547281080145,-6273.189845564704
5132,460.7280464150321,-6273.760535879162
5133,508.11732735605,-6273.335416411979
5134,499.14134463264077,-6273.1433902542485
5135,447.2162877324582,-6274.632812832196
5136,464.4440860025667,-6273.586205521624
5137,486.8231569805871,-6273.072548647353
5138,456.7356359143409,-6273.978509091831
5139,435.15079185363845,-6275.7551685737335
5140,441.5744873409171,-6275.115067206645
5141,461.5648567654993,-6273.7189091891905
5142,561.9758183000444,-6276.537901301642
5143,520.7578070369988,-6273.78925585096
5144,540.3313720779071,-6274.8721911807925
5145,465.6972625798421,-6273.533469634277
5146,437.25099056210297,-6275.534920604785
5147,517.6395274105672,-6273.658322860566
5148,524.5388056886675,-6273.96398091023
5149,508.53061916472336,-6273.346947228039
5150,489.789930865394,-6273.068214131941
5151,486.83870274033984,-6273.072489368114
5152,476.40294537881056,-6273.202169855631
5153,453.6531086171705,-6274.1692099772545
5154,446.183193667445,-6274.7157038763935
5155,446.183193667445,-6274.7157038763935
5156,487.8059433011111,-6273.069562776005
5157,469.72962242477047,-6273.383991418093
5158,495.0826077906712,-6273.094560151756
5159,495.0826077906712,-6273.094560151756
5160,486.6357245270368,-6273.073293947853
5161,484.08203573987936,-6273.089117297943
5162,523.8476442638944,-6273.930755475981
5163,537.4330011010574,-6274.684856370936
5164,489.3118847724048,-6273.0679706398305
5165,483.37956753406667,-6273.095339752009
5166,529.3390598258253,-6274.210260133047
5167,508.23874884044955,-6273.338780093703
5168,508.23874884044955,-6273.338780093703
5169,532.9957003673427,-6274.4156476785
5170,522.2773300987725,-6273.857397374415
5171,533.1337493750525,-6274.423696228656
5172,473.18055079073577,-6273.279972236343
5173,487.2568086923923,-6273.071040541823
5174,479.6022319844174,-6273.142898531106
5175,445.8524351603266,-6274.7427494874455
5176,482.7791664547505,-6273.101304244934
5177,469.98270545158505,-6273.375622547468
5178,469.98270545158505,-6273.375622547468
5179,469.98270545158505,-6273.375622547468
5180,490.9925316118652,-6273.070408952332
5181,504.1995104862004,-6273.237710323929
5182,482.4798942866444,-6273.104500640644
5183,502.03021023502833,-6273.192795089181
5184,470.6238044348877,-6273.354950982765
5185,464.93993498836414,-6273.564978487461
5186,465.72016671463825,-6273.532533811412
5187,464.0273386711099,-6273.604413397171
5188,476.061335618459,-6273.209548512872
5189,476.061335618459,-6273.209548512872
5190,524.8477124961025,-6273.979014685251
5191,508.01923949404176,-6273.332713713365
5192,479.4393513479793,-6273.14549081415
5193,524.790377220616,-6273.97621573905
5194,440.49731846826967,-6275.215510763549
5195,440.49731846826967,-6275.215510763549
5196,468.3890320041687,-6273.430301959262
5197,472.6119076307632,-6273.295623989066
5198,472.6119076307632,-6273.295623989066
5199,467.43454666327693,-6273.465319387903
5200,436.2729463637446,-6275.636141971434
5201,477.1258719269636,-6273.18722734556
5202,442.1379309662135,-6275.063611737579
5203,494.8040563328919,-6273.092107914295
5204,532.7036586805251,-6274.398691040784
5205,507.7016283050162,-6273.324051851152
5206,436.9773873205907,-6275.5630016385485
5207,487.2083194844536,-6273.071194199875
5208,486.68893628707724,-6273.073076614941
5209,486.79823507694476,-6273.072644490114
5210,460.6527652815803,-6273.764348940134
5211,456.3150702428303,-6274.003363080692
5212,476.401366032881,-6273.202203498792
5213,477.26405480450796,-6273.184474811493
5214,466.53362643269816,-6273.499945829493
5215,459.2346013508,-6273.838298929644
5216,476.4614495787013,-6273.200926675821
5217,492.97964616627064,-6273.0789489011295
5218,465.2431659327408,-6273.552230451204
5219,466.21133842110953,-6273.512706311023
5220,499.6264404790706,-6273.150845485099
5221,499.6264404790706,-6273.150845485099
5222,498.7142914102449,-6273.137110421698
5223,510.2354024494343,-6273.396940026196
5224,510.2354024494343,-6273.396940026196
5225,521.0805894485162,-6273.803495039831
5226,496.71074451644,-6273.111218430944
5227,474.6813595652717,-6273.241445407732
5228,472.59309802645566,-6273.296151674787
5229,452.257350865198,-6274.2621341523145
5230,484.66411143095047,-6273.084575745616
5231,485.284196203544,-6273.080347088359
5232,482.8695134860821,-6273.1003685313435
5233,461.6225398370485,-6273.716090916384
5234,525.4650772042659,-6274.00939962888
5235,424.9610862745979,-6276.982522578635
5236,427.5960023864004,-6276.639195197236
5237,458.00486127999454,-6273.905705743004
5238,508.04523876836555,-6273.333428823512
5239,514.7605535248994,-6273.548279023139
5240,477.6708201976887,-6273.176564636542
5241,508.4365905447936,-6273.344303541288
5242,490.0301645109442,-6273.068471931312
5243,476.47965647639046,-6273.200541011198
5244,473.45816913514943,-6273.272542052243
5245,473.7783884578927,-6273.264143230647
5246,495.8564002638505,-6273.1019835004445
5247,494.5947441664124,-6273.090342138555
5248,492.99633731564126,-6273.079046337853
5249,495.72087375610727,-6273.100618559857
5250,450.79413272816254,-6274.364024422468
5251,425.72795441475444,-6276.8806810549895
5252,462.11551433951524,-6273.692273249127
5253,547.3470497248994,-6275.361878077262
5254,548.0723949155775,-6275.415352311977
5255,543.8568242206201,-6275.111959766882
5256,529.8428228463966,-6274.237654929646
5257,477.725188645758,-6273.175529083153
5258,479.6061228272237,-6273.142837160589
5259,452.50254906483497,-6274.24550947675
5260,462.96270301411465,-6273.652458657559
5261,456.3189602024637,-6274.003131524257
5262,440.67724503894806,-6275.198542848829
5263,519.5692960561507,-6273.737929640437
5264,512.055597807045,-6273.4545895568945
5265,508.9264207090184,-6273.358206275619
5266,489.72854560584494,-6273.068162774127
5267,487.0256449828368,-6273.071806913845
5268,471.4650393720252,-6273.3289695198555
5269,465.37206879126353,-6273.546864740943
5270,465.37206879126353,-6273.546864740943
5271,433.37139756028097,-6275.9503125472875
5272,509.474962497833,-6273.374158682337
5273,507.9459804307381,-6273.330703652243
5274,513.5977201782106,-6273.506838636043
5275,519.2892508054216,-6273.72608968045
5276,528.7001385683574,-6274.175934064653
5277,483.52649296963574,-6273.0939710026905
5278,473.39476365251386,-6273.274226855123
5279,466.07720198728185,-6273.518075451725
5280,431.22081648837275,-6276.196801947011
5281,446.0826096408542,-6274.723902373969
5282,494.1685210187623,-6273.086951003685
5283,480.33015061493813,-6273.1318652125865
5284,470.3927810396487,-6273.362312975857
5285,474.20677938301196,-6273.253193795964
5286,485.95485901473796,-6273.076477674616
5287,485.8891191217291,-6273.076824721948
5288,475.67704931219487,-6273.218093685935
5289,495.90731739098624,-6273.10250339954
5290,500.55226388472744,-6273.166019657645
5291,545.4333347142522,-6275.223320568096
5292,509.02774710819614,-6273.3611225528175
5293,491.1843739215122,-6273.070967448597
5294,491.1843739215122,-6273.070967448597
5295,471.55336568653973,-6273.326316520872
5296,544.4921852742364,-6275.156535513673
5297,546.6519849970073,-6275.311128496812
5298,517.0616486259622,-6273.635391402585
5299,498.9818458183885,-6273.141013721787
5300,460.0929460435073,-6273.793059121997
5301,468.8309962303431,-6273.414665052297
5302,469.8759212360931,-6273.379139233307
5303,494.6114665764383,-6273.090480781549
5304,473.4743251609769,-6273.27211390831
5305,490.8130149059019,-6273.069938122776
5306,490.8130149059019,-6273.069938122776
5307,486.20218247549957,-6273.0752346484815
5308,518.8399324466145,-6273.707296390277
5309,520.3275890387289,-6273.770475913056
5310,525.7118785147549,-6274.021672628604
5311,480.11699902448765,-6273.135002847129
5312,510.2600215648355,-6273.397690466533
5313,496.8761299798981,-6273.1131314908735
5314,476.02437911937716,-6273.210359022762
5315,476.02437911937716,-6273.210359022762
5316,515.8249905358455,-6273.587736820441
5317,502.24150056858764,-6273.196877571095
5318,486.31101781408216,-6273.074718964518
5319,423.11940122925085,-6277.233623049948
5320,480.77248596765486,-6273.125599389784
5321,469.7645211416083,-6273.38283036711
5322,484.37098712217784,-6273.086793382057
5323,479.87891168496304,-6273.1385987072335
5324,489.5424890121386,-6273.068043252179
5325,490.5697362997517,-6273.06938009042
5326,490.5697362997517,-6273.06938009042
5327,490.5697362997517,-6273.06938009042
5328,471.4076661690274,-6273.330700415202
5329,477.8496464237355,-6273.173177795793
5330,533.9666419735661,-6274.47270493124
5331,510.7308967487359,-6273.412198880288
5332,479.94447748926865,-6273.1375988506725
5333,479.94447748926865,-6273.1375988506725
5334,476.58922914515756,-6273.198232242353
5335,478.80000618327267,-6273.156104331202
5336,467.4097469441877,-6273.466252036488
5337,473.3884635516691,-6273.274394654331
5338,465.508645787101,-6273.5412143266285
5339,465.508645787101,-6273.5412143266285
5340,476.5325243946255,-6273.19942442962
5341,515.9436894672589,-6273.592226612467
5342,475.3191184002589,-6273.226286558283
5343,497.8682189171885,-6273.125456154446
5344,497.8682189171885,-6273.125456154446
5345,493.53333726662765,-6273.082408093933
5346,491.6950069573082,-6273.072731992676
5347,508.71327662682694,-6273.352116894068
5348,516.2240447223106,-6273.6029022621915
5349,500.67742107978825,-6273.168165803677
5350,500.67742107978825,-6273.168165803677
5351,511.9427293474051,-6273.450887605825
5352,490.7016583877854,-6273.069671254219
5353,461.07270694909914,-6273.743222539139
5354,489.75981234540546,-6273.068188194517
5355,482.2513107588807,-6273.107042449558
5356,474.5635252693809,-6273.244325080052
5357,491.80619068343145,-6273.07316965826
5358,489.7863067164162,-6273.068210935577
5359,450.0203573381633,-6274.419776402632
5360,444.88501672210936,-6274.8232745692685
5361,500.5951554817787,-6273.166752608536
5362,466.04443724655994,-6273.519392148499
5363,495.82177333192874,-6273.101632148043
5364,450.2352922377501,-6274.404159386487
5365,465.9838570941412,-6273.521832034682
5366,456.4703349778887,-6273.994144964167
5367,483.94079828737944,-6273.090303107663
5368,474.38224894714796,-6273.248803327648
5369,474.38224894714796,-6273.248803327648
5370,460.97660209580823,-6273.748026424824
5371,498.3059299135844,-6273.131354496274
5372,464.6457091266984,-6273.5775169731305
5373,484.5277737230866,-6273.085589712083
5374,469.6969642836536,-6273.38507996589
5375,467.4740277935118,-6273.463837002444
5376,470.052604254433,-6273.373331985833
5377,502.52302973979494,-6273.202415639338
5378,507.2861298103761,-6273.312927470207
5379,460.70994385033003,-6273.761451760112
5380,501.33763513529493,-6273.179859003657
5381,483.6440222045611,-6273.092901758778
5382,515.2889246457573,-6273.567684036143
5383,506.5605374637853,-6273.294065752192
5384,512.4868802208244,-6273.468889053294
5385,563.5208761779345,-6276.673633807738
5386,539.6935294466646,-6274.830198580711
5387,539.6935294466646,-6274.830198580711
5388,527.6551444939512,-6274.120806585194
5389,527.6551444939512,-6274.120806585194
5390,524.548072586362,-6273.964430257358
5391,513.5164675469625,-6273.504008376983
5392,531.3101320515352,-6274.319095040835
5393,486.1958753553746,-6273.075265119164
5394,439.5193645274758,-6275.309078140547
5395,443.0162871471192,-6274.984872372939
5396,457.0580492814213,-6273.959702332972
5397,455.51542602709776,-6274.051628807027
5398,460.9910956930146,-6273.747300774361
5399,470.3336858141155,-6273.364211905735
5400,472.3108525635115,-6273.304146551405
5401,474.9484001760221,-6273.2350105269725
5402,476.16229888231385,-6273.207346453636
5403,492.9257187291928,-6273.078637004362
5404,488.303642810644,-6273.06863876992
5405,488.303642810644,-6273.06863876992
5406,480.5716467675718,-6273.128403334937
5407,481.60134920823793,-6273.114746612415
5408,526.0516437157933,-6274.0386860598755
5409,493.0787827016114,-6273.079533869592
5410,475.0891124116171,-6273.231670590503
5411,495.61498634869776,-6273.099571240183
5412,475.59494068119477,-6273.2199531620045
5413,496.0840834357268,-6273.104338343914
5414,475.67421563295625,-6273.218157661239
5415,496.665200613126,-6273.110698736372
5416,503.7445266980113,-6273.227741072762
5417,520.1588524805957,-6273.763172324842
5418,481.252703921058,-6273.119170819757
5419,481.252703921058,-6273.119170819757
5420,488.64738652118086,-6273.068230307405
5421,492.69762951362367,-6273.077367037023
5422,511.88691023469426,-6273.449062991851
5423,505.92857147346484,-6273.27822603103
5424,483.3551146657379,-6273.095571014978
5425,474.8553909087706,-6273.237237429573
5426,533.3802007031109,-6274.438117591697
5427,476.90566001150773,-6273.191682499378
5428,478.98005610946655,-6273.1530446228335
5429,474.51741673953694,-6273.245458606514
5430,517.8958328306436,-6273.668628040011
5431,473.9536282081101,-6273.259624615298
5432,484.791053544962,-6273.08365898366
5433,480.69042894383193,-6273.1267367671435
5434,474.52742700144034,-6273.245212194497
5435,466.5688692842372,-6273.498562411211
5436,502.5848078531732,-6273.2036459283245
5437,519.6016568039208,-6273.739304071834
5438,510.78113528789555,-6273.4137641979105
5439,484.87929390535754,-6273.083037232633
5440,512.1083509916358,-6273.456325535583
5441,512.1083509916358,-6273.456325535583
5442,508.72827618763847,-6273.352543418946
5443,435.95269956014994,-6275.669794281927
5444,523.7258367756718,-6273.924959126836
5445,487.410439231178,-6273.070578554119
5446,516.370067156397,-6273.608502218653
5447,497.4784570221396,-6273.1204409715865
5448,529.2818457438436,-6274.207167190641
5449,527.3432619705959,-6274.104598910188
5450,484.6512751817461,-6273.084669914209
5451,484.207467884156,-6273.0880916680635
5452,504.1119876771511,-6273.235770086831
5453,463.36500255237786,-6273.634044124672
5454,490.73785904117256,-6273.06975589238
5455,467.9188230749787,-6273.447339002927
5456,468.8085252631849,-6273.41545129839
5457,478.17768633235556,-6273.167108622367
5458,532.7838811744573,-6274.403339469978
5459,467.4157018414168,-6273.46602798363
5460,504.41815622213767,-6273.242604101553
5461,543.4455166920046,-6275.083323603768
5462,528.7366577776141,-6274.177883408483
5463,491.47439702000077,-6273.0719201348575
5464,493.6694930853284,-6273.083330293009
5465,486.89753586354345,-6273.072268540111
5466,459.7225927353583,-6273.812397338396
5467,476.5710141049625,-6273.198614591455
5468,472.5659702354809,-6273.296913844154
5469,476.5369481183825,-6273.199331221124
5470,496.7035491297932,-6273.111136120745
5471,500.93290833519484,-6273.172616664493
5472,551.6026615659792,-6275.6830094491315
5473,546.6657980680735,-6275.312132337538
5474,530.7793096203175,-6274.289350693744
5475,471.43085073930496,-6273.330000236346
5476,487.6033995157244,-6273.070051769248
5477,455.48739729460254,-6274.053344678795
5478,438.84637364100456,-6275.374791139442
5479,531.1759982520357,-6274.311548835911
5480,481.4134477187795,-6273.117105670663
5481,481.4134477187795,-6273.117105670663
5482,474.06704488188643,-6273.256729352347
5483,491.6803682385571,-6273.072675790892
5484,498.5489483575727,-6273.134750503645
5485,509.98016702457363,-6273.389207539586
5486,502.726757521596,-6273.2064932699695
5487,502.45090958748244,-6273.200986231059
5488,498.8590615526139,-6273.139209482925
5489,462.2781971931523,-6273.684518462753
5490,482.127391419242,-6273.10845682575
5491,466.53499959280555,-6273.499891883518
5492,477.64677445133646,-6273.1770242668945
5493,474.4723702937499,-6273.246569670627
5494,462.5747978727064,-6273.6705139423
5495,452.5178048885548,-6274.24447936055
5496,578.5410978670317,-6278.099151084954
5497,517.932889385369,-6273.670124779324
5498,554.8941006456224,-6275.943403568972
5499,501.75259725162005,-6273.187527654281
5500,491.9689755154847,-6273.0738448597685
5501,495.4536092329739,-6273.098007363008
5502,476.6377282677508,-6273.197217030381
5503,517.763479445515,-6273.663296258892
5504,503.449867869276,-6273.221439580112
5505,466.3937168771401,-6273.505461081609
5506,505.1737082733757,-6273.260027737192
5507,465.048670515316,-6273.560386858742
5508,476.70916690364794,-6273.195729114941
5509,476.843652857508,-6273.192952216789
5510,473.93630801531253,-6273.2600687798085
5511,487.78435959880943,-6273.069611769556
5512,464.57361399821934,-6273.580614761254
5513,485.4197525949494,-6273.07950610687
5514,468.78176564975763,-6273.4163888285
5515,470.65901526915326,-6273.353837527588
5516,455.2428694652865,-6274.068383664312
5517,455.2428694652865,-6274.068383664312
5518,450.95361540557786,-6274.352694836078
5519,508.8619093456097,-6273.356356772037
5520,503.62627887014315,-6273.225197612006
5521,521.6721392032333,-6273.829921108979
5522,504.0658373065018,-6273.234751322042
5523,504.0658373065018,-6273.234751322042
5524,498.6715614095252,-6273.136496715394
5525,461.2390045642546,-6273.734953333335
5526,449.80142435391605,-6274.435787447503
5527,512.3003776171698,-6273.462675499089
5528,510.36508979129115,-6273.400902230111
5529,442.3863019642018,-6275.041164957301
5530,435.4395540595797,-6275.724242927998
5531,507.91801542128246,-6273.3299382760715
5532,562.4752359244619,-6276.581543248004
5533,450.2958552331386,-6274.399777082682
5534,428.71511896261876,-6276.498954893762
5535,533.893724212987,-6274.4683836195845
5536,518.2383847235628,-6273.682529489497
5537,480.8506749409461,-6273.124526201618
5538,474.52322834504787,-6273.245315526699
5539,457.8560706909026,-6273.914069897037
5540,505.6566595471608,-6273.271580005738
5541,508.5629912500189,-6273.347860156956
5542,521.6408304378083,-6273.828511771266
5543,481.18595290086296,-6273.120041163676
5544,481.18595290086296,-6273.120041163676
5545,477.64463589742905,-6273.177065193473
5546,481.4031810942879,-6273.117236273005
5547,479.8416917899063,-6273.139169550396
5548,536.3757924430673,-6274.618764817002
5549,536.3757924430673,-6274.618764817002
5550,477.8453709124204,-6273.1732581255
5551,494.91725890664793,-6273.09309041138
5552,479.85281543135227,-6273.138998699782
5553,473.2614452009393,-6273.277792896778
5554,492.66226579028,-6273.077177271701
5555,497.9419052263595,-6273.126429419978
5556,503.7580584011654,-6273.228033384877
5557,503.7580584011654,-6273.228033384877
5558,468.4610735364564,-6273.427728227769
5559,479.79328088714226,-6273.139915556067
5560,485.73912434705045,-6273.077642761743
5561,511.8234064378249,-6273.446992162645
5562,429.1875130815388,-6276.440743817961
5563,443.69331798452686,-6274.925399644535
5564,476.9740903539229,-6273.190289029986
5565,479.10496128963956,-6273.150954653056
5566,472.3363423398945,-6273.303418613157
5567,500.4295304731205,-6273.163936960658
5568,446.39465692528523,-6274.698542011874
5569,457.0667765261864,-6273.959196233075
5570,464.76412279919356,-6273.572450709309
5571,477.33255361520463,-6273.183122648239
5572,446.2877431956351,-6274.707206305035
5573,482.51126483781536,-6273.104158596717
5574,500.1201046385581,-6273.158782568959
5575,530.3747356146188,-6274.266895062531
5576,485.0497421675646,-6273.081872217951
5577,486.0556366013387,-6273.075959236814
5578,497.11822105363854,-6273.116004896622
5579,498.07293020676127,-6273.128179727813
5580,519.4558080275204,-6273.7331198012125
5581,494.04789316796905,-6273.086041165795
5582,492.5430033540574,-6273.076551434095
5583,524.7119955633874,-6273.972395686865
5584,514.7560578787516,-6273.548115452983
5585,514.7560578787516,-6273.548115452983
5586,502.66067446292226,-6273.2051641758
5587,486.82113704533504,-6273.072556378295
5588,518.4087290861555,-6273.689497064512
5589,527.7431718441815,-6274.125401583028
5590,530.6343892694365,-6274.2812856177
5591,513.8187295981488,-6273.514580330395
5592,515.2985117105527,-6273.568039436861
5593,481.76043706609994,-6273.112795581814
5594,472.15405223791487,-6273.308650329619
5595,473.7573638208643,-6273.264689044448
5596,463.17372749771454,-6273.642760003835
5597,498.94184197648923,-6273.140423476611
5598,498.94184197648923,-6273.140423476611
5599,505.8024849117838,-6273.275131559012
5600,511.68916962985634,-6273.442632225149
5601,541.8063038975448,-6274.9709306862
5602,476.8466335355066,-6273.192891028278
5603,493.2166502513539,-6273.08037233186
5604,465.2137458079354,-6273.553459559701
5605,487.2841307450768,-6273.070955619092
5606,468.4656777269803,-6273.427564069633
5607,461.3767252296654,-6273.728146651944
5608,483.09809120944385,-6273.0980616391735
5609,465.948720931813,-6273.5232503612615
5610,520.1360506697143,-6273.762188060923
5611,474.1918391975008,-6273.253570150649
5612,499.12748074779444,-6273.143182212687
5613,460.87782773843117,-6273.752982879564
5614,477.95195499619973,-6273.171265012215
5615,493.1581062337873,-6273.080012742423
5616,471.3032359565485,-6273.333866378365
5617,531.9459922193498,-6274.355143803144
5618,530.0129909829548,-6274.2469742699395
5619,477.76057424075975,-6273.1748578436
5620,478.323270487135,-6273.164474594536
5621,478.323270487135,-6273.164474594536
5622,496.224156614198,-6273.105825486773
5623,500.9238958667683,-6273.172458063379
5624,540.423675807927,-6274.8783035568
5625,545.2876409045642,-6275.212923151109
5626,523.1908631444701,-6273.899712465854
5627,472.5570778067091,-6273.2971639707
5628,452.8719617701662,-6274.220705168324
5629,456.40430382046014,-6273.998059169496
5630,456.40430382046014,-6273.998059169496
5631,450.74294733081047,-6274.367672285253
5632,455.06982647266256,-6274.079101519273
5633,486.67703398591607,-6273.073124831998
5634,515.3894409274312,-6273.5714161086125
5635,516.8933303256794,-6273.628791356
5636,551.8720549036697,-6275.703932458273
5637,512.3991089127534,-6273.4659591745785
5638,478.012044529314,-6273.170149994194
5639,542.0254251086462,-6274.985793597864
5640,517.2159352512152,-6273.641472657022
5641,517.2159352512152,-6273.641472657022
5642,523.8170073820903,-6273.9292959127515
5643,503.88640915996604,-6273.230818786261
5644,494.2134323246721,-6273.087295378504
5645,486.271783939853,-6273.074902658558
5646,502.17538307053394,-6273.195593253123
5647,481.7853928389332,-6273.112493374495
5648,516.1431303416357,-6273.599810861215
5649,508.38348635320807,-6273.342815754497
5650,530.8116315223084,-6274.29115271368
5651,506.889530766002,-6273.302528681259
5652,480.2666608615435,-6273.132791739941
5653,480.2666608615435,-6273.132791739941
5654,451.44177575086644,-6274.318357669604
5655,446.61638065425524,-6274.680655389906
5656,471.2430553819498,-6273.335699880899
5657,472.37753811152396,-6273.302244626935
5658,492.4523899099365,-6273.07609052223
5659,492.4523899099365,-6273.07609052223
5660,507.55268571632297,-6273.32003710502
5661,499.3585119174555,-6273.1466855516055
5662,530.6817652374704,-6274.283919553541
5663,528.8730655768702,-6274.185178246765
5664,520.892540141506,-6273.795183939057
5665,503.0511966502933,-6273.213108062377
5666,496.6836538495656,-6273.110908932517
5667,499.4059051304487,-6273.147413807092
5668,489.78594990725094,-6273.0682106219965
5669,476.6928079739515,-6273.196069050426
5670,519.1198621613555,-6273.718975339891
5671,444.5527644844947,-6274.851421060076
5672,458.813559605871,-6273.86103288562
5673,507.9738155484442,-6273.33146652686
5674,511.3481386838644,-6273.431662505951
5675,485.2902135159559,-6273.080309123512
5676,501.5437609815808,-6273.183637561371
5677,519.6363500067158,-6273.7407790067955
5678,511.5588624011959,-6273.438422615524
5679,517.5164606799542,-6273.653404082264
5680,507.4162517481291,-6273.316386018125
5681,496.4774550122553,-6273.108588917161
5682,492.52573623542935,-6273.076462631778
5683,548.2621257343342,-6275.429425953162
5684,534.0567244127357,-6274.478051589577
5685,506.39717854015527,-6273.289918685507
5686,462.3653639733235,-6273.680384801834
5687,506.50860916024175,-6273.2927435181755
5688,503.43164978688986,-6273.22105397707
5689,507.3625763938057,-6273.314956569489
5690,481.96734877785144,-6273.110321440083
5691,501.77687964898314,-6273.187984009458
5692,489.17983259470526,-6273.067966758815
5693,513.8223884998116,-6273.5147090298515
5694,540.471618048527,-6274.881481841145
5695,540.4869496692248,-6274.8824987462085
5696,501.1399861671448,-6273.176292889389
5697,501.1399861671448,-6273.176292889389
5698,457.1768699134289,-6273.952825260252
5699,472.4987202853462,-6273.298808996692
5700,484.9001185081806,-6273.082892354441
5701,481.844862162306,-6273.1117774200475
5702,509.6793016417089,-6273.380204347593
5703,504.78167767365596,-6273.250888084266
5704,504.78167767365596,-6273.250888084266
5705,464.1086536751326,-6273.600834317438
5706,499.58981112837614,-6273.1502706223855
5707,494.47713798954123,-6273.089379007431
5708,454.1164199184556,-6274.139277262298
5709,428.7470259655245,-6276.495004757337
5710,464.79955376107404,-6273.570940065419
5711,516.1718349649681,-6273.600906592728
5712,501.04456664393547,-6273.174591284515
5713,500.28927573405707,-6273.161583501744
5714,487.50493085952456,-6273.070313155936
5715,442.90608961409333,-6274.994652709138
5716,446.05538225228,-6274.726125570832
5717,464.67946266691905,-6273.576070093123
5718,464.1037456780457,-6273.601049979733
5719,490.4237395076935,-6273.069089490522
5720,469.8513264391351,-6273.379952186644
5721,447.71000123693784,-6274.5940420653915
5722,453.0103405231043,-6274.2114885009205
