strain,area_pix,mean_yfp,mean_mCherry,fold_change,atc_ngml,date,carbon,temp,operator,run_number,yfp_bg_val,mCherry_bg_val
dilution,670.0,196.0268656716418,197.65074626865672,0.033903809727259406,0.4,20181024,glucose,37,O2,1,154.09292858204253,187.0534160120408
dilution,833.0,223.34453781512605,192.73469387755102,0.06265844051134162,0.4,20181024,glucose,37,O2,1,154.09292858204253,187.0534160120408
dilution,588.0,210.09013605442178,195.8826530612245,0.04870683340180811,0.4,20181024,glucose,37,O2,1,154.09292858204253,187.0534160120408
dilution,602.0,200.61794019933555,210.56644518272427,0.038736383024597504,0.4,20181024,glucose,37,O2,1,154.09292858204253,187.0534160120408
dilution,592.0,220.45777027027026,205.26013513513513,0.059619823806528485,0.4,20181024,glucose,37,O2,1,154.09292858204253,187.0534160120408
dilution,846.0,247.89243498817967,212.68794326241135,0.08849760118466912,0.4,20181024,glucose,37,O2,1,154.09292858204253,187.0534160120408
dilution,366.0,208.827868852459,209.12841530054644,0.04737816867691305,0.4,20181024,glucose,37,O2,1,154.09292858204253,187.0534160120408
dilution,530.0,201.53962264150942,210.92264150943396,0.03970654761935791,0.4,20181024,glucose,37,O2,1,154.09292858204253,187.0534160120408
dilution,513.0,224.74074074074073,209.37037037037038,0.06412808621961555,0.4,20181024,glucose,37,O2,1,154.09292858204253,187.0534160120408
dilution,339.0,234.0353982300885,206.5929203539823,0.07391165939403944,0.4,20181024,glucose,37,O2,1,154.09292858204253,187.0534160120408
dilution,287.0,219.68641114982577,201.9128919860627,0.0588078898103294,0.4,20181024,glucose,37,O2,1,154.09292858204253,187.0534160120408
dilution,761.0,191.75952693823916,223.92115637319316,0.029412001308697908,0.4,20181024,glucose,37,O2,1,154.09292858204253,187.0534160120408
dilution,885.0,207.6858757062147,201.7084745762712,0.04617610463918207,0.4,20181024,glucose,37,O2,1,154.09292858204253,187.0534160120408
dilution,701.0,290.85164051355207,206.27389443651927,0.13371653811206843,0.4,20181024,glucose,37,O2,1,154.09292858204253,187.0534160120408
dilution,929.0,187.8493003229279,217.17007534983853,0.025296089747317473,0.4,20181024,glucose,37,O2,1,154.09292858204253,187.0534160120408
dilution,681.0,219.04698972099854,205.3230543318649,0.05813483366539932,0.4,20181024,glucose,37,O2,1,154.09292858204253,187.0534160120408
dilution,940.0,197.68936170212766,223.77340425531915,0.03565375603621039,0.4,20181024,glucose,37,O2,1,154.09292858204253,187.0534160120408
dilution,254.0,195.90944881889763,214.24015748031496,0.03378021653708004,0.4,20181024,glucose,37,O2,1,154.09292858204253,187.0534160120408
dilution,515.0,197.64466019417475,221.37087378640777,0.03560670314861711,0.4,20181024,glucose,37,O2,1,154.09292858204253,187.0534160120408
dilution,328.0,178.3841463414634,213.5091463414634,0.015333051658934328,0.4,20181024,glucose,37,O2,1,154.09292858204253,187.0534160120408
dilution,740.0,183.3418918918919,241.28783783783783,0.020551583533657047,0.4,20181024,glucose,37,O2,1,154.09292858204253,187.0534160120408
dilution,720.0,245.01527777777778,192.71527777777777,0.08546910033517052,0.4,20181024,glucose,37,O2,1,154.09292858204253,187.0534160120408
dilution,699.0,200.16165951359085,207.27038626609442,0.03825610115491315,0.4,20181024,glucose,37,O2,1,154.09292858204253,187.0534160120408
dilution,381.0,232.8241469816273,203.66666666666666,0.07263669415346832,0.4,20181024,glucose,37,O2,1,154.09292858204253,187.0534160120408
dilution,475.0,223.1978947368421,200.05052631578948,0.06250408374364383,0.4,20181024,glucose,37,O2,1,154.09292858204253,187.0534160120408
dilution,623.0,200.04012841091492,192.75601926163725,0.0381281772978629,0.4,20181024,glucose,37,O2,1,154.09292858204253,187.0534160120408
dilution,462.0,249.6839826839827,197.87012987012986,0.09038338750841986,0.4,20181024,glucose,37,O2,1,154.09292858204253,187.0534160120408
dilution,523.0,255.06309751434034,196.1166347992352,0.09604545344433481,0.4,20181024,glucose,37,O2,1,154.09292858204253,187.0534160120408
dilution,823.0,185.70230862697449,184.1190765492102,0.0230361624303277,0.4,20181024,glucose,37,O2,1,154.09292858204253,187.0534160120408
dilution,827.0,208.37847642079805,195.48851269649336,0.04690513739585443,0.4,20181024,glucose,37,O2,1,154.09292858204253,187.0534160120408
dilution,934.0,215.92398286937902,200.93147751605997,0.05484755104179929,0.4,20181024,glucose,37,O2,1,154.09292858204253,187.0534160120408
dilution,369.0,268.1680216802168,196.17615176151762,0.10983972016896323,0.4,20181024,glucose,37,O2,1,153.50147177581687,186.7136261185047
dilution,775.0,190.07354838709676,210.66064516129032,0.027637337256309215,0.4,20181024,glucose,37,O2,1,153.50147177581687,186.7136261185047
dilution,848.0,210.0931603773585,199.69811320754718,0.048710016809565555,0.4,20181024,glucose,37,O2,1,153.50147177581687,186.7136261185047
dilution,623.0,274.5473515248796,206.63884430176566,0.11655461422617552,0.4,20181024,glucose,37,O2,1,153.50147177581687,186.7136261185047
dilution,527.0,270.15180265654647,211.62998102466793,0.11192785158921134,0.4,20181024,glucose,37,O2,1,153.50147177581687,186.7136261185047
dilution,807.0,280.546468401487,198.8277571251549,0.12286929543002571,0.4,20181024,glucose,37,O2,1,153.50147177581687,186.7136261185047
dilution,944.0,238.78495762711864,209.35911016949152,0.07891105414961508,0.4,20181024,glucose,37,O2,1,153.50147177581687,186.7136261185047
dilution,463.0,233.548596112311,208.2462203023758,0.07339925061015483,0.4,20181024,glucose,37,O2,1,153.50147177581687,186.7136261185047
dilution,899.0,239.66295884315906,193.76529477196885,0.07983523980725865,0.4,20181024,glucose,37,O2,1,153.50147177581687,186.7136261185047
dilution,542.0,195.68634686346863,215.60147601476015,0.033545379017913976,0.4,20181024,glucose,37,O2,1,153.50147177581687,186.7136261185047
dilution,521.0,184.98080614203454,212.45297504798464,0.022276707618245756,0.4,20181024,glucose,37,O2,1,153.50147177581687,186.7136261185047
dilution,817.0,194.4577723378213,208.13219094247245,0.03225217926464935,0.4,20181024,glucose,37,O2,1,153.50147177581687,186.7136261185047
dilution,477.0,216.76519916142558,204.27672955974842,0.055733016822349817,0.4,20181024,glucose,37,O2,1,153.50147177581687,186.7136261185047
dilution,464.0,192.4418103448276,206.97629310344828,0.03013017404843611,0.4,20181024,glucose,37,O2,1,153.50147177581687,186.7136261185047
dilution,498.0,204.33734939759037,203.77911646586347,0.0426514398299134,0.4,20181024,glucose,37,O2,1,153.50147177581687,186.7136261185047
dilution,524.0,189.1145038167939,200.79770992366412,0.02662784521834597,0.4,20181024,glucose,37,O2,1,153.50147177581687,186.7136261185047
dilution,660.0,217.6712121212121,206.8151515151515,0.05668668769179353,0.4,20181024,glucose,37,O2,1,153.50147177581687,186.7136261185047
dilution,621.0,178.24315619967794,206.1400966183575,0.015184645182352338,0.4,20181024,glucose,37,O2,1,153.50147177581687,186.7136261185047
dilution,865.0,220.37225433526012,192.78497109826588,0.059529809579677226,0.4,20181024,glucose,37,O2,1,153.50147177581687,186.7136261185047
dilution,775.0,240.1032258064516,193.64774193548388,0.08029866560391555,0.4,20181024,glucose,37,O2,1,153.50147177581687,186.7136261185047
dilution,532.0,440.59774436090225,190.67105263157896,0.2913395560935775,0.4,20181024,glucose,37,O2,1,153.50147177581687,186.7136261185047
dilution,650.0,178.4569230769231,201.52461538461537,0.01540965658144831,0.4,20181024,glucose,37,O2,1,153.50147177581687,186.7136261185047
dilution,634.0,438.4526813880126,186.86435331230285,0.28908165895395016,0.4,20181024,glucose,37,O2,1,153.50147177581687,186.7136261185047
dilution,353.0,326.3371104815864,199.32011331444758,0.17106860756260694,0.4,20181024,glucose,37,O2,1,153.50147177581687,186.7136261185047
dilution,773.0,211.24062095730918,214.0737386804657,0.04991783587784004,0.4,20181024,glucose,37,O2,1,153.50147177581687,186.7136261185047
dilution,331.0,368.4592145015106,201.14501510574019,0.2154064099412228,0.4,20181024,glucose,37,O2,1,153.50147177581687,186.7136261185047
dilution,722.0,241.75346260387812,208.21883656509695,0.08203570782212022,0.4,20181024,glucose,37,O2,1,153.50147177581687,186.7136261185047
dilution,466.0,279.32403433476395,203.8304721030043,0.12158255913485828,0.4,20181024,glucose,37,O2,1,153.50147177581687,186.7136261185047
dilution,784.0,189.95408163265307,220.49362244897958,0.027511586335917545,0.4,20181024,glucose,37,O2,1,153.50147177581687,186.7136261185047
dilution,845.0,189.40828402366864,213.88284023668638,0.026937078791982275,0.4,20181024,glucose,37,O2,1,153.50147177581687,186.7136261185047
dilution,551.0,219.23956442831215,191.07078039927404,0.058337538148346135,0.4,20181024,glucose,37,O2,1,153.50147177581687,186.7136261185047
dilution,827.0,275.02539298669893,196.8863361547763,0.11705780152785694,0.4,20181024,glucose,37,O2,1,153.50147177581687,186.7136261185047
dilution,559.0,182.62075134168157,224.0268336314848,0.01979250969472185,0.4,20181024,glucose,37,O2,1,153.50147177581687,186.7136261185047
dilution,725.0,211.5696551724138,214.96,0.0502641778838854,0.4,20181024,glucose,37,O2,1,153.50147177581687,186.7136261185047
dilution,829.0,178.0820265379976,216.59227985524728,0.01501503981094123,0.4,20181024,glucose,37,O2,1,153.50147177581687,186.7136261185047
dilution,651.0,198.07219662058372,214.09984639016898,0.03605672875927546,0.4,20181024,glucose,37,O2,1,153.50147177581687,186.7136261185047
dilution,443.0,211.058690744921,229.4785553047404,0.049726335809378325,0.4,20181024,glucose,37,O2,1,153.50147177581687,186.7136261185047
dilution,382.0,220.79057591623035,228.97905759162305,0.05997013562746902,0.4,20181024,glucose,37,O2,1,153.50147177581687,186.7136261185047
dilution,594.0,230.5,222.94949494949495,0.07019029286445613,0.4,20181024,glucose,37,O2,1,153.50147177581687,186.7136261185047
dilution,309.0,265.29126213592235,200.6893203883495,0.1068116379035239,0.4,20181024,glucose,37,O2,1,153.50147177581687,186.7136261185047
dilution,670.0,220.17910447761193,199.65074626865672,0.059326499692454765,0.4,20181024,glucose,37,O2,1,153.50147177581687,186.7136261185047
dilution,395.0,243.4227848101266,199.65316455696203,0.08379283937594455,0.4,20181024,glucose,37,O2,1,153.50147177581687,186.7136261185047
dilution,807.0,225.26765799256506,202.0272614622057,0.06468272026567887,0.4,20181024,glucose,37,O2,1,153.50147177581687,186.7136261185047
dilution,543.0,212.3351749539595,213.15469613259668,0.05106996538146718,0.4,20181024,glucose,37,O2,1,153.50147177581687,186.7136261185047
dilution,550.0,174.54363636363635,203.41272727272727,0.011290523955440354,0.4,20181024,glucose,37,O2,1,153.50147177581687,186.7136261185047
dilution,346.0,222.71965317919074,200.32658959537574,0.06200068582073007,0.4,20181024,glucose,37,O2,1,153.50147177581687,186.7136261185047
dilution,590.0,174.49830508474577,211.3,0.011242808169826464,0.4,20181024,glucose,37,O2,1,153.50147177581687,186.7136261185047
dilution,442.0,184.39819004524887,218.5837104072398,0.021663444867893473,0.4,20181024,glucose,37,O2,1,153.50147177581687,186.7136261185047
dilution,420.0,202.47380952380954,209.88809523809525,0.04068987441026383,0.4,20181024,glucose,37,O2,1,153.50147177581687,186.7136261185047
dilution,690.0,197.19855072463767,211.02753623188406,0.035137127519389084,0.4,20181024,glucose,37,O2,1,153.50147177581687,186.7136261185047
dilution,843.0,346.0462633451957,190.75326215895612,0.1918144972812994,0.4,20181024,glucose,37,O2,1,153.50147177581687,186.7136261185047
dilution,630.0,258.3936507936508,186.47936507936507,0.09955119981065282,0.4,20181024,glucose,37,O2,1,153.50147177581687,186.7136261185047
dilution,697.0,394.28694404591107,187.9167862266858,0.24259272446830107,0.4,20181024,glucose,37,O2,1,153.50147177581687,186.7136261185047
dilution,561.0,189.23351158645275,213.0374331550802,0.026753113010528386,0.4,20181024,glucose,37,O2,1,153.50147177581687,186.7136261185047
dilution,678.0,205.67551622418878,205.48525073746313,0.044059996636080435,0.4,20181024,glucose,37,O2,1,153.50147177581687,186.7136261185047
dilution,577.0,289.96360485268633,190.6793760831889,0.1327817901797713,0.4,20181024,glucose,37,O2,1,153.50147177581687,186.7136261185047
dilution,786.0,227.63613231552162,191.03180661577608,0.06717578059382395,0.4,20181024,glucose,37,O2,1,153.50147177581687,186.7136261185047
dilution,704.0,315.26420454545456,199.12926136363637,0.15941324687784644,0.4,20181024,glucose,37,O2,1,153.50147177581687,186.7136261185047
dilution,476.0,319.9852941176471,179.96428571428572,0.16438267424464187,0.4,20181024,glucose,37,O2,1,153.27626316208648,186.6785155584977
dilution,785.0,206.99490445859874,193.40509554140127,0.045448787062367525,0.4,20181024,glucose,37,O2,1,153.27626316208648,186.6785155584977
dilution,539.0,164.7977736549165,203.53803339517626,0.0010320113563558016,0.4,20181024,glucose,37,O2,1,153.27626316208648,186.6785155584977
dilution,514.0,202.73540856031127,197.04474708171207,0.04096523402614066,0.4,20181024,glucose,37,O2,1,153.27626316208648,186.6785155584977
dilution,732.0,228.50819672131146,175.5806010928962,0.06809371715433019,0.4,20181024,glucose,37,O2,1,153.27626316208648,186.6785155584977
dilution,525.0,145.16571428571427,201.0209523809524,-0.019632729611598104,0.4,20181024,glucose,37,O2,1,153.27626316208648,186.6785155584977
dilution,470.0,145.10212765957448,204.92978723404255,-0.019699661008528692,0.4,20181024,glucose,37,O2,1,153.27626316208648,186.6785155584977
dilution,590.0,168.71694915254238,218.82881355932204,0.005157342527340413,0.4,20181024,glucose,37,O2,1,153.27626316208648,186.6785155584977
dilution,695.0,224.5769784172662,215.05323741007194,0.06395570970366936,0.4,20181024,glucose,37,O2,1,153.27626316208648,186.6785155584977
dilution,442.0,217.59049773755657,237.12443438914028,0.05660172758652581,0.4,20181024,glucose,37,O2,1,153.27626316208648,186.6785155584977
dilution,862.0,182.20881670533643,208.7122969837587,0.019358906556318826,0.4,20181024,glucose,37,O2,1,153.27626316208648,186.6785155584977
dilution,378.0,206.3994708994709,210.85449735449737,0.04482203262812279,0.4,20181024,glucose,37,O2,1,153.27626316208648,186.6785155584977
dilution,396.0,196.91161616161617,205.07323232323233,0.03483509968277332,0.4,20181024,glucose,37,O2,1,153.27626316208648,186.6785155584977
dilution,363.0,190.15977961432506,203.1818181818182,0.027728104401034587,0.4,20181024,glucose,37,O2,1,153.27626316208648,186.6785155584977
dilution,431.0,183.7308584686775,202.48955916473318,0.02096101045129747,0.4,20181024,glucose,37,O2,1,153.27626316208648,186.6785155584977
dilution,852.0,209.33098591549296,194.5082159624413,0.04790775060149017,0.4,20181024,glucose,37,O2,1,153.27626316208648,186.6785155584977
dilution,824.0,234.4745145631068,203.90533980582524,0.07437387403520215,0.4,20181024,glucose,37,O2,1,153.27626316208648,186.6785155584977
dilution,932.0,186.931330472103,227.45171673819743,0.024329833032882008,0.4,20181024,glucose,37,O2,1,153.27626316208648,186.6785155584977
dilution,665.0,207.9518796992481,211.18947368421053,0.046456100920219214,0.4,20181024,glucose,37,O2,1,153.27626316208648,186.6785155584977
dilution,665.0,225.9578947368421,211.0,0.06540926470295906,0.4,20181024,glucose,37,O2,1,153.27626316208648,186.6785155584977
dilution,498.0,196.44979919678715,228.00602409638554,0.03434899031577694,0.4,20181024,glucose,37,O2,1,153.27626316208648,186.6785155584977
dilution,654.0,227.4617737003058,208.40978593272172,0.06699225040215091,0.4,20181024,glucose,37,O2,1,153.27626316208648,186.6785155584977
dilution,868.0,203.0610599078341,214.89055299539172,0.041308015219690915,0.4,20181024,glucose,37,O2,1,153.27626316208648,186.6785155584977
dilution,597.0,215.53266331658293,220.39028475711893,0.054435647377382275,0.4,20181024,glucose,37,O2,1,153.27626316208648,186.6785155584977
dilution,473.0,218.76109936575054,196.73784355179703,0.057833904963762235,0.4,20181024,glucose,37,O2,1,153.27626316208648,186.6785155584977
dilution,665.0,195.26315789473685,211.40300751879698,0.03309992954901839,0.4,20181024,glucose,37,O2,1,153.27626316208648,186.6785155584977
dilution,620.0,184.45483870967743,206.19516129032257,0.021723073353860325,0.4,20181024,glucose,37,O2,1,153.27626316208648,186.6785155584977
dilution,620.0,398.94354838709677,201.30161290322582,0.24749427456506826,0.4,20181024,glucose,37,O2,1,153.27626316208648,186.6785155584977
dilution,466.0,246.9871244635193,213.93991416309012,0.08754466969970137,0.4,20181024,glucose,37,O2,1,153.27626316208648,186.6785155584977
dilution,610.0,234.91147540983607,194.6688524590164,0.07483381980762395,0.4,20181024,glucose,37,O2,1,153.27626316208648,186.6785155584977
dilution,685.0,247.414598540146,200.3065693430657,0.08799462968086684,0.4,20181024,glucose,37,O2,1,153.27626316208648,186.6785155584977
dilution,406.0,182.51477832512316,240.10344827586206,0.019680962307074498,0.4,20181024,glucose,37,O2,1,153.27626316208648,186.6785155584977
dilution,763.0,260.7221494102228,210.3224115334207,0.10200218163842706,0.4,20181024,glucose,37,O2,1,153.27626316208648,186.6785155584977
dilution,452.0,184.4446902654867,233.71017699115043,0.021712391083269906,0.4,20181024,glucose,37,O2,1,153.27626316208648,186.6785155584977
dilution,717.0,259.7559274755927,200.60669456066947,0.10098513469387631,0.4,20181024,glucose,37,O2,1,153.27626316208648,186.6785155584977
dilution,835.0,179.76407185628742,210.07904191616765,0.01678556373536186,0.4,20181024,glucose,37,O2,1,153.27626316208648,186.6785155584977
dilution,671.0,184.9269746646796,216.7511177347243,0.02222004450845467,0.4,20181024,glucose,37,O2,1,153.27626316208648,186.6785155584977
dilution,394.0,189.68527918781726,211.0507614213198,0.027228644399484796,0.4,20181024,glucose,37,O2,1,153.27626316208648,186.6785155584977
dilution,393.0,190.0178117048346,207.06615776081424,0.027578668724409415,0.4,20181024,glucose,37,O2,1,153.27626316208648,186.6785155584977
dilution,515.0,293.926213592233,215.7883495145631,0.13695283925924492,0.4,20181024,glucose,37,O2,1,153.27626316208648,186.6785155584977
dilution,606.0,191.34653465346534,200.57920792079207,0.028977284887658415,0.4,20181024,glucose,37,O2,1,153.27626316208648,186.6785155584977
dilution,724.0,199.32596685082873,210.22375690607734,0.03737644955647259,0.4,20181024,glucose,37,O2,1,153.27626316208648,186.6785155584977
dilution,386.0,305.440414507772,188.4119170984456,0.14907270783227175,0.4,20181024,glucose,37,O2,1,153.27626316208648,186.6785155584977
dilution,357.0,317.296918767507,195.57703081232492,0.1615528855204682,0.4,20181024,glucose,37,O2,1,153.27626316208648,186.6785155584977
dilution,596.0,245.75,214.18959731543623,0.08624247026646971,0.4,20181024,glucose,37,O2,1,153.27626316208648,186.6785155584977
dilution,526.0,235.40304182509504,214.60836501901142,0.0753512434995983,0.4,20181024,glucose,37,O2,1,153.27626316208648,186.6785155584977
dilution,457.0,179.63457330415756,203.06783369803063,0.016649253326700066,0.4,20181024,glucose,37,O2,1,153.27626316208648,186.6785155584977
dilution,304.0,176.01973684210526,217.08223684210526,0.012844269971412815,0.4,20181024,glucose,37,O2,1,153.27626316208648,186.6785155584977
dilution,485.0,275.4185567010309,188.0041237113402,0.11747164636002033,0.4,20181024,glucose,37,O2,1,152.92309302881512,186.60107709766143
dilution,771.0,210.35538261997405,195.66666666666666,0.048986032413317615,0.4,20181024,glucose,37,O2,1,152.92309302881512,186.60107709766143
dilution,506.0,259.2094861660079,199.6818181818182,0.1004099495895324,0.4,20181024,glucose,37,O2,1,152.92309302881512,186.60107709766143
dilution,300.0,183.10333333333332,202.36,0.020300476366263556,0.4,20181024,glucose,37,O2,1,152.92309302881512,186.60107709766143
dilution,436.0,237.4518348623853,206.09174311926606,0.07750780673203067,0.4,20181024,glucose,37,O2,1,152.92309302881512,186.60107709766143
dilution,628.0,180.09713375796179,213.97929936305732,0.017136145291527696,0.4,20181024,glucose,37,O2,1,152.92309302881512,186.60107709766143
dilution,678.0,179.358407079646,207.15781710914453,0.01635856026254901,0.4,20181024,glucose,37,O2,1,152.92309302881512,186.60107709766143
dilution,677.0,194.91137370753324,196.56277695716395,0.03272964088146328,0.4,20181024,glucose,37,O2,1,152.92309302881512,186.60107709766143
dilution,628.0,220.64490445859872,205.2404458598726,0.05981680158941571,0.4,20181024,glucose,37,O2,1,152.92309302881512,186.60107709766143
dilution,508.0,244.58070866141733,193.25787401574803,0.08501167210243253,0.4,20181024,glucose,37,O2,1,152.92309302881512,186.60107709766143
dilution,554.0,207.92960288808663,219.72924187725633,0.046432652308762486,0.4,20181024,glucose,37,O2,1,152.92309302881512,186.60107709766143
dilution,646.0,200.0247678018576,206.77863777089783,0.038112008693168394,0.4,20181024,glucose,37,O2,1,152.92309302881512,186.60107709766143
dilution,622.0,211.2266881028939,203.68006430868166,0.04990317013024721,0.4,20181024,glucose,37,O2,1,152.92309302881512,186.60107709766143
dilution,600.0,230.50166666666667,200.41166666666666,0.07019204720078422,0.4,20181024,glucose,37,O2,1,152.92309302881512,186.60107709766143
dilution,670.0,184.90597014925373,208.86119402985074,0.022197935117775375,0.4,20181024,glucose,37,O2,1,152.92309302881512,186.60107709766143
dilution,453.0,204.83443708609272,221.09271523178808,0.043174675224024656,0.4,20181024,glucose,37,O2,1,152.92309302881512,186.60107709766143
dilution,482.0,203.58713692946057,228.40663900414938,0.04186176483793819,0.4,20181024,glucose,37,O2,1,152.92309302881512,186.60107709766143
dilution,510.0,207.42352941176472,207.11764705882354,0.045899958458246216,0.4,20181024,glucose,37,O2,1,152.92309302881512,186.60107709766143
dilution,597.0,185.0603015075377,218.8107202680067,0.0223603845828159,0.4,20181024,glucose,37,O2,1,152.92309302881512,186.60107709766143
dilution,581.0,515.0998278829604,193.43717728055077,0.36976058307821413,0.4,20181024,glucose,37,O2,1,152.92309302881512,186.60107709766143
dilution,860.0,297.3,196.03255813953487,0.14050409289425986,0.4,20181024,glucose,37,O2,1,152.92309302881512,186.60107709766143
dilution,601.0,190.2379367720466,215.8585690515807,0.027810372765689227,0.4,20181024,glucose,37,O2,1,152.92309302881512,186.60107709766143
dilution,541.0,249.81146025878004,204.275415896488,0.09051757063271006,0.4,20181024,glucose,37,O2,1,152.92309302881512,186.60107709766143
dilution,372.0,254.7715053763441,203.4758064516129,0.09573852303593165,0.4,20181024,glucose,37,O2,1,152.92309302881512,186.60107709766143
dilution,388.0,198.32731958762886,216.92268041237114,0.036325271652805725,0.4,20181024,glucose,37,O2,1,152.92309302881512,186.60107709766143
dilution,469.0,180.75692963752664,235.34754797441366,0.017830647619914097,0.4,20181024,glucose,37,O2,1,152.92309302881512,186.60107709766143
dilution,447.0,208.11633109619686,217.31543624161074,0.04662920275614251,0.4,20181024,glucose,37,O2,1,152.92309302881512,186.60107709766143
dilution,370.0,198.01891891891893,208.84864864864866,0.03600064855477087,0.4,20181024,glucose,37,O2,1,152.92309302881512,186.60107709766143
dilution,470.0,191.06170212765957,196.02978723404254,0.028677469659192985,0.4,20181024,glucose,37,O2,1,152.92309302881512,186.60107709766143
dilution,892.0,216.15695067264573,212.4943946188341,0.055092773370126816,0.4,20181024,glucose,37,O2,1,152.92309302881512,186.60107709766143
dilution,451.0,183.40133037694014,192.1729490022173,0.020614148589821073,0.4,20181024,glucose,37,O2,1,152.92309302881512,186.60107709766143
dilution,634.0,181.53943217665616,215.62145110410094,0.018654311198644143,0.4,20181024,glucose,37,O2,1,152.92309302881512,186.60107709766143
dilution,746.0,189.32037533512064,225.38069705093835,0.02684454594845763,0.4,20181024,glucose,37,O2,1,152.92309302881512,186.60107709766143
dilution,496.0,206.7923387096774,212.45967741935485,0.04523556599107199,0.4,20181024,glucose,37,O2,1,152.92309302881512,186.60107709766143
dilution,486.0,203.25102880658437,216.34362139917695,0.041507976823861696,0.4,20181024,glucose,37,O2,1,152.92309302881512,186.60107709766143
dilution,842.0,184.44299287410925,199.1413301662708,0.021710604406056027,0.4,20181024,glucose,37,O2,1,152.92309302881512,186.60107709766143
dilution,305.0,252.4950819672131,192.05901639344262,0.09334235566508135,0.4,20181024,glucose,37,O2,1,152.92309302881512,186.60107709766143
dilution,372.0,230.51075268817203,191.33333333333334,0.07020161116334703,0.4,20181024,glucose,37,O2,1,152.92309302881512,186.60107709766143
dilution,399.0,227.3984962406015,222.46365914786966,0.06692564443436586,0.4,20181024,glucose,37,O2,1,152.92309302881512,186.60107709766143
dilution,807.0,268.81040892193306,204.46840148698885,0.11051589813386946,0.4,20181024,glucose,37,O2,1,152.92309302881512,186.60107709766143
dilution,920.0,216.9586956521739,192.6663043478261,0.05593669157619632,0.4,20181024,glucose,37,O2,1,152.92309302881512,186.60107709766143
dilution,591.0,312.81218274111677,201.53807106598984,0.15683224432067688,0.4,20181024,glucose,37,O2,1,152.92309302881512,186.60107709766143
dilution,321.0,260.6853582554517,201.8348909657321,0.10196345520280668,0.4,20181024,glucose,37,O2,1,152.92309302881512,186.60107709766143
dilution,383.0,240.07832898172325,197.6840731070496,0.08027245916147054,0.4,20181024,glucose,37,O2,1,152.92309302881512,186.60107709766143
dilution,763.0,192.37614678899084,215.54259501965925,0.030061056471574567,0.4,20181024,glucose,37,O2,1,152.92309302881512,186.60107709766143
dilution,494.0,317.81983805668017,183.66801619433198,0.16210331130386113,0.4,20181024,glucose,37,O2,1,152.92309302881512,186.60107709766143
dilution,514.0,231.20817120622567,198.05642023346303,0.07093571514860908,0.4,20181024,glucose,37,O2,1,152.92309302881512,186.60107709766143
dilution,716.0,211.5740223463687,220.28212290502793,0.0502687747790375,0.4,20181024,glucose,37,O2,1,152.92309302881512,186.60107709766143
dilution,382.0,192.73821989528795,199.1937172774869,0.030442175273855187,0.4,20181024,glucose,37,O2,1,152.92309302881512,186.60107709766143
dilution,359.0,190.48467966573816,194.86629526462394,0.02807009477894976,0.4,20181024,glucose,37,O2,1,152.92309302881512,186.60107709766143
dilution,874.0,278.5114416475973,199.54347826086956,0.12072722261223676,0.4,20181024,glucose,37,O2,1,152.92309302881512,186.60107709766143
dilution,643.0,223.36391912908243,218.41524105754277,0.06267884131723749,0.4,20181024,glucose,37,O2,1,152.92309302881512,186.60107709766143
dilution,628.0,188.6608280254777,233.97770700636943,0.026150305265217687,0.4,20181024,glucose,37,O2,1,152.92309302881512,186.60107709766143
dilution,688.0,200.60610465116278,220.09447674418604,0.0387239249053241,0.4,20181024,glucose,37,O2,1,152.92309302881512,186.60107709766143
dilution,341.0,192.12316715542522,215.17008797653958,0.029794769654716096,0.4,20181024,glucose,37,O2,1,152.92309302881512,186.60107709766143
dilution,373.0,194.57640750670242,209.72386058981232,0.03237705485658362,0.4,20181024,glucose,37,O2,1,152.92309302881512,186.60107709766143
dilution,764.0,190.07329842931938,212.54057591623035,0.0276370741503036,0.4,20181024,glucose,37,O2,1,152.92309302881512,186.60107709766143
dilution,617.0,220.17828200972448,199.82171799027552,0.05932563396127859,0.4,20181024,glucose,37,O2,1,152.92309302881512,186.60107709766143
dilution,244.0,207.52868852459017,212.6844262295082,0.046010649129361786,0.4,20181024,glucose,37,O2,1,152.92309302881512,186.60107709766143
dilution,465.0,195.08172043010754,203.36989247311828,0.03290894814773306,0.4,20181024,glucose,37,O2,1,152.92309302881512,186.60107709766143
dilution,744.0,195.20564516129033,223.09139784946237,0.03303939154245064,0.4,20181024,glucose,37,O2,1,152.92309302881512,186.60107709766143
dilution,256.0,206.28515625,207.5234375,0.04470170482268304,0.4,20181024,glucose,37,O2,1,152.92309302881512,186.60107709766143
dilution,467.0,238.98929336188436,219.60599571734474,0.07912613831119082,0.4,20181024,glucose,37,O2,1,152.92309302881512,186.60107709766143
dilution,544.0,206.68198529411765,199.3125,0.04511940778756488,0.4,20181024,glucose,37,O2,1,152.92309302881512,186.60107709766143
dilution,513.0,175.0916179337232,204.84990253411306,0.011867330340756288,0.4,20181024,glucose,37,O2,1,151.93821292480658,186.45425040696833
dilution,360.0,175.13333333333333,198.80555555555554,0.011911240045342364,0.4,20181024,glucose,37,O2,1,151.93821292480658,186.45425040696833
dilution,339.0,184.48082595870207,201.6843657817109,0.021750427578878934,0.4,20181024,glucose,37,O2,1,151.93821292480658,186.45425040696833
dilution,648.0,195.68364197530863,231.6141975308642,0.03354253184777648,0.4,20181024,glucose,37,O2,1,151.93821292480658,186.45425040696833
