parameter,value,well_id,carbon,strain
time of max df stderr,0.3338787204959309,68,glucose,delta
max df stderr,1.0537057329767806e-05,68,glucose,delta
inverse max df stderr,0.05656708946794129,68,glucose,delta
max y,0.31797177658794573,68,glucose,delta
max y std,0.0031691439427235946,68,glucose,delta
max y stderr,0.00031691439427235945,68,glucose,delta
lag time,311.7894165495598,68,glucose,delta
inverse max df,61.03330715610377,68,glucose,delta
lag time stderr,0.14509088436310255,68,glucose,delta
inverse max df stderr,0.04526747356198724,69,glucose,delta
lag time stderr,0.10886554986113403,69,glucose,delta
lag time std,1.0886554986113404,69,glucose,delta
lag time,302.77533363063145,69,glucose,delta
max y stderr,0.00034531513278835844,69,glucose,delta
max y std,0.0034531513278835847,69,glucose,delta
max y,0.3240404258819229,69,glucose,delta
inverse max df std,0.45267473561987237,69,glucose,delta
time of max df stderr,0.7031777869074081,69,glucose,delta
time of max df std,7.03177786907408,69,glucose,delta
time of max df,376.9566666666667,69,glucose,delta
max df stderr,7.927168383384673e-06,69,glucose,delta
max df std,7.927168383384673e-05,69,glucose,delta
max df,0.011022459629425494,69,glucose,delta
inverse max df,62.88823785165557,69,glucose,delta
lag time,301.01833533056214,70,glucose,delta
max y stderr,0.0005227192739148073,70,glucose,delta
max y std,0.005227192739148073,70,glucose,delta
max y,0.3327943503014595,70,glucose,delta
inverse max df stderr,0.1038706653571817,70,glucose,delta
inverse max df std,1.038706653571817,70,glucose,delta
time of max df,352.10666666666657,70,glucose,delta
time of max df stderr,2.1213118582612998,70,glucose,delta
time of max df std,21.213118582612996,70,glucose,delta
max df stderr,1.7657953715298806e-05,70,glucose,delta
max df std,0.00017657953715298806,70,glucose,delta
max df,0.010801546219857643,70,glucose,delta
lag time std,1.0606953756625668,70,glucose,delta
inverse max df,64.18808364928972,70,glucose,delta
lag time stderr,0.10606953756625667,70,glucose,delta
