date,operator,carbon,temp,strain,atc_ngml,iptg_um,mean_fitc,fold_change
20180314,O2,glucose,37,dilution,7.0,0.0,4290.327768585061,0.010378413842020697
20180314,O2,glucose,37,dilution,4.0,50.0,10192.435454646165,0.3882725008506834
20180314,O2,glucose,37,delta,0.0,75.0,20603.625655467175,1.0
20180314,O2,glucose,37,delta,0.0,5.0,22837.567366250034,1.0
20180314,O2,glucose,37,dilution,10.0,5000.0,14772.291268138792,0.6610763492481683
20180314,O2,glucose,37,dilution,10.0,250.0,14154.996813787058,0.6199307648098902
20180314,O2,glucose,37,dilution,10.0,10.0,5030.248393555273,0.05327776809643982
20180314,O2,glucose,37,dilution,1.0,0.1,13709.186028692322,0.5198451632559881
20180314,O2,glucose,37,dilution,1.0,1000.0,16076.615951851416,0.7420929207862277
20180314,O2,glucose,37,auto,0.0,75.0,3949.187150472601,0.0
20180314,O2,glucose,37,auto,0.0,100.0,3996.6337383195228,0.0
20180314,O2,glucose,37,dilution,3.0,75.0,12876.5626889265,0.5360358162646329
20180314,O2,glucose,37,dilution,1.0,5000.0,15918.464782970885,0.7294880502013732
20180314,O2,glucose,37,dilution,2.0,100.0,13899.626029464913,0.6434504094437627
20180314,O2,glucose,37,dilution,3.0,25.0,9651.517318141585,0.3487221436830204
20180314,O2,glucose,37,auto,0.0,25.0,4024.1365884803345,0.0
20180314,O2,glucose,37,dilution,2.0,0.1,5390.023550623027,0.07616309228835481
20180314,O2,glucose,37,dilution,1.0,100.0,15709.098836452733,0.7610215419159867
20180314,O2,glucose,37,auto,0.0,0.1,3961.944344724188,0.0
20180314,O2,glucose,37,dilution,2.0,5.0,7513.227330369843,0.18676080033705378
20180314,O2,glucose,37,delta,0.0,25.0,20161.28426206311,1.0
20180314,O2,glucose,37,dilution,7.0,10.0,5145.7063189229875,0.05882347905891781
20180314,O2,glucose,37,delta,0.0,0.0,23282.91865576532,1.0
20180314,O2,glucose,37,dilution,7.0,5.0,4587.495835108571,0.03149672148836945
20180314,O2,glucose,37,delta,0.0,250.0,20434.79819560842,1.0
20180314,O2,glucose,37,dilution,1.0,75.0,16433.043670297524,0.749581351306505
