time_min,temp_C,well_id,od_600nm,strain,carbon,ab_conc,date,run_number
356.1666666666667,37,19,0.096,delta,glucose,0.0,20190611,1
363.1666666666667,37,19,0.098,delta,glucose,0.0,20190611,1
370.1666666666667,37,19,0.1,delta,glucose,0.0,20190611,1
377.1666666666667,37,19,0.102,delta,glucose,0.0,20190611,1
384.1666666666667,37.1,19,0.10400000000000001,delta,glucose,0.0,20190611,1
391.1666666666667,37.1,19,0.106,delta,glucose,0.0,20190611,1
398.1666666666667,37.1,19,0.10800000000000001,delta,glucose,0.0,20190611,1
405.1666666666667,37.1,19,0.11,delta,glucose,0.0,20190611,1
412.1666666666667,37,19,0.113,delta,glucose,0.0,20190611,1
419.1666666666667,37.1,19,0.11599999999999999,delta,glucose,0.0,20190611,1
426.1666666666667,37,19,0.12,delta,glucose,0.0,20190611,1
433.1666666666667,37,19,0.124,delta,glucose,0.0,20190611,1
440.1666666666667,37.1,19,0.127,delta,glucose,0.0,20190611,1
447.1666666666667,37,19,0.132,delta,glucose,0.0,20190611,1
454.1666666666667,37,19,0.135,delta,glucose,0.0,20190611,1
461.1666666666667,37.1,19,0.14,delta,glucose,0.0,20190611,1
468.1666666666667,37.1,19,0.145,delta,glucose,0.0,20190611,1
475.1666666666667,37.1,19,0.15,delta,glucose,0.0,20190611,1
482.1666666666667,37.1,19,0.156,delta,glucose,0.0,20190611,1
489.1666666666667,37.1,19,0.163,delta,glucose,0.0,20190611,1
496.1666666666667,37,19,0.17,delta,glucose,0.0,20190611,1
503.1666666666667,37.1,19,0.177,delta,glucose,0.0,20190611,1
510.1666666666667,37,19,0.18600000000000003,delta,glucose,0.0,20190611,1
517.1666666666666,37.1,19,0.19399999999999998,delta,glucose,0.0,20190611,1
524.1666666666666,37.1,19,0.204,delta,glucose,0.0,20190611,1
531.1666666666666,37,19,0.214,delta,glucose,0.0,20190611,1
538.1666666666666,37,19,0.22399999999999998,delta,glucose,0.0,20190611,1
545.1666666666666,37,19,0.235,delta,glucose,0.0,20190611,1
552.1666666666666,37,19,0.24600000000000002,delta,glucose,0.0,20190611,1
559.1666666666666,37,19,0.258,delta,glucose,0.0,20190611,1
566.1666666666666,37,19,0.272,delta,glucose,0.0,20190611,1
573.1666666666666,37.1,19,0.28600000000000003,delta,glucose,0.0,20190611,1
580.1666666666666,37,19,0.297,delta,glucose,0.0,20190611,1
587.1666666666666,37,19,0.311,delta,glucose,0.0,20190611,1
594.1666666666666,37.1,19,0.32299999999999995,delta,glucose,0.0,20190611,1
601.1666666666666,37.1,19,0.336,delta,glucose,0.0,20190611,1
608.1666666666666,37,19,0.349,delta,glucose,0.0,20190611,1
615.1666666666666,37,19,0.36200000000000004,delta,glucose,0.0,20190611,1
622.1666666666666,37.1,19,0.38799999999999996,delta,glucose,0.0,20190611,1
629.1666666666666,37,19,0.40399999999999997,delta,glucose,0.0,20190611,1
636.1666666666666,37,19,0.41600000000000004,delta,glucose,0.0,20190611,1
643.1666666666666,37,19,0.43,delta,glucose,0.0,20190611,1
650.1666666666666,37.1,19,0.442,delta,glucose,0.0,20190611,1
657.1666666666666,37.1,19,0.45,delta,glucose,0.0,20190611,1
664.1666666666666,37.1,19,0.46299999999999997,delta,glucose,0.0,20190611,1
671.1666666666666,37,19,0.467,delta,glucose,0.0,20190611,1
678.1666666666666,37,19,0.473,delta,glucose,0.0,20190611,1
685.1666666666666,37.1,19,0.489,delta,glucose,0.0,20190611,1
692.1666666666666,37.1,19,0.5,delta,glucose,0.0,20190611,1
699.1666666666666,37.1,19,0.51,delta,glucose,0.0,20190611,1
706.1666666666666,37,19,0.518,delta,glucose,0.0,20190611,1
713.1666666666666,37.1,19,0.529,delta,glucose,0.0,20190611,1
720.1666666666666,37,19,0.5379999999999999,delta,glucose,0.0,20190611,1
727.1666666666666,37,19,0.5479999999999999,delta,glucose,0.0,20190611,1
734.1666666666666,37,19,0.557,delta,glucose,0.0,20190611,1
741.1666666666666,37,19,0.5660000000000001,delta,glucose,0.0,20190611,1
748.1666666666666,37,19,0.5760000000000001,delta,glucose,0.0,20190611,1
755.1666666666666,37,19,0.584,delta,glucose,0.0,20190611,1
762.1666666666666,37.1,19,0.593,delta,glucose,0.0,20190611,1
769.1666666666666,37.1,19,0.602,delta,glucose,0.0,20190611,1
776.1666666666666,37.1,19,0.61,delta,glucose,0.0,20190611,1
783.1666666666666,37.1,19,0.619,delta,glucose,0.0,20190611,1
790.1666666666666,37.1,19,0.628,delta,glucose,0.0,20190611,1
797.1666666666666,37.1,19,0.635,delta,glucose,0.0,20190611,1
804.1666666666666,37,19,0.642,delta,glucose,0.0,20190611,1
811.1666666666666,37,19,0.65,delta,glucose,0.0,20190611,1
818.1666666666666,37,19,0.6579999999999999,delta,glucose,0.0,20190611,1
825.1666666666666,37,19,0.6659999999999999,delta,glucose,0.0,20190611,1
832.1666666666666,37,19,0.672,delta,glucose,0.0,20190611,1
839.1666666666666,37,19,0.679,delta,glucose,0.0,20190611,1
846.1666666666666,37,19,0.6859999999999999,delta,glucose,0.0,20190611,1
853.1666666666666,37.1,19,0.693,delta,glucose,0.0,20190611,1
860.1666666666666,37,19,0.7,delta,glucose,0.0,20190611,1
867.1666666666666,37,19,0.706,delta,glucose,0.0,20190611,1
874.1666666666666,37.1,19,0.7120000000000001,delta,glucose,0.0,20190611,1
881.1666666666666,37.1,19,0.7170000000000001,delta,glucose,0.0,20190611,1
888.1666666666666,37,19,0.7240000000000001,delta,glucose,0.0,20190611,1
895.1666666666666,37.1,19,0.73,delta,glucose,0.0,20190611,1
902.1666666666666,37.1,19,0.736,delta,glucose,0.0,20190611,1
909.1666666666666,37.1,19,0.742,delta,glucose,0.0,20190611,1
916.1666666666666,37,19,0.745,delta,glucose,0.0,20190611,1
923.1666666666666,37,19,0.75,delta,glucose,0.0,20190611,1
930.1666666666666,37.1,19,0.755,delta,glucose,0.0,20190611,1
937.1666666666666,37,19,0.76,delta,glucose,0.0,20190611,1
944.1666666666666,37.1,19,0.765,delta,glucose,0.0,20190611,1
951.1666666666666,37,19,0.77,delta,glucose,0.0,20190611,1
958.1666666666666,37.1,19,0.773,delta,glucose,0.0,20190611,1
965.1666666666666,37.1,19,0.777,delta,glucose,0.0,20190611,1
972.1666666666666,37.1,19,0.7809999999999999,delta,glucose,0.0,20190611,1
979.1666666666666,37,19,0.784,delta,glucose,0.0,20190611,1
986.1666666666666,37,19,0.789,delta,glucose,0.0,20190611,1
6.166666666666667,37.1,20,0.078,delta,glucose,0.0,20190611,1
13.166666666666666,37,20,0.078,delta,glucose,0.0,20190611,1
20.166666666666668,37.1,20,0.078,delta,glucose,0.0,20190611,1
27.166666666666668,37.1,20,0.078,delta,glucose,0.0,20190611,1
34.166666666666664,37.1,20,0.078,delta,glucose,0.0,20190611,1
41.166666666666664,37,20,0.078,delta,glucose,0.0,20190611,1
48.166666666666664,37.1,20,0.078,delta,glucose,0.0,20190611,1
55.166666666666664,37.1,20,0.078,delta,glucose,0.0,20190611,1
62.166666666666664,37,20,0.078,delta,glucose,0.0,20190611,1
69.16666666666667,37,20,0.078,delta,glucose,0.0,20190611,1
76.16666666666667,37,20,0.078,delta,glucose,0.0,20190611,1
83.16666666666667,37,20,0.079,delta,glucose,0.0,20190611,1
90.16666666666667,37.1,20,0.079,delta,glucose,0.0,20190611,1
97.16666666666667,37,20,0.079,delta,glucose,0.0,20190611,1
104.16666666666667,37,20,0.079,delta,glucose,0.0,20190611,1
111.16666666666667,37.1,20,0.079,delta,glucose,0.0,20190611,1
118.16666666666667,37,20,0.079,delta,glucose,0.0,20190611,1
125.16666666666667,37,20,0.079,delta,glucose,0.0,20190611,1
132.16666666666666,37.1,20,0.079,delta,glucose,0.0,20190611,1
139.16666666666666,37,20,0.08,delta,glucose,0.0,20190611,1
146.16666666666666,37,20,0.08,delta,glucose,0.0,20190611,1
153.16666666666666,37.1,20,0.08,delta,glucose,0.0,20190611,1
160.16666666666666,37,20,0.08,delta,glucose,0.0,20190611,1
167.16666666666666,37,20,0.08,delta,glucose,0.0,20190611,1
174.16666666666666,37,20,0.08,delta,glucose,0.0,20190611,1
181.16666666666666,37,20,0.08,delta,glucose,0.0,20190611,1
188.16666666666666,37.1,20,0.081,delta,glucose,0.0,20190611,1
195.16666666666666,37,20,0.081,delta,glucose,0.0,20190611,1
202.16666666666666,37,20,0.081,delta,glucose,0.0,20190611,1
209.16666666666666,37.1,20,0.081,delta,glucose,0.0,20190611,1
216.16666666666666,37,20,0.081,delta,glucose,0.0,20190611,1
223.16666666666666,37,20,0.08199999999999999,delta,glucose,0.0,20190611,1
230.16666666666666,37,20,0.08199999999999999,delta,glucose,0.0,20190611,1
237.16666666666666,37.1,20,0.08199999999999999,delta,glucose,0.0,20190611,1
244.16666666666666,37,20,0.083,delta,glucose,0.0,20190611,1
251.16666666666666,37,20,0.084,delta,glucose,0.0,20190611,1
258.1666666666667,37,20,0.084,delta,glucose,0.0,20190611,1
265.1666666666667,37,20,0.084,delta,glucose,0.0,20190611,1
272.1666666666667,36.9,20,0.085,delta,glucose,0.0,20190611,1
279.1666666666667,37,20,0.086,delta,glucose,0.0,20190611,1
286.1666666666667,37,20,0.086,delta,glucose,0.0,20190611,1
293.1666666666667,37.1,20,0.087,delta,glucose,0.0,20190611,1
300.1666666666667,37.1,20,0.08800000000000001,delta,glucose,0.0,20190611,1
307.1666666666667,37,20,0.08900000000000001,delta,glucose,0.0,20190611,1
314.1666666666667,37,20,0.09,delta,glucose,0.0,20190611,1
321.1666666666667,37.1,20,0.09,delta,glucose,0.0,20190611,1
328.1666666666667,37,20,0.091,delta,glucose,0.0,20190611,1
335.1666666666667,37,20,0.09300000000000001,delta,glucose,0.0,20190611,1
342.1666666666667,37.1,20,0.094,delta,glucose,0.0,20190611,1
349.1666666666667,37,20,0.096,delta,glucose,0.0,20190611,1
356.1666666666667,37,20,0.09699999999999999,delta,glucose,0.0,20190611,1
363.1666666666667,37,20,0.098,delta,glucose,0.0,20190611,1
370.1666666666667,37,20,0.1,delta,glucose,0.0,20190611,1
377.1666666666667,37,20,0.102,delta,glucose,0.0,20190611,1
384.1666666666667,37.1,20,0.102,delta,glucose,0.0,20190611,1
391.1666666666667,37.1,20,0.105,delta,glucose,0.0,20190611,1
398.1666666666667,37.1,20,0.10800000000000001,delta,glucose,0.0,20190611,1
405.1666666666667,37.1,20,0.11,delta,glucose,0.0,20190611,1
412.1666666666667,37,20,0.11199999999999999,delta,glucose,0.0,20190611,1
419.1666666666667,37.1,20,0.11599999999999999,delta,glucose,0.0,20190611,1
426.1666666666667,37,20,0.11900000000000001,delta,glucose,0.0,20190611,1
433.1666666666667,37,20,0.124,delta,glucose,0.0,20190611,1
440.1666666666667,37.1,20,0.127,delta,glucose,0.0,20190611,1
447.1666666666667,37,20,0.131,delta,glucose,0.0,20190611,1
454.1666666666667,37,20,0.135,delta,glucose,0.0,20190611,1
461.1666666666667,37.1,20,0.14,delta,glucose,0.0,20190611,1
468.1666666666667,37.1,20,0.145,delta,glucose,0.0,20190611,1
475.1666666666667,37.1,20,0.15,delta,glucose,0.0,20190611,1
482.1666666666667,37.1,20,0.155,delta,glucose,0.0,20190611,1
489.1666666666667,37.1,20,0.162,delta,glucose,0.0,20190611,1
496.1666666666667,37,20,0.16899999999999998,delta,glucose,0.0,20190611,1
503.1666666666667,37.1,20,0.177,delta,glucose,0.0,20190611,1
510.1666666666667,37,20,0.185,delta,glucose,0.0,20190611,1
517.1666666666666,37.1,20,0.193,delta,glucose,0.0,20190611,1
524.1666666666666,37.1,20,0.203,delta,glucose,0.0,20190611,1
531.1666666666666,37,20,0.213,delta,glucose,0.0,20190611,1
538.1666666666666,37,20,0.223,delta,glucose,0.0,20190611,1
545.1666666666666,37,20,0.233,delta,glucose,0.0,20190611,1
552.1666666666666,37,20,0.245,delta,glucose,0.0,20190611,1
559.1666666666666,37,20,0.257,delta,glucose,0.0,20190611,1
566.1666666666666,37,20,0.272,delta,glucose,0.0,20190611,1
573.1666666666666,37.1,20,0.28300000000000003,delta,glucose,0.0,20190611,1
580.1666666666666,37,20,0.29600000000000004,delta,glucose,0.0,20190611,1
587.1666666666666,37,20,0.309,delta,glucose,0.0,20190611,1
594.1666666666666,37.1,20,0.322,delta,glucose,0.0,20190611,1
601.1666666666666,37.1,20,0.335,delta,glucose,0.0,20190611,1
608.1666666666666,37,20,0.34700000000000003,delta,glucose,0.0,20190611,1
615.1666666666666,37,20,0.359,delta,glucose,0.0,20190611,1
622.1666666666666,37.1,20,0.38299999999999995,delta,glucose,0.0,20190611,1
629.1666666666666,37,20,0.4,delta,glucose,0.0,20190611,1
636.1666666666666,37,20,0.418,delta,glucose,0.0,20190611,1
643.1666666666666,37,20,0.42700000000000005,delta,glucose,0.0,20190611,1
650.1666666666666,37.1,20,0.439,delta,glucose,0.0,20190611,1
657.1666666666666,37.1,20,0.449,delta,glucose,0.0,20190611,1
664.1666666666666,37.1,20,0.462,delta,glucose,0.0,20190611,1
671.1666666666666,37,20,0.47100000000000003,delta,glucose,0.0,20190611,1
678.1666666666666,37,20,0.469,delta,glucose,0.0,20190611,1
685.1666666666666,37.1,20,0.484,delta,glucose,0.0,20190611,1
692.1666666666666,37.1,20,0.496,delta,glucose,0.0,20190611,1
699.1666666666666,37.1,20,0.506,delta,glucose,0.0,20190611,1
706.1666666666666,37,20,0.517,delta,glucose,0.0,20190611,1
713.1666666666666,37.1,20,0.527,delta,glucose,0.0,20190611,1
720.1666666666666,37,20,0.5379999999999999,delta,glucose,0.0,20190611,1
727.1666666666666,37,20,0.547,delta,glucose,0.0,20190611,1
734.1666666666666,37,20,0.556,delta,glucose,0.0,20190611,1
741.1666666666666,37,20,0.5660000000000001,delta,glucose,0.0,20190611,1
748.1666666666666,37,20,0.575,delta,glucose,0.0,20190611,1
755.1666666666666,37,20,0.585,delta,glucose,0.0,20190611,1
762.1666666666666,37.1,20,0.594,delta,glucose,0.0,20190611,1
769.1666666666666,37.1,20,0.602,delta,glucose,0.0,20190611,1
776.1666666666666,37.1,20,0.61,delta,glucose,0.0,20190611,1
783.1666666666666,37.1,20,0.619,delta,glucose,0.0,20190611,1
790.1666666666666,37.1,20,0.627,delta,glucose,0.0,20190611,1
797.1666666666666,37.1,20,0.635,delta,glucose,0.0,20190611,1
804.1666666666666,37,20,0.642,delta,glucose,0.0,20190611,1
811.1666666666666,37,20,0.65,delta,glucose,0.0,20190611,1
818.1666666666666,37,20,0.659,delta,glucose,0.0,20190611,1
825.1666666666666,37,20,0.6659999999999999,delta,glucose,0.0,20190611,1
832.1666666666666,37,20,0.672,delta,glucose,0.0,20190611,1
839.1666666666666,37,20,0.6779999999999999,delta,glucose,0.0,20190611,1
846.1666666666666,37,20,0.6859999999999999,delta,glucose,0.0,20190611,1
853.1666666666666,37.1,20,0.693,delta,glucose,0.0,20190611,1
860.1666666666666,37,20,0.701,delta,glucose,0.0,20190611,1
867.1666666666666,37,20,0.706,delta,glucose,0.0,20190611,1
874.1666666666666,37.1,20,0.7120000000000001,delta,glucose,0.0,20190611,1
881.1666666666666,37.1,20,0.7170000000000001,delta,glucose,0.0,20190611,1
888.1666666666666,37,20,0.7240000000000001,delta,glucose,0.0,20190611,1
895.1666666666666,37.1,20,0.73,delta,glucose,0.0,20190611,1
902.1666666666666,37.1,20,0.737,delta,glucose,0.0,20190611,1
909.1666666666666,37.1,20,0.741,delta,glucose,0.0,20190611,1
916.1666666666666,37,20,0.745,delta,glucose,0.0,20190611,1
923.1666666666666,37,20,0.75,delta,glucose,0.0,20190611,1
930.1666666666666,37.1,20,0.755,delta,glucose,0.0,20190611,1
937.1666666666666,37,20,0.7609999999999999,delta,glucose,0.0,20190611,1
944.1666666666666,37.1,20,0.7659999999999999,delta,glucose,0.0,20190611,1
951.1666666666666,37,20,0.7709999999999999,delta,glucose,0.0,20190611,1
958.1666666666666,37.1,20,0.773,delta,glucose,0.0,20190611,1
965.1666666666666,37.1,20,0.778,delta,glucose,0.0,20190611,1
972.1666666666666,37.1,20,0.7809999999999999,delta,glucose,0.0,20190611,1
979.1666666666666,37,20,0.785,delta,glucose,0.0,20190611,1
986.1666666666666,37,20,0.79,delta,glucose,0.0,20190611,1
6.166666666666667,37.1,21,0.078,delta,glucose,0.0,20190611,1
13.166666666666666,37,21,0.079,delta,glucose,0.0,20190611,1
20.166666666666668,37.1,21,0.079,delta,glucose,0.0,20190611,1
27.166666666666668,37.1,21,0.079,delta,glucose,0.0,20190611,1
34.166666666666664,37.1,21,0.079,delta,glucose,0.0,20190611,1
41.166666666666664,37,21,0.079,delta,glucose,0.0,20190611,1
48.166666666666664,37.1,21,0.079,delta,glucose,0.0,20190611,1
55.166666666666664,37.1,21,0.079,delta,glucose,0.0,20190611,1
62.166666666666664,37,21,0.079,delta,glucose,0.0,20190611,1
69.16666666666667,37,21,0.079,delta,glucose,0.0,20190611,1
76.16666666666667,37,21,0.079,delta,glucose,0.0,20190611,1
83.16666666666667,37,21,0.079,delta,glucose,0.0,20190611,1
90.16666666666667,37.1,21,0.079,delta,glucose,0.0,20190611,1
97.16666666666667,37,21,0.079,delta,glucose,0.0,20190611,1
104.16666666666667,37,21,0.079,delta,glucose,0.0,20190611,1
111.16666666666667,37.1,21,0.08,delta,glucose,0.0,20190611,1
118.16666666666667,37,21,0.08,delta,glucose,0.0,20190611,1
125.16666666666667,37,21,0.08,delta,glucose,0.0,20190611,1
132.16666666666666,37.1,21,0.08,delta,glucose,0.0,20190611,1
139.16666666666666,37,21,0.08,delta,glucose,0.0,20190611,1
146.16666666666666,37,21,0.08,delta,glucose,0.0,20190611,1
153.16666666666666,37.1,21,0.08,delta,glucose,0.0,20190611,1
160.16666666666666,37,21,0.081,delta,glucose,0.0,20190611,1
167.16666666666666,37,21,0.081,delta,glucose,0.0,20190611,1
174.16666666666666,37,21,0.081,delta,glucose,0.0,20190611,1
181.16666666666666,37,21,0.081,delta,glucose,0.0,20190611,1
188.16666666666666,37.1,21,0.081,delta,glucose,0.0,20190611,1
195.16666666666666,37,21,0.08199999999999999,delta,glucose,0.0,20190611,1
202.16666666666666,37,21,0.08199999999999999,delta,glucose,0.0,20190611,1
209.16666666666666,37.1,21,0.08199999999999999,delta,glucose,0.0,20190611,1
216.16666666666666,37,21,0.08199999999999999,delta,glucose,0.0,20190611,1
223.16666666666666,37,21,0.08199999999999999,delta,glucose,0.0,20190611,1
230.16666666666666,37,21,0.083,delta,glucose,0.0,20190611,1
237.16666666666666,37.1,21,0.083,delta,glucose,0.0,20190611,1
244.16666666666666,37,21,0.084,delta,glucose,0.0,20190611,1
251.16666666666666,37,21,0.084,delta,glucose,0.0,20190611,1
258.1666666666667,37,21,0.085,delta,glucose,0.0,20190611,1
265.1666666666667,37,21,0.085,delta,glucose,0.0,20190611,1
272.1666666666667,36.9,21,0.086,delta,glucose,0.0,20190611,1
279.1666666666667,37,21,0.087,delta,glucose,0.0,20190611,1
286.1666666666667,37,21,0.087,delta,glucose,0.0,20190611,1
293.1666666666667,37.1,21,0.08800000000000001,delta,glucose,0.0,20190611,1
300.1666666666667,37.1,21,0.08900000000000001,delta,glucose,0.0,20190611,1
307.1666666666667,37,21,0.09,delta,glucose,0.0,20190611,1
314.1666666666667,37,21,0.09,delta,glucose,0.0,20190611,1
321.1666666666667,37.1,21,0.091,delta,glucose,0.0,20190611,1
328.1666666666667,37,21,0.092,delta,glucose,0.0,20190611,1
335.1666666666667,37,21,0.09300000000000001,delta,glucose,0.0,20190611,1
342.1666666666667,37.1,21,0.094,delta,glucose,0.0,20190611,1
349.1666666666667,37,21,0.096,delta,glucose,0.0,20190611,1
356.1666666666667,37,21,0.09699999999999999,delta,glucose,0.0,20190611,1
363.1666666666667,37,21,0.099,delta,glucose,0.0,20190611,1
370.1666666666667,37,21,0.1,delta,glucose,0.0,20190611,1
377.1666666666667,37,21,0.102,delta,glucose,0.0,20190611,1
384.1666666666667,37.1,21,0.10400000000000001,delta,glucose,0.0,20190611,1
391.1666666666667,37.1,21,0.107,delta,glucose,0.0,20190611,1
398.1666666666667,37.1,21,0.109,delta,glucose,0.0,20190611,1
405.1666666666667,37.1,21,0.11,delta,glucose,0.0,20190611,1
412.1666666666667,37,21,0.114,delta,glucose,0.0,20190611,1
419.1666666666667,37.1,21,0.11599999999999999,delta,glucose,0.0,20190611,1
426.1666666666667,37,21,0.12,delta,glucose,0.0,20190611,1
433.1666666666667,37,21,0.124,delta,glucose,0.0,20190611,1
440.1666666666667,37.1,21,0.128,delta,glucose,0.0,20190611,1
447.1666666666667,37,21,0.132,delta,glucose,0.0,20190611,1
454.1666666666667,37,21,0.136,delta,glucose,0.0,20190611,1
461.1666666666667,37.1,21,0.14,delta,glucose,0.0,20190611,1
468.1666666666667,37.1,21,0.145,delta,glucose,0.0,20190611,1
475.1666666666667,37.1,21,0.15,delta,glucose,0.0,20190611,1
482.1666666666667,37.1,21,0.156,delta,glucose,0.0,20190611,1
489.1666666666667,37.1,21,0.162,delta,glucose,0.0,20190611,1
496.1666666666667,37,21,0.16899999999999998,delta,glucose,0.0,20190611,1
503.1666666666667,37.1,21,0.17600000000000002,delta,glucose,0.0,20190611,1
510.1666666666667,37,21,0.184,delta,glucose,0.0,20190611,1
517.1666666666666,37.1,21,0.192,delta,glucose,0.0,20190611,1
524.1666666666666,37.1,21,0.201,delta,glucose,0.0,20190611,1
531.1666666666666,37,21,0.21100000000000002,delta,glucose,0.0,20190611,1
538.1666666666666,37,21,0.221,delta,glucose,0.0,20190611,1
545.1666666666666,37,21,0.23199999999999998,delta,glucose,0.0,20190611,1
552.1666666666666,37,21,0.243,delta,glucose,0.0,20190611,1
559.1666666666666,37,21,0.254,delta,glucose,0.0,20190611,1
566.1666666666666,37,21,0.26899999999999996,delta,glucose,0.0,20190611,1
573.1666666666666,37.1,21,0.27899999999999997,delta,glucose,0.0,20190611,1
580.1666666666666,37,21,0.293,delta,glucose,0.0,20190611,1
587.1666666666666,37,21,0.306,delta,glucose,0.0,20190611,1
594.1666666666666,37.1,21,0.319,delta,glucose,0.0,20190611,1
601.1666666666666,37.1,21,0.332,delta,glucose,0.0,20190611,1
608.1666666666666,37,21,0.344,delta,glucose,0.0,20190611,1
615.1666666666666,37,21,0.355,delta,glucose,0.0,20190611,1
622.1666666666666,37.1,21,0.373,delta,glucose,0.0,20190611,1
629.1666666666666,37,21,0.39399999999999996,delta,glucose,0.0,20190611,1
636.1666666666666,37,21,0.414,delta,glucose,0.0,20190611,1
643.1666666666666,37,21,0.425,delta,glucose,0.0,20190611,1
650.1666666666666,37.1,21,0.436,delta,glucose,0.0,20190611,1
657.1666666666666,37.1,21,0.447,delta,glucose,0.0,20190611,1
664.1666666666666,37.1,21,0.457,delta,glucose,0.0,20190611,1
671.1666666666666,37,21,0.469,delta,glucose,0.0,20190611,1
678.1666666666666,37,21,0.478,delta,glucose,0.0,20190611,1
685.1666666666666,37.1,21,0.479,delta,glucose,0.0,20190611,1
692.1666666666666,37.1,21,0.498,delta,glucose,0.0,20190611,1
699.1666666666666,37.1,21,0.506,delta,glucose,0.0,20190611,1
706.1666666666666,37,21,0.516,delta,glucose,0.0,20190611,1
713.1666666666666,37.1,21,0.526,delta,glucose,0.0,20190611,1
720.1666666666666,37,21,0.536,delta,glucose,0.0,20190611,1
727.1666666666666,37,21,0.545,delta,glucose,0.0,20190611,1
734.1666666666666,37,21,0.5539999999999999,delta,glucose,0.0,20190611,1
741.1666666666666,37,21,0.564,delta,glucose,0.0,20190611,1
748.1666666666666,37,21,0.5720000000000001,delta,glucose,0.0,20190611,1
755.1666666666666,37,21,0.583,delta,glucose,0.0,20190611,1
762.1666666666666,37.1,21,0.591,delta,glucose,0.0,20190611,1
769.1666666666666,37.1,21,0.6,delta,glucose,0.0,20190611,1
776.1666666666666,37.1,21,0.609,delta,glucose,0.0,20190611,1
783.1666666666666,37.1,21,0.617,delta,glucose,0.0,20190611,1
790.1666666666666,37.1,21,0.625,delta,glucose,0.0,20190611,1
797.1666666666666,37.1,21,0.633,delta,glucose,0.0,20190611,1
804.1666666666666,37,21,0.642,delta,glucose,0.0,20190611,1
811.1666666666666,37,21,0.649,delta,glucose,0.0,20190611,1
818.1666666666666,37,21,0.657,delta,glucose,0.0,20190611,1
825.1666666666666,37,21,0.664,delta,glucose,0.0,20190611,1
832.1666666666666,37,21,0.6709999999999999,delta,glucose,0.0,20190611,1
839.1666666666666,37,21,0.679,delta,glucose,0.0,20190611,1
846.1666666666666,37,21,0.6859999999999999,delta,glucose,0.0,20190611,1
853.1666666666666,37.1,21,0.6920000000000001,delta,glucose,0.0,20190611,1
860.1666666666666,37,21,0.698,delta,glucose,0.0,20190611,1
867.1666666666666,37,21,0.705,delta,glucose,0.0,20190611,1
874.1666666666666,37.1,21,0.7120000000000001,delta,glucose,0.0,20190611,1
881.1666666666666,37.1,21,0.718,delta,glucose,0.0,20190611,1
888.1666666666666,37,21,0.7240000000000001,delta,glucose,0.0,20190611,1
895.1666666666666,37.1,21,0.727,delta,glucose,0.0,20190611,1
902.1666666666666,37.1,21,0.733,delta,glucose,0.0,20190611,1
909.1666666666666,37.1,21,0.7390000000000001,delta,glucose,0.0,20190611,1
916.1666666666666,37,21,0.745,delta,glucose,0.0,20190611,1
923.1666666666666,37,21,0.7509999999999999,delta,glucose,0.0,20190611,1
930.1666666666666,37.1,21,0.755,delta,glucose,0.0,20190611,1
937.1666666666666,37,21,0.759,delta,glucose,0.0,20190611,1
944.1666666666666,37.1,21,0.762,delta,glucose,0.0,20190611,1
951.1666666666666,37,21,0.768,delta,glucose,0.0,20190611,1
958.1666666666666,37.1,21,0.773,delta,glucose,0.0,20190611,1
965.1666666666666,37.1,21,0.778,delta,glucose,0.0,20190611,1
972.1666666666666,37.1,21,0.7809999999999999,delta,glucose,0.0,20190611,1
979.1666666666666,37,21,0.7829999999999999,delta,glucose,0.0,20190611,1
986.1666666666666,37,21,0.787,delta,glucose,0.0,20190611,1
6.166666666666667,37.1,22,0.078,delta,glucose,0.0,20190611,1
13.166666666666666,37,22,0.078,delta,glucose,0.0,20190611,1
20.166666666666668,37.1,22,0.078,delta,glucose,0.0,20190611,1
27.166666666666668,37.1,22,0.078,delta,glucose,0.0,20190611,1
34.166666666666664,37.1,22,0.078,delta,glucose,0.0,20190611,1
41.166666666666664,37,22,0.079,delta,glucose,0.0,20190611,1
48.166666666666664,37.1,22,0.078,delta,glucose,0.0,20190611,1
55.166666666666664,37.1,22,0.078,delta,glucose,0.0,20190611,1
62.166666666666664,37,22,0.079,delta,glucose,0.0,20190611,1
69.16666666666667,37,22,0.079,delta,glucose,0.0,20190611,1
76.16666666666667,37,22,0.079,delta,glucose,0.0,20190611,1
83.16666666666667,37,22,0.079,delta,glucose,0.0,20190611,1
90.16666666666667,37.1,22,0.079,delta,glucose,0.0,20190611,1
97.16666666666667,37,22,0.079,delta,glucose,0.0,20190611,1
104.16666666666667,37,22,0.079,delta,glucose,0.0,20190611,1
111.16666666666667,37.1,22,0.079,delta,glucose,0.0,20190611,1
118.16666666666667,37,22,0.079,delta,glucose,0.0,20190611,1
125.16666666666667,37,22,0.08,delta,glucose,0.0,20190611,1
132.16666666666666,37.1,22,0.08,delta,glucose,0.0,20190611,1
139.16666666666666,37,22,0.08,delta,glucose,0.0,20190611,1
146.16666666666666,37,22,0.08,delta,glucose,0.0,20190611,1
153.16666666666666,37.1,22,0.08,delta,glucose,0.0,20190611,1
160.16666666666666,37,22,0.081,delta,glucose,0.0,20190611,1
167.16666666666666,37,22,0.081,delta,glucose,0.0,20190611,1
174.16666666666666,37,22,0.081,delta,glucose,0.0,20190611,1
181.16666666666666,37,22,0.081,delta,glucose,0.0,20190611,1
