,area,cell_id,corrected_intensity,mean_intensity,time,norm,resid
1396,4.400200000000001,55.0,38.24034901866025,121.23311293857296,22.0,0.025583892996953995,0.17008257804998245
1457,4.400200000000001,55.0,40.26479828389528,121.61786606867423,23.0,0.026938307763259124,0.2451021871959543
1518,4.400200000000001,55.0,40.24111779576879,121.59787155912382,24.0,0.026922464835830603,0.2790843119306365
1579,4.400200000000001,55.0,38.59357264503366,121.20813328134555,25.0,0.02582020975904013,0.2619052061370978
1640,4.400200000000001,55.0,37.73725178279086,120.95609647761066,26.0,0.02524730648088258,0.2555564795812277
1701,4.400200000000001,55.0,37.15662487498535,120.7894569611731,27.0,0.024858850385118397,0.26635303848266895
1762,4.400200000000001,55.0,35.76436637481484,120.43084656506544,28.0,0.02392738941767062,0.24997933800886307
1823,4.400200000000001,55.0,32.35349125690022,119.64151238586516,29.0,0.021645415892792008,0.1875969933463994
1884,4.400200000000001,55.0,32.741723135661616,119.71709187940527,30.0,0.0219051541822985,0.21132423346956233
1945,4.400200000000001,55.0,33.784949756335365,119.95938658351284,31.0,0.022603102786843587,0.2479569860496332
2006,4.400200000000001,55.0,35.057348699899315,120.16278141170052,32.0,0.023454374264666462,0.3007429574826692
2067,4.400200000000001,55.0,34.20952717198458,119.96131479983661,33.0,0.022887157285551022,0.2847455787591875
2128,4.400200000000001,55.0,33.04504641907451,119.64370282220621,34.0,0.02210808618018726,0.2611967986973917
2189,4.400200000000001,55.0,33.36619998132105,119.74885972191359,35.0,0.022322947147279813,0.27850299191134814
2250,4.400200000000001,55.0,38.0933694444421,120.80044118174165,36.0,0.025485559435780163,0.43894864499602665
2311,4.400200000000001,55.0,35.900768480589306,120.2676142230193,37.0,0.024018646348327562,0.37620643375413226
2372,4.400200000000001,55.0,33.44178081046227,119.68296144942693,38.0,0.022373512895108798,0.3107311163773696
2433,4.400200000000001,55.0,34.33766462669719,119.8793696434623,39.0,0.02297288492701867,0.3420388072328739
2494,4.400200000000001,55.0,36.78270504456998,120.42524803810483,40.0,0.02460868726746176,0.429565739950194
2555,4.400200000000001,55.0,37.45298143457262,120.56359153160504,41.0,0.025057121444457486,0.46103871027699106
2616,4.400200000000001,55.0,39.579330967658265,121.0285009673274,42.0,0.026479710419836353,0.5406208026286743
2677,4.400200000000001,55.0,37.15331955593228,120.46782032530479,43.0,0.024856639031635895,0.44546254617656483
2738,4.400200000000001,55.0,34.61379188421263,119.88394492041465,44.0,0.023157622001629838,0.37322184305046524
2799,4.400200000000001,55.0,30.667304027360597,118.9724539917422,45.0,0.020517308154227143,0.2601190547083162
2860,4.400200000000001,55.0,28.41891177652701,118.4505818365752,46.0,0.019013069091648568,0.21704058066857712
2921,4.400200000000001,55.0,31.878794832694,119.2222165172966,47.0,0.021327830336315984,0.3130316091577131
2982,4.400200000000001,55.0,32.21943511753081,119.27754981538804,48.0,0.021555728481112313,0.3249481400567829
3043,4.400200000000001,55.0,32.25247843645169,119.30105123853289,49.0,0.02157783541154654,0.33866010255196977
3104,4.400200000000001,55.0,31.757363026305068,119.19610251993275,50.0,0.02124658896638065,0.3298105432314053
3165,4.400200000000001,55.0,33.3132827234391,119.50989588771567,51.0,0.022287543980256327,0.3817901111508812
3226,4.400200000000001,55.0,33.329086423409706,119.5183715458918,52.0,0.02229811710993165,0.37991752173223325
3287,4.400200000000001,55.0,30.68967153862302,118.93122288393388,53.0,0.020532272662382306,0.3027413854175834
3348,4.400200000000001,55.0,30.27746520449111,118.83494328243137,54.0,0.02025649477290877,0.29205191224675225
3409,4.400200000000001,55.0,30.111448866018915,118.76280878760817,55.0,0.020145425069095498,0.2908907627339292
3470,4.400200000000001,55.0,32.97008345557121,119.42318935613126,56.0,0.02205793380223519,0.3760211306712141
3531,4.400200000000001,55.0,30.33770080055635,118.77566860773734,57.0,0.020296794118596983,0.307794055301266
3592,4.400200000000001,55.0,29.49833928048915,118.58258521522116,58.0,0.01973523712797744,0.2866768352771701
3653,4.400200000000001,55.0,29.34646572258908,118.53241250848573,59.0,0.019633629351006415,0.28141129815952665
3714,4.400200000000001,55.0,30.367150178830784,118.74348047612693,60.0,0.02031649659940416,0.3116591407742724
3775,4.400200000000001,55.0,31.80717880912113,119.06978213068305,61.0,0.02127991715741007,0.35791629809080294
3836,4.400200000000001,55.0,31.13798058818503,118.908616848254,62.0,0.020832204306519858,0.3413967264107124
3897,4.400200000000001,55.0,29.22548744653322,118.50975384964464,63.0,0.019552691405904012,0.2901174633593863
3958,4.400200000000001,55.0,30.250407704159667,118.7327659633772,64.0,0.020238392527217788,0.3206529394768309
4019,4.400200000000001,55.0,29.65507906438196,118.53777017572948,65.0,0.019840100550053492,0.3055721849664638
4080,4.400200000000001,55.0,30.91545529689144,118.81690604994408,66.0,0.020683328488498607,0.34359584899666573
4141,4.400200000000001,55.0,30.943909592823,118.83402042279363,67.0,0.020702365230607353,0.3527296246800157
4202,4.400200000000001,55.0,28.125222884001364,118.14983596507035,68.0,0.018816582778275654,0.26858487349210114
4263,4.400200000000001,55.0,31.635954152963734,118.9250646821213,69.0,0.02116536293931354,0.37576169002220866
4324,4.400200000000001,55.0,31.778028693597996,118.99168826201077,70.0,0.021260414891988048,0.37679288353192086
4385,4.400200000000001,55.0,29.06181258274167,118.37770762560089,71.0,0.01944318821597521,0.2935698682150028
4446,4.400200000000001,55.0,28.742295362447543,118.28917500297578,72.0,0.01922942200869765,0.2892345739150559
4507,4.400200000000001,55.0,28.380248960710613,118.25796817390889,73.0,0.018987202556216973,0.2835109457397846
4568,4.400200000000001,55.0,28.28475160973028,118.21158967111037,74.0,0.018923312082628953,0.27974666055793007
55,3.4790000000000005,56.0,1302.685732732287,496.7089493408594,0.0,1.0,0.0
116,3.4790000000000005,56.0,577.7148429758001,284.2679897351114,1.0,0.44347982668397384,25.808018077648924
177,3.4790000000000005,56.0,299.2426219847876,202.5805805705755,2.0,0.22971205906826683,12.845256906752372
238,3.4790000000000005,56.0,184.01498504230327,168.55364033361565,3.0,0.14125815645216705,6.210069387889043
299,3.4790000000000005,56.0,120.82748547284419,149.8325285137473,4.0,0.09275259752743086,3.9061282862062354
360,3.4790000000000005,56.0,92.47788621533432,141.25906297877773,5.0,0.07099017352509787,2.037920952852951
421,3.4790000000000005,56.0,75.36260246020267,136.0486269746397,6.0,0.05785171401404326,1.1073002507569065
482,3.4790000000000005,56.0,65.17380563237188,132.92017811300158,7.0,0.05003033655375548,0.571441818018016
543,3.4790000000000005,56.0,56.78143192896465,130.3196843458223,8.0,0.04358797406176376,0.3189214676882486
604,3.4790000000000005,56.0,53.17477330533045,129.05507941075234,9.0,0.04081934112673537,0.11499017543854233
665,3.4790000000000005,56.0,42.46600313873141,125.8731338227473,10.0,0.032598808808370155,0.1478031802806929
726,3.4790000000000005,56.0,42.090075869291404,125.62031423136878,11.0,0.03231023017424976,0.04288324613220373
787,3.4790000000000005,56.0,40.1364438034874,124.94390364937145,12.0,0.03081053457099294,0.010663769469022102
848,3.4790000000000005,56.0,37.78388002878409,124.20184735185218,13.0,0.02900460109402994,0.0018432660995917928
909,3.4790000000000005,56.0,35.481893264690335,123.44339994988356,14.0,0.02723749279902658,2.4924110465575554e-05
970,3.4790000000000005,56.0,33.75526387109333,122.83862505752069,15.0,0.025912054629088594,0.0012675979171533596
1031,3.4790000000000005,56.0,32.375994496811444,122.27624839807059,16.0,0.024853265590700214,0.005061103469671857
1092,3.4790000000000005,56.0,33.98180446171785,122.52074151460543,17.0,0.0260859573478582,0.035646739734715306
1153,3.4790000000000005,56.0,29.238528122522144,121.11685214521717,18.0,0.022444805671738257,0.012345879403765503
1214,3.4790000000000005,56.0,29.614924932058184,121.14897416825677,19.0,0.022733744745897438,0.03090825103971334
1275,3.4790000000000005,56.0,31.194731714934186,121.51235960195268,20.0,0.02394647529416442,0.06576125587300363
1336,3.4790000000000005,56.0,33.78871244346302,122.27010108970026,21.0,0.025937731253564657,0.13619431670489962
1397,3.4790000000000005,56.0,32.836155885389815,121.9809087115664,22.0,0.025206506112965866,0.13792992663297066
1458,3.4790000000000005,56.0,31.33975488260553,121.47545676173944,23.0,0.024057801582637057,0.12832128867907083
1519,3.4790000000000005,56.0,31.710100438213708,121.56729566293218,24.0,0.024342095442854136,0.16004199161154384
1580,3.4790000000000005,56.0,29.755959471222383,120.99028627797112,25.0,0.022842009184219324,0.1371024919849674
1641,3.4790000000000005,56.0,32.28277659732645,121.65916458994923,26.0,0.024781707349796265,0.20714699013820217
1702,3.4790000000000005,56.0,31.87679330719469,121.50778433829656,27.0,0.02447005636603962,0.21881071523127252
1763,3.4790000000000005,56.0,29.136657427477424,120.67796025060092,28.0,0.022366605156844268,0.16845091022434822
1824,3.4790000000000005,56.0,30.62285453178336,121.09098061654811,29.0,0.023507476717008473,0.22236387312262088
1885,3.4790000000000005,56.0,29.18418260306746,120.66479929834937,30.0,0.02240308761335383,0.19992473880700898
1946,3.4790000000000005,56.0,28.490460672198974,120.4706051378028,31.0,0.021870555542542358,0.19222012726314716
2007,3.4790000000000005,56.0,24.197116280762813,119.15075726017236,32.0,0.01857479181107722,0.11279329675479678
2068,3.4790000000000005,56.0,27.15195003016885,119.991302820542,33.0,0.020843054735250416,0.18010252447761738
2129,3.4790000000000005,56.0,27.50434730222775,120.0396262212891,34.0,0.02111357068795051,0.1946782564144503
2190,3.4790000000000005,56.0,25.66810687975019,119.54399003009988,35.0,0.019703990175675933,0.158520114549786
2251,3.4790000000000005,56.0,27.060535146052075,119.92150170191034,36.0,0.02077288056981679,0.2010803743979013
2312,3.4790000000000005,56.0,24.862985414392867,119.2553091744352,37.0,0.0190859428254001,0.1556858626387954
2373,3.4790000000000005,56.0,27.430764697191893,119.96757153522012,38.0,0.021057085379800614,0.22361861225343624
2434,3.4790000000000005,56.0,23.996063169449403,118.97311213058694,39.0,0.01842045442465961,0.14567528118903988
2495,3.4790000000000005,56.0,26.349042062804937,119.63966248877773,40.0,0.02022670656532007,0.20585215515795857
2556,3.4790000000000005,56.0,27.995844385204045,120.09903244285897,41.0,0.02149086589478863,0.2551964419571552
2617,3.4790000000000005,56.0,32.1576785840055,121.27697571060078,42.0,0.02468567650353946,0.3864689853692785
2678,3.4790000000000005,56.0,31.906019519612897,121.1952996280703,43.0,0.02449249171762431,0.37203006526751337
2739,3.4790000000000005,56.0,30.80041693803474,120.87077015837254,44.0,0.023643781584552354,0.34559844153856145
2800,3.4790000000000005,56.0,30.130442267155885,120.6635907251173,45.0,0.023129478975684726,0.3253714689464342
2861,3.4790000000000005,56.0,29.85979316156672,120.57489849623815,46.0,0.022921716582354833,0.3317726661340544
2922,3.4790000000000005,56.0,31.723124138966153,121.0958257020196,47.0,0.024352093019725674,0.3987587972517815
2983,3.4790000000000005,56.0,30.705897789582735,120.78135382992977,48.0,0.02357122444657422,0.36592018461045267
3044,3.4790000000000005,56.0,27.448795532336977,119.8611277965632,49.0,0.021070926657625364,0.2756091721239009
3105,3.4790000000000005,56.0,25.08704876892939,119.18984225577766,50.0,0.01925794390663292,0.21562998577910925
3166,3.4790000000000005,56.0,24.16056728394178,118.88372674666445,51.0,0.018546735161723754,0.19520746668678526
3227,3.4790000000000005,56.0,22.8435090638666,118.51003702676024,52.0,0.017535702195765994,0.1628396584935643
3288,3.4790000000000005,56.0,23.88979604497013,118.82347171768114,53.0,0.01833887901333121,0.18878783418278
3349,3.4790000000000005,56.0,23.84224422848846,118.80720287306264,54.0,0.01830237610607826,0.18834156878751085
3410,3.4790000000000005,56.0,23.82845600629597,118.76883437760387,55.0,0.018291791648256978,0.19062500296064772
3471,3.4790000000000005,56.0,24.434044040632347,118.95362436677812,56.0,0.018756668186872473,0.2054922243249861
3532,3.4790000000000005,56.0,23.51038073764492,118.63884842927239,57.0,0.018047622804875305,0.19075297260984803
3593,3.4790000000000005,56.0,24.008492415944055,118.77969703035967,58.0,0.018429995671778807,0.20497251934339453
3654,3.4790000000000005,56.0,25.960332617667007,119.32507431055066,59.0,0.019928315759793522,0.2559074169282062
3715,3.4790000000000005,56.0,25.29736165321039,119.11361542441452,60.0,0.01941938951012463,0.2389198127033319
3776,3.4790000000000005,56.0,26.654742033471525,119.50281666995221,61.0,0.02046137557487881,0.279808382647549
3837,3.4790000000000005,56.0,26.26396034487067,119.38140911316465,62.0,0.020161394022320298,0.2717118922960617
3898,3.4790000000000005,56.0,25.76719314135073,119.27439366239783,63.0,0.019780053234563295,0.26116734369116107
3959,3.4790000000000005,56.0,27.19960761307419,119.67621160912162,64.0,0.02087963883355429,0.30446569847488236
4020,3.4790000000000005,56.0,24.504785981489448,118.84191501795058,65.0,0.018810972873781667,0.2293592847541988
4081,3.4790000000000005,56.0,25.024490069998446,118.98399794975711,66.0,0.019209921043282962,0.24408144868309045
4142,3.4790000000000005,56.0,24.797065225469783,118.92927497958635,67.0,0.01903533953155361,0.24431617794590274
4203,3.4790000000000005,56.0,26.519598797056055,119.3807952083171,68.0,0.02035763356479936,0.29099532571142195
4264,3.4790000000000005,56.0,24.170112845812056,118.68283301881502,69.0,0.018554062763178523,0.22850094063995008
4325,3.4790000000000005,56.0,23.688555428555528,118.57875005446076,70.0,0.018184397689587444,0.2134712596439114
4386,3.4790000000000005,56.0,25.81026689316045,119.19192565292215,71.0,0.01981311857851189,0.2695417294859712
4447,3.4790000000000005,56.0,25.251911362350626,119.01551416939431,72.0,0.019384499828202315,0.2577295494293942
4508,3.4790000000000005,56.0,24.37722866003509,118.81516902284821,73.0,0.018713054152290173,0.23735039448154324
4569,3.4790000000000005,56.0,22.601630028054885,118.28011732519421,74.0,0.01735002499846961,0.1909565310859086
56,2.0335,57.0,458.62259982796894,347.79998214280624,0.0,1.0,0.0
117,2.0335,57.0,172.4089500698523,202.99459703096093,1.0,0.37592772387257745,19.90009050925923
178,2.0335,57.0,89.44209632849798,160.55091567555772,2.0,0.19502330753444783,8.233710109427822
239,2.0335,57.0,66.80965048295268,148.51508407374354,3.0,0.14567457100459774,1.9155635155136486
300,2.0335,57.0,56.73208500191377,143.0007453051175,4.0,0.12370102350646084,0.2600073288452178
361,2.0335,57.0,52.481276523880034,140.48566773820596,5.0,0.11443238197063546,0.006938915379470254
422,2.0335,57.0,47.92697540755405,137.95519375458218,6.0,0.10450199232556713,0.1403775783614263
483,2.0335,57.0,44.052235481907445,135.84994802661058,7.0,0.09605334647361818,0.28844650627036744
544,2.0335,57.0,39.922339851406456,133.63081934443932,8.0,0.08704834839447832,0.3547913132087991
605,2.0335,57.0,38.775704227203754,132.83903552582663,9.0,0.08454817586780213,0.5406205482147969
666,2.0335,57.0,38.39246767923089,132.54674571764883,10.0,0.0837125507849636,0.750843445611104
727,2.0335,57.0,39.18410816644941,132.79128173167052,11.0,0.08543867698876488,1.0300205945595295
788,2.0335,57.0,38.14029991876613,132.16311479498987,12.0,0.08316271359735151,1.1233342669566861
849,2.0335,57.0,35.78027630881028,130.93670466600207,13.0,0.07801681888819172,1.0488743733408
910,2.0335,57.0,37.91549978208487,131.88996168894704,14.0,0.08267254992734138,1.4164102314587304
971,2.0335,57.0,37.09256654956477,131.3767991926497,15.0,0.0808781917059437,1.4358056211441368
1032,2.0335,57.0,36.35969034621352,130.85047685288544,16.0,0.07928019761750113,1.4587569583805975
1093,2.0335,57.0,36.65700765898369,130.77960733345347,17.0,0.07992848078732681,1.6004501491956673
1154,2.0335,57.0,34.62994774942284,129.74228718661428,18.0,0.07550859413036484,1.4455592496766092
1215,2.0335,57.0,34.21310918156741,129.4612323452767,19.0,0.0745997017905373,1.4763434576944987
1276,2.0335,57.0,32.29301724484442,128.42628971075825,20.0,0.07041305259914721,1.316208287143692
1337,2.0335,57.0,32.350099724967016,128.46649123136916,21.0,0.07053751763890759,1.3785038581430726
1398,2.0335,57.0,34.57517048744089,129.54530808795988,22.0,0.07538915548516399,1.6771481162075097
1459,2.0335,57.0,33.19267463144321,128.79011975660597,23.0,0.0723747033920568,1.5557012869685425
1520,2.0335,57.0,34.07962908765976,129.21167828941725,24.0,0.07430865618145106,1.7093657364137287
1581,2.0335,57.0,33.45295301143668,128.88818898340355,25.0,0.07294222531550999,1.670867038552221
1642,2.0335,57.0,35.91614631840803,130.04206896849536,26.0,0.07831307556993553,2.0063351341899422
1703,2.0335,57.0,33.41100572818385,128.77544873744515,27.0,0.07285076169538188,1.7256669496323478
1764,2.0335,57.0,33.893389322343644,128.97046473462095,28.0,0.07390257116648238,1.814928450774789
1825,2.0335,57.0,34.776508036340914,129.39057929302137,29.0,0.07582816034226336,1.960748707543317
1886,2.0335,57.0,33.5476330454582,128.7736130635584,30.0,0.07314866964262563,1.8280207379828837
1947,2.0335,57.0,37.11776297316297,130.53447928248718,31.0,0.08093313104737093,2.325604461278174
2008,2.0335,57.0,33.563796413918155,128.70099652527438,32.0,0.07318391293082387,1.8734869763040407
2069,2.0335,57.0,32.901216197902706,128.36637545115587,33.0,0.07173919516884705,1.800352256847179
2130,2.0335,57.0,31.911046093737,127.82647716940724,34.0,0.06958018664083923,1.6893079917749856
2191,2.0335,57.0,31.50605015528975,127.65948593507146,35.0,0.06869711646811079,1.6523798644220984
2252,2.0335,57.0,32.72155818365739,128.23450136930205,36.0,0.07134746128065074,1.8201969879997015
2313,2.0335,57.0,32.2680723062729,127.9769625996202,37.0,0.07035866160624613,1.7746140667287393
2374,2.0335,57.0,33.255183168292454,128.43656982800817,38.0,0.072510999634049,1.9112879594952552
2435,2.0335,57.0,32.168921514535505,127.89519406106739,39.0,0.07014246905102842,1.7798665993628051
2496,2.0335,57.0,33.605377787893225,128.5918027128001,40.0,0.07327457870697765,1.9747330641070835
2557,2.0335,57.0,31.965610449743927,127.77144073042153,41.0,0.06969916105690027,1.7746074250962396
2618,2.0335,57.0,31.636563634249182,127.59129783470834,42.0,0.06898169354522908,1.7357624692568852
2679,2.0335,57.0,31.784872669050976,127.65489125313002,43.0,0.06930507280054145,1.746599298711081
2740,2.0335,57.0,31.765666394390863,127.63871005990434,44.0,0.06926319463172177,1.7576802358292285
2801,2.0335,57.0,30.981830589163216,127.23864599819203,45.0,0.06755408608469059,1.6636524531281442
2862,2.0335,57.0,31.0735845845081,127.27287007299685,46.0,0.06775415035404692,1.6948742969762476
2923,2.0335,57.0,31.4098551396558,127.42356884347394,47.0,0.06848736881138817,1.7420306962517846
2984,2.0335,57.0,31.368584569581166,127.38119207573908,48.0,0.06839738072512702,1.7394874205159825
3045,2.0335,57.0,31.823389270336843,127.62084010554224,49.0,0.06938905601746168,1.812398066880902
3106,2.0335,57.0,32.60729524806867,128.01390843392957,50.0,0.07109831757157145,1.9201982777727897
3167,2.0335,57.0,31.33230334295916,127.34710595524825,51.0,0.06831827161311288,1.7636766995534021
3228,2.0335,57.0,31.655431725310432,127.5108925997616,52.0,0.06902283432431046,1.8011159786267903
3289,2.0335,57.0,30.69009829404495,127.0488684561909,53.0,0.06691798072218186,1.6851978052197814
3350,2.0335,57.0,30.96267208379229,127.18030955076729,54.0,0.06751231207403757,1.7196556480846263
3411,2.0335,57.0,29.755226865596203,126.55212748008137,55.0,0.06487954775180617,1.5794392853326586
3472,2.0335,57.0,31.0472918015652,127.1982375898334,56.0,0.06769682046460675,1.7346147148099764
3533,2.0335,57.0,31.62617493664178,127.4336317238024,57.0,0.0689590415921607,1.8209820590920949
3594,2.0335,57.0,31.179457945584865,127.21162476804116,58.0,0.06798500108211064,1.7685668773065755
3655,2.0335,57.0,32.74149265910042,127.96411804048932,59.0,0.07139092724907556,1.9663159982433653
3716,2.0335,57.0,32.56350434684464,127.85569475075285,60.0,0.07100283404930183,1.9452104939966608
3777,2.0335,57.0,31.200511196535494,127.18446248678056,61.0,0.06803090647569249,1.7757848792961555
3838,2.0335,57.0,30.62593354350868,126.89282478292839,62.0,0.06677807320222898,1.709832812875227
3899,2.0335,57.0,29.866606681419363,126.55519072715968,63.0,0.0651224049853244,1.6237249346988742
3960,2.0335,57.0,30.21776817036183,126.71796522308153,64.0,0.06588809226081886,1.66739433088665
4021,2.0335,57.0,30.274767599347445,126.68629545771036,65.0,0.06601237621238819,1.677031593204593
4082,2.0335,57.0,30.208483915659272,126.64639934682712,66.0,0.06586784848149783,1.6701474490606163
4143,2.0335,57.0,30.570819785413413,126.83523049171147,67.0,0.06665790084675427,1.7243389193247407
4204,2.0335,57.0,30.3188413897193,126.6677138879837,68.0,0.06610847655805015,1.6896111670383067
4265,2.0335,57.0,31.25705377457102,127.10646351015093,69.0,0.06815419429024139,1.8112859373859305
4326,2.0335,57.0,30.554524356307603,126.79532093594786,70.0,0.06662236960797117,1.7199417330559883
4387,2.0335,57.0,29.988503494418826,126.52028598384108,71.0,0.06538819392168556,1.6488144466008319
4448,2.0335,57.0,31.321103904835493,127.15969114661577,72.0,0.06829385188733428,1.8188334684776
4509,2.0335,57.0,31.938885491780727,127.51456595885305,73.0,0.06964088883487451,1.9036099199605834
4570,2.0335,57.0,31.090261120857118,127.0725683716906,74.0,0.06779051257508721,1.7942353377620448
57,2.2246,58.0,669.0946720413214,423.03714791485834,0.0,1.0,0.0
118,2.2246,58.0,248.52142640179062,229.92536636383156,1.0,0.3714293907670552,30.30013962325393
179,2.2246,58.0,130.26554093406492,175.1234423239102,2.0,0.1946892515772717,12.072314014802123
240,2.2246,58.0,79.64879794378439,151.46422108108425,3.0,0.11903965353779637,5.572833087074201
301,2.2246,58.0,59.86501892937405,142.0124709975895,4.0,0.08947167184388663,2.2539139497723037
362,2.2246,58.0,52.43333092174988,138.2470985633871,5.0,0.07836459190712514,0.6927995914527834
423,2.2246,58.0,50.15206167458284,136.9307873199854,6.0,0.07495510541367095,0.09717997038750759
484,2.2246,58.0,49.102882916851385,136.2593694054179,7.0,0.07338704815425422,0.0038938986076712586
545,2.2246,58.0,39.67605593003089,131.83363248688516,8.0,0.059298119665165426,2.6954998633309103e-06
606,2.2246,58.0,33.874734122789654,128.99791714613926,9.0,0.050627714639308395,0.00011416878180597427
667,2.2246,58.0,32.49742463008859,128.2749620750673,10.0,0.04856924735470265,0.018927458374063386
728,2.2246,58.0,32.50881412899259,128.1353184080503,11.0,0.04858626960787537,0.0743099564113638
789,2.2246,58.0,25.913364697479153,125.05567778596377,12.0,0.038728995731532025,0.017113256964048053
850,2.2246,58.0,24.51757019623724,124.36240370840589,13.0,0.036642901551490914,0.02782542812555075
911,2.2246,58.0,21.798601117964242,123.04340859304853,14.0,0.03257924779382793,0.020093742337579306
972,2.2246,58.0,20.154453776051092,122.19585869440803,15.0,0.03012197618397178,0.018067014398357346
1033,2.2246,58.0,18.273796830884187,121.18454667633387,16.0,0.02731122753545951,0.013125197536138672
1094,2.2246,58.0,18.835238624445047,121.21984627389502,17.0,0.028150334192590668,0.03561153697154269
1155,2.2246,58.0,21.875097184701314,122.5458333537477,18.0,0.0326935755114642,0.11884225698109117
1216,2.2246,58.0,21.557248854966954,122.32688541666106,19.0,0.03221853312506371,0.13789266439660675
1277,2.2246,58.0,19.91105372512423,121.49617688339976,20.0,0.029758200979807803,0.11163328307584039
1338,2.2246,58.0,19.89959495338094,121.50315641825324,21.0,0.029741075194441243,0.13167249279078483
1399,2.2246,58.0,21.4323333783886,122.17676093420933,22.0,0.03203183984861413,0.1959977837098641
1460,2.2246,58.0,21.590755007506182,122.17264640597773,23.0,0.032268609973586514,0.220069738881936
1521,2.2246,58.0,20.336976051774112,121.59443610014995,24.0,0.03039476609450293,0.1964903763586993
1582,2.2246,58.0,19.33047552604579,121.12668175818884,25.0,0.028890493877452364,0.17793393490631265
1643,2.2246,58.0,19.32409258992311,121.06638523519212,26.0,0.028880954216789385,0.18681337295162856
1704,2.2246,58.0,20.307017376378724,121.47354376316706,27.0,0.030349991152111015,0.23749768525405868
1765,2.2246,58.0,19.34626300864187,120.99946401456987,28.0,0.02891408916711132,0.2148390332154409
1826,2.2246,58.0,18.768575340095374,120.72561189955013,29.0,0.028050702126852806,0.2074545730711886
1887,2.2246,58.0,18.266229578314004,120.4871469138158,30.0,0.027299917846582304,0.1999103863172339
1948,2.2246,58.0,17.98819576258706,120.36737394843784,31.0,0.026884380513309724,0.19705109813183183
2009,2.2246,58.0,18.701178607221024,120.60209968834783,32.0,0.02794997388062611,0.23348296530314536
2070,2.2246,58.0,20.024370626190766,121.18811100185061,33.0,0.029927559526216223,0.290666416381502
2131,2.2246,58.0,19.266073360896574,120.7942726720675,34.0,0.02879424118281838,0.2651117304583395
2192,2.2246,58.0,19.38129896317839,120.87823954256173,35.0,0.02896645239163025,0.27555480816198974
2253,2.2246,58.0,18.85631965352591,120.61952495641266,36.0,0.028181840988208317,0.2631886379636792
2314,2.2246,58.0,19.72032524154133,120.97338068933959,37.0,0.029473146425418647,0.30411286634304746
2375,2.2246,58.0,16.80798558957335,119.63841129756509,38.0,0.025120489359591457,0.197147086555504
2436,2.2246,58.0,17.71670808164847,120.03970682717451,39.0,0.026478626750377616,0.23230198377545933
2497,2.2246,58.0,16.42602815785557,119.44973430771148,40.0,0.024549632278107792,0.1909549646644347
2558,2.2246,58.0,18.31547416186181,120.28509108802085,41.0,0.027373516674379827,0.2644115694822644
2619,2.2246,58.0,17.87996849252304,120.07099315228858,42.0,0.026722628709586894,0.2482271607220697
2680,2.2246,58.0,16.992490983673783,119.66271566393567,43.0,0.025396243153202654,0.2120690870917211
2741,2.2246,58.0,17.4408062871357,119.85750565885091,44.0,0.026066275843934096,0.2342368017728251
2802,2.2246,58.0,16.07378664470838,119.22840169822732,45.0,0.02402318732514987,0.18655494893538294
2863,2.2246,58.0,16.676667751777728,119.4885110769527,46.0,0.024924227390571457,0.21585596576731186
2924,2.2246,58.0,18.81394763505386,120.4345923875941,47.0,0.02811851359936097,0.3024873984944876
2985,2.2246,58.0,19.96596608267794,120.93036515542255,48.0,0.029840270617854957,0.35484485510437835
3046,2.2246,58.0,20.725163619533504,121.28763080339449,49.0,0.030974934468247534,0.39996855626010136
3107,2.2246,58.0,19.374936406441538,120.68825039338844,50.0,0.028956943189117186,0.3406812143801108
3168,2.2246,58.0,18.45445667251751,120.23466857800356,51.0,0.02758123393243492,0.30287281200167504
3229,2.2246,58.0,16.248507369844777,119.24793649252548,52.0,0.024284317375107296,0.2150820093920157
3290,2.2246,58.0,15.90707597077407,119.1071476783116,53.0,0.023774028751781324,0.2042902565744119
3351,2.2246,58.0,17.335576414314307,119.74668518824346,54.0,0.025909003820678626,0.25784648062920135
3412,2.2246,58.0,18.809159267491772,120.37468347664164,55.0,0.028111357112002487,0.32138396248896745
3473,2.2246,58.0,17.46921339864245,119.78307274907255,56.0,0.026108731885946927,0.2652804634879188
3534,2.2246,58.0,17.474192033996353,119.73603158436823,57.0,0.026116172739329774,0.2721908165659372
3595,2.2246,58.0,16.71470128512636,119.39229796991843,58.0,0.02498107066692366,0.2439606189612538
3656,2.2246,58.0,16.950893322151227,119.48281322376978,59.0,0.025334073084809124,0.25238354601671287
3717,2.2246,58.0,17.807425292032036,119.84694540225844,60.0,0.026614208775125773,0.2877414833197278
3778,2.2246,58.0,19.321054060733058,120.52638761096924,61.0,0.028876412962289804,0.35613574165696915
3839,2.2246,58.0,18.062282204965783,119.95146403612875,62.0,0.02699510691044676,0.30287646414853325
3900,2.2246,58.0,18.412885286314104,120.14484156511291,63.0,0.027519103133998617,0.3208540602510067
3961,2.2246,58.0,18.58501653150981,120.21230411192718,64.0,0.02777636305907104,0.32930158864341347
4022,2.2246,58.0,17.58045978162848,119.70103677768458,65.0,0.026274995925453674,0.2876159803601019
4083,2.2246,58.0,18.567874891817663,120.13759839535787,66.0,0.02775074390469958,0.3306205270106787
4144,2.2246,58.0,17.983888431189918,119.88573315835156,67.0,0.026877942961828404,0.3103666214943732
4205,2.2246,58.0,19.33246419601961,120.44834064792167,68.0,0.028893466057708636,0.3689344853920721
