parameter,value,well_id,carbon,strain
inverse max df,92.84897100676763,51,glucose,delta
inverse max df std,2.5563219619939885,51,glucose,delta
inverse max df stderr,0.25563219619939886,51,glucose,delta
max y,0.24605195702938926,51,glucose,delta
max y std,0.003918423883165527,51,glucose,delta
max y stderr,0.0003918423883165527,51,glucose,delta
lag time,262.4081658438014,51,glucose,delta
time of max df std,110.63408651948099,51,glucose,delta
lag time stderr,0.6721242957498379,51,glucose,delta
lag time std,6.721242957498379,51,glucose,delta
lag time stderr,0.17078729037237939,52,glucose,delta
lag time std,1.7078729037237939,52,glucose,delta
max df,0.0073779393771074,52,glucose,delta
max df std,4.1965711361663973e-05,52,glucose,delta
max df stderr,4.196571136166397e-06,52,glucose,delta
time of max df,508.9766666666667,52,glucose,delta
time of max df std,5.053107954516677,52,glucose,delta
time of max df stderr,0.5053107954516677,52,glucose,delta
inverse max df std,0.5356873972314644,52,glucose,delta
inverse max df stderr,0.05356873972314644,52,glucose,delta
max y,0.24352626117768808,52,glucose,delta
max y std,0.0017727450624697959,52,glucose,delta
max y stderr,0.00017727450624697958,52,glucose,delta
lag time,291.7453973013203,52,glucose,delta
inverse max df,93.95166118086595,52,glucose,delta
max df stderr,9.417454250108431e-06,53,glucose,delta
lag time std,3.6957394435189173,53,glucose,delta
lag time,298.53141605869024,53,glucose,delta
max y stderr,0.0003221638622641026,53,glucose,delta
max y std,0.003221638622641026,53,glucose,delta
max y,0.24489055131639365,53,glucose,delta
lag time stderr,0.3695739443518917,53,glucose,delta
inverse max df stderr,0.1153925255038479,53,glucose,delta
inverse max df std,1.153925255038479,53,glucose,delta
inverse max df,92.04232887211569,53,glucose,delta
time of max df stderr,0.6822396939492748,53,glucose,delta
time of max df std,6.822396939492748,53,glucose,delta
max df std,9.417454250108431e-05,53,glucose,delta
max df,0.007531924106280025,53,glucose,delta
time of max df,538.0966666666667,53,glucose,delta
lag time,266.6714140776562,54,glucose,delta
max df,0.007438046091131241,54,glucose,delta
max y std,0.0016654819626023092,54,glucose,delta
max y,0.24320176082631076,54,glucose,delta
inverse max df stderr,0.053153699455638616,54,glucose,delta
inverse max df std,0.5315369945563861,54,glucose,delta
inverse max df,93.19245032787433,54,glucose,delta
time of max df stderr,0.8445377433839176,54,glucose,delta
time of max df std,8.445377433839177,54,glucose,delta
time of max df,493.5066666666668,54,glucose,delta
max df stderr,4.244463924349254e-06,54,glucose,delta
max df std,4.244463924349254e-05,54,glucose,delta
max y stderr,0.00016654819626023092,54,glucose,delta
lag time std,1.5766024876951035,54,glucose,delta
lag time stderr,0.15766024876951035,54,glucose,delta
lag time stderr,0.21994570389574344,55,glucose,delta
lag time std,2.1994570389574344,55,glucose,delta
lag time,270.30839576343317,55,glucose,delta
max y stderr,0.00024265910513288666,55,glucose,delta
max y std,0.0024265910513288666,55,glucose,delta
max y,0.24601011764107367,55,glucose,delta
inverse max df stderr,0.06438415995185132,55,glucose,delta
inverse max df,92.32764285047772,55,glucose,delta
time of max df stderr,0.8909545442950499,55,glucose,delta
time of max df std,8.909545442950499,55,glucose,delta
time of max df,486.3666666666668,55,glucose,delta
max df stderr,5.23855116773856e-06,55,glucose,delta
max df std,5.23855116773856e-05,55,glucose,delta
max df,0.007507837152216438,55,glucose,delta
inverse max df std,0.6438415995185132,55,glucose,delta
lag time stderr,0.26810094650676747,56,glucose,delta
max y stderr,0.00033646362549270056,56,glucose,delta
inverse max df stderr,0.07062639925561329,56,glucose,delta
inverse max df std,0.7062639925561329,56,glucose,delta
inverse max df,91.52673206496283,56,glucose,delta
time of max df stderr,1.1908026704706367,56,glucose,delta
time of max df std,11.908026704706367,56,glucose,delta
max y std,0.0033646362549270056,56,glucose,delta
lag time std,2.6810094650676746,56,glucose,delta
lag time,266.9518455473027,56,glucose,delta
max df stderr,5.848984809516322e-06,56,glucose,delta
max df std,5.848984809516322e-05,56,glucose,delta
max df,0.007573617815929157,56,glucose,delta
time of max df,480.8366666666668,56,glucose,delta
max y,0.24996337142764014,56,glucose,delta
max y stderr,0.000216471516068319,57,glucose,delta
lag time,268.5109536622822,57,glucose,delta
max y std,0.00216471516068319,57,glucose,delta
max df std,4.5536578973738905e-05,57,glucose,delta
max df stderr,4.553657897373891e-06,57,glucose,delta
time of max df,487.0666666666668,57,glucose,delta
time of max df std,6.750555532695069,57,glucose,delta
lag time stderr,0.1869946101259526,57,glucose,delta
time of max df stderr,0.6750555532695068,57,glucose,delta
inverse max df,87.97159015016507,57,glucose,delta
inverse max df std,0.5081866548912507,57,glucose,delta
inverse max df stderr,0.05081866548912507,57,glucose,delta
max y,0.2526511745818907,57,glucose,delta
max df,0.00787947927031175,57,glucose,delta
lag time std,1.869946101259526,57,glucose,delta
lag time,266.7797498175324,58,glucose,delta
lag time std,17.498066960226087,58,glucose,delta
max df,0.008409043919651294,58,glucose,delta
max df std,0.00040284070165253177,58,glucose,delta
max df stderr,4.0284070165253174e-05,58,glucose,delta
time of max df,367.6466666666666,58,glucose,delta
time of max df std,128.83621230073481,58,glucose,delta
time of max df stderr,12.883621230073482,58,glucose,delta
inverse max df std,3.7875696269617922,58,glucose,delta
inverse max df stderr,0.3787569626961792,58,glucose,delta
max y,0.2643609798278836,58,glucose,delta
max y std,0.004463522201688347,58,glucose,delta
max y stderr,0.00044635222016883467,58,glucose,delta
lag time stderr,1.7498066960226086,58,glucose,delta
inverse max df,82.6099832723936,58,glucose,delta
inverse max df std,1.3214389550562993,63,glucose,delta
inverse max df,106.20664380359574,63,glucose,delta
max y,0.2544673338407253,63,glucose,delta
inverse max df stderr,0.13214389550562994,63,glucose,delta
lag time,264.86972071021756,63,glucose,delta
time of max df stderr,5.316549538939701,63,glucose,delta
time of max df std,53.16549538939701,63,glucose,delta
time of max df,531.6566666666668,63,glucose,delta
max df stderr,8.144189862234514e-06,63,glucose,delta
max df std,8.144189862234515e-05,63,glucose,delta
max df,0.006527414516873723,63,glucose,delta
lag time std,5.695865175223809,63,glucose,delta
max y std,0.005328472517579811,63,glucose,delta
lag time stderr,0.5695865175223809,63,glucose,delta
max y stderr,0.0005328472517579811,63,glucose,delta
lag time,274.1594548001014,64,glucose,delta
max y stderr,0.00016314494289717843,64,glucose,delta
max y std,0.0016314494289717844,64,glucose,delta
max y,0.23879566398768162,64,glucose,delta
inverse max df stderr,0.046330981966392,64,glucose,delta
inverse max df std,0.46330981966392,64,glucose,delta
inverse max df,93.22921573870678,64,glucose,delta
time of max df stderr,0.657254897281107,64,glucose,delta
time of max df std,6.57254897281107,64,glucose,delta
time of max df,505.1266666666667,64,glucose,delta
max df,0.007435054936395449,64,glucose,delta
lag time std,1.3251838392524928,64,glucose,delta
lag time stderr,0.13251838392524928,64,glucose,delta
max df stderr,3.703938765429888e-06,64,glucose,delta
max df std,3.703938765429888e-05,64,glucose,delta
lag time,262.57123934821675,65,glucose,delta
lag time std,2.560605571423697,65,glucose,delta
max y stderr,0.00018682523443919538,65,glucose,delta
max y std,0.0018682523443919537,65,glucose,delta
max y,0.23589139911045415,65,glucose,delta
inverse max df stderr,0.07773874983330512,65,glucose,delta
inverse max df std,0.7773874983330512,65,glucose,delta
inverse max df,95.88900687979167,65,glucose,delta
time of max df stderr,3.7665659426060762,65,glucose,delta
time of max df std,37.66565942606076,65,glucose,delta
time of max df,505.7566666666667,65,glucose,delta
max df stderr,5.9362238314391525e-06,65,glucose,delta
max df std,5.936223831439152e-05,65,glucose,delta
max df,0.00722912186507637,65,glucose,delta
lag time stderr,0.2560605571423697,65,glucose,delta
max df,0.007142199957920227,66,glucose,delta
lag time stderr,0.42145114413932844,66,glucose,delta
max df std,9.017180636920736e-05,66,glucose,delta
max df stderr,9.017180636920735e-06,66,glucose,delta
time of max df,469.14666666666676,66,glucose,delta
time of max df std,10.383621718841649,66,glucose,delta
time of max df stderr,1.038362171884165,66,glucose,delta
inverse max df,97.06507802582325,66,glucose,delta
inverse max df std,1.231405246494487,66,glucose,delta
inverse max df stderr,0.12314052464944869,66,glucose,delta
max y,0.23942818761657927,66,glucose,delta
max y std,0.004253651906635014,66,glucose,delta
max y stderr,0.0004253651906635014,66,glucose,delta
lag time std,4.2145114413932845,66,glucose,delta
lag time,270.5928922518599,66,glucose,delta
inverse max df,95.42153193755861,67,glucose,delta
lag time std,1.9728155105837737,67,glucose,delta
lag time stderr,0.19728155105837736,67,glucose,delta
max df,0.0072644038705422555,67,glucose,delta
max df std,5.039928565946456e-05,67,glucose,delta
time of max df,523.6066666666667,67,glucose,delta
time of max df std,10.919999999999966,67,glucose,delta
time of max df stderr,1.0919999999999965,67,glucose,delta
max df stderr,5.039928565946456e-06,67,glucose,delta
inverse max df stderr,0.06620678599689757,67,glucose,delta
max y,0.23573484304388115,67,glucose,delta
max y std,0.0020595657901786115,67,glucose,delta
max y stderr,0.00020595657901786114,67,glucose,delta
lag time,270.6713331620861,67,glucose,delta
inverse max df std,0.6620678599689757,67,glucose,delta
time of max df stderr,0.7095597226449654,68,glucose,delta
max df,0.007419548467001127,68,glucose,delta
max df std,5.428119917848484e-05,68,glucose,delta
max df stderr,5.428119917848484e-06,68,glucose,delta
time of max df,530.8166666666666,68,glucose,delta
time of max df std,7.095597226449653,68,glucose,delta
inverse max df,93.42675775062226,68,glucose,delta
inverse max df std,0.6849382468186132,68,glucose,delta
inverse max df stderr,0.06849382468186131,68,glucose,delta
max y,0.2372163310389864,68,glucose,delta
max y std,0.002083797283678913,68,glucose,delta
max y stderr,0.0002083797283678913,68,glucose,delta
lag time,276.92576600152404,68,glucose,delta
lag time std,2.207581988087761,68,glucose,delta
lag time stderr,0.22075819880877612,68,glucose,delta
max y stderr,0.00017936071566485232,69,glucose,delta
max y std,0.0017936071566485232,69,glucose,delta
max y,0.24593133635978182,69,glucose,delta
inverse max df stderr,0.06218589260530729,69,glucose,delta
inverse max df std,0.6218589260530729,69,glucose,delta
time of max df,524.6566666666666,69,glucose,delta
time of max df stderr,0.5168162149159018,69,glucose,delta
time of max df std,5.168162149159018,69,glucose,delta
lag time,287.88196348440727,69,glucose,delta
max df stderr,4.87657664581435e-06,69,glucose,delta
max df std,4.87657664581435e-05,69,glucose,delta
inverse max df,93.98003627052074,69,glucose,delta
lag time std,1.6730682175431053,69,glucose,delta
max df,0.0073757952453506045,69,glucose,delta
lag time stderr,0.16730682175431053,69,glucose,delta
lag time stderr,0.25052172226346403,70,glucose,delta
lag time,319.61412216948,70,glucose,delta
max y stderr,0.00018855989148884486,70,glucose,delta
max y std,0.0018855989148884487,70,glucose,delta
max y,0.2593571671972548,70,glucose,delta
inverse max df stderr,0.09698311470037277,70,glucose,delta
inverse max df std,0.9698311470037277,70,glucose,delta
inverse max df,95.72996512697311,70,glucose,delta
time of max df stderr,0.3907480006346802,70,glucose,delta
time of max df std,3.907480006346802,70,glucose,delta
time of max df,536.6266666666667,70,glucose,delta
max df stderr,7.334598752990519e-06,70,glucose,delta
max df std,7.334598752990519e-05,70,glucose,delta
lag time std,2.5052172226346405,70,glucose,delta
max df,0.007241393071574438,70,glucose,delta
