strain,area_pix,mean_yfp,mean_mCherry,fold_change,atc_ngml,date,carbon,temp,operator,run_number,yfp_bg_val,mCherry_bg_val
dilution,668.0,173.85479041916167,444.872754491018,0.01630561227246236,4.0,20181017,glycerol,37,O2,1,152.90436615602877,194.14105044072386
dilution,373.0,171.21447721179624,420.0536193029491,0.012981231509636407,4.0,20181017,glycerol,37,O2,1,152.90436615602877,194.14105044072386
dilution,512.0,171.6015625,428.578125,0.013468605084138028,4.0,20181017,glycerol,37,O2,1,152.90436615602877,194.14105044072386
dilution,561.0,172.64527629233513,406.6524064171123,0.014782730258172647,4.0,20181017,glycerol,37,O2,1,152.90436615602877,194.14105044072386
dilution,355.0,175.4901408450704,417.39718309859154,0.018364658707258223,4.0,20181017,glycerol,37,O2,1,152.90436615602877,194.14105044072386
dilution,891.0,179.4668911335578,354.94837261503926,0.023371728368816076,4.0,20181017,glycerol,37,O2,1,152.90436615602877,194.14105044072386
dilution,649.0,192.8135593220339,344.4838212634823,0.04017632823591436,4.0,20181017,glycerol,37,O2,1,152.90436615602877,194.14105044072386
dilution,559.0,167.11985688729874,392.2933810375671,0.00782575336414091,4.0,20181017,glycerol,37,O2,1,152.90436615602877,194.14105044072386
dilution,586.0,181.16211604095562,337.8037542662116,0.025506161910676076,4.0,20181017,glycerol,37,O2,1,152.90436615602877,194.14105044072386
dilution,883.0,190.19365798414495,378.6240090600227,0.03687764776729276,4.0,20181017,glycerol,37,O2,1,152.90436615602877,194.14105044072386
dilution,259.0,191.82625482625483,392.57915057915056,0.03893322720393695,4.0,20181017,glycerol,37,O2,1,152.90436615602877,194.14105044072386
dilution,514.0,227.20817120622567,378.18482490272373,0.08348209429946545,4.0,20181017,glycerol,37,O2,1,152.90436615602877,194.14105044072386
dilution,489.0,229.61963190184048,373.3128834355828,0.08651833012347661,4.0,20181017,glycerol,37,O2,1,152.90436615602877,194.14105044072386
dilution,479.0,194.7348643006263,363.419624217119,0.04259541597616299,4.0,20181017,glycerol,37,O2,1,152.90436615602877,194.14105044072386
dilution,480.0,195.91875,365.4145833333333,0.04408602960238112,4.0,20181017,glycerol,37,O2,1,152.90436615602877,194.14105044072386
dilution,539.0,160.67532467532467,349.4935064935065,-0.00028846537745912993,4.0,20181017,glycerol,37,O2,1,152.90436615602877,194.14105044072386
dilution,578.0,163.62110726643598,354.5934256055363,0.0034205275367298637,4.0,20181017,glycerol,37,O2,1,152.90436615602877,194.14105044072386
dilution,690.0,168.70724637681158,407.85797101449276,0.009824412866857332,4.0,20181017,glycerol,37,O2,1,152.90436615602877,194.14105044072386
dilution,811.0,167.17385943279902,385.0863131935882,0.007893747200214588,4.0,20181017,glycerol,37,O2,1,152.90436615602877,194.14105044072386
dilution,319.0,165.717868338558,375.423197492163,0.006060529545946022,4.0,20181017,glycerol,37,O2,1,152.90436615602877,194.14105044072386
dilution,887.0,196.7587373167982,508.23562570462235,0.0451436456720171,4.0,20181017,glycerol,37,O2,1,152.90436615602877,194.14105044072386
dilution,821.0,190.0584652862363,368.98538367844094,0.03670742856642359,4.0,20181017,glycerol,37,O2,1,152.90436615602877,194.14105044072386
dilution,692.0,193.1806358381503,382.3251445086705,0.040638509050394366,4.0,20181017,glycerol,37,O2,1,152.90436615602877,194.14105044072386
dilution,589.0,186.31578947368422,404.4821731748727,0.03199507874442762,4.0,20181017,glycerol,37,O2,1,152.90436615602877,194.14105044072386
dilution,490.0,199.80408163265307,669.6,0.048977995336128004,4.0,20181017,glycerol,37,O2,1,152.90436615602877,194.14105044072386
dilution,448.0,201.13839285714286,623.7120535714286,0.05065800759904537,4.0,20181017,glycerol,37,O2,1,152.90436615602877,194.14105044072386
dilution,569.0,225.47978910369068,423.61687170474517,0.08130591300534797,4.0,20181017,glycerol,37,O2,1,152.90436615602877,194.14105044072386
dilution,494.0,181.7408906882591,402.3481781376518,0.026234888827672005,4.0,20181017,glycerol,37,O2,1,152.90436615602877,194.14105044072386
dilution,528.0,181.78598484848484,374.09659090909093,0.026291666242696885,4.0,20181017,glycerol,37,O2,1,152.90436615602877,194.14105044072386
dilution,751.0,204.11051930758987,487.56324900133154,0.05440016969140227,4.0,20181017,glycerol,37,O2,1,152.90436615602877,194.14105044072386
dilution,759.0,214.7588932806324,414.40711462450594,0.06780738573403279,4.0,20181017,glycerol,37,O2,1,152.90436615602877,194.14105044072386
dilution,582.0,199.45876288659792,388.180412371134,0.04854320942011376,4.0,20181017,glycerol,37,O2,1,152.90436615602877,194.14105044072386
dilution,650.0,217.21076923076924,346.23846153846154,0.07089450782952225,4.0,20181017,glycerol,37,O2,1,152.90436615602877,194.14105044072386
dilution,473.0,178.09302325581396,322.20084566596194,0.02164191088705094,4.0,20181017,glycerol,37,O2,1,152.90436615602877,194.14105044072386
dilution,521.0,175.29174664107487,346.8426103646833,0.018114863390028768,4.0,20181017,glycerol,37,O2,1,152.90436615602877,194.14105044072386
dilution,367.0,166.8692098092643,402.0899182561308,0.007510167197260491,4.0,20181017,glycerol,37,O2,1,152.90436615602877,194.14105044072386
dilution,551.0,166.50635208711435,371.58439201451904,0.007053298206190374,4.0,20181017,glycerol,37,O2,1,152.90436615602877,194.14105044072386
dilution,500.0,180.906,426.072,0.025183689850456534,4.0,20181017,glycerol,37,O2,1,152.90436615602877,194.14105044072386
dilution,514.0,164.38132295719845,383.8540856031128,0.004377704287927091,4.0,20181017,glycerol,37,O2,1,152.90436615602877,194.14105044072386
dilution,409.0,168.47432762836186,368.19315403422985,0.009531148187315631,4.0,20181017,glycerol,37,O2,1,152.90436615602877,194.14105044072386
dilution,463.0,175.57019438444925,333.2634989200864,0.01846545297877296,4.0,20181017,glycerol,37,O2,1,152.90436615602877,194.14105044072386
dilution,505.0,178.3009900990099,338.53267326732674,0.021903758977988644,4.0,20181017,glycerol,37,O2,1,152.90436615602877,194.14105044072386
dilution,455.0,181.15164835164836,444.72967032967034,0.025492982192123283,4.0,20181017,glycerol,37,O2,1,152.90436615602877,194.14105044072386
dilution,379.0,166.30606860158312,349.23746701846966,0.006801124121481645,4.0,20181017,glycerol,37,O2,1,152.90436615602877,194.14105044072386
dilution,746.0,179.57908847184987,440.53753351206433,0.023512994439832943,4.0,20181017,glycerol,37,O2,1,152.90436615602877,194.14105044072386
dilution,569.0,174.63444639718804,336.9314586994728,0.01728726601253486,4.0,20181017,glycerol,37,O2,1,152.90436615602877,194.14105044072386
dilution,350.0,158.35714285714286,251.4142857142857,-0.0032072550951329046,4.0,20181017,glycerol,37,O2,1,152.90436615602877,194.14105044072386
dilution,290.0,174.71724137931034,388.83103448275864,0.01739151199557129,4.0,20181017,glycerol,37,O2,1,152.90436615602877,194.14105044072386
dilution,628.0,187.93471337579618,421.2308917197452,0.03403344277701537,4.0,20181017,glycerol,37,O2,1,152.90436615602877,194.14105044072386
dilution,425.0,190.6964705882353,446.4752941176471,0.037510731957335584,4.0,20181017,glycerol,37,O2,1,152.90436615602877,194.14105044072386
dilution,425.0,167.50588235294117,366.6164705882353,0.008311792531146833,4.0,20181017,glycerol,37,O2,1,152.90436615602877,194.14105044072386
dilution,377.0,166.86472148541114,356.59946949602124,0.007504516012608164,4.0,20181017,glycerol,37,O2,1,152.90436615602877,194.14105044072386
dilution,738.0,179.1639566395664,344.0121951219512,0.02299030786104751,4.0,20181017,glycerol,37,O2,1,152.90436615602877,194.14105044072386
dilution,391.0,178.8388746803069,375.81841432225065,0.02258100179512724,4.0,20181017,glycerol,37,O2,1,152.90436615602877,194.14105044072386
dilution,526.0,168.37262357414448,345.52471482889734,0.009403094060858782,4.0,20181017,glycerol,37,O2,1,152.90436615602877,194.14105044072386
dilution,374.0,177.29679144385025,374.5802139037433,0.02063938675049844,4.0,20181017,glycerol,37,O2,1,152.90436615602877,194.14105044072386
dilution,413.0,167.99757869249396,373.79661016949154,0.008930880390799761,4.0,20181017,glycerol,37,O2,1,152.90436615602877,194.14105044072386
dilution,848.0,168.1745283018868,406.6308962264151,0.009153675124323848,4.0,20181017,glycerol,37,O2,1,152.90436615602877,194.14105044072386
dilution,615.0,173.35934959349592,372.2878048780488,0.01568180978366396,4.0,20181017,glycerol,37,O2,1,152.90436615602877,194.14105044072386
dilution,509.0,169.07072691552062,392.46758349705306,0.010282066037388439,4.0,20181017,glycerol,37,O2,1,152.90436615602877,194.14105044072386
dilution,907.0,166.13340683572216,339.3627342888644,0.006583728150692067,4.0,20181017,glycerol,37,O2,1,152.90436615602877,194.14105044072386
dilution,708.0,269.34887005649716,401.4858757062147,0.1365408481621069,4.0,20181017,glycerol,37,O2,1,152.90436615602877,194.14105044072386
dilution,286.0,184.8111888111888,408.03146853146853,0.03010065747494273,4.0,20181017,glycerol,37,O2,1,152.90436615602877,194.14105044072386
dilution,344.0,172.42151162790697,387.99418604651163,0.01450099135547351,4.0,20181017,glycerol,37,O2,1,152.90436615602877,194.14105044072386
dilution,286.0,176.48951048951048,405.7937062937063,0.019622950796113776,4.0,20181017,glycerol,37,O2,1,152.90436615602877,194.14105044072386
dilution,352.0,183.7784090909091,388.42897727272725,0.028800299235338084,4.0,20181017,glycerol,37,O2,1,152.90436615602877,194.14105044072386
dilution,399.0,167.34837092731829,342.2907268170426,0.008113472138018739,4.0,20181017,glycerol,37,O2,1,152.90436615602877,194.14105044072386
dilution,527.0,164.08159392789375,387.9601518026565,0.004000319735101524,4.0,20181017,glycerol,37,O2,1,152.90436615602877,194.14105044072386
dilution,500.0,164.8,402.342,0.0049048545907940675,4.0,20181017,glycerol,37,O2,1,152.90436615602877,194.14105044072386
dilution,793.0,179.93064312736445,399.84615384615387,0.023955631900651735,4.0,20181017,glycerol,37,O2,1,152.90436615602877,194.14105044072386
dilution,735.0,176.70884353741496,397.64897959183673,0.01989910991355167,4.0,20181017,glycerol,37,O2,1,152.90436615602877,194.14105044072386
dilution,474.0,171.4282700421941,443.62025316455697,0.01325041501810128,4.0,20181017,glycerol,37,O2,1,152.90436615602877,194.14105044072386
dilution,762.0,172.08136482939634,424.98162729658793,0.014072717364966948,4.0,20181017,glycerol,37,O2,1,152.90436615602877,194.14105044072386
dilution,492.0,171.95528455284554,381.5548780487805,0.013913971484073724,4.0,20181017,glycerol,37,O2,1,152.90436615602877,194.14105044072386
dilution,529.0,167.55387523629489,366.7561436672968,0.00837221968718596,4.0,20181017,glycerol,37,O2,1,152.90436615602877,194.14105044072386
dilution,446.0,174.25112107623318,389.4372197309417,0.01680462655925652,4.0,20181017,glycerol,37,O2,1,152.90436615602877,194.14105044072386
dilution,626.0,182.10862619808307,386.13578274760386,0.02669789937174554,4.0,20181017,glycerol,37,O2,1,152.90436615602877,194.14105044072386
dilution,292.0,178.28424657534248,370.32876712328766,0.0218826774457573,4.0,20181017,glycerol,37,O2,1,152.90436615602877,194.14105044072386
dilution,345.0,180.1855072463768,358.0550724637681,0.024276527683779175,4.0,20181017,glycerol,37,O2,1,152.90436615602877,194.14105044072386
dilution,440.0,205.16136363636363,374.62954545454545,0.05572327282233197,4.0,20181017,glycerol,37,O2,1,152.90436615602877,194.14105044072386
dilution,612.0,165.45261437908496,377.4281045751634,0.005726552062640004,4.0,20181017,glycerol,37,O2,1,152.90436615602877,194.14105044072386
dilution,452.0,160.86283185840708,319.58849557522126,-5.2377753236392174e-05,4.0,20181017,glycerol,37,O2,1,152.90436615602877,194.14105044072386
dilution,684.0,184.66228070175438,335.3859649122807,0.02991316939472118,4.0,20181017,glycerol,37,O2,1,152.90436615602877,194.14105044072386
dilution,524.0,161.51526717557252,319.22137404580155,0.0007690942642964289,4.0,20181017,glycerol,37,O2,1,152.90436615602877,194.14105044072386
dilution,661.0,175.35098335854767,348.8003025718608,0.01818944749750139,4.0,20181017,glycerol,37,O2,1,152.90436615602877,194.14105044072386
dilution,423.0,188.39716312056737,403.86524822695037,0.03461570666563377,4.0,20181017,glycerol,37,O2,1,152.90436615602877,194.14105044072386
dilution,773.0,170.8150064683053,418.6054333764554,0.012478263584744608,4.0,20181017,glycerol,37,O2,1,152.90436615602877,194.14105044072386
dilution,461.0,177.5704989154013,392.7874186550976,0.02098400793048864,4.0,20181017,glycerol,37,O2,1,152.90436615602877,194.14105044072386
dilution,751.0,162.84287616511318,338.491344873502,0.00244066783862538,4.0,20181017,glycerol,37,O2,1,152.90436615602877,194.14105044072386
dilution,706.0,179.5084985835694,463.93201133144476,0.023424115716659123,4.0,20181017,glycerol,37,O2,1,152.90436615602877,194.14105044072386
dilution,524.0,162.76526717557252,333.4503816793893,0.0023429514650028798,4.0,20181017,glycerol,37,O2,1,152.90436615602877,194.14105044072386
dilution,446.0,180.00448430493273,325.47533632286996,0.024048604275871327,4.0,20181017,glycerol,37,O2,1,152.90436615602877,194.14105044072386
dilution,346.0,164.09537572254337,293.8699421965318,0.004017672196499891,4.0,20181017,glycerol,37,O2,1,152.90436615602877,194.14105044072386
dilution,932.0,223.89163090128756,410.7618025751073,0.07930628562717744,4.0,20181017,glycerol,37,O2,1,152.90436615602877,194.14105044072386
dilution,329.0,163.11550151975683,384.51367781155017,0.002783926540626228,4.0,20181017,glycerol,37,O2,1,152.90436615602877,194.14105044072386
dilution,246.0,170.6991869918699,430.4512195121951,0.012332436931168677,4.0,20181017,glycerol,37,O2,1,152.90436615602877,194.14105044072386
dilution,374.0,148.0855614973262,270.88235294117646,-0.01614005692376458,4.0,20181017,glycerol,37,O2,1,154.62707572100146,187.72797993906602
dilution,430.0,159.12558139534883,401.78837209302327,-0.0022397250738082604,4.0,20181017,glycerol,37,O2,1,154.62707572100146,187.72797993906602
dilution,313.0,159.5079872204473,340.6645367412141,-0.001758243344669619,4.0,20181017,glycerol,37,O2,1,154.62707572100146,187.72797993906602
dilution,256.0,162.94921875,359.1953125,0.0025745622729980646,4.0,20181017,glycerol,37,O2,1,154.62707572100146,187.72797993906602
dilution,238.0,172.88655462184875,362.0,0.015086520367196194,4.0,20181017,glycerol,37,O2,1,154.62707572100146,187.72797993906602
dilution,248.0,165.11693548387098,395.7459677419355,0.0053039035455538265,4.0,20181017,glycerol,37,O2,1,154.62707572100146,187.72797993906602
dilution,237.0,171.1350210970464,335.9451476793249,0.012881189446965063,4.0,20181017,glycerol,37,O2,1,154.62707572100146,187.72797993906602
dilution,276.0,178.5144927536232,367.4927536231884,0.022172577130255087,4.0,20181017,glycerol,37,O2,1,154.62707572100146,187.72797993906602
dilution,281.0,192.27758007117438,391.0711743772242,0.03950148439319875,4.0,20181017,glycerol,37,O2,1,154.62707572100146,187.72797993906602
dilution,289.0,176.74740484429066,363.53287197231833,0.01994766190594764,4.0,20181017,glycerol,37,O2,1,154.62707572100146,187.72797993906602
dilution,311.0,186.92926045016077,352.9774919614148,0.03276749131542925,4.0,20181017,glycerol,37,O2,1,154.62707572100146,187.72797993906602
dilution,309.0,184.3559870550162,329.5728155339806,0.02952751942556154,4.0,20181017,glycerol,37,O2,1,154.62707572100146,187.72797993906602
dilution,324.0,182.55555555555554,351.0987654320988,0.027260621761717663,4.0,20181017,glycerol,37,O2,1,154.62707572100146,187.72797993906602
dilution,279.0,185.84587813620072,387.3440860215054,0.031403420070674024,4.0,20181017,glycerol,37,O2,1,154.62707572100146,187.72797993906602
dilution,307.0,200.29641693811075,352.4788273615635,0.049597887708653275,4.0,20181017,glycerol,37,O2,1,154.62707572100146,187.72797993906602
dilution,615.0,174.89918699186993,348.07967479674795,0.017620597125542373,4.0,20181017,glycerol,37,O2,1,154.62707572100146,187.72797993906602
dilution,456.0,176.52850877192984,364.4166666666667,0.019672052978194486,4.0,20181017,glycerol,37,O2,1,154.62707572100146,187.72797993906602
dilution,757.0,184.39498018494055,331.1994715984148,0.029576615120209173,4.0,20181017,glycerol,37,O2,1,154.62707572100146,187.72797993906602
dilution,456.0,194.69736842105263,335.33991228070175,0.042548205448111914,4.0,20181017,glycerol,37,O2,1,154.62707572100146,187.72797993906602
dilution,742.0,178.73854447439354,450.4703504043127,0.02245467746150715,4.0,20181017,glycerol,37,O2,1,154.62707572100146,187.72797993906602
dilution,567.0,186.2910052910053,359.984126984127,0.03196387333292934,4.0,20181017,glycerol,37,O2,1,154.62707572100146,187.72797993906602
dilution,620.0,225.68870967741935,458.88870967741934,0.08156896192481884,4.0,20181017,glycerol,37,O2,1,154.62707572100146,187.72797993906602
dilution,575.0,204.76521739130436,389.7878260869565,0.055224490726076485,4.0,20181017,glycerol,37,O2,1,154.62707572100146,187.72797993906602
dilution,387.0,179.5297157622739,441.38759689922483,0.02345082996424531,4.0,20181017,glycerol,37,O2,1,154.62707572100146,187.72797993906602
dilution,402.0,189.33582089552237,417.7487562189055,0.0357975573041234,4.0,20181017,glycerol,37,O2,1,154.62707572100146,187.72797993906602
dilution,550.0,185.9090909090909,364.26,0.03148301037290589,4.0,20181017,glycerol,37,O2,1,154.62707572100146,187.72797993906602
dilution,433.0,177.29099307159353,349.7551963048499,0.020632086102555548,4.0,20181017,glycerol,37,O2,1,154.62707572100146,187.72797993906602
dilution,416.0,182.03125,348.9375,0.026600476102532473,4.0,20181017,glycerol,37,O2,1,154.62707572100146,187.72797993906602
dilution,418.0,170.11004784688996,387.9066985645933,0.011590660222732885,4.0,20181017,glycerol,37,O2,1,154.62707572100146,187.72797993906602
dilution,244.0,171.20081967213116,395.2090163934426,0.012964035495919757,4.0,20181017,glycerol,37,O2,1,154.62707572100146,187.72797993906602
dilution,599.0,177.2704507512521,399.1652754590985,0.020606221559524678,4.0,20181017,glycerol,37,O2,1,154.62707572100146,187.72797993906602
dilution,393.0,173.10178117048346,405.6539440203562,0.015357509049877751,4.0,20181017,glycerol,37,O2,1,154.62707572100146,187.72797993906602
dilution,304.0,170.14802631578948,377.0328947368421,0.011638478372132343,4.0,20181017,glycerol,37,O2,1,154.62707572100146,187.72797993906602
dilution,673.0,171.32095096582466,406.5156017830609,0.01311529109720752,4.0,20181017,glycerol,37,O2,1,154.62707572100146,187.72797993906602
dilution,451.0,194.86031042128604,427.13968957871396,0.04275336340040381,4.0,20181017,glycerol,37,O2,1,154.62707572100146,187.72797993906602
dilution,466.0,170.51931330472104,432.3519313304721,0.012105960532979182,4.0,20181017,glycerol,37,O2,1,154.62707572100146,187.72797993906602
dilution,405.0,205.3506172839506,419.85925925925926,0.05596155939514375,4.0,20181017,glycerol,37,O2,1,154.62707572100146,187.72797993906602
dilution,443.0,178.5959367945824,433.5620767494357,0.022275122162509715,4.0,20181017,glycerol,37,O2,1,154.62707572100146,187.72797993906602
dilution,298.0,222.75503355704697,213.84563758389262,0.07787521209554794,4.0,20181017,glycerol,37,O2,1,154.62707572100146,187.72797993906602
dilution,649.0,220.65793528505392,404.2758089368259,0.07523478552277568,4.0,20181017,glycerol,37,O2,1,154.62707572100146,187.72797993906602
dilution,504.0,179.1031746031746,379.27777777777777,0.02291377806452844,4.0,20181017,glycerol,37,O2,1,154.62707572100146,187.72797993906602
dilution,469.0,187.272921108742,387.7782515991471,0.03320018955711532,4.0,20181017,glycerol,37,O2,1,154.62707572100146,187.72797993906602
dilution,507.0,184.79289940828403,351.41617357001974,0.030077629548176096,4.0,20181017,glycerol,37,O2,1,154.62707572100146,187.72797993906602
dilution,632.0,173.25632911392404,384.33069620253167,0.01555209816478841,4.0,20181017,glycerol,37,O2,1,154.62707572100146,187.72797993906602
dilution,496.0,170.2116935483871,387.4657258064516,0.0117186408781106,4.0,20181017,glycerol,37,O2,1,154.62707572100146,187.72797993906602
dilution,388.0,183.29896907216494,375.3685567010309,0.028196643134692223,4.0,20181017,glycerol,37,O2,1,154.62707572100146,187.72797993906602
dilution,432.0,186.29861111111111,379.84722222222223,0.031973449712722,4.0,20181017,glycerol,37,O2,1,154.62707572100146,187.72797993906602
dilution,357.0,178.05042016806723,328.45658263305324,0.021588269945912928,4.0,20181017,glycerol,37,O2,1,154.62707572100146,187.72797993906602
dilution,325.0,178.42153846153846,345.15384615384613,0.02205553970470779,4.0,20181017,glycerol,37,O2,1,154.62707572100146,187.72797993906602
dilution,763.0,203.39711664482306,366.8073394495413,0.05350193455716331,4.0,20181017,glycerol,37,O2,1,154.62707572100146,187.72797993906602
dilution,633.0,204.58767772511848,360.349131121643,0.05500095306044635,4.0,20181017,glycerol,37,O2,1,154.62707572100146,187.72797993906602
dilution,545.0,226.7724770642202,331.68990825688076,0.08293351800930471,4.0,20181017,glycerol,37,O2,1,154.62707572100146,187.72797993906602
dilution,429.0,232.3916083916084,337.4195804195804,0.0900084862503648,4.0,20181017,glycerol,37,O2,1,154.62707572100146,187.72797993906602
dilution,563.0,167.45293072824157,367.0373001776199,0.008245121894488774,4.0,20181017,glycerol,37,O2,1,154.62707572100146,187.72797993906602
dilution,299.0,167.02341137123747,349.5418060200669,0.007704320188197812,4.0,20181017,glycerol,37,O2,1,154.62707572100146,187.72797993906602
dilution,369.0,169.92140921409214,335.8780487804878,0.011353148006284671,4.0,20181017,glycerol,37,O2,1,154.62707572100146,187.72797993906602
dilution,492.0,178.46951219512195,532.5142276422764,0.02211594274954391,4.0,20181017,glycerol,37,O2,1,154.62707572100146,187.72797993906602
dilution,540.0,206.9185185185185,366.43518518518516,0.05793568151356073,4.0,20181017,glycerol,37,O2,1,154.62707572100146,187.72797993906602
dilution,368.0,220.89673913043478,374.4673913043478,0.07553546004406293,4.0,20181017,glycerol,37,O2,1,154.62707572100146,187.72797993906602
dilution,565.0,188.5345132743363,378.23185840707964,0.03478864228845566,4.0,20181017,glycerol,37,O2,1,154.62707572100146,187.72797993906602
dilution,568.0,143.93838028169014,530.1901408450705,-0.021361713738855263,10.0,20181017,glycerol,37,O2,1,151.60959602993307,194.7311447436877
dilution,642.0,139.6651090342679,180.12305295950156,-0.026742128717517112,10.0,20181017,glycerol,37,O2,1,151.60959602993307,194.7311447436877
dilution,499.0,155.9819639278557,427.62725450901803,-0.006197809063792771,10.0,20181017,glycerol,37,O2,1,151.60959602993307,194.7311447436877
dilution,610.0,156.61967213114755,372.8377049180328,-0.005394879745632409,10.0,20181017,glycerol,37,O2,1,151.60959602993307,194.7311447436877
dilution,433.0,144.72055427251732,363.824480369515,-0.020376889604720342,10.0,20181017,glycerol,37,O2,1,151.60959602993307,194.7311447436877
dilution,508.0,156.50393700787401,400.6102362204724,-0.005540600191343374,10.0,20181017,glycerol,37,O2,1,151.60959602993307,194.7311447436877
dilution,405.0,169.65432098765433,374.2617283950617,0.011016861023562226,10.0,20181017,glycerol,37,O2,1,151.60959602993307,194.7311447436877
dilution,457.0,145.78774617067833,373.8730853391685,-0.019033203481955304,10.0,20181017,glycerol,37,O2,1,151.60959602993307,194.7311447436877
dilution,541.0,159.90573012939,419.97412199630315,-0.0012574509116540782,10.0,20181017,glycerol,37,O2,1,151.60959602993307,194.7311447436877
dilution,443.0,177.77878103837472,419.1038374717833,0.021246252985704768,10.0,20181017,glycerol,37,O2,1,151.60959602993307,194.7311447436877
dilution,369.0,166.02439024390245,386.6991869918699,0.006446466912266526,10.0,20181017,glycerol,37,O2,1,151.60959602993307,194.7311447436877
dilution,583.0,168.53859348198972,386.4802744425386,0.009612064408509034,10.0,20181017,glycerol,37,O2,1,151.60959602993307,194.7311447436877
dilution,479.0,171.3444676409186,381.9311064718163,0.013144900607954124,10.0,20181017,glycerol,37,O2,1,151.60959602993307,194.7311447436877
dilution,937.0,163.1675560298826,406.8014941302028,0.0028494676330987814,10.0,20181017,glycerol,37,O2,1,151.60959602993307,194.7311447436877
dilution,389.0,160.89717223650385,425.5424164524422,-9.140272162322914e-06,10.0,20181017,glycerol,37,O2,1,151.60959602993307,194.7311447436877
dilution,385.0,160.6,435.93506493506493,-0.0003833056035796283,10.0,20181017,glycerol,37,O2,1,151.60959602993307,194.7311447436877
dilution,783.0,191.44316730523627,375.48403575989784,0.03845088716117228,10.0,20181017,glycerol,37,O2,1,151.60959602993307,194.7311447436877
dilution,608.0,164.54440789473685,454.0296052631579,0.004583042210544348,10.0,20181017,glycerol,37,O2,1,151.60959602993307,194.7311447436877
dilution,521.0,168.70441458733205,377.7869481765835,0.009820847401046738,10.0,20181017,glycerol,37,O2,1,151.60959602993307,194.7311447436877
dilution,419.0,163.1837708830549,419.2696897374702,0.00286988352383768,10.0,20181017,glycerol,37,O2,1,151.60959602993307,194.7311447436877
dilution,466.0,161.84549356223175,424.1609442060086,0.0011848776055019554,10.0,20181017,glycerol,37,O2,1,151.60959602993307,194.7311447436877
dilution,680.0,174.04705882352943,371.8044117647059,0.016547694682608378,10.0,20181017,glycerol,37,O2,1,151.60959602993307,194.7311447436877
dilution,610.0,162.6081967213115,429.5852459016393,0.0021451862926373136,10.0,20181017,glycerol,37,O2,1,151.60959602993307,194.7311447436877
dilution,743.0,161.82234185733512,418.8304172274563,0.0011557276235337971,10.0,20181017,glycerol,37,O2,1,151.60959602993307,194.7311447436877
dilution,381.0,164.33070866141733,437.0813648293963,0.004313976548828053,10.0,20181017,glycerol,37,O2,1,151.60959602993307,194.7311447436877
dilution,413.0,164.79903147699758,418.29782082324454,0.004903635137272931,10.0,20181017,glycerol,37,O2,1,151.60959602993307,194.7311447436877
dilution,523.0,169.86615678776292,419.49330783938814,0.011283580463056877,10.0,20181017,glycerol,37,O2,1,151.60959602993307,194.7311447436877
dilution,440.0,174.22045454545454,451.7613636363636,0.016766014767027212,10.0,20181017,glycerol,37,O2,1,151.60959602993307,194.7311447436877
dilution,868.0,166.52534562211983,729.2315668202765,0.007077212695658568,10.0,20181017,glycerol,37,O2,1,151.60959602993307,194.7311447436877
dilution,879.0,174.76678043230945,405.580204778157,0.01745388591179435,10.0,20181017,glycerol,37,O2,1,151.60959602993307,194.7311447436877
dilution,394.0,209.12436548223351,488.4746192893401,0.060713032015560185,10.0,20181017,glycerol,37,O2,1,151.60959602993307,194.7311447436877
dilution,547.0,188.23034734917732,431.22669104204755,0.03440567130323887,10.0,20181017,glycerol,37,O2,1,151.60959602993307,194.7311447436877
dilution,542.0,162.53321033210332,443.3542435424354,0.002050771997749118,10.0,20181017,glycerol,37,O2,1,151.60959602993307,194.7311447436877
dilution,510.0,168.95294117647057,438.3627450980392,0.010133763690552878,10.0,20181017,glycerol,37,O2,1,151.60959602993307,194.7311447436877
dilution,483.0,164.91718426501035,441.74120082815733,0.005052399630230877,10.0,20181017,glycerol,37,O2,1,151.60959602993307,194.7311447436877
dilution,487.0,187.27310061601642,370.1724845995893,0.03320041557216846,10.0,20181017,glycerol,37,O2,1,151.60959602993307,194.7311447436877
dilution,647.0,169.94590417310664,414.6367851622875,0.01138398926038546,10.0,20181017,glycerol,37,O2,1,151.60959602993307,194.7311447436877
dilution,615.0,169.13333333333333,758.4569105691057,0.010360892886576406,10.0,20181017,glycerol,37,O2,1,151.60959602993307,194.7311447436877
dilution,645.0,171.32713178294574,410.12713178294575,0.013123073276033324,10.0,20181017,glycerol,37,O2,1,151.60959602993307,194.7311447436877
dilution,546.0,171.47435897435898,456.467032967033,0.013308444936309732,10.0,20181017,glycerol,37,O2,1,151.60959602993307,194.7311447436877
dilution,500.0,167.74,443.736,0.008606566726855636,10.0,20181017,glycerol,37,O2,1,151.60959602993307,194.7311447436877
dilution,765.0,171.40392156862745,448.3686274509804,0.013219758201742017,10.0,20181017,glycerol,37,O2,1,151.60959602993307,194.7311447436877
dilution,530.0,169.75471698113208,405.2622641509434,0.01114326818936785,10.0,20181017,glycerol,37,O2,1,151.60959602993307,194.7311447436877
dilution,653.0,161.94333843797855,401.37978560490046,0.0013080726952990208,10.0,20181017,glycerol,37,O2,1,151.60959602993307,194.7311447436877
dilution,728.0,163.8021978021978,380.9409340659341,0.003648536051680694,10.0,20181017,glycerol,37,O2,1,151.60959602993307,194.7311447436877
dilution,474.0,165.16455696202533,445.92616033755274,0.005363863070595039,10.0,20181017,glycerol,37,O2,1,151.60959602993307,194.7311447436877
